project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500&length=20;5;24;50;15;13;31;197.5236
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput8Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock;;5;5;18;15;17;13;125.4256
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline;;2;33;26;0;0;0;85.44279999999999
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet3Element;;2;17;12;0;0;0;52.1668
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.threadLocal;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughputSimple;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock;;2;10;14;0;0;0;46.6208
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=CopySortedArray;5;24;50;12;15;19;183.10399999999998
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5&length=20;5;35;31;27;41;24;225.2536
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage;;5;50;46;50;47;50;319.5356
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Exception;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput7Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.getSourceLocationOfLogEvent;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=Default;2;11;11;0;0;0;44.4024
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.baseline;;2;21;25;0;0;0;71.0232
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBException;;5;49;50;50;50;50;326.19079999999997
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatDouble;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput3Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.locationLocatorGetMethod;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedString;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=NoGcSortedArray;2;35;43;0;0;0;106.5176
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test10_getMessageUsingReflection;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyBaseline;;2;26;27;0;0;0;78.7876
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.baseline;;5;39;28;28;25;19;204.1788
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=CopyOpenHash;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=CopySortedArray;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Exception;;5;38;50;43;50;50;306.2252
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=Default;2;27;25;0;0;0;77.6784
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=5&length=20;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=CopyOpenHash;5;14;50;13;20;23;183.10399999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput9Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=NoGcSortedArray;5;23;19;21;28;49;205.28799999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test09_getMessageUsingNew;;2;47;50;0;0;0;127.5924
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;45;50;321.754
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.reflectionUtilGetClass;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.randomUUID;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackLocationBenchmark.throughputSimple;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDEx;;3;50;50;50;0;0;196.38
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput1Param;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=CopySortedArray;3;50;50;50;0;0;196.38
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.newInstance;;3;48;50;50;0;0;194.1616
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledResponseTime;;2;20;24;0;0;0;68.8048
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;5;28;31;28;50;50;257.4204
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndMpscQWithLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.stringGetBytes;;5;26;50;50;50;27;275.1676
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=CopyOpenHash;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=NoGcSortedArray;5;15;22;32;30;34;197.5236
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500&length=20;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test06_getThreadStackTraceClassForClassName;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRAF;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput5Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.baseline;;2;8;5;0;0;0;34.4196
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput6Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.iso8859_1GetBytes;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock;;5;15;14;14;23;17;142.0636
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput1Param;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500&length=20;3;50;50;50;0;0;196.38
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException;;2;46;46;0;0;0;122.04639999999999
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;2;14;5;0;0;0;41.074799999999996
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat;;2;23;50;0;0;0;100.9716
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV3;;5;26;24;21;25;22;180.88559999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=NoGcOpenHash;4;50;50;50;50;0;261.84000000000003
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;4;50;50;50;50;0;261.84000000000003
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;5;37;24;21;31;22;199.742
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline;;2;10;19;0;0;0;52.1668
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=CopyOpenHash;5;13;10;50;13;8;154.26479999999998
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV2;;5;19;15;33;40;12;181.9948
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params;;5;50;50;44;12;50;278.49519999999995
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBException;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG&queueFullPolicy=ENQUEUE;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewrite;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxFloat;;2;18;50;0;0;0;95.4256
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=NoGcSortedArray;5;40;18;19;12;25;176.4488
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;2;10;9;0;0;0;41.074799999999996
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput11Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput9Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput2Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcOpenHash;2;11;11;0;0;0;44.4024
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;2;27;28;0;0;0;81.006
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=NoGcSortedArray;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params;;2;26;28;0;0;0;79.8968
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5&length=20;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7Params;;5;17;15;20;14;15;139.84519999999998
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV2;;5;17;47;20;9;20;175.3396
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=NoGcSortedArray;5;20;18;20;29;22;170.9028
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcSortedArray;2;20;19;0;0;0;63.2588
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=CopyOpenHash;2;20;14;0;0;0;57.7128
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=CopyOpenHash;5;12;13;12;12;11;116.55199999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock;;5;33;28;26;28;24;204.1788
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf8GetBytes;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiEncode;;2;18;20;0;0;0;62.1496
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=Default;2;21;28;0;0;0;74.35079999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Exception;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5&length=20;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;5;50;50;46;34;49;304.0068
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;5;50;50;50;50;29;304.0068
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500&length=20;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutException;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endDirectConsole;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;2;14;19;0;0;0;56.6036
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;2;26;27;0;0;0;78.7876
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopyOpenHash;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=4;2;16;18;0;0;0;57.7128
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=Default;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500&length=20;2;17;25;0;0;0;66.5864
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;3;50;50;50;0;0;196.38
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5&length=20;4;41;34;13;24;0;164.2304
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;5;24;15;16;23;22;160.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderFile;;5;35;25;41;50;30;250.7652
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;2;17;19;0;0;0;59.9312
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500&length=20;5;23;13;28;38;20;185.3224
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=NoGcOpenHash;5;19;18;8;43;12;160.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;2;22;22;0;0;0;68.8048
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;5;50;50;50;50;38;313.9896
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBMessage;;2;50;50;0;0;0;130.92000000000002
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jSimpleMarker;;5;24;12;14;14;12;134.29919999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput6Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput3Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500&length=20;2;38;39;0;0;0;105.4084
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;2;13;26;0;0;0;63.2588
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxBoolean;;2;11;11;0;0;0;44.4024
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5&length=20;5;21;15;16;19;13;143.1728
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV3;;2;11;22;0;0;0;56.6036
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;2;46;49;0;0;0;125.374
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;2;5;5;0;0;0;31.092
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput7Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.timeBasedUUID;;2;14;5;0;0;0;41.074799999999996
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput11Params;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;3;50;50;50;0;0;196.38
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;50;50;50;50;50;327.3
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxShort;;2;29;20;0;0;0;74.35079999999999
