project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;3;39;18;18;0;0;108.24
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5&length=20;5;13;10;13;12;32;133.456
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;5;10;14;18;13;16;124.0672
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;2;11;8;0;0;0;39.8208
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;4;6;11;7;8;0;73.38239999999999
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500&length=20;5;23;15;17;19;25;153.27679999999998
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;4;8;8;13;7;0;77.5552
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutException;;5;9;11;8;7;9;95.9008
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endDirectConsole;;5;26;28;30;21;23;183.5296
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;3;11;10;11;0;0;63.3824
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;9;8;11;8;7;94.85759999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;3;8;8;8;0;0;55.0368
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;5;23;12;17;15;11;131.3696
log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;2;13;12;0;0;0;46.08
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;3;10;11;10;0;0;62.3392
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;5;12;10;13;12;42;142.8448
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;5;10;17;10;15;8;112.59199999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopyOpenHash;3;8;9;8;0;0;56.08
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=4;5;17;12;10;9;18;118.85119999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=Default;5;14;11;12;13;14;116.7648
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500&length=20;5;11;30;20;12;25;152.2336
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;4;24;11;11;11;0;99.4624
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5&length=20;2;10;10;0;0;0;40.864
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx;;5;8;13;12;12;16;113.6352
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;12;8;10;11;11;104.2464
log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;5;12;14;17;17;19;132.4128
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM;;5;29;12;14;10;12;130.32639999999998
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderFile;;5;9;10;11;11;9;102.16
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;2;10;23;0;0;0;54.425599999999996
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;10;11;14;10;10;107.376
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500&length=20;5;15;15;14;11;10;117.80799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;7;7;11;10;12;99.03039999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;5;13;7;10;8;10;100.0736
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=NoGcOpenHash;5;30;11;11;28;25;159.536
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;5;13;15;12;14;13;119.89439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;3;8;8;9;0;0;56.08
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBMessage;;4;20;18;30;27;0;139.10399999999998
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jSimpleMarker;;5;14;23;11;12;9;121.98079999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput6Params;;3;6;14;6;0;0;57.1232
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput3Params;;4;50;10;9;15;0;127.6288
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500&length=20;5;11;16;14;12;12;117.80799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;5;10;11;20;9;11;113.6352
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;4;7;9;8;11;0;76.512
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;5;17;8;13;8;11;109.4624
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxBoolean;;5;22;22;13;11;12;133.456
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5&length=20;5;12;8;8;10;9;99.03039999999999
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV3;;5;9;12;9;9;14;105.2896
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;2;19;15;0;0;0;55.468799999999995
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;3;11;8;8;0;0;58.166399999999996
log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;5;9;15;10;9;12;107.376
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput7Params;;3;10;7;8;0;0;56.08
log4j2;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.timeBasedUUID;;5;16;7;13;13;9;110.50559999999999
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput11Params;;5;14;11;14;16;16;124.0672
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;5;13;18;10;10;9;112.59199999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;5;21;12;19;18;21;144.9312
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;2;7;7;0;0;0;34.6048
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxShort;;5;19;13;14;13;14;126.1536
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=Default;2;13;14;0;0;0;48.166399999999996
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endConsole;;5;14;14;16;14;10;120.93759999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;3;7;7;13;0;0;58.166399999999996
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element;;5;12;17;13;16;12;123.02399999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;5;7;7;14;7;7;93.8144
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500&length=20;5;18;15;14;11;13;124.0672
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;8;8;7;7;7;88.5984
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=CopyOpenHash;5;16;15;14;20;7;125.1104
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMC;;5;14;16;15;26;11;135.5424
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception;;5;10;14;13;10;8;107.376
log4j2;;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.interfaceImplemented;;5;11;25;16;16;35;157.44959999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=CopyOpenHash;3;7;8;9;0;0;55.0368
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;5;13;6;18;14;11;114.6784
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=CopyOpenHash;5;8;8;9;8;8;92.7712
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime;;4;13;18;13;9;0;95.2896
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=CopySortedArray;5;8;9;8;8;8;92.7712
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;2;12;14;0;0;0;47.1232
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;2;9;8;0;0;0;37.734399999999994
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatCreateNewCharArray;;5;11;12;17;11;10;113.6352
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;5;11;17;14;11;17;123.02399999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test01_getCallerClassNameFromStackTrace;;5;8;27;8;7;30;133.456
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=0;5;8;8;10;10;6;93.8144
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;5;9;9;10;10;11;101.1168
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=CopyOpenHash;5;13;16;13;13;13;120.93759999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=NoGcSortedArray;5;19;11;9;8;8;107.376
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;5;10;15;10;12;10;109.4624
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput5Params;;5;13;14;17;13;17;127.1968
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=CopySortedArray;2;13;10;0;0;0;43.9936
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;5;9;10;9;12;9;101.1168
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params;;2;8;12;0;0;0;40.864
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace;;5;11;12;22;13;15;126.1536
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt;;5;11;12;8;13;8;104.2464
log4j2;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf;;5;26;26;15;12;12;144.9312
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endNoop;;5;11;10;13;13;11;110.50559999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndXferQWithLoc-noOpAppender.xml;5;15;12;16;16;12;124.0672
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;3;9;11;9;0;0;60.25279999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=CopySortedArray;5;13;12;11;15;16;119.89439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithException;;5;14;18;11;18;16;130.32639999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;3;11;13;10;0;0;65.46879999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=Default;5;10;7;8;7;8;91.728
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput11Params;;3;8;11;8;0;0;58.166399999999996
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;3;11;12;12;0;0;66.512
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRewrite;;5;9;9;9;8;13;100.0736
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock;;5;11;14;14;15;15;121.98079999999999
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRAF;;5;14;22;9;8;14;119.89439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.logbackFile;;5;22;14;14;12;24;139.71519999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput10Params;;5;6;12;7;12;6;94.85759999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50&threadContextMapAlias=NoGcSortedArray;5;12;9;17;8;9;107.376
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicDebugStringConcatenation;;5;10;9;9;14;37;132.4128
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;5;8;9;9;50;9;138.672
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMC;;5;12;9;10;11;11;105.2896
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=4;5;17;13;18;14;17;132.4128
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray;;2;11;12;0;0;0;43.9936
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test11_getClassContextViaCallerClass;;5;13;16;17;24;24;148.06079999999997
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt;;5;10;13;10;22;11;118.85119999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs;;5;13;8;13;9;9;104.2464
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=CopySortedArray;5;8;13;10;16;13;112.59199999999998
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput8Params;;5;14;12;16;8;16;118.85119999999999
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput1Param;;5;10;11;10;10;11;104.2464
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jParentMarker;;2;15;8;0;0;0;43.9936
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelResponseTime;;2;11;13;0;0;0;45.0368
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test03_getCallerClassNameReflectively;;5;10;25;16;10;11;125.1104
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatString;;5;10;13;14;13;9;111.5488
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;10;10;8;15;8;103.2032
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jTooFine;;5;9;15;10;9;17;112.59199999999998
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=500&length=20;2;13;14;0;0;0;48.166399999999996
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;5;12;23;9;12;19;128.24
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithExceptionUsingBuilder;;5;27;50;20;49;13;215.8688
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Message;;5;50;50;15;50;14;236.73279999999997
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=NoGcOpenHash;4;15;20;13;13;0;103.6352
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugParameterizedString;;2;12;16;0;0;0;49.209599999999995
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=NoGcOpenHash;2;20;9;0;0;0;50.25279999999999
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULLocationBenchmark.throughputSimple;;5;10;10;10;28;23;134.49919999999997
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode;;3;10;11;11;0;0;63.3824
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1LocationBenchmark.throughputSimple;;5;13;25;21;14;23;150.1472
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayM;;5;9;12;14;11;10;108.41919999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2File;;4;14;15;12;11;0;94.2464
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=5&length=20;5;9;11;9;10;9;100.0736
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=NoGcOpenHash;5;14;9;11;11;15;112.59199999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=Default;5;11;10;7;7;16;103.2032
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput10Params;;5;17;14;13;13;14;124.0672
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Message;;5;14;50;15;14;17;164.752
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.concurrentHashMap;;3;11;12;10;0;0;64.4256
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=NoGcOpenHash;5;11;10;7;8;7;94.85759999999999
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet;;5;19;24;20;15;18;150.1472
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=4;5;14;26;13;10;16;132.4128
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9Params;;5;11;9;11;10;13;106.33279999999999
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Message;;5;11;11;11;10;14;109.4624
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=NoGcOpenHash;5;14;24;12;13;11;127.1968
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG&queueFullPolicy=SYNCHRONOUS;4;7;14;12;11;0;85.9008
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBMessage;;3;38;18;21;0;0;110.32639999999999
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params;;5;9;22;9;10;11;113.6352
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap3Elements;;3;11;11;9;0;0;62.3392
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=NoGcSortedArray;5;16;14;13;18;17;131.3696
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=0;5;27;16;17;12;14;139.71519999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;4;8;12;6;8;0;75.46879999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;3;16;14;15;0;0;76.94399999999999
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCNoSpace;;5;15;16;15;15;11;125.1104
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD;;5;10;23;12;10;17;125.1104
log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;2;13;13;0;0;0;47.1232
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;2;9;10;0;0;0;39.8208
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=NoGcOpenHash;5;11;10;12;12;16;113.6352
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput4Params;;5;9;10;17;12;9;109.4624
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=NoGcOpenHash;5;24;16;13;28;16;151.1904
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopySortedArray;5;7;9;9;10;10;96.94399999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=CopySortedArray;4;11;8;9;8;0;77.5552
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;13;16;13;9;14;117.80799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelThroughput;;4;11;21;11;9;0;94.2464
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500&length=20;5;11;12;15;12;13;115.7216
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message;;5;16;9;18;12;18;126.1536
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params;;2;9;10;0;0;0;39.8208
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endFile;;5;11;17;12;13;10;115.7216
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test12_getClassContextViaSecurityManager;;5;10;10;10;16;10;108.41919999999999
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledThroughput;;2;18;11;0;0;0;50.25279999999999
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableD;;5;50;21;16;15;14;171.01119999999997
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.baseline;;4;17;11;19;17;0;106.7648
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;2;12;7;0;0;0;39.8208
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException;;5;18;8;18;10;15;121.98079999999999
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage;;5;14;9;21;12;27;136.5856
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput5Params;;5;6;7;50;6;28;151.1904
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput6Params;;5;8;14;10;13;14;111.5488
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=CopyOpenHash;5;15;12;9;12;8;108.41919999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=Default;2;14;10;0;0;0;45.0368
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;9;12;11;11;10;105.2896
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5&length=20;5;11;11;10;14;13;111.5488
