project;commits;benchmarks;params;forks;iteration1;iteration2;iteration3;iteration4;iteration5;time
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;2;22;24;0;0;0;66.4048
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCNoSpace;;5;14;22;32;45;36;200.31119999999999
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD;;3;28;35;41;0;0;134.9152
log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;5;19;11;16;15;21;132.7216
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;3;23;5;25;0;0;83.4664
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=NoGcOpenHash;4;23;18;23;25;0;129.7832
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput4Params;;5;9;8;15;35;5;122.6336
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=NoGcOpenHash;3;17;21;25;0;0;93.55439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopySortedArray;2;37;43;0;0;0;100.704
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=CopySortedArray;2;38;50;0;0;0;108.77439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;27;34;19;41;30;202.3288
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelThroughput;;4;23;16;18;23;0;120.704
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500&length=20;3;27;30;25;0;0;112.7216
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message;;5;8;6;50;34;43;192.24079999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params;;5;21;17;33;31;22;175.0912
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endFile;;2;8;10;0;0;0;38.1584
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test12_getClassContextViaSecurityManager;;2;17;7;0;0;0;44.2112
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledThroughput;;2;25;27;0;0;0;72.4576
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableD;;5;9;8;16;13;8;104.4752
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.baseline;;2;25;22;0;0;0;67.4136
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;2;15;10;0;0;0;45.22
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException;;5;7;6;34;30;7;134.73919999999998
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage;;2;39;43;0;0;0;102.7216
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput5Params;;5;6;6;14;6;18;100.44
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput6Params;;5;41;50;9;10;10;171.05599999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=CopyOpenHash;3;10;11;27;0;0;78.4224
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=Default;2;41;32;0;0;0;93.6424
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;2;38;42;0;0;0;100.704
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5&length=20;2;20;16;0;0;0;56.3168
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedString;;4;12;5;5;8;0;70.264
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;5;11;15;18;35;33;162.98559999999998
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=5&length=20;5;10;7;11;7;10;95.39599999999999
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV3;;2;13;16;0;0;0;49.2552
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=Default;4;17;22;26;24;0;129.7832
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf8Encode;;5;21;20;25;27;28;172.0648
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2ExtendedThrowable;;3;37;37;37;0;0;141.9768
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap1Element;;4;8;9;7;11;0;75.30799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;5;5;13;16;5;5;94.38719999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.interfaceNotImpl;;2;22;22;0;0;0;64.38719999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;2;39;47;0;0;0;106.7568
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;5;45;5;29;5;38;173.0736
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2;;2;22;21;0;0;0;63.3784
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderConsole;;4;33;21;17;19;0;130.79199999999997
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledResponseTime;;2;30;21;0;0;0;71.4488
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5&length=20;2;31;22;0;0;0;73.4664
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput7Params;;5;9;9;9;9;9;95.39599999999999
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableC;;5;9;11;8;17;7;102.4576
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=Default;3;26;24;26;0;0;106.66879999999999
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.baseline;;2;12;18;0;0;0;50.263999999999996
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=Default;2;23;19;0;0;0;62.3696
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=Default;5;26;21;27;20;24;169.0384
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=CopyOpenHash;4;27;23;32;28;0;150.968
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMEx;;2;26;34;0;0;0;80.52799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=NoGcOpenHash;3;27;20;21;0;0;98.5984
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithoutCountersOrLocks;;2;27;27;0;0;0;74.4752
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=Default;5;7;22;5;20;22;126.66879999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;4;28;29;26;28;0;151.9768
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.coarseCachedClock;;2;36;25;0;0;0;81.5368
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiGetBytes;;5;50;42;42;41;48;274.9624
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrWithLoc-noOpAppender.xml;3;38;38;32;0;0;138.9504
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderDirectConsole;;2;5;5;0;0;0;30.088
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput1Param;;3;7;42;23;0;0;102.6336
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=NoGcOpenHash;5;21;35;21;34;20;182.15279999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0_inlined2;;5;31;27;29;42;40;220.48719999999997
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;34;31;26;18;30;190.2232
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.objectPool;;3;43;40;33;0;0;147.0208
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput11Params;;2;5;10;0;0;0;35.132
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=500&length=20;2;22;24;0;0;0;66.4048
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=Default;4;50;50;46;39;0;226.628
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format;;5;27;47;28;38;44;235.61919999999998
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500&length=20;2;27;25;0;0;0;72.4576
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncDisruptor;;3;6;23;5;0;0;64.2992
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;2;18;21;0;0;0;59.343199999999996
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMEx;;5;36;19;30;39;40;215.4432
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=NoGcSortedArray;4;12;15;17;27;0;111.6248
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock;;2;31;27;0;0;0;78.5104
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV2;;3;12;14;22;0;0;78.4224
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;5;32;12;11;36;146.8448
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5&length=20;5;20;28;27;29;25;180.1352
log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3;;2;31;14;0;0;0;65.39599999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt;;4;20;27;18;26;0;131.80079999999998
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxInt;;4;23;33;23;32;0;151.9768
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=500&length=20;2;18;21;0;0;0;59.343199999999996
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf16Encode;;4;24;29;26;21;0;140.88
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=CopyOpenHash;2;26;37;0;0;0;83.55439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndWithLoc-noOpAppender.xml;5;34;46;36;17;15;199.30239999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput6Params;;5;38;32;38;25;21;205.3552
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringNewInstance;;5;49;32;28;44;35;239.65439999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT&queueFullPolicy=SYNCHRONOUS;4;5;11;8;8;0;72.2816
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=CopySortedArray;2;30;6;0;0;0;56.3168
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedBitFiddlingReuseCharArray;;5;10;16;11;9;9;105.484
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput2Params;;2;5;5;0;0;0;30.088
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;5;23;23;20;20;21;157.9416
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemCurrentTimeMillis;;3;25;16;23;0;0;94.5632
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=CopySortedArray;3;39;30;35;0;0;134.9152
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput9Params;;4;8;9;9;8;0;74.2992
log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineResponseTime;;3;23;21;21;0;0;95.57199999999999
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList1Element;;3;27;28;26;0;0;111.71279999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput8Params;;4;16;11;14;5;0;86.4048
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.testBaseline;;4;22;29;18;18;0;127.76559999999999
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString;;5;18;19;15;16;18;136.7568
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.iso8859_1Encode;;2;26;26;0;0;0;72.4576
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringThreadLocal;;5;26;37;37;25;32;208.3816
log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.granularity_nanotime;;3;20;23;27;0;0;100.616
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;3;13;29;13;0;0;85.484
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutExceptionUsingBuilder;;5;24;19;26;26;23;169.0384
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf16GetBytes;;5;33;40;22;50;5;201.32
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500&length=20;5;17;9;8;8;17;109.5192
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2;;5;44;47;35;35;37;249.74239999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=NoGcOpenHash;3;5;22;25;0;0;82.4576
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringObjectPool;;4;34;38;35;49;0;197.37279999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=NoGcSortedArray;2;29;37;0;0;0;86.5808
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackParentMarker;;4;27;20;23;18;0;128.77439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=CopySortedArray;5;31;23;30;31;29;195.2672
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;3;17;16;20;0;0;83.4664
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput4Params;;3;5;14;5;0;0;54.2112
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG&queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;3;14;9;19;0;0;72.36959999999999
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;3;12;20;14;0;0;76.4048
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCNoSpace;;5;24;18;32;35;32;192.24079999999998
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;3;14;18;7;0;0;69.3432
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Params;;3;30;28;35;0;0;123.8184
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;4;7;10;20;7;0;84.38719999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedDouble;;3;5;13;7;0;0;55.22
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;5;36;18;26;11;37;179.1264
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;5;34;35;5;26;5;155.92399999999998
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;2;35;41;0;0;0;96.66879999999999
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput3Params;;2;11;9;0;0;0;40.176
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat;;4;34;40;41;48;0;204.43439999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=NoGcSortedArray;5;25;23;28;22;27;176.1
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg;;5;20;24;34;21;23;173.0736
log4j2;;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.annotationMissing;;2;17;21;0;0;0;58.334399999999995
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput3Params;;5;27;35;18;28;29;188.20559999999998
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline;;3;13;15;23;0;0;81.4488
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;3;24;23;32;0;0;109.6952
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatCreateNewStringBuilder;;3;29;40;50;0;0;150.04719999999998
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile;;5;12;5;5;31;5;108.5104
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;5;26;9;23;15;21;144.8272
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedDouble;;4;5;9;7;7;0;68.2464
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=CopySortedArray;5;19;25;29;24;24;172.0648
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=CopyOpenHash;5;43;28;31;27;32;212.4168
log4j2;;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.annotationPresent;;5;16;27;22;26;26;168.0296
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=5&length=20;5;8;28;14;8;6;114.5632
log4j2;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.varargParams;;2;23;28;0;0;0;71.4488
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString;;3;11;5;7;0;0;53.2024
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=CopyOpenHash;4;39;35;37;24;0;176.188
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile;;2;11;27;0;0;0;58.334399999999995
log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.baseline;;2;19;12;0;0;0;51.2728
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=NoGcSortedArray;5;13;21;14;9;13;120.616
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxLong;;3;19;25;21;0;0;95.57199999999999
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList3Element;;2;27;30;0;0;0;77.5016
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback;;5;28;39;39;42;28;227.54879999999997
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500&threadContextMapAlias=NoGcOpenHash;5;23;26;21;26;20;167.0208
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=NoGcOpenHash;2;17;25;0;0;0;62.3696
log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderNoop;;2;26;27;0;0;0;73.4664
log4j2;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.base;;2;9;26;0;0;0;55.308
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=5&length=20;2;35;28;0;0;0;83.55439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;4;6;12;27;12;0;97.5016
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=CopySortedArray;2;23;28;0;0;0;71.4488
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFixedFormat;;2;24;29;0;0;0;73.4664
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDEx;;5;50;44;42;37;50;274.9624
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=5&length=20;3;41;43;41;0;0;156.1
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackTooFine;;2;19;25;0;0;0;64.38719999999999
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersLocationBenchmark.throughputSimple;;5;28;23;14;17;7;139.7832
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayC;;3;11;17;15;0;0;73.3784
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test07_getReflectiveCallerClassUtility;;2;33;27;0;0;0;80.52799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=500&length=20;2;26;31;0;0;0;77.5016
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayD;;3;17;32;10;0;0;89.5192
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=Default;2;25;19;0;0;0;64.38719999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;4;45;31;40;47;0;204.43439999999998
log4j2;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.baseline;;2;17;22;0;0;0;59.343199999999996
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughputSimple;;4;5;13;5;5;0;68.2464
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=500&length=20;3;25;5;6;0;0;66.3168
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;4;37;30;28;25;0;161.05599999999998
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=5&length=20;2;28;24;0;0;0;72.4576
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500&length=20;4;18;24;18;25;0;125.74799999999999
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.newInstance;;3;50;40;50;0;0;171.232
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD;;5;27;36;50;50;49;263.8656
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=CopySortedArray;5;24;24;24;10;26;158.9504
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=NoGcSortedArray;5;37;22;24;29;22;185.17919999999998
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF;;5;12;33;6;15;22;138.77439999999999
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.julFile;;3;31;23;25;0;0;109.6952
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput2Params;;5;11;10;7;26;12;116.5808
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=NoGcOpenHash;2;26;29;0;0;0;75.484
log4j2;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.individualParams;;2;23;25;0;0;0;68.4224
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;5;28;16;36;32;33;196.27599999999998
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput10Params;;3;21;34;25;0;0;110.704
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks;;2;25;18;0;0;0;63.3784
