log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File;;518.941
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;518.683
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;532.801
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile;;523.036
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;514.572
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;514.686
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;516.522
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;515.963
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;519.355
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;518.688
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;521.838
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2ExtendedThrowable;;514.209
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;514.578
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;515.581
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;522.328
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;523.303
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.julFile;;526.992
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;509.488
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2File;;509.837
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.logbackFile;;509.062
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;509.047
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;505.779
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedString;;553.102
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedDouble;;548.794
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatString;;524.527
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatDouble;;535.388
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyBaseline;;505.701
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedString;;557.609
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedDouble;;549.957
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatString;;525.393
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;534.375
log4j2;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;503.879
log4j2;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf;;504.409
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Message;;509.277
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Exception;;510.957
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Message;;509.33
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Exception;;511.368
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBMessage;;510.038
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBException;;515.703
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBMessage;;510.288
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;517.706
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Message;;509.088
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception;;510.23
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message;;511.105
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Exception;;511.015
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage;;509.697
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException;;509.778
