mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.VSizeSerdeBenchmark.readd32,10,10,,,,,10,10,,,,,1,1,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,values=io.druid.benchmark.VSizeSerdeBenchmark,1,0,false,037c57203b6c6e012d268c7adab7896f8a5b608a8182b5e01ad45d0ebc4462ce
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.VSizeSerdeBenchmark.readd40,10,10,,,,,10,10,,,,,1,1,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,values=io.druid.benchmark.VSizeSerdeBenchmark,1,0,false,3b4df369f2df0629aa7b1cafdef4d58fb663d9c3b83051ef62f654363994e4d1
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.VSizeSerdeBenchmark.readd48,10,10,,,,,10,10,,,,,1,1,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,values=io.druid.benchmark.VSizeSerdeBenchmark,1,0,false,1c205fa0439c1af9ebefd9be95e7bc6b6e8b776fba5d7d292126f003dda473b7
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.VSizeSerdeBenchmark.readd56,10,10,,,,,10,10,,,,,1,1,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,values=io.druid.benchmark.VSizeSerdeBenchmark,1,0,false,e72196ba6a6216bd112a4fbdea69a7655a74b23b54c88ba1a00b0ccb7c30ecc8
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.VSizeSerdeBenchmark.readd64,10,10,,,,,10,10,,,,,1,1,,,,,false,false,,true,true,,false,false,,false,false,,,0,false,false,false,false,false,values=io.druid.benchmark.VSizeSerdeBenchmark,1,0,false,76f7bdfcea014cdb7b5d2cfa94d2312ca7d3c9e7a2c0eb43aa349edd325f9b3f
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.TimeParseBenchmark.parseNoContext,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numBatches=io.druid.benchmark.TimeParseBenchmark,1,0,false,ad56cd9daf523825fc2b0ffd9fa08a50a1be45b840f468494888a0925bc793ec
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.TimeParseBenchmark.parseWithContext,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numBatches=io.druid.benchmark.TimeParseBenchmark,1,0,false,516b435329da3933909a3b0d37c802ece8f940acf18cbb2f75b3d4ac8feddf0f
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.DimensionPredicateFilterBenchmark.matchIsEven,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.DimensionPredicateFilterBenchmark,1,0,false,39923d808a47a3ef36ee040b4ad1237185e9c36f8abd2170e896207fb6caf265
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.MergeSequenceBenchmark.mergeHierarchical,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,count=io.druid.benchmark.MergeSequenceBenchmark&sequenceLength=io.druid.benchmark.MergeSequenceBenchmark&mergeAtOnce=io.druid.benchmark.MergeSequenceBenchmark,3,0,false,3dfa1b2769bda40de17dd98a63edd8ffbff51f9e71622cc128ac45a374b6f521
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.MergeSequenceBenchmark.mergeFlat,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,count=io.druid.benchmark.MergeSequenceBenchmark&sequenceLength=io.druid.benchmark.MergeSequenceBenchmark&mergeAtOnce=io.druid.benchmark.MergeSequenceBenchmark,3,0,false,71e7f44163d07205d5474fa98481486d82b1ca75a578cb22fe8269117d297152
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IndexMergeBenchmark.merge,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.indexing.IndexMergeBenchmark&rowsPerSegment=io.druid.benchmark.indexing.IndexMergeBenchmark&schema=io.druid.benchmark.indexing.IndexMergeBenchmark&rollup=io.druid.benchmark.indexing.IndexMergeBenchmark,4,0,false,b2ba9ce113c7898ef5869d20c5934503e92f7b8bf548d7cb05739685c4b378b0
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IndexMergeBenchmark.mergeV9,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.indexing.IndexMergeBenchmark&rowsPerSegment=io.druid.benchmark.indexing.IndexMergeBenchmark&schema=io.druid.benchmark.indexing.IndexMergeBenchmark&rollup=io.druid.benchmark.indexing.IndexMergeBenchmark,4,0,false,c12ffe9d40343f2603e92638f3537d86e313d34a606b6dabc1d61e2a4af0ed8d
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IncrementalIndexReadBenchmark.read,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,rowsPerSegment=io.druid.benchmark.indexing.IncrementalIndexReadBenchmark&schema=io.druid.benchmark.indexing.IncrementalIndexReadBenchmark&rollup=io.druid.benchmark.indexing.IncrementalIndexReadBenchmark,3,0,false,1627beae3a584c4b32b1e598cb11ac231abb90df399df0687be1e5d13f99b9e7
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IncrementalIndexReadBenchmark.readWithFilters,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,rowsPerSegment=io.druid.benchmark.indexing.IncrementalIndexReadBenchmark&schema=io.druid.benchmark.indexing.IncrementalIndexReadBenchmark&rollup=io.druid.benchmark.indexing.IncrementalIndexReadBenchmark,3,0,false,05eae4ead8e85c6f5c87d37b161f70048e37cc3ab28562d028d8a66fba9b3ee8
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IndexPersistBenchmark.persist,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,rowsPerSegment=io.druid.benchmark.indexing.IndexPersistBenchmark&schema=io.druid.benchmark.indexing.IndexPersistBenchmark&rollup=io.druid.benchmark.indexing.IndexPersistBenchmark,3,0,false,0645023eb4062f1a7aa1bd42089b8bbc189adfed72862c29ba6797ee1627ba5f
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IndexPersistBenchmark.persistV9,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,rowsPerSegment=io.druid.benchmark.indexing.IndexPersistBenchmark&schema=io.druid.benchmark.indexing.IndexPersistBenchmark&rollup=io.druid.benchmark.indexing.IndexPersistBenchmark,3,0,false,90099c9bb5b1db9d88288e1ff54a9c1a2f95785241c20ae6d3ef42256f53c957
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.indexing.IndexIngestionBenchmark.addRows,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,rowsPerSegment=io.druid.benchmark.indexing.IndexIngestionBenchmark&schema=io.druid.benchmark.indexing.IndexIngestionBenchmark&rollup=io.druid.benchmark.indexing.IndexIngestionBenchmark,3,0,false,81a8c43f15c4cbb6a5f2b8cee8ad37c00667cc83d104cf48b80b7eec5bcf0d9e
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TimeseriesBenchmark.querySingleIncrementalIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TimeseriesBenchmark&rowsPerSegment=io.druid.benchmark.query.TimeseriesBenchmark&schemaAndQuery=io.druid.benchmark.query.TimeseriesBenchmark,3,0,false,810449886fb7de0305e4d77bdac0a55acb0a9c10fe226f80edf045f4ece0c5d2
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TimeseriesBenchmark.querySingleQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TimeseriesBenchmark&rowsPerSegment=io.druid.benchmark.query.TimeseriesBenchmark&schemaAndQuery=io.druid.benchmark.query.TimeseriesBenchmark,3,0,false,909a685f9e5b1132429f648e941d37b47801a3681eb92e17b5c573faf9686232
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TimeseriesBenchmark.queryFilteredSingleQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TimeseriesBenchmark&rowsPerSegment=io.druid.benchmark.query.TimeseriesBenchmark&schemaAndQuery=io.druid.benchmark.query.TimeseriesBenchmark,3,0,false,9ea877bdf73509b166042256b4a49c5e60946a51c3b8fdedeb4ad9f7e008c06c
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TimeseriesBenchmark.queryMultiQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TimeseriesBenchmark&rowsPerSegment=io.druid.benchmark.query.TimeseriesBenchmark&schemaAndQuery=io.druid.benchmark.query.TimeseriesBenchmark,3,0,false,0e3e062cc046b20d9be2a2e6e5b0ed2b7d1dbfc05afa7af5caf07d5ce68cf02d
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.SearchBenchmark.querySingleIncrementalIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.SearchBenchmark&rowsPerSegment=io.druid.benchmark.query.SearchBenchmark&schemaAndQuery=io.druid.benchmark.query.SearchBenchmark&limit=io.druid.benchmark.query.SearchBenchmark,4,0,false,9934ae6676800f543d56bf50f5bedba5fd3436c43edbdb81e1e69f3d5c13b6b4
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.SearchBenchmark.querySingleQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.SearchBenchmark&rowsPerSegment=io.druid.benchmark.query.SearchBenchmark&schemaAndQuery=io.druid.benchmark.query.SearchBenchmark&limit=io.druid.benchmark.query.SearchBenchmark,4,0,false,78fc5fce0a834e283b0715146d70a19a6003b2ac608a8217ed7c99cc672ac8f6
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.SearchBenchmark.queryMultiQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.SearchBenchmark&rowsPerSegment=io.druid.benchmark.query.SearchBenchmark&schemaAndQuery=io.druid.benchmark.query.SearchBenchmark&limit=io.druid.benchmark.query.SearchBenchmark,4,0,false,0547ef47d7796873df6483a824448cead9108df0c294d97a8f7a2efe8149d7c0
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.GroupByBenchmark.querySingleIncrementalIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.GroupByBenchmark&numProcessingThreads=io.druid.benchmark.query.GroupByBenchmark&initialBuckets=io.druid.benchmark.query.GroupByBenchmark&rowsPerSegment=io.druid.benchmark.query.GroupByBenchmark&schemaAndQuery=io.druid.benchmark.query.GroupByBenchmark&defaultStrategy=io.druid.benchmark.query.GroupByBenchmark,6,0,false,a28e8eed53fdb45c6cacd57ca384d4e5a0c35d985dbcf4b7a4d96d4d5b80e7e6
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.GroupByBenchmark.querySingleQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.GroupByBenchmark&numProcessingThreads=io.druid.benchmark.query.GroupByBenchmark&initialBuckets=io.druid.benchmark.query.GroupByBenchmark&rowsPerSegment=io.druid.benchmark.query.GroupByBenchmark&schemaAndQuery=io.druid.benchmark.query.GroupByBenchmark&defaultStrategy=io.druid.benchmark.query.GroupByBenchmark,6,0,false,ddbee738ad27d34dd8ae092ef91873ad142ab86eedcae8214e86b97637b23d61
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.GroupByBenchmark.queryMultiQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.GroupByBenchmark&numProcessingThreads=io.druid.benchmark.query.GroupByBenchmark&initialBuckets=io.druid.benchmark.query.GroupByBenchmark&rowsPerSegment=io.druid.benchmark.query.GroupByBenchmark&schemaAndQuery=io.druid.benchmark.query.GroupByBenchmark&defaultStrategy=io.druid.benchmark.query.GroupByBenchmark,6,0,false,e625f6e7cf04e923e8207758b0cea9d26991e8b648f51b8e5b784b8988c8bc44
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.SelectBenchmark.queryIncrementalIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.SelectBenchmark&rowsPerSegment=io.druid.benchmark.query.SelectBenchmark&schemaAndQuery=io.druid.benchmark.query.SelectBenchmark&pagingThreshold=io.druid.benchmark.query.SelectBenchmark,4,0,false,2193757b77d204a7a0cc1aba4d60bfe3dcee199d55e60d2c15c2368cef81628b
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.SelectBenchmark.queryQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.SelectBenchmark&rowsPerSegment=io.druid.benchmark.query.SelectBenchmark&schemaAndQuery=io.druid.benchmark.query.SelectBenchmark&pagingThreshold=io.druid.benchmark.query.SelectBenchmark,4,0,false,36d80019b0d91198ba72d7fdbbd4fbbeef2f6da7699cf9e68e5caad400c28dbc
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.SelectBenchmark.queryMultiQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.SelectBenchmark&rowsPerSegment=io.druid.benchmark.query.SelectBenchmark&schemaAndQuery=io.druid.benchmark.query.SelectBenchmark&pagingThreshold=io.druid.benchmark.query.SelectBenchmark,4,0,false,9847d2c4a576733cd943886268f4a07a06fbb597cfa0890e29760233eab3a58d
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TopNBenchmark.querySingleIncrementalIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TopNBenchmark&rowsPerSegment=io.druid.benchmark.query.TopNBenchmark&schemaAndQuery=io.druid.benchmark.query.TopNBenchmark&threshold=io.druid.benchmark.query.TopNBenchmark,4,0,false,d855d2f7962eaa8af3e9f95f5937fade6867dd6d33ffd700894d44d9a60f170c
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TopNBenchmark.querySingleQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TopNBenchmark&rowsPerSegment=io.druid.benchmark.query.TopNBenchmark&schemaAndQuery=io.druid.benchmark.query.TopNBenchmark&threshold=io.druid.benchmark.query.TopNBenchmark,4,0,false,df68d01bf9700407e1ee81eecdee0dbcb0e3c0e275f103fa1bff881557124afc
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.query.TopNBenchmark.queryMultiQueryableIndex,10,10,,,,,25,25,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,numSegments=io.druid.benchmark.query.TopNBenchmark&rowsPerSegment=io.druid.benchmark.query.TopNBenchmark&schemaAndQuery=io.druid.benchmark.query.TopNBenchmark&threshold=io.druid.benchmark.query.TopNBenchmark,4,0,false,1ce4d58ce120acee9ad244cbc68698cf700e8f7994a4fe3a51d4843ff6ca0695
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.BoundFilterBenchmark.matchNothingLexicographic,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,4883a65932e83e124926efda922add311887cacdfee0908925acb1b1edf0fff4
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.BoundFilterBenchmark.matchHalfLexicographic,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,275472f64d1bc4c76b8fad489eb4c98c9a0be36aaec0872f6fa7bf03a9f48923
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.BoundFilterBenchmark.matchEverythingLexicographic,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,ecf1829442653fd7459723c946b7737f8db68c2df74a3dba3c5f79b7de2f2a66
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.BoundFilterBenchmark.matchNothingAlphaNumeric,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,f4ee10a36e607c8e29affb49c17341bfbd0f199cc3c1b744d44ba2ada652cc01
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.BoundFilterBenchmark.matchHalfAlphaNumeric,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,52c7a161c70c2b500e60743a5dd32dda224ebb6d04d2c2f47f616026cdc7b2de
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.BoundFilterBenchmark.matchEverythingAlphaNumeric,10,10,,,,,10,10,,,,,1,1,,,,,false,,false,true,,true,false,,false,false,,false,,0,false,false,false,false,false,cardinality=io.druid.benchmark.BoundFilterBenchmark,1,0,false,1308173c7be7dde8e049b8dea3b7e969fdfd4ade5ac606f0abc56759985ecdac
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.IncrementalIndexRowTypeBenchmark.normalLongs,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,fba2260ec0b3b63b89f9bcdc47ba99a339cad8a08a544e098a839ff486ce5ddd
mrijke/druid,,1.9.2,1.7,1.8,io.druid.benchmark.IncrementalIndexRowTypeBenchmark.normalFloats,,,,,,,,,,,,,,,,,,,false,,false,true,,true,false,,false,false,,false,org.openjdk.jmh.infra.Blackhole,1,true,false,false,false,false,,0,0,false,fa64dc3c18bb7f2bfc5c0258f25723d692c5ce88472da289059262d5008e01c3
