project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
jctools;;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=SpmcArrayQueue;0.99;0.97726063194716;0.9933103224002395;0.9764858899419342;0.9915163285606095;3;6;6;14;7;8
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=128000;0.99;0.9789991161642746;0.9940193634815288;0.9847292966266765;0.9897940407103946;3;6;8;14;12;7
jctools;;org.jctools.maps.nbhm_test.jmh.ConcurrentMapThroughput.randomGetPutRemove;implementation=ConcurrentHashMap&readRatio=50&tableSize=100000;0.99;0.9795740231914725;0.9915120971417192;0.995573056973326;0.9964004291415789;3;6;6;6;6;6
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=1;0.99;0.907153351515107;0.9702598660223232;0.9880981532844897;0.9929641420992911;5;11;10;13;2147483647;12
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=128000;0.99;0.0;0.9889070026582768;0.9310958559041689;0.9610132896832301;2147483647;11;10;11;9;11
jctools;;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpmcArrayQueue;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
jctools;;org.jctools.jmh.throughput.QueueThroughputBackoffNone.tpt;qCapacity=132000&qType=SpscArrayQueue;0.99;0.6505243037157254;0.6537198718305429;0.9938904648183564;0.992527500218716;4;7;18;10;9;8
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpscArrayQueue;0.99;0.6089916084755947;0.7145856655463932;0.7134310784449598;0.6878619925624386;2147483647;10;17;27;11;11
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=1;0.99;0.42721201229124106;0.9514205053168259;0.9279207771325239;0.9897396849629504;2147483647;12;11;22;9;27
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpscArrayQueue;0.99;0.9272358099228653;0.9922477030378237;0.9700371839567564;0.9941603935347201;3;7;7;8;7;9
jctools;;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true;0.99;0.9927466922641947;0.992536039828224;0.9732357853223602;0.989526270479984;2;8;8;8;8;11
jctools;;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=SingleWriterHashSet&readRatio=75&tableSize=100000;0.99;0.9785406566511523;0.9979174607932186;0.9962849906839442;0.994279797539065;3;6;6;6;6;6
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=128000;0.99;0.992622379231787;0.9981264028935077;0.9973551946481309;0.9970960391913283;2;7;8;6;7;7
jctools;;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;0.99;0.4676262150287709;0.8766969676748442;0.9642974632274885;0.9806311135325425;2147483647;9;13;9;10;13
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=SpscArrayQueue;0.99;0.9394255205399596;0.9963122001168095;0.9974881619303975;0.9824682340986062;3;11;11;11;14;7
jctools;;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpmcArrayQueue;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=SpscArrayQueue;0.99;0.5968157251259693;0.7274356742638086;0.9804907837443512;0.9933501422249483;5;12;20;9;9;9
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=1;0.99;0.9936016422819801;0.997904280393339;0.9968718752752092;0.9880158027047176;2;6;6;9;6;6
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=100&qType=MpmcArrayQueue;0.99;0.9912864437344192;0.9858934262964932;0.9779924297316568;0.9921094058563886;2;13;7;7;13;6
jctools;;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpscArrayQueue;0.99;1.0;1.0;1.0;1.0;2;6;6;6;6;6
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=10000;0.99;0.9913084811402186;0.9865090855350457;0.9924133621653338;0.9866410510676291;2;6;6;6;6;6
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=MpmcArrayQueue;0.99;0.4462502892747782;0.41007283880322665;0.9928701590697294;0.9918506182724417;4;19;9;19;11;17
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.bothr;qCapacity=132000&qType=MpscArrayQueue;0.99;0.9838702286619646;0.9905577852619809;0.9982479585175366;0.9961403672009477;3;6;12;10;13;9
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArg;limit=10000;0.99;0.9960457996823796;0.9931008508086749;0.9962541885163515;0.9949447983693643;2;6;6;6;6;6
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=10000;0.99;0.9992906366393304;0.9965111745361769;0.9906275870811513;0.993341383091366;2;6;6;6;6;6
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgs;limit=128000;0.99;0.9798267791990988;0.9877448364074822;0.9885968837349578;0.9908667050776716;5;32;20;41;15;34
jctools;;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=10&qType=SpscArrayQueue;0.99;0.9445756393334442;0.9886814101096408;0.9899539847620884;0.9976656293546005;5;19;21;12;19;20
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpscArrayQueue;0.99;0.3242174409141264;0.8332001766830686;0.9680583490924575;0.9501207268607693;2147483647;10;14;10;16;25
jctools;;org.jctools.jmh.throughput.MpqThroughputBackoffNone.cr;qCapacity=132000&qType=MpmcArrayQueue;0.99;0.987422897208218;0.9572749127656264;0.9883069535416494;0.9922752410623311;5;8;9;8;7;9
jctools;;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true;0.99;0.9940441680073754;0.9809112342435719;0.9908156540588798;0.9972632192014302;2;10;8;9;15;13
jctools;;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneObjectArgBaseline;limit=1;0.99;0.9579251578861426;0.9711484786110139;0.9980353932641004;0.9421862267495347;4;19;17;9;9;9
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;0.99;0.5181166594178074;0.8547117706959756;0.9382189854382668;0.977068426782894;2147483647;10;13;7;9;8
jctools;;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.backoffOneNano;capacity=32000;0.99;0.8870466985778299;0.9487956838928688;0.9581812181168866;0.7044173830365895;2147483647;18;17;18;11;12
jctools;;org.jctools.jmh.counters.CountersBenchmark.rw;stripes=0;0.99;0.9881943269128659;0.9943514467773853;0.9971495840753553;0.989580381496305;3;8;7;8;8;25
jctools;;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpmcArrayQueue;0.99;0.0;0.33951527262924747;0.9394288525556247;0.9667430122885974;2147483647;13;17;16;14;18
jctools;;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=128000;0.99;0.9966669531753292;0.996265622862956;0.9964913888466694;0.9920378499189382;2;6;6;6;6;10
jctools;;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpmcArrayQueue;0.99;0.9915616126390306;0.9964226998290009;0.996755338057451;0.9943758550321581;2;6;7;13;7;18
