project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioLowerCov;ratioUpperCov;ratioLowerCi;ratioUpperCi;ratioLowerKld;ratioUpperKld
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainLambdaCap1.call1;;3.964006400640111E-8;3.977838919459769E-8;3.965326532653315E-8;3.955842336934835E-8;0.05525445973489998;0.03997045594184516;0.05090420972652428;0.055606336944526054;0.043259223371061466;0.002619673908584978;0.007938829096995333;1.175765313694643E-7;0.7483474427418181;0.33097187392063243;0.9793904;0.998645;0.9956165;1.001825;0.9929817;0.9988024
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testCallPoly3;;1.0298199459838213E-7;1.0375035007002023E-7;1.0367540262079252E-7;1.0292238447689762E-7;0.01982047403708175;0.011946584934484163;0.009163923405379885;0.023325110733067953;0.25963906395363295;0.24931956930282045;0.002405702707011343;7.738238833141688E-222;1.0440442737868146E-204;0.76830480532847;1.005974;1.013121;1.002282;1.012873;0.9965487;1.000388
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_OAEPPadding&dataSize=32&keyLength=3072;2.202479791958346E-4;2.2198825322531884E-4;2.2091755519999636E-4;2.2067243524352003E-4;0.006086449648214404;0.013371058584168297;0.010193883398377615;0.008342340015271728;0.4042988315634924;0.21354603920784157;0.09444781245478019;0.0;9.357229030974229E-151;6.106613930632684E-31;1.003043;1.011014;1.001414;1.005456;0.9994537;1.002024
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.SortedUnique.par_invoke;size=100000;1.9957518998497826E-4;2.1171779139139124E-4;2.0253938418418523E-4;2.0725354912368567E-4;0.019746072567004558;0.07082249453159918;0.027977169706366236;0.02050197944158919;0.2107631517346089;0.03115854963626621;0.22178747339837998;9.750494507162913E-147;1.3693157964896868E-4;3.125997402919115E-162;1.037741;1.093508;1.010409;1.01968;1.03716;1.038537
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.CharsetEncodeDecode.decode;size=16384&type=ISO-8859-15;3.4723978793637875E-5;3.4786977190875725E-5;3.4764002400479644E-5;3.4776544963488555E-5;0.005459769618455472;0.009111691291771836;0.010514330153648211;0.008885562168753289;0.09601494894246586;0.10214794784504565;0.009383249104970563;6.498040855938993E-32;6.696016457881826E-36;0.25055289048577256;1.000217;1.004168;0.9997767;1.004376;0.9990835;1.002872
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedDst.testInt;length=300;7.974077407740363E-8;7.959255925591758E-8;7.95325999999917E-8;7.982738273827009E-8;0.016476628395723586;0.003773885496366412;0.002493926437279901;0.017311216680563523;0.03543227610089742;0.034867276727672765;0.007372164359150187;1.4298647973596572E-5;1.953517825671044E-5;0.3666138281186194;0.9938175;1.00717;0.9920551;1.006644;1.000976;1.002949
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleConvertWidening.test_2_MTConvert;;7.440188037607658E-8;7.60138429130318E-8;7.505043025815605E-8;7.435754357844287E-8;0.14759753444877372;0.15050185489003146;0.15326048635363876;0.13170867827497784;0.03369172179304955;0.029818461190737246;0.030963034923153734;3.741921199113469E-5;2.610393404252965E-4;1.5053258404306525E-4;1.000548;1.021374;0.9967227;1.01099;0.9871429;1.009272
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.chain.ChainAnonymCap0.call2;;3.39799899949974E-8;3.417456982793106E-8;3.437473747374736E-8;3.495169033806773E-8;0.2289165567989328;0.16468262045131013;0.2869580928469993;0.17864964669023314;0.011882992316486374;0.031653580565660366;0.15065734507581857;0.14566939900608755;1.0615389356426674E-4;5.4120737948927333E-76;0.9375228;1.006079;1.007084;1.078379;0.9400942;1.027985
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.pipeline.Terminal.par_forEach;size=100000;1.1539068160000067E-4;1.1677722424484978E-4;1.1630222364472867E-4;1.1760855851170279E-4;0.021932124824963612;0.030289282938503782;0.030080444704786956;0.031007402710332057;0.140822724544909;0.09891983396679335;0.20809103820764152;1.2013296633581976E-66;8.87754501427983E-34;2.9710356113349215E-143;1.006572;1.015509;1.003846;1.012262;1.010591;1.020404
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleInvokeWithArgs.baselineRaw;;3.391859999999649E-8;3.398309830982746E-8;3.3745023507048996E-8;3.44630389116694E-8;0.08059669580229585;0.05965124314469293;0.09002142514359149;0.06062705221781607;0.01412954295429543;0.10183860158047414;0.24722846854056216;0.0835549061447518;1.069534449021361E-35;2.362425052325702E-201;0.9719348;0.9898384;0.9892421;0.9999397;1.002674;1.019
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetLong;size=10;1.6104278969516538E-6;8.751539068666196E-7;1.6465240790286086E-6;1.5455489492026622E-6;0.11861984534162415;0.28691669071049897;0.12171896766625115;0.09898677715595788;0.5530137153090139;0.002797550473807856;0.19828564430068626;0.0;0.7353849327507744;3.4472259022158313E-125;0.4779669;0.5713893;1.006383;1.016244;0.946457;0.9647468
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=1;3.796819681968311E-8;3.8155015501551576E-8;3.833933573429501E-8;3.8360572114423985E-8;0.036756986481650704;0.033064924103620774;0.03402725810194542;0.03181480977531287;0.1150340456587913;0.2057099367399725;0.21036878642855283;4.5217979570895275E-45;5.098622956001107E-140;2.3511553204060938E-146;1.000469;1.004706;0.9960564;1.00437;0.9990696;1.004168
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedSrc.testInt;length=600;1.1351390278055645E-7;1.1366009605763753E-7;1.1349874962489021E-7;1.1362713899729809E-7;0.006548085215845419;0.004026883428015391;0.0035303840338888827;0.003744672312570507;0.10731713082660559;0.09317959420632752;0.015110767575310319;1.9255867056484696E-39;3.709720161976434E-30;0.06428174307838293;0.9985911;1.00161;0.9967925;1.000434;0.9979274;1.00144
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetChar;size=10;1.9245012287528265E-6;1.4377966066625265E-6;1.996555840689811E-6;2.3595213775455756E-6;0.17268784783287072;0.16956638262030047;0.15562670022206354;0.1239813006340866;0.43349372205957076;0.025258110195322758;0.022260276328109972;0.0;0.002249803786927724;0.007657956016302849;0.7434632;0.7507869;1.052546;1.078762;1.199445;1.272562
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ForEach.par_invoke;size=100000;2.9076156469408425E-4;3.0056847134268724E-4;2.9233701963927934E-4;2.918578956434682E-4;0.023313971195353583;0.056021818172170924;0.056823527481183224;0.01867082776491891;0.16396796602231545;0.01310840336641186;0.021225077335160214;1.779443004173329E-89;0.10884713640385157;0.009416833812574944;1.013224;1.047559;1.000497;1.032874;0.9984423;1.003508
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.ArraysEquals.testCharFalseEnd;;5.419451945194198E-8;5.431286257251085E-8;5.422014402880262E-8;5.40707282913132E-8;0.12865976560650683;0.11986357159463255;0.14159513474315075;0.1071435306101836;0.027446703462104562;0.0056126636868527825;0.009919769487953197;7.760889160716037E-4;0.4918688996068705;0.22446663833000713;0.9790832;1.013875;0.9724005;1.000491;0.9979629;1.019738
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.ArrayCopyUnalignedBoth.testChar;length=10;3.924652465246522E-8;3.885678567856851E-8;3.928582858285829E-8;3.925577673301993E-8;0.05506925029888372;0.03368833298758222;0.04676076475723458;0.046988499329034095;0.16129545747854113;0.009040277965190259;1.1177470652937055E-4;7.544644910922865E-87;0.26824189161102874;0.9890790260069611;0.9720637;1.004772;0.9900577;1.000903;0.9931907;1.004353
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.LookupAcquire.baselineNew;;4.64174999999995E-8;4.628052441953521E-8;4.631332533013172E-8;4.6125512551254854E-8;0.535481890293458;0.43890207259378156;0.42914942453334837;0.5406761257948696;0.004337259807846277;0.003264405762304922;0.018426842684268425;0.595360505743495;0.6893359208563488;0.024026497734850848;0.8838894;0.9942805;0.8397544;0.9959775;0.990697;1.107693
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.logging.LogRecord.testFine;;1.2025580232092536E-7;1.2278056834100253E-7;1.2001421563719863E-7;1.1987301110777244E-7;0.020837286409075898;0.04575980009370604;0.01669466190747578;0.017781266317775643;0.09787620271242377;0.001697735856781395;0.018089563454722426;4.3080236938817834E-33;0.8353491144762397;0.02677068937777821;1.010864;1.035031;0.9922078;0.9968238;0.9927456;0.9968472
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodTypeGenerify.testWrapErase;;3.460526052605143E-8;3.443718743748458E-8;3.418891889188463E-8;3.4148659463781016E-8;0.022603586406814282;0.019288028596886934;0.0049306480472481595;0.0026027520413067734;0.1537682774078568;0.32083951469454375;0.31443413448987956;4.222721349293592E-79;0.0;0.0;0.996383;1.001073;0.9818883;0.9995232;0.9788037;0.9992781
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.reflect.GetAnnotation.doReflectionCached;;3.757674534906912E-7;3.733848769753878E-7;3.758262652530425E-7;3.7127410964385234E-7;0.07268257475218132;0.06006723990633119;0.07599353983577535;0.067691399121243;0.11154855496004182;0.011127190431084817;0.16325691108609877;1.7563551590961954E-42;0.1730002266128462;6.55560364630997E-89;0.9865524;0.9995257;1.000828;1.004688;0.9931174;1.000565
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.Sorted.seq_chain;size=100000;0.0025611051007999527;0.0026357960703999174;0.0026407555071999143;0.0026602225663999017;0.01938755529968106;0.0206439039329049;0.02410400245613103;0.03184435604737393;0.34974411;0.33320925;0.4036619;0.0;0.0;0.0;1.027705;1.029334;1.026981;1.032483;1.033971;1.045786
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.IntegerSum.Lambda.bulk_par_lambda;;0.019185365850999746;0.020096778351999797;0.019335724982999798;0.019421878704999767;0.041684030237617034;0.032895532039245425;0.04472390894292139;0.04988027067627381;0.21775777;0.00106145;0.05153256;1.0746654165895004E-156;0.8965685672181114;2.767618878759603E-10;1.036363;1.047093;1.001739;1.005688;1.000837;1.010954
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.value.Map.seq_chain_123;size=100000;0.002155402444800052;0.0021626796032000032;0.0021649336320000143;0.002181576499200058;0.015570209518684694;0.025870714859408003;0.016128503327176434;0.03450751361457526;0.11496307;0.35783855;0.34173349;5.063064975679419E-45;0.0;0.0;0.9931005;1.009891;1.000133;1.005172;1.005858;1.024384
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.Straighten.testStraighten2int;;1.0759168999999975E-6;1.0761848000000012E-6;1.072392839283928E-6;1.0804665999999981E-6;0.3698149922353881;0.17935666125496322;0.258138194927982;0.258403075047778;0.01422676;0.05030679067906791;0.00811152;0.0814434462827039;7.229141308110611E-10;0.3205007319880053;0.8444337;0.9939496;0.9093769;0.9969048;0.9170382;1.007771
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testDirectSingleGetByte;size=100000;2.0722958452721992E-6;1.5627183499288803E-6;1.927119749596127E-6;2.3602986702680263E-6;0.17778307599874124;0.13851977838561666;0.20235060823282408;0.2300443152960543;0.38598829995301115;0.010098160102022394;0.1376928671401705;0.0;0.2199543608287503;6.178651816508928E-62;0.7504521;0.7893458;0.9431673;0.964239;1.142499;1.197639
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.nio.ByteBuffers.testSinglePutChar;size=100000;5.579166666666692E-7;5.57142542542546E-7;5.54424239391515E-7;5.565974974975025E-7;0.014751804059514702;0.022817775318929798;0.013924852652525209;0.017981447892114484;0.02581763436105173;0.025294895780570033;0.005620756811233002;0.0015732816346331184;0.0019550812676310614;0.4913639436307058;0.9903576;0.9982968;0.992844;0.9934547;0.9928745;0.9963482
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_par_methodRef;;0.3092422056400038;0.3010747150000065;0.30885795532000726;0.30862281389999935;0.014846500232436022;0.1236283103706352;0.023870135496448622;0.04208224981397612;0.04050062;0.01868165;0.01815566;7.043200059970012E-7;0.02213936700249424;0.026178765480761368;0.9002269;1.007711;0.9956283;1.004416;0.9815367;1.009976
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.Systems.nanoTime;;6.029449999999948E-8;6.216409999999977E-8;6.02878151260501E-8;6.027358207462211E-8;0.09068692429337792;0.16774572644938984;0.14852987028822748;0.15185757852205584;0.27988172;0.0031953081232492997;0.009256386916074822;1.6977154140754515E-257;0.6955793455717035;0.25698005944621305;1.023052;1.139992;1.008878;1.06261;1.003573;1.061501
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringUpperLower.lowerToLower;;1.2549479895979543E-7;1.2964712942588818E-7;1.2963650000000227E-7;1.255532106421317E-7;0.09866769209889398;0.023162078256162507;0.022469189122487614;0.1339697113361596;0.24505000019807924;0.2464379775955191;0.0029377249724799933;7.574498524841977E-198;4.3219215000287453E-200;0.7190330633567577;1.000875;1.076313;1.000513;1.076843;0.9566351;0.9979203
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.lambda.invoke.Morph1.inner4;;1.9637599999999823E-8;2.1038100000003314E-8;1.9384700000000303E-8;2.0786700000002974E-8;0.022511633866755584;0.0011208279106113223;0.03508314064770213;0.03873077910674826;0.87683344;0.19166966;0.69705175;0.0;7.509914589282919E-122;0.0;1.056752;1.080945;0.9792051;0.9921262;1.042262;1.074233
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.ops.ref.ReduceBase.par_chain_111;size=100000;6.058112756031672E-4;6.31802095467309E-4;6.061927768545437E-4;6.298326299338843E-4;0.06529668312456098;0.06269293108547766;0.05003324555715482;0.03578771614769748;0.12485701780984354;0.004753221335540373;0.2898865470109687;1.0968471608024447E-52;0.5606923000076763;1.1099493375041912E-275;1.041688;1.047114;0.9838971;0.9982798;1.018439;1.049379
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.security.MessageDigests.digest;digesterName=SHA-1&length=1024&provider=SUN;6.254071999999903E-6;6.248417641764075E-6;6.237530399999745E-6;6.238991199999774E-6;0.009856949000293774;0.006152256835600902;0.008577055235081513;0.0076435017813305944;0.020624192419241925;0.24654256;0.2847495;0.011543153304778892;2.803909461650813E-200;1.8637893775089E-266;0.9977138;1.002047;0.9973603;0.9992796;0.9978976;1.000487
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.StringBuilders.toStringCharWithChar2;;4.322753652191478E-8;4.3943859649123604E-8;4.344203987576488E-8;4.353457420194204E-8;0.026245585143414896;0.06062380841908453;0.03261269885497604;0.04335649339608029;3.845816261686837E-4;0.06019742493727877;0.032680210548024;0.9624624425656326;1.7339729029753907E-13;6.305112667315542E-5;1.003236;1.037863;1.005571;1.011552;0.996664;1.013993
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_par_lambda;;0.3103737278700023;0.31105158234000324;0.30886346429000033;0.3081810513099992;0.017297000281503404;0.044153643139728846;0.029110557167087932;0.031795926710642075;0.00563855;0.05396327;0.07579734;0.489841302618125;3.870329379244433E-11;1.647597231745749E-20;0.9907789;1.019391;0.9887335;0.9998284;0.990259;1.004753
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.io.RandomAccessRead.test;fileSize=1000000;1.1786841368273618E-6;1.1708353999999964E-6;1.138009000900082E-6;1.1780736073607347E-6;0.06485172285015275;0.06040565615202507;0.012915396639483928;0.06628176322755693;0.024200270054010802;0.47159576929887426;0.0032950084366308204;0.003039710319396289;0.0;0.6865700561013804;0.9797681;0.9903445;0.9393279;0.9887554;0.9891016;0.9953705
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.lang.invoke.MethodHandleProxiesSuppl.testInstanceTarget;;3.8227222722273915E-8;3.8242900000002205E-8;3.8249824982500335E-8;3.8228468540564397E-8;0.018564707119741605;0.0034877125986753762;0.005608060590374323;0.0020272668701955894;0.005062856285628563;0.002798429657947293;3.491496493852646E-4;0.5352316350887252;0.7318162391167103;0.965895577643205;0.9951362;1.009926;0.9978956;1.010652;0.9940775;1.01025
jmh-jdk-microbenchmarks;;org.openjdk.bench.java.util.stream.tasks.PrimesFilter.t10000.Lambda.bulk_seq_methodRef;;1.62576776179984;1.0386465971999599;1.0370935147999492;1.0378435759999547;0.0325806822917212;0.002864248118020453;3.750865398893183E-4;0.001727558361700362;0.93311566;0.95175328;0.9426619;0.0;0.0;0.0;0.6290701;0.6478049;0.6271393;0.6471378;0.6283923;0.647225
jmh-jdk-microbenchmarks;;org.openjdk.bench.javax.crypto.full.RSABench.encrypt;algorithm=RSA_ECB_PKCS1Padding&dataSize=32&keyLength=2048;1.1187216639999899E-4;1.1264314879999895E-4;1.1217890559999821E-4;1.123712895999994E-4;0.014891835846725317;0.011157643207507355;0.029161898446718976;0.019441893248467557;0.2238885;1.3223E-4;0.18213416;1.5864452281218536E-165;0.9870793057603943;3.2147528664880543E-110;1.007046;1.011087;0.999189;1.01357;1.003099;1.007566
jmh-jdk-microbenchmarks;;org.openjdk.bench.vm.compiler.InterfaceCalls.testSingle2;;3.4308499999998444E-8;3.4357499999999333E-8;3.4239923992397624E-8;3.4509001800358955E-8;0.03451345025937679;0.04477276852813256;0.039396705778897013;0.03372912792897445;0.01958667;0.06308472847284728;0.09298548709741948;0.016448564075470785;1.1108023556477525E-14;4.826631319893485E-30;1.000731;1.022229;0.9988614;1.005522;1.003586;1.008193
