project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS3;NEED_TO_ENLARGE=0&SIZE=65536;0.01;0.014467007891482725;0.08782145995991328;0.019944019867491336;0.01051141295315744;2147483647;5;11;14;6;15
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.01;0.057293472473435136;0.0012596772004417889;0.006037851010762929;0.0037085317337381407;3;6;13;12;22;19
squidlib;;squidpony.performance.CoordPackerBenchmark.doRetract;;0.01;0.04352181171457885;0.020897838605526284;0.013926749180771997;0.01106979311650981;2147483647;11;30;14;8;12
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=0&SIZE=65536;0.01;0.025657311423603557;0.05279236756779335;0.0997602415713082;0.007671093605735646;5;16;19;12;17;13
squidlib;;squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedG;;0.01;0.007079361985736082;0.002327260637086992;0.0017528106859811265;6.92565078553864E-5;2;10;11;9;13;8
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=1&SIZE=65536;0.01;0.022376542921882847;0.0010234980426632595;0.002197054440766219;0.0021882284405424085;3;7;19;24;19;22
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=2&SIZE=65536;0.01;0.004732476275653458;0.006035653758313664;0.014179873649645236;9.676353041584151E-4;2;17;14;20;11;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=2&SIZE=65536;0.01;0.002567871428496571;0.05022880628672363;0.002577130686771567;0.014453922953748782;2;8;10;12;21;7
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=2&SIZE=65536;0.01;0.16462995597828312;0.00895026363273449;0.016056471261309074;8.901392816358933E-4;3;9;27;14;6;8
squidlib;;squidpony.performance.WaypointBenchmark.measureWaypoint2;;0.01;5.139091609713663E-4;0.005260811739455187;0.0013055312205467948;0.0011392199373031313;2;27;28;31;28;28
squidlib;;squidpony.performance.HashBenchmark.doLongWisp32;;0.01;0.022039666420742288;0.004279251554373142;7.881334039872012E-5;5.765261181492343E-4;3;32;22;24;24;24
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=2&SIZE=65536;0.01;0.022054735321234753;0.0035624380280838697;0.004269154649687662;0.003332808366812552;3;18;21;21;21;30
squidlib;;squidpony.performance.MathBenchmark.measureMathSin;;0.01;0.010120069326108747;4.761063624075801E-5;0.0014845180005379072;0.002386350832833381;3;23;27;24;33;29
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.01;0.048572097905209666;0.013911740672725659;1.2405029396755918E-5;0.002850181070079505;4;11;18;13;14;9
