project;benchmark;params;changeRateCov;meanCov;changeRateCi;meanCi;changeRateDivergence;meanDivergence
log4j2;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;0.0023961666274026072;3.405991198239617E-6 ;0.002772736830527478;3.4072707270726904E-6;0.01145182226864283;3.4367609521904194E-6
log4j2;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg;;0.009796369059440257;3.845857614899413E-7 ;7.364161640330824E-4;3.8113523523523853E-7;0.01468442962921368;3.86447402662395E-7
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;0.02504206378231444;1.3534101830549143E-5 ;0.002762674398625542;1.3843378275655157E-5;1.6788779710597002E-4;1.3879398399999957E-5
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput2Params;;0.01829504062853926;8.094292885202961E-7 ;0.005705872860538697;8.198092311010482E-7;0.009881454998081018;8.326611980572028E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcOpenHash;0.021873127096878386;7.371764352871273E-8 ;0.05712146840272725;7.106111222245106E-8;0.05676291172368175;7.108813525410775E-8
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.005983375190993678;7.670451807228981E-8 ;0.007166681713527412;7.679474317817242E-8;0.005989030792656225;7.670494930227891E-8
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace;;0.00848332787470274;1.1641136454581846E-7 ;0.007182881091266524;1.1460298089426938E-7;0.01965973259181597;1.1770148059223575E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=NoGcSortedArray;0.0011204754141277418;2.095647324732469E-5 ;9.092096023308738E-4;2.0960905599999886E-5;0.010958713556111777;2.1209894399999887E-5
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params;;0.003306585231679593;4.104825482548477E-7 ;0.004637240531907727;4.0723249299723477E-7;0.0022334686220546462;4.100435043504445E-7
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5&length=20;0.014974109303558025;1.6142849994997396E-7 ;0.014634112867078497;1.5671940358250995E-7;0.024058062383528922;1.6287327465493847E-7
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7Params;;0.001234312964980222;5.512949884965577E-7 ;0.0011778814529868065;5.526264626462678E-7;0.0019164051664126713;5.530341102330668E-7
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV2;;7.208944103465065E-4;4.501548464539457E-7 ;0.0019142009860998455;4.4896949999999986E-7;2.170459149064552E-4;4.499282000000066E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=NoGcSortedArray;0.0033997837493582317;2.500895379075797E-6 ;2.8732827733524147E-5;2.492493298659736E-6;5.964870827466218E-4;2.4909349869973764E-6
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5&threadContextMapAlias=NoGcSortedArray;0.002212158850395607;1.9261192238448185E-7 ;0.003465204031704694;1.9285274109644336E-7;0.003160471882935556;1.9157937381213575E-7
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.011530152742674327;2.3729110755056963E-6 ;0.005716132516250472;2.359272181053476E-6;0.010641659498101363;2.3708267921505805E-6
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=CopyOpenHash;0.0026854736286781034;4.0496299259848877E-8 ;0.004363135712827315;4.056405640563732E-8;6.904537201595229E-4;4.0415724717413005E-8
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5&threadContextMapAlias=CopyOpenHash;0.010892171031784192;4.3017000000000444E-8 ;0.016928103564154084;4.18331499449822E-8;0.02767721635690712;4.137573757375579E-8
log4j2;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock;;0.01744066970334357;3.527775555111152E-8 ;0.0017488737603372773;3.473367336733494E-8;8.873002731766277E-4;3.470379999999822E-8
log4j2;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf8GetBytes;;0.015700921016884806;1.7377102523028156E-7 ;0.005019414960502955;1.7194358152119974E-7;0.009015589306750948;1.7262726635280472E-7
log4j2;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiEncode;;0.006611300335348735;2.2923512351236144E-7 ;0.00742426245614658;2.290475237618963E-7;8.993658357241419E-4;2.3096829048714908E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=Default;0.001492017195984685;4.8329229229229005E-8 ;0.003078919014415149;4.840580871306946E-8;0.006327995923474328;4.85626001602554E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.02426958454658701;1.5472968593718821E-6 ;0.002785720427808447;1.506426185237043E-6;0.029165478686609125;1.4665760152030471E-6
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Exception;;0.039623198568027096;1.1682491769176949E-4 ;0.006311033136862543;1.208771719515847E-4;0.0404835986858153;1.1672025442544245E-4
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.10879982965218105;1.5967085668534836E-6 ;0.03762798229148778;1.4942187437487531E-6;0.05288451446604725;1.5161886565969868E-6
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;0.04961911025128596;4.067078877305533E-4 ;0.042537370657124596;4.0396384532157925E-4;0.02004901607629961;3.9525002608870215E-4
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5&length=20;0.018102295869074636;1.385632022471923E-7 ;0.002855563928360283;1.3648812982069656E-7;0.014153208348350432;1.380257334534903E-7
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;0.001180420528657744;9.791540694763782E-8 ;0.008290384264661443;9.721840920459976E-8;0.004983588012289708;9.85196716387996E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.051002429370657576;1.5342392478495764E-6 ;0.031619824795604656;1.5655749999999996E-6;0.04732062567661044;1.5401916000000024E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.010442136904076138;1.3236598979693918E-6 ;0.008397603420056354;1.3209815981598208E-6;0.012931863414272993;1.3269213921392175E-6
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500&length=20;0.007603186898115899;1.8944329599999922E-5 ;0.006976169067433036;1.8932540800000093E-5;0.008156735315853147;1.895473707370736E-5
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;0.023137666101941123;7.078059028489485E-7 ;0.011874467933378097;6.835845336602314E-7;0.024820520550336456;7.089701003481452E-7
log4j2;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutException;;0.005673291428376581;2.2664167750975736E-7 ;4.6141980964153895E-4;2.2546711382520544E-7;0.006361689871613008;2.2679681713541914E-7
log4j2;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endDirectConsole;;2.475045490618436;1.159434833180287E-5 ;0.03272750285768611;3.4456534259164594E-6;0.04110636165817039;3.4736091484582434E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.0046150793475141505;1.0667675000000031E-6 ;1.0764060919665752E-4;1.0619812000000059E-6;0.03459102058457142;1.0985979597959794E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.015421856670675416;2.022934878587194E-6 ;0.004446751753943268;2.001070150753773E-6;0.00970037210249064;2.0115364724821408E-6
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=NoGcOpenHash;0.017329963743291987;3.814819083892965E-7 ;0.0010996359895031338;3.745711133400202E-7;0.019784252920417522;3.82402226233454E-7
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;6.72007398710317E-4;2.3817410446267704E-7 ;0.0014296544591754223;2.3867500250074994E-7;0.004211463007671501;2.393380028016822E-7
log4j2;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;0.0013220197900687403;5.77030703070283E-8 ;0.0013699660191888174;5.770029999999771E-8;0.0015747300297294098;5.7688468846882576E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.029765081782169744;1.401648264826485E-6 ;0.017815568985383168;1.385383376675344E-6;4.7486586274847475E-4;1.36178035607122E-6
log4j2;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.002132683632588339;2.9368300000001706E-8 ;0.0019189444963296776;2.936203620362234E-8;6.746581611695168E-4;2.9286028602862195E-8
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;0.027667785996476346;5.838581974776968E-7 ;0.05661960689048118;5.664734418176221E-7;0.046869753567183814;6.286158974358959E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=CopyOpenHash;0.00900103804862784;6.466902973866052E-7 ;0.0395088518885609;6.267819947927124E-7;0.024658559330343666;6.364727618666166E-7
log4j2;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=4;0.0094419930919043;5.5625625125027636E-8 ;0.009521384244886022;5.563000000000236E-8;0.002537467578316077;5.4965493098619045E-8
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50&threadContextMapAlias=Default;0.003907640938146217;2.791625962596268E-6 ;5.84961947152074E-4;2.779133113311334E-6;0.013634828758582351;2.8186749349869985E-6
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500&length=20;0.008464962541100185;8.96650239999962E-6 ;0.010053222732181455;8.980623999999753E-6;0.0011567342520131252;8.901523199999726E-6
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.046090062301292534;1.9612085436893176E-4 ;0.0011922757826233754;1.8725636661997208E-4;0.005017955538673791;1.8842066013202602E-4
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5&length=20;0.0021364365359312076;8.480094028208999E-8 ;0.003687337649918243;8.529585917183897E-8;0.006895698558411656;8.556851370274502E-8
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx;;0.003199965535052529;3.3463666399679986E-7 ;0.008961082860698855;3.305801121570204E-7;0.007280780256490926;3.3599789831865595E-7
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.034832599186381485;1.2408434000000071E-6 ;0.006027855812913097;1.277875499999999E-6;0.014039892360653283;1.3036751E-6
log4j2;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;0.03664242563943598;3.5124024804960025E-8 ;0.003063835816185634;3.3778677867785215E-8;0.005182271370847591;3.370689999999849E-8
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM;;0.010385650510525313;1.56564712942592E-7 ;0.002566508264747469;1.5861384553821732E-7;0.002363529370256412;1.5858173269308147E-7
log4j2;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderFile;;0.009406202102797634;5.874968081872531E-7 ;0.0039443449684457565;5.907361012658269E-7;0.012588959518893827;5.856091930748225E-7
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;0.0020216581460086314;5.881347254291977E-8 ;0.010432882713055203;5.8082455612402994E-8;0.011989759713348702;5.79910750100327E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.03805340441961369;1.3215036503650414E-6 ;0.00866706927258587;1.284093099999995E-6;0.01762823789266177;1.2955012000000022E-6
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500&length=20;0.0013547262377026081;8.396699339867659E-8 ;0.001321526143913676;8.396978489244245E-8;5.176548416747639E-4;8.41244248849736E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.0354998806133181;1.1123133313331305E-6 ;0.003990132260984991;1.1486520652065276E-6;0.018371884793790372;1.1744411441144103E-6
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;0.021909652707589267;1.6321176470588251E-6 ;0.00926520536394293;1.5823274959742446E-6;0.0013705484552387626;1.594936251380392E-6
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=NoGcOpenHash;0.051191033766467386;8.318657462985314E-8 ;0.0023922735382990723;8.746499299859955E-8;0.0014858511755736492;8.754446333900152E-8
log4j2;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.0038487756811034224;3.2672567256723624E-8 ;0.002455670519184716;3.262722544508711E-8;0.0013321862614330549;3.2590659065904786E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;0.021724932896229454;1.1027843999999926E-6 ;0.010008680083324561;1.0901386277255483E-6;0.008359340075307031;1.0883584358435886E-6
log4j2;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBMessage;;0.08127936333125074;2.6292251176765317E-4 ;0.017807671070256603;2.3882863478086834E-4;0.0125834417994104;2.462184990491455E-4
log4j2;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jSimpleMarker;;0.00692885975418811;4.3897828479939355E-8 ;0.0030420535291891815;4.346313894168449E-8;0.0047632975770572905;4.338810000000208E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput6Params;;0.04296453260196775;6.308075459733603E-7 ;0.018361947350691077;6.470237646566158E-7;0.05556888266320503;6.224996834107166E-7
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput3Params;;0.029997323950216592;8.002764446357479E-7 ;0.016788167353843364;8.11174328877296E-7;0.009255803580753286;8.326612556439455E-7
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500&length=20;0.010983017811621476;9.895331933193193E-6 ;0.01211496069812501;9.906411199999885E-6;0.002104163618670274;9.808427200000091E-6
log4j2;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;0.007195559652463657;3.3207620762073154E-8 ;0.006525114603672111;3.323004600919865E-8;0.004278496740719118;3.330519155746405E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.0055562848148065225;1.3939405821746575E-6 ;0.0013163006420406909;1.3844135413541357E-6;0.0233718046248792;1.4186371371371382E-6
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;0.021360719572412368;5.8902979833452234E-8 ;0.0038257231124042557;5.995838764664796E-8;0.008102412852930785;6.06763260804188E-8
log4j2;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxBoolean;;0.002856877886086462;5.737043704370278E-8 ;0.059794900501184856;5.4094518903779775E-8;0.008659099877788456;5.803300660131899E-8
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5&length=20;0.021979597348920743;4.918890000000142E-8 ;0.0017066470367481656;4.8213142628526235E-8;0.0030562423386053528;4.8278099999999917E-8
log4j2;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency9ParamsV3;;0.018730816193415878;8.092596038415472E-7 ;0.020304051618247998;8.105093509350988E-7;0.022005764964673435;8.118611583475081E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;0.006298837341786934;6.553255208333555E-8 ;0.0023490158226344704;6.52753303964781E-8;0.01567248423708434;6.614298606237057E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.006405279420403032;1.1035176105663462E-6 ;0.0011707901132130827;1.109331199359809E-6;0.03833088485683045;1.1532030045067634E-6
log4j2;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;1.634332748816636E-4;6.041226400000209E-6 ;0.0017261969729828186;6.029812581258347E-6;0.002158983376988166;6.053280000000256E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput7Params;;0.11936095746847397;1.3478629861184654E-6 ;0.009267222234401906;1.2152951403887633E-6;0.135093126068639;1.3668066589400492E-6
log4j2;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.timeBasedUUID;;5.937220800963372E-4;7.261795616054706E-8 ;0.022194012985486955;7.427373798076422E-8;0.0023809878241496385;7.283410184442897E-8
log4j2;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput11Params;;0.07109180028931328;2.3690509630818271E-7 ;0.011682274766060319;2.237648413254557E-7;0.034364791389999816;2.2878178178177784E-7
log4j2;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;0.005574679976537267;3.339874874874864E-7 ;0.002224243004079307;3.328746869678447E-7;0.00477752213808158;3.3054914914914947E-7
log4j2;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;0.013869155970679392;8.404558400000028E-6 ;0.004767908391310471;8.250064799999997E-6;0.02044858968155472;8.459099200000043E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.019624858555459035;2.337118997493728E-6 ;0.0124707510812474;2.3207208091327856E-6;0.12276738178029545;2.573535703555325E-6
log4j2;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxShort;;0.009042862817637443;6.053502101260683E-8 ;7.416447235798485E-4;6.104212106052901E-8;0.0040364112128676854;6.133400020005939E-8
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=Default;0.005312711721767505;3.9983196639325934E-8 ;0.004955526319045944;3.996899069720743E-8;0.001065792007512556;3.981428857314256E-8
log4j2;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endConsole;;0.03575916363534615;7.166453135940777E-6 ;0.017707206120352925;7.563827130852349E-6;0.00333737021427416;7.407419141914202E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.040485158697999735;1.8283847865668618E-6 ;0.021139297920200417;1.7200956696878097E-6;0.009128268919990523;1.7732831258224562E-6
log4j2;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element;;0.012558187849095459;3.771938775510366E-8 ;0.011915297797316038;3.769543908781918E-8;7.960275517578941E-4;3.722192219222083E-8
log4j2;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;0.03847943957453803;1.0574249599999863E-5 ;0.026360688256577003;1.0450851199999811E-5;0.0681711973968755;1.0876583999999901E-5
log4j2;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500&length=20;0.01746341351070102;6.757675199999977E-6 ;0.003964415984632819;6.905051199999975E-6;9.078504462658454E-4;6.884028799999991E-6
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.03795817373229826;2.2875730325814537E-6 ;0.007527846651875336;2.187325646681372E-6;0.05230724691349997;2.3191971901655923E-6
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500&threadContextMapAlias=CopyOpenHash;0.0491261369262479;4.689106842737081E-6 ;0.005766694528779981;4.495310262052404E-6;0.013597388897199858;4.530309830983096E-6
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMC;;0.02097239800202333;2.0429857914748234E-7 ;0.015078162401310768;2.0311913104414223E-7;0.02311081801021997;2.04726481184942E-7
log4j2;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception;;0.004689175614443597;2.2879007404442678E-7 ;0.012419271800756748;2.2489410000000156E-7;0.0032512716030963507;2.284626313156607E-7
log4j2;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.interfaceImplemented;;0.005585581361672309;3.5034910473142625E-8 ;0.0016078555461492838;3.51750525157574E-8;0.004280236264490922;3.5080900000002994E-8
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=CopyOpenHash;0.0044865373448771395;4.092958591718165E-8 ;0.00458517012907822;4.1302560512101245E-8;0.018277770831017337;4.036257251450059E-8
log4j2;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;0.012840971831435954;3.7863618170903957E-8 ;0.02865383923496223;3.6312393718114557E-8;0.04560668448559302;3.5678635727144246E-8
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=CopyOpenHash;0.035300912296296394;7.947620800000053E-6 ;0.03218652437643299;7.923712800000057E-6;0.014874237503835541;7.790812800000013E-6
log4j2;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime;;0.004822050094104524;3.262269999999817E-8 ;0.00449555615795405;3.261209999999831E-8;0.0038854199593850725;3.2340002000598824E-8
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=CopySortedArray;0.05968342077108557;9.323110999999913E-7 ;1.5676847081347312E-4;9.913309661932398E-7;0.022341506651029963;1.013637700000006E-6
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;0.011332776478627626;5.319510973043344E-8 ;0.010854747958695343;5.32208299919806E-8;0.00839389568369786;5.3353235824483706E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.041193348441922684;1.243334467574056E-6 ;0.010292101826417377;1.283405721716515E-6;0.025616914463079232;1.2635332398878657E-6
log4j2;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatCreateNewCharArray;;0.023684469304845912;1.2607891837756734E-7 ;0.0014615474458609112;1.2298188732112647E-7;0.03131834552215129;1.2701912103313728E-7
log4j2;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;0.005285549932953826;3.298279655930911E-8 ;0.0034594873653777114;3.292288457691272E-8;0.0023318833997286736;3.2732873287326614E-8
log4j2;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test01_getCallerClassNameFromStackTrace;;0.06720699010551523;1.0155787200000033E-5 ;0.008960058425616424;9.601496000000017E-6;0.08283049290497324;1.0304464046404698E-5
log4j2;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=0;0.004358472833476235;4.656621324264975E-8 ;0.005977199926656684;4.608700870087216E-8;0.015136084093132385;4.5662364945980926E-8
log4j2;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;0.003822898368259553;1.0998248325605367E-6 ;3.30423453350992E-4;1.0959983501752923E-6;0.015168900059147061;1.1122559241706167E-6
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=CopyOpenHash;0.016878518678845822;1.1450652160000005E-4 ;0.015141174555575843;1.1431088639999965E-4;0.014068715875365623;1.1419012122424381E-4
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=NoGcSortedArray;0.007717270245682029;2.4831506301258964E-7 ;1.0866207274529138E-5;2.4641074644786714E-7;0.002643558854697803;2.470648324162114E-7
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;0.0016036729370201286;2.4731848217861444E-7 ;2.6848111103960903E-4;2.469887932759665E-7;0.003060491507708152;2.4767820346104114E-7
log4j2;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput5Params;;0.0431234043511981;2.0621295367956321E-7 ;0.005563753186958453;1.9658808808808498E-7;0.020820428441063576;2.0180392353117577E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50&threadContextMapAlias=CopySortedArray;0.02535475392809805;4.1038715486191E-8 ;0.026552203130183805;4.0988295318123063E-8;0.02759482306114802;4.0944394439439746E-8
log4j2;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;0.004342383751172685;7.631674525935917E-8 ;0.010961925348004664;7.681974292026871E-8;0.006465889886822174;7.647810365609014E-8
log4j2;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params;;0.014107049248507586;9.937578757875809E-7 ;9.477029610136523E-4;9.808625862586265E-7;0.001244427926640701;9.787144428885769E-7
log4j2;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace;;0.0023099440706408902;2.1269801682691305E-7 ;0.004527979083261302;2.1316870122072545E-7;0.023554536504746926;2.1720628565709033E-7
log4j2;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt;;0.002021062064866852;4.010537645174233E-7 ;0.0036809300412929957;4.017181181181109E-7;0.012334041775225568;4.0518148148148387E-7
log4j2;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf;;0.011699436766296478;2.223191999999868E-6 ;0.002776782499257724;2.255756399999925E-6;0.006708731295167691;2.2344186418642268E-6
