project;commit;benchmark;params;i96Cov;i97Cov;i98Cov;i99Cov;i100Cov;maxDeltaCov;i96Ci;i97Ci;i98Ci;i99Ci;i100Ci;maxDeltaCi;maxCi;i96Divergence;i97Divergence;i98Divergence;i99Divergence;i100Divergence;averageDivergence
rxjava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=1000;0.100321171;0.100181389;0.099793765;0.099454362;0.099131156;0.001190015;0.032655782;0.026154007;0.025556688;0.028775418;0.022245092;0.010410689;0.032655782;0.836999463;0.948442597;0.701863195;0.697420715;0.985093305;0.833963855
rxjava;;io.reactivex.ReducePerf.flowSingle;times=1;0.244821659;0.244704986;0.244258594;0.243504692;0.244464805;9.60E-04;0.015561531;0.01542359;0.0160326;0.019922026;0.021039855;0.005616265;0.021039855;0.737322662;0.740671549;0.730045743;0.994855716;0.989513591;0.838481852
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000000;0.235381717;0.235009955;0.23434715;0.233400325;0.232495855;0.002885862;0.016354714;0.017438153;0.01368027;0.020875709;0.017196352;0.003679357;0.020875709;0.996581637;0.99599244;0.737470336;0.73645117;0.732775208;0.839854158
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput8Params;;0.964772582;0.964432359;0.964015478;0.963529637;0.96333916;0.001433421;0.070329451;0.080230254;0.070432397;0.082430754;0.071415641;0.011015113;0.082430754;0.873913328;0.84228518;0.969331415;0.960744842;0.9987786;0.929010673
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsPublisher;times=1;0.232456688;0.231412012;0.230353049;0.229303534;0.230030672;0.002426016;0.014540718;0.016111912;0.01359561;0.013769877;0.012380522;0.00373139;0.016111912;0.758533575;0.74819257;0.990168005;0.725918926;0.995788357;0.843720287
rxjava;;io.reactivex.BlockingPerf.observableBlockingLast;times=1;0.216782178;0.216582202;0.216341284;0.215535701;0.214890592;0.001891587;0.018512814;0.021099491;0.021920794;0.021237348;0.021052653;0.002539839;0.021920794;0.996828272;0.744841077;0.741961585;0.742573671;0.994411426;0.844123206
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100;0.121592903;0.121055753;0.120523665;0.119993631;0.119678795;0.001914108;0.010522073;0.01106075;0.009299944;0.011426629;0.009037263;0.002389366;0.011426629;0.742768665;0.743712095;0.749913323;0.999348994;0.999311142;0.847010844
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100000;0.140217384;0.139632637;0.139591273;0.139018998;0.138903594;0.00131379;0.018026612;0.016927213;0.016189859;0.019335928;0.018537033;0.002347174;0.019335928;0.74909794;0.750201982;0.996178712;0.997009565;0.747689234;0.848035487
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput1Param;;1.06241048;1.062332642;1.062252902;1.062153383;1.062072042;3.38E-04;0.094105983;0.078199488;0.078175642;0.087765344;0.079055067;0.015050916;0.094105983;0.849414469;0.890433098;0.91211401;0.9365193;0.889394759;0.895575127
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;0.316533538;0.316113383;0.315070077;0.314835217;0.314311195;0.002222343;0.035761999;0.023697813;0.023392024;0.021369879;0.023514726;0.012247273;0.035761999;0.851974924;0.96523478;0.909748441;0.98678256;0.997782768;0.942304695
log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.locationLocatorGetMethod;;0.27234397;0.271406755;0.270492257;0.270964226;0.270095396;0.002248574;0.079267064;0.081673171;0.086408679;0.079439993;0.074055324;0.012353355;0.086408679;0.852061972;0.996517715;0.864025891;0.977818404;0.926229038;0.923330604
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=1000;0.142221693;0.141577147;0.140979021;0.140392091;0.139804775;0.002416918;0.009515093;0.00605315;0.010653639;0.008257615;0.008877386;0.002824236;0.010653639;0.757233138;0.758049954;0.758854659;0.997942188;0.996583475;0.853732683
log4j2;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.iso8859_1Encode;;0.201691522;0.200700289;0.200147513;0.199183411;0.198235807;0.003455715;0.012009801;0.009406138;0.012372624;0.019292466;0.009881914;0.009410552;0.019292466;0.854480219;0.999270918;0.998252829;0.991278044;0.996048272;0.967866056
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapObservable;times=1000000;0.067777609;0.067703183;0.067671233;0.067627431;0.06757417;2.03E-04;0.023720965;0.024082984;0.0256094;0.024189687;0.023844558;0.001764842;0.0256094;0.992359579;0.66271662;0.717136915;0.990932493;0.968122391;0.866253599
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=100000;0.180250254;0.179499175;0.178744734;0.178025163;0.177302051;0.002948204;0.031744658;0.037057911;0.038806498;0.038993823;0.032637459;0.006356364;0.038993823;0.997708892;0.863590249;0.720380342;0.800009827;0.986596911;0.873657244
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo;;0.402978331;0.402396004;0.401473492;0.400145485;0.398460985;0.004517347;0.034982148;0.033824622;0.026135297;0.029138401;0.028504194;0.006477953;0.034982148;0.929727624;0.907413644;0.986812502;0.874459734;0.933592426;0.926401186
rxjava;;io.reactivex.FlattenRangePerf.observable;times=100000;0.096038408;0.095668132;0.095287838;0.094935126;0.094602738;0.00143567;0.028960647;0.027055648;0.025548277;0.025301188;0.023013837;0.00594681;0.028960647;0.989107616;0.765333441;0.646722427;0.988799546;0.988489203;0.875690447
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput2Params;;0.999064311;0.998773568;0.998695742;0.998713674;0.99867965;3.85E-04;0.099810022;0.100184913;0.094691655;0.101559013;0.099139107;0.004447452;0.101559013;0.877130503;0.953923928;0.996668264;0.963045938;0.941034929;0.946360713
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;0.118421198;0.117828123;0.117285336;0.116716188;0.116163015;0.002258183;0.003328806;0.008332672;0.003052538;0.002939423;0.003559182;0.00477349;0.008332672;0.704617011;0.997828108;0.700268999;0.997653462;0.998917645;0.879857045
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000&maxConcurrency=1;0.083840054;0.083561515;0.083303791;0.083055898;0.082801216;0.001038838;0.024059852;0.022178765;0.026195935;0.020892275;0.020152927;0.006043009;0.026195935;0.980750993;0.906153732;0.996154336;0.821713156;0.695808641;0.880116171
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100000;0.097384083;0.097206871;0.096882546;0.096608987;0.096311153;0.001072929;0.022546514;0.024542369;0.023673747;0.021152394;0.021305706;0.003236664;0.024542369;0.938236821;0.997603073;0.996975716;0.962929832;0.515711958;0.88229148
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100000;0.124889402;0.124275185;0.123652935;0.123054621;0.122449701;0.002439701;0.008143988;0.002925466;0.006780544;0.002961656;0.002076408;0.006067579;0.008143988;0.711067878;0.997160491;0.998045196;0.70668438;0.99971649;0.882534887
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000&count=10000&parallelism=4;0.74346554;0.743501709;0.743478248;0.74357299;0.743569632;1.04E-04;0.229934626;0.232965486;0.2196894;0.235483933;0.222364333;0.0131196;0.235483933;0.962067479;0.645412502;0.840774254;0.985889128;0.99449745;0.885728163
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1&maxConcurrency=32;0.212323304;0.211299009;0.210646559;0.209610256;0.208989005;0.003334299;0.01380515;0.017831817;0.017679807;0.012395431;0.016282184;0.003886753;0.017831817;0.727754909;0.997149486;0.993044852;0.996642803;0.717125034;0.886343417
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1;0.249176546;0.248974672;0.248758748;0.250574063;0.250234354;0.001475607;0.016649532;0.02059809;0.016339427;0.025595746;0.017517487;0.008078259;0.025595746;0.991557193;0.720650356;0.725891033;0.998434438;0.996140116;0.886534627
rxjava;;io.reactivex.BlockingGetPerf.flowableBlockingLast;;0.214352685;0.213677714;0.213621565;0.212965576;0.212713868;0.001638817;0.017969939;0.013316292;0.01590913;0.012324316;0.013149405;0.004820534;0.017969939;0.734758124;0.730723086;0.987221769;0.992296454;0.988698862;0.886739659
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHidePublisher;times=1;0.235555837;0.234869248;0.234013349;0.233073287;0.232245559;0.003310277;0.017110357;0.017513354;0.012454196;0.0145971;0.013604061;0.003909293;0.017513354;0.996656416;0.724856433;0.725832247;0.99217412;0.994195636;0.886742971
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100000;0.135791162;0.135596374;0.135458626;0.135348054;0.135440104;3.51E-04;0.02741735;0.029297191;0.025616036;0.024942703;0.029747212;0.004804509;0.029747212;0.965124467;0.990805073;0.707721493;0.792429532;0.979593906;0.887134894
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;0.832671617;0.832527404;0.832065402;0.831692433;0.83142142;0.001250196;0.061435892;0.066451612;0.058244859;0.073659981;0.074435123;0.016190264;0.074435123;0.887273224;0.996194927;0.994025416;0.987079866;0.993724088;0.971659504
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT&queueFullPolicy=SYNCHRONOUS;0.991344366;0.991468935;0.991205247;0.991307462;0.991637137;4.32E-04;0.064232245;0.074738672;0.070121112;0.068169481;0.068470286;0.006268385;0.074738672;0.979823685;0.995715733;0.954065502;0.931422909;0.889039805;0.950013527
rxjava;;io.reactivex.BlockingGetPerf.observableBlockingFirst;;0.204136343;0.203619037;0.203101821;0.20237974;0.201714548;0.002421795;0.014558237;0.010998633;0.015187389;0.01606762;0.014910185;0.003911552;0.01606762;0.729257947;0.729370562;0.99751495;0.996892815;0.996261514;0.889859557
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock;;0.123621427;0.123008815;0.122404212;0.122497188;0.122401213;0.001220214;0.004978271;0.006050763;0.011019914;0.008360437;0.007070201;0.003949713;0.011019914;0.972423982;0.973527081;0.890191131;0.895378883;0.913216959;0.928947607
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedBitFiddlingReuseCharArray;;0.370400358;0.370291039;0.370356225;0.368807099;0.367881502;0.002518855;0.028520515;0.032600633;0.037555328;0.034423567;0.034779766;0.006259251;0.037555328;0.986614973;0.914406284;0.914233196;0.890525327;0.993737974;0.939903551
rxjava;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1;0.306159145;0.305619635;0.30524433;0.303985539;0.304113823;0.002045322;0.027873582;0.023315729;0.017523086;0.027159821;0.02576916;0.008246074;0.027873582;0.728201201;0.730183822;0.999480143;0.998495118;0.998566211;0.890985299
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=100000;0.041324819;0.041232986;0.041325948;0.041443859;0.041407926;1.75E-04;0.002840987;0.003256823;0.0034819;0.003750658;0.003381169;5.40E-04;0.003750658;0.994770785;0.738148788;0.999710113;0.737603504;0.99552743;0.893152124
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1;0.211966839;0.212843327;0.211985096;0.211037627;0.210145525;0.002697801;0.008575143;0.01005836;0.016525633;0.011872644;0.009688628;0.006837005;0.016525633;0.99686346;0.997570158;0.742124019;0.734301472;0.996985287;0.893568879
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10000;0.138983809;0.139456257;0.13904494;0.138807156;0.139252836;4.46E-04;0.026708957;0.023746827;0.024240159;0.02830085;0.02597436;0.00232649;0.02830085;0.912467811;0.884915872;0.991068841;0.995250143;0.687595354;0.894259604
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1;0.244686912;0.244177493;0.243807127;0.24332942;0.242860995;0.001825917;0.027171498;0.02379267;0.032496326;0.028857196;0.029763449;0.00597078;0.032496326;0.735034735;0.996315356;0.998857251;0.75094941;0.992401916;0.894711734
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100000;0.043717123;0.043700703;0.043503432;0.043303158;0.04311418;6.03E-04;0.003017553;0.002642932;0.002741411;0.004531595;0.002962982;0.001568614;0.004531595;0.93039615;0.972728385;0.975391524;0.97633434;0.619179477;0.894805975
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=1000000;0.256566865;0.25596423;0.25542243;0.254969305;0.254453678;0.002113187;0.078409115;0.093279603;0.103842779;0.086065491;0.083941634;0.019901145;0.103842779;0.929962086;0.924208865;0.950498941;0.862101022;0.81287251;0.895928685
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput1Param;;1.125539666;1.125869216;1.126020859;1.126257121;1.126236855;6.97E-04;0.102027855;0.107445716;0.120053621;0.101823127;0.101927777;0.018125844;0.120053621;0.987413657;0.895943162;0.980075195;0.983999791;0.99805033;0.969096427
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000;0.089434737;0.089236496;0.088978728;0.088692298;0.08849064;9.44E-04;0.021750916;0.018852383;0.017289939;0.024527648;0.017708273;0.006819375;0.024527648;0.745979224;0.995945397;0.75472903;0.997302096;0.996878756;0.898166901
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=1000000;0.034712467;0.03459921;0.034488875;0.034376725;0.034243127;4.69E-04;0.005225517;0.005353197;0.00435571;0.005051737;0.004087748;0.001265449;0.005353197;0.755960892;0.763841265;0.98955109;0.988817065;0.993156786;0.89826542
rxjava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;0.292135354;0.290779335;0.290124263;0.290003454;0.289200289;0.002935065;0.036181642;0.031544873;0.016056512;0.02561947;0.024240251;0.011941391;0.036181642;0.997504752;0.997786539;0.753567462;0.751911625;0.990858646;0.898325805
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1;0.246175565;0.246383453;0.24575352;0.245214301;0.244520428;0.001863026;0.015570912;0.016576967;0.01890847;0.016477945;0.01965452;0.004083608;0.01965452;0.994718677;0.993831578;0.989939586;0.757038033;0.756775329;0.898460641
rxjava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1;0.256683953;0.256080168;0.255432814;0.255225989;0.255084411;0.001599542;0.021358126;0.025246429;0.02577871;0.025805578;0.023241939;0.002563639;0.025805578;0.745874556;0.749193817;0.999564961;0.998833033;0.998953705;0.898484014
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000;0.089671548;0.089362536;0.089079858;0.088823599;0.08871294;9.59E-04;0.021056602;0.020238339;0.021473757;0.017920455;0.019552056;0.001921701;0.021473757;0.742620809;0.998519703;0.996459098;0.997046537;0.759856836;0.898900597
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnFlowable;;0.474958476;0.474726323;0.474390797;0.473413625;0.472572393;0.002386083;0.089144946;0.076337636;0.073959816;0.085142569;0.082783272;0.008823456;0.089144946;0.98116745;0.931547279;0.993921643;0.603246186;0.986712794;0.89931907
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=100000;0.160388274;0.159764341;0.159151084;0.158526055;0.157922897;0.002465377;0.033573677;0.03397591;0.036262029;0.035405546;0.037789741;0.004216065;0.037789741;0.974272137;0.742498444;0.795164676;0.995771287;0.992980795;0.900137468
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsPublisher;times=1;0.346464428;0.344977706;0.343507325;0.342202315;0.341771797;0.004692631;0.028429822;0.023024927;0.018546141;0.023030477;0.019742363;0.008687458;0.028429822;0.996447495;0.749790429;0.762483007;0.997516417;0.996234461;0.900494362
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1;0.198439055;0.198667813;0.197885106;0.197574195;0.19677488;0.001892933;0.013304353;0.013846259;0.01682718;0.014453665;0.014156757;0.002670423;0.01682718;0.997427199;0.765880298;0.994846983;0.984314884;0.761558389;0.900805551
rxjava;;io.reactivex.StrictPerf.internal;count=100&cpu=1;0.217386854;0.217546006;0.216861256;0.216042921;0.217063151;0.001020229;0.022553698;0.018927658;0.020392098;0.01821833;0.020124045;0.002429653;0.022553698;0.893904726;0.799945904;0.828557269;0.989949088;0.993335877;0.901138573
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1;0.240612027;0.239728667;0.238588754;0.237792134;0.237890362;0.002721665;0.016978042;0.015113981;0.012274202;0.017096957;0.019411311;0.007137109;0.019411311;0.988193675;0.775091058;0.774852705;0.992861734;0.977242997;0.901648434
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput6Params;;0.975179205;0.974957675;0.974680223;0.974531554;0.974389242;7.90E-04;0.084975775;0.084260677;0.096218263;0.079224522;0.079830639;0.016387624;0.096218263;0.985215428;0.976135199;0.903022709;0.949133199;0.997978301;0.962296967
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000;0.230529845;0.229817927;0.229154139;0.228478388;0.22778606;0.002743785;0.081504728;0.075795491;0.075169801;0.073356339;0.063389571;0.018115157;0.081504728;0.897135345;0.883482894;0.940331628;0.902162659;0.895934775;0.90380946
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=1000;0.081586146;0.081335915;0.081161669;0.081052337;0.080877725;7.08E-04;0.025425141;0.02390786;0.023928364;0.026161157;0.027570526;0.003662666;0.027570526;0.912174529;0.982470979;0.990674277;0.719475163;0.91627441;0.904213872
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsObservable;times=1000000;0.106113948;0.107025889;0.107951237;0.108813172;0.109678831;0.003564883;0.064020214;0.063002025;0.057342899;0.060406465;0.062295336;0.004952437;0.064020214;0.993068476;0.996373139;0.994698079;0.770913102;0.767163612;0.904443282
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput9Params;;0.967318387;0.966956559;0.96643324;0.96581339;0.965465627;0.00185276;0.089459583;0.093915496;0.075144745;0.079612508;0.080317847;0.013597648;0.093915496;0.998567834;0.978293382;0.911071858;0.984211541;0.984306295;0.971290182
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableD;;0.35836805;0.357135993;0.356274938;0.355187866;0.355775458;0.002592592;0.029647305;0.024366477;0.02322992;0.025179949;0.02329577;0.006351535;0.029647305;0.912099642;0.976104394;0.965258155;0.995101196;0.989973068;0.967707291
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;0.601255896;0.602512203;0.603466201;0.604519759;0.60515087;0.003894974;0.049913046;0.062534286;0.057296642;0.062322976;0.047569839;0.014964447;0.062534286;0.997383854;0.996926654;0.996875199;0.913876537;0.9207213;0.965156709
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=100;0.145119667;0.144528888;0.143921855;0.144584832;0.144118042;0.001001625;0.028930156;0.026739763;0.022567653;0.020933812;0.023394572;0.005535584;0.028930156;0.905168836;0.972165136;0.913098694;0.78850926;0.990824769;0.913953339
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=10000;0.214078803;0.213969945;0.212955351;0.212385859;0.211780339;0.002298464;0.023057944;0.02242309;0.017483131;0.017432735;0.016879295;0.006178648;0.023057944;0.9923533;0.816188864;0.860578187;0.929307322;0.99789204;0.919263943
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableDedicated;count=100000;0.130151861;0.129636633;0.129127513;0.128741729;0.128311552;0.001840309;0.026006444;0.024289253;0.025823198;0.022073974;0.02352849;0.002477954;0.026006444;0.98837799;0.896680414;0.819676634;0.984412889;0.917367176;0.921303021
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput5Params;;0.996701879;0.996549716;0.996462763;0.996098936;0.995854657;8.47E-04;0.080658707;0.081769986;0.076580792;0.07948054;0.076273868;0.005496118;0.081769986;0.998511663;0.988988776;0.943817232;0.923412465;0.997369584;0.970419944
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1;0.247961637;0.247457804;0.247026538;0.246621858;0.246095216;0.001866421;0.016695865;0.019755985;0.018885193;0.015679636;0.017036491;0.002719494;0.019755985;0.919544965;0.918945415;0.930254664;0.934200828;0.924580591;0.925505293
rxjava;;io.reactivex.XMapYPerf.obsFlatMapSingleAsObs1;times=1000000;0.111859405;0.111608653;0.111364107;0.111123376;0.110898246;9.61E-04;0.038688207;0.043090266;0.043743797;0.040941156;0.042272331;0.003584125;0.043743797;0.975302214;0.965804281;0.876798042;0.877639879;0.93428308;0.925965499
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapObservable;times=1000000;0.05333586;0.053252228;0.053163256;0.053084536;0.053000796;3.35E-04;0.025721415;0.024631458;0.023258606;0.022177245;0.023220805;0.00250061;0.025721415;0.998659614;0.88643455;0.873246889;0.88441268;0.997753871;0.928101521
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000000;0.149048359;0.148681197;0.148311434;0.147874594;0.147548245;0.001500114;0.056439812;0.056004223;0.050346625;0.051387129;0.053469476;0.003122852;0.056439812;0.835101693;0.983420722;0.992795997;0.850569925;0.97951235;0.928280137
