project;commit;benchmark;params;i1;i2;i3;i4;i5;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRewrite;;1.155554669;0.228493817;0.310778994;0.355386353;0.536209514;0.415443645;0.185268439;0.106238742;0.156128263;0.16741037;0.247838379;0.206061863;0.266997979;0.267716917;0.178420472;0.236286804;0.126522723;0.144997875;0.178225391;0.135942849;0.166662252;0.128625857;0.121748982;0.103493419;0.100669361;0.127812051;0.08844836;0.088838139;0.106906028;0.083915484;0.115399333;0.077025438;0.038587841;0.041530134;0.029735046;0.057380951;0.080854471;0.087880778;0.091354757;0.063429873;0.053494772;0.03943666;0.045482716;0.055176387;0.035661088;0.039878781;0.032049522;0.018268623;0.010376065;0.033410069;0.040500099;0.046156598;0.059175701;0.035108938;0.031915029;0.032109562;0.026014061;0.02647073;0.018050155;0.015182457;0.017658887;0.023245508;0.026262721;0.022219057;0.028513399;0.019006601;0.025991599;0.028827478;0.017370563;0.016532086;0.01875016;0.016406296;0.01214883;0.014106666;0.011400342;0.019334989;0.01948796;0.021573906;0.018306976;0.010590952;0.01702295;0.017978952;0.01223877;0.016738665;0.010907703;0.005557212;0.015913613;0.011791565;0.013363448;0.013034979;0.013672137;0.013664192;0.007009762;0.010434796;0.010081838;0.014857843;;;;
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;0.694121948;0.243446926;0.316067559;0.372588378;0.274455244;0.205506623;0.163647091;0.137236198;0.125284438;0.10604579;0.091501077;0.074588257;0.062898835;0.055495955;0.052474488;0.04878832;0.042254621;0.038945882;0.034624597;0.032125522;0.028482834;0.029553857;0.027087477;0.022423346;0.023152952;0.019238219;0.014041496;0.011052522;0.010215981;0.00841058;0.00809182;0.005400803;0.007495279;0.008125519;0.008815921;0.008453331;0.009459457;0.012019319;0.006766274;0.007486907;0.009453829;0.009940898;0.007186957;0.008107997;0.004932072;0.006822949;0.007595214;0.008600538;0.008605707;0.006787094;0.006378023;0.006278795;0.007239093;0.008337588;0.007297157;0.005898133;0.00371535;0.00422422;0.004896899;0.006963124;0.007725414;0.006339816;0.00419697;0.002060063;0.001507891;0.007884702;0.006223049;0.010403721;0.0098754;0.005058746;0.006684339;0.003722719;0.005497773;0.004076929;0.005537708;0.006619564;0.007512974;0.008664125;0.002797654;0.003792437;0.004250653;0.003944588;0.004890506;0.003851666;0.004071987;0.002394298;0.002914991;0.00282526;0.00247412;0.004203127;0.002753997;0.003532217;0.00295425;0.00255775;0.002694443;0.001873725;;;;
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;0.483243071;0.109310014;0.154258247;0.197222643;0.145261232;0.130577167;0.119108431;0.093556232;0.092100934;0.083134941;0.066404886;0.057158244;0.048598327;0.046402077;0.038375185;0.042073239;0.040151681;0.035925749;0.027765399;0.021492111;0.008714252;0.003645506;0.010305936;0.006867994;0.008781262;0.009175906;0.004300402;0.006604166;0.008605773;0.006162284;0.008744288;0.008103412;0.008378712;0.00839281;0.006703263;0.009097764;0.008592003;0.008665044;0.009167799;0.006472264;0.007003322;0.009951786;0.007063744;0.010068504;0.007745254;0.006014169;0.008026189;0.007285248;0.00631467;0.006983451;0.00635973;0.006495892;0.007328382;0.006863694;0.006627991;0.006060098;0.0044331;0.004154418;0.004204061;0.003921644;0.004676253;0.005863047;0.008217172;0.005366753;0.006426006;0.005007844;0.003812838;0.003539851;0.002919748;0.004182066;0.003699282;0.004583793;0.003539667;0.003556906;0.00260692;0.004390916;0.002899997;0.003903426;0.003933329;0.002730321;0.00446153;0.002263234;0.003275505;0.003703252;0.001987995;0.002625752;0.002470043;0.002780654;0.001650892;0.001218148;8.52E-04;0.002746984;0.002921911;0.004101019;0.003372774;0.001027609;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=CopySortedArray;0.640747417;0.200763913;0.246337635;0.296658396;0.214385705;0.163058482;0.151354078;0.127865599;0.107238602;0.103328263;0.086254015;0.081230339;0.065433777;0.054824695;0.056782268;0.046476344;0.043087811;0.046595201;0.033366449;0.029369301;0.02907319;0.02531037;0.030403886;0.022923078;0.021875914;0.022172653;0.012535355;0.019174915;0.01816804;0.014552552;0.018578769;0.013980511;0.015543534;0.016303247;0.011585616;0.012013234;0.011792231;0.010336809;0.011157452;0.013644073;0.009193707;0.007315461;0.006320273;0.005090232;0.005398064;0.006380206;0.007663261;0.009246159;0.007843897;0.00782395;0.008892259;0.004934596;0.004592729;0.006774222;0.004980705;0.00415323;0.007315274;0.002772716;0.004030695;0.005565462;0.007698924;0.007547709;0.00389991;0.00432666;0.001502033;0.004257987;0.004158323;0.00526506;0.005721076;0.003699746;0.004751711;0.002263489;0.004119159;0.002904412;0.003371957;0.002473495;0.002399595;0.003374741;0.002114137;0.00369547;0.001966369;0.00193251;0.003896858;0.001354405;0.001199556;0.002976952;0.003248557;0.003570551;0.002355707;0.001724866;0.002961916;0.002907377;0.004902319;0.001871122;0.00202224;0.002281982;;;;
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughputSimple;;0.134284639;0.083457351;0.022117144;0.031707776;0.038057158;0.031389395;0.025181876;0.018451647;0.00917087;0.003502114;0.012654665;0.01358518;0.01222228;0.012912843;0.006933184;0.004750432;0.002225897;0.003396595;0.008411713;0.00709246;0.011317418;0.009477637;0.00715294;0.010843978;0.009000279;0.009499485;0.007896555;0.004305081;0.001093032;0.001267334;0.002762721;0.002087313;0.006398008;0.006915114;0.006354872;0.007423752;0.004557403;0.003538275;0.004126753;0.004694483;0.002884283;0.004763955;0.003094408;0.002647242;0.00424999;0.003162531;0.004834528;0.005900062;0.004752353;0.003993071;0.002216417;0.002880425;0.00195041;0.002397995;0.002805775;0.001775199;0.001793581;0.002951216;0.002469977;0.002482874;0.002803791;0.001164488;0.001785276;0.001641512;0.002812254;0.003093973;0.001267772;8.54E-04;0.001102309;0.002071962;0.001657899;0.002473378;0.002125304;0.002431613;0.002318537;0.001320575;0.00122525;0.001841192;0.001804089;7.34E-04;0.001867464;8.98E-04;6.44E-04;0.001274709;0.001124151;0.001584272;0.002268732;0.001813283;0.00136525;0.001772369;0.001705077;9.30E-04;0.001305316;0.00228696;0.002415633;0.001462342;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.407147395;0.151049463;0.192590107;0.220236252;0.156122204;0.118853645;0.096042323;0.085365821;0.071146309;0.059707106;0.050097115;0.039912615;0.035643878;0.03339198;0.033728603;0.029582101;0.029483763;0.024274431;0.017550052;0.018596905;0.015153675;0.012522592;0.016019641;0.014917874;0.015616606;0.013924513;0.010558529;0.01164467;0.00902589;0.007790537;0.00771907;0.007760932;0.006720151;0.009408321;0.008524216;0.005289466;0.005758968;0.006320504;0.005775413;0.007087358;0.005265387;0.004054778;0.003946378;0.003389369;0.004836682;0.004366088;0.004674233;0.00486283;0.003302488;0.003570765;0.002240073;0.004057362;0.003072907;0.00252672;0.002488888;0.00208398;0.003201007;0.001621602;0.002850899;0.002033487;0.002900027;0.002718449;0.002743341;0.004305108;0.002110771;0.002839561;0.002194586;0.00107323;0.001796394;0.002164046;0.0013724;0.001901851;0.013864036;0.014947145;0.013991187;0.015215036;8.60E-04;0.002315868;0.001621207;0.00100108;0.001628333;7.31E-04;0.001500757;0.002646814;0.001621917;0.0014568;0.00154624;0.001571776;0.002248278;6.59E-04;0.001181739;0.001887239;0.001843083;0.00139808;0.00107934;0.001126938;;;;
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.697605832;0.178359589;0.252515013;0.307532548;0.264250927;0.195904835;0.146452947;0.130015348;0.109294436;0.106829251;0.091098037;0.06964351;0.063585149;0.046312047;0.045493862;0.037863224;0.032909641;0.028580659;0.024773705;0.029775333;0.029968183;0.02804566;0.033245889;0.027383852;0.024775344;0.025417135;0.016460172;0.008070853;0.013651063;0.014121468;0.015539145;0.021097802;0.016576966;0.013220771;0.011404646;0.012847982;0.01428251;0.012476578;0.014942098;0.008548459;0.009916306;0.00710768;0.009455099;0.010819082;0.008573643;0.00809053;0.005358578;0.005009828;0.010418461;0.009154012;0.011796783;0.006876873;0.003798142;0.004884436;0.003287115;0.005942251;0.006143379;0.007000652;0.009466926;0.005513584;0.003776039;0.00554944;0.007089746;0.005386391;0.005478914;0.004079749;0.004912275;0.005183395;0.004954861;0.006089816;0.002939136;0.003287225;0.002419149;0.00375886;0.005536438;0.003546564;0.004595187;0.005060898;0.003550952;0.003566864;0.002316891;0.001302877;0.003253671;0.0021708;0.004314189;0.00286072;0.004685196;0.005451833;0.002433325;0.00412892;0.002174166;0.001848143;0.003862062;0.00182082;0.001582846;0.002399777;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=CopySortedArray;0.356904403;0.113500239;0.138900274;0.133045859;0.043588708;0.044606783;0.062923649;0.079552353;0.067563253;0.067989255;0.065335391;0.059762013;0.051100164;0.053263168;0.053529167;0.041347564;0.048970834;0.037879423;0.026564706;0.034708793;0.031659322;0.030953733;0.029833111;0.025409081;0.019435894;0.017347936;0.017527398;0.013463615;0.016773439;0.01594803;0.020673503;0.02105054;0.017193366;0.018677841;0.015710942;0.009983707;0.012331097;0.01215944;0.012365451;0.010985531;0.012161062;0.007261357;0.010272372;0.010676478;0.00610235;0.009782877;0.007350781;0.007637745;0.010817856;0.010027431;0.00533632;0.006840855;0.005972507;0.006415153;0.005389553;0.00686805;0.005988469;0.007616957;0.007847772;0.005448913;0.006635231;0.003674738;0.004998027;0.005808736;0.003074316;0.005402831;0.003115445;0.002732761;0.005298649;0.0032829;0.004641325;0.004016887;0.004261796;0.004215694;0.002639125;0.003922499;0.001089743;0.004560094;0.004930843;0.004018913;0.004694925;0.002048318;0.001982278;0.00306349;0.00247214;0.003799098;0.004506011;0.002568273;0.002966765;0.001059115;0.001811481;0.00283023;0.003043141;0.00284132;0.002648234;0.003296915;;;;
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.828611334;0.251434022;0.324003218;0.38714698;0.289418358;0.231408187;0.196845331;0.164356666;0.146724592;0.120488936;0.106481078;0.096894876;0.083777113;0.074609474;0.062193458;0.057637405;0.05021787;0.045604516;0.041333163;0.03549594;0.034272463;0.035274166;0.034959128;0.031213531;0.031799084;0.024991243;0.022952315;0.022835379;0.019868344;0.020275338;0.019216179;0.017775314;0.016997863;0.016051181;0.016045269;0.012851014;0.011663314;0.015033773;0.011600451;0.011068806;0.012015778;0.008763174;0.009422464;0.010046036;0.009147903;0.007367052;0.008787621;0.009764523;0.007568771;0.010748907;0.01110961;0.007527688;0.009296071;0.007722838;0.006398854;0.007128586;0.004896937;0.00864769;0.003717583;0.004678642;0.006624186;0.004347856;0.00645617;0.004922315;0.004440128;0.004921549;0.004809331;0.006018944;0.004537235;0.004829026;0.003031548;0.002580451;0.007189846;0.003536546;0.00308485;0.005323491;0.00368795;0.006927097;0.004451324;0.004059844;0.004397188;0.004596537;0.005821653;0.001857229;0.003070336;0.001602431;0.002456958;0.003625629;0.002904685;0.002720209;0.005138288;0.002575165;0.00206899;0.004106752;0.002715333;0.002880389;;;;
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput7Params;;0.855090934;0.231649235;0.301358265;0.358477556;0.232777116;0.243096899;0.202274639;0.180994227;0.142152907;0.109001626;0.102689946;0.074106372;0.082410797;0.079147341;0.066214892;0.067930791;0.048747038;0.047772618;0.050959265;0.043803452;0.042517173;0.034362835;0.03098063;0.038173961;0.033346101;0.030290692;0.027643835;0.025819359;0.026950961;0.027369355;0.01909813;0.015789285;0.018012578;0.022154578;0.02878649;0.025611686;0.020686141;0.009566433;0.010992044;0.014066657;0.013784502;0.010775914;0.0042133;0.008385231;0.012327511;0.017033472;0.019163813;0.012588368;0.01186348;0.010462336;0.008605385;0.009750546;0.008311308;0.011833503;0.007756186;0.012581151;0.00737145;0.006175165;0.007725084;0.005078126;0.011068963;0.005758941;0.004178822;0.010856274;0.004762615;0.006931505;0.008860432;0.007202843;0.009085634;0.009894176;0.004543883;0.003226581;0.004597017;0.00722954;0.007011436;0.003745454;0.006608335;0.007866477;0.005374827;0.005887078;0.00363695;0.004883336;0.002638347;0.004864106;0.003095435;0.005155833;0.007989654;0.004653066;0.004996472;0.004797883;0.003082579;0.002736161;0.005072351;0.006133749;0.004703207;0.005111854;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.317415127;0.118828856;0.154574113;0.178678956;0.130303252;0.101138433;0.077644139;0.067082467;0.05511028;0.043923261;0.039434312;0.032477493;0.028153561;0.025974326;0.021690473;0.020275068;0.017597463;0.01659514;0.014597051;0.01157849;0.012737337;0.008677311;0.011861298;0.011669185;0.0082288;0.009647033;0.006773545;0.007916943;0.008428449;0.006768619;0.006759435;0.004995488;0.00647243;0.004607334;0.005188856;0.004814072;0.004625337;0.006239511;0.005786256;0.005312823;0.003297395;0.003333027;0.002257572;0.003059754;0.004048715;0.004294899;0.003479799;0.002313778;0.002324036;0.001863213;0.002074187;0.0024301;0.003239338;0.002587418;0.002525843;0.003275525;0.001498112;9.68E-04;0.001557362;0.001870983;0.001881485;0.00256066;0.001706319;0.001932206;0.001410917;0.001062533;0.002117274;0.001680816;0.001836097;0.001834205;0.001272596;7.67E-04;7.14E-04;0.00171585;0.001089801;0.001954482;0.001652243;0.001106441;0.001010536;0.001132169;0.001124196;8.85E-04;0.001730808;6.02E-04;0.001126077;0.001347225;9.72E-04;0.001248418;7.02E-04;7.50E-04;8.55E-04;9.44E-04;0.001012923;5.95E-04;8.12E-04;5.74E-04;;;;
;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.424237581;0.090006051;0.118638431;0.125070311;0.095300268;0.078931471;0.066847548;0.054875394;0.025465738;0.023747914;0.013399586;0.027241786;0.019074929;0.013277832;0.023369835;0.014004684;0.026450498;0.032525449;0.014125388;0.021978337;0.011152388;0.012254169;0.017620228;0.017158268;0.020041459;0.016786196;0.012712705;0.011919329;0.021662491;0.024540292;0.019030509;0.020427216;0.013414319;0.021386736;0.022903484;0.021108338;0.019429063;0.01086703;0.012536946;0.008008327;0.010668933;0.011151102;0.009627289;0.010665121;0.00649093;0.006681444;0.006448798;0.003705049;0.004840401;0.003497611;0.004664561;0.005340045;0.002325657;0.006479756;0.004717654;0.007796184;0.006837202;0.005738804;0.002832658;0.00294361;0.007679788;0.004223408;0.007496204;0.008142065;0.00439454;0.00882605;0.006888969;0.003565773;0.006365146;0.002558205;0.004046325;0.005158422;0.006280077;0.006869131;0.003728491;0.003457699;0.003789671;0.001896141;0.00438018;0.005231136;0.003289546;0.002557418;0.002730111;0.001752443;0.00497353;0.003232364;0.00255627;0.006405576;0.00344698;0.005146656;0.003957249;0.00347364;0.006742048;0.003675302;0.005030427;0.005380246;;;;
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=5,length=20;0.315624349;0.103180379;0.082733859;0.031874985;0.059110802;0.077976398;0.072024198;0.075990779;0.064621248;0.053374906;0.05684876;0.045118431;0.0350541;0.03614058;0.02825004;0.025805922;0.027334612;0.021329967;0.021091121;0.019285916;0.016329472;0.015181231;0.015961934;0.016767144;0.01051436;0.012398248;0.010870042;0.008739773;0.013846154;0.010862578;0.006575724;0.008772096;0.005091423;0.0075215;0.007642444;0.006015608;0.006013323;0.006311376;0.007370328;0.00829097;0.008324992;0.004965302;0.00430526;0.002933114;0.002800139;0.004361648;0.00372616;0.006056978;0.005664066;0.004487813;0.005001426;0.002156613;0.004406189;0.003894187;0.00644708;0.003997973;0.002622537;0.002183122;0.002446013;0.002780204;0.001859257;0.002012899;0.001755873;9.71E-04;0.001207678;0.002092433;0.002731179;0.002050052;0.003149264;5.95E-04;0.001196891;0.001449798;0.001910573;0.002421052;0.001784263;0.001851284;0.001324758;0.001556611;0.001839214;0.001282004;0.001254593;3.96E-04;0.001667742;8.36E-04;0.002131672;0.001808817;0.002980515;0.002697257;0.001309887;0.002262217;0.001712066;0.001023572;0.002557745;0.001658786;0.001812624;0.002064527;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=Default;0.75203968;0.231291411;0.300196472;0.349233307;0.263133303;0.219193135;0.183918126;0.162951107;0.140873481;0.111930536;0.096689044;0.085393926;0.067748543;0.061006778;0.056557399;0.049814485;0.051283686;0.049287703;0.039033289;0.041546104;0.033648998;0.027861946;0.034986064;0.023795893;0.02738748;0.024218087;0.017915102;0.02103033;0.015972037;0.022086744;0.017800861;0.015521551;0.019229044;0.012540268;0.013624535;0.015530842;0.009992019;0.010262787;0.011503734;0.010138805;0.01029941;0.010547139;0.009518053;0.008735583;0.012337099;0.007748398;0.010739965;0.007096985;0.005514064;0.006124096;0.006470788;0.008600491;0.006975667;0.00879231;0.005266161;0.005981659;0.004725636;0.003923407;0.005522582;0.004564099;0.004816439;0.004921972;0.004553102;0.003364265;0.005604888;0.005082307;0.004010251;0.004097228;0.002714979;0.002900021;0.003872393;0.004372656;0.003327709;0.003991003;0.003523707;0.002250419;0.003277337;0.002170877;0.002714945;0.002787839;0.004078792;0.003733032;0.003589261;0.00344887;0.001809049;0.001891752;0.002096165;0.002361799;0.003814971;0.002307837;0.001273758;0.001848236;0.001759628;0.002198034;0.002062071;0.001990949;;;;
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput2Params;;0.982439368;0.161512821;0.206934641;0.286662444;0.245321943;0.250359589;0.266388946;0.220341992;0.177702012;0.154710431;0.13328039;0.113188445;0.100655316;0.090751199;0.063799482;0.061712919;0.058911751;0.061988495;0.057855305;0.065487549;0.050911898;0.042493615;0.042591954;0.038289478;0.039399289;0.034988742;0.02884094;0.027383292;0.031580268;0.031908002;0.034068573;0.029378035;0.022857515;0.027450342;0.022991896;0.022119232;0.023163258;0.012112456;0.021481262;0.015948262;0.015914811;0.017959931;0.010507219;0.019576118;0.016241716;0.014444425;0.014921838;0.010043802;0.012071657;0.016835396;0.013451905;0.010463355;0.007763074;0.005425997;0.014667119;0.011852271;0.016942379;0.013087041;0.006952927;0.009425846;0.002446165;0.008302445;0.006308919;0.008571955;0.00856483;0.003414287;0.006205297;0.009573442;0.012750564;0.011178592;0.008352066;0.00638035;0.003790247;0.00937355;0.010449569;0.004111492;0.007298719;0.004051258;0.003284842;0.0060919;0.00631964;0.004476211;0.008691244;0.003986189;0.005307453;0.00739287;0.007474133;0.008717147;0.006685666;0.003743149;0.003816336;0.002889031;6.77E-04;0.005167438;0.005863715;0.00641687;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.674073868;0.222231623;0.286785047;0.347965235;0.263653521;0.205764821;0.171702378;0.134652879;0.113034606;0.094877057;0.080986406;0.070487694;0.06507104;0.056550414;0.05082621;0.047814845;0.037799465;0.017666904;0.015159261;0.009253864;0.013498073;0.015164852;0.013101194;0.004063057;0.006371946;0.006865376;0.011369826;0.015877862;0.01330665;0.017415916;0.013254704;0.012544733;0.01257271;0.011992888;0.015660115;0.012840876;0.009505059;0.010788805;0.014456979;0.015181596;0.018024179;0.013943169;0.012489628;0.008934226;0.008501136;0.013019794;0.01035635;0.007832014;0.013405077;0.008450472;0.011914903;0.012821922;0.007267268;0.009786374;0.009791131;0.008081701;0.007845522;0.00682569;0.006824592;0.006685323;0.008019172;0.007610541;0.004325291;0.00798913;0.005553982;0.006529595;0.006903895;0.004945;0.005207223;0.00475761;0.004396871;0.00532567;0.003261102;0.003578473;0.005280934;0.003615268;0.005300147;0.003863993;0.004351058;0.003550707;0.003506679;0.005098146;0.003273853;0.004256107;0.004478186;0.002341577;0.003809859;0.003821243;0.003620172;0.003433051;0.00326954;0.001309203;0.003002566;0.00220275;0.003100985;0.002171379;;;;
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.853765491;0.273772354;0.364460078;0.429750283;0.323590296;0.250390438;0.199413068;0.168118724;0.145303217;0.122208619;0.108411275;0.092717774;0.079394793;0.07561275;0.060467705;0.058383288;0.052699272;0.045234569;0.042711428;0.037432286;0.037726092;0.035013521;0.033148507;0.029931809;0.028481373;0.026358324;0.024282356;0.021041389;0.020094378;0.019578314;0.01981373;0.021434575;0.017842608;0.018130556;0.016685715;0.011883612;0.014227885;0.011130652;0.011552111;0.012932272;0.008826856;0.011785618;0.009802004;0.009394713;0.011210299;0.008548917;0.011366524;0.010336733;0.007810911;0.00749836;0.008182506;0.006679443;0.008391249;0.008447946;0.005041779;0.007064417;0.006360375;0.00455249;0.006019987;0.004874574;0.004087534;0.006335059;0.005852367;0.004388355;0.006640021;0.004188627;0.00432681;0.004548957;0.002521827;0.003552303;0.00290393;0.005592903;0.003829595;0.005417916;0.002990245;0.002122794;0.005229685;0.002975641;0.003152413;0.003945152;0.002749284;0.004174642;0.004064058;0.002375508;0.002388115;0.001838236;0.001381584;0.003238014;0.002467935;0.001992516;0.003042314;0.002405454;0.002883001;0.002079085;0.002670153;0.001349401;;;;
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException;;0.727274735;0.205007575;0.266878493;0.331964604;0.251662301;0.207481715;0.179936246;0.145800059;0.133694057;0.108989011;0.094620518;0.080302722;0.064675548;0.065355064;0.058802743;0.054232629;0.052277952;0.044392749;0.039616138;0.032020571;0.0314745;0.03098369;0.031733376;0.026389074;0.025733549;0.0240241;0.018968641;0.02190435;0.018106685;0.016519328;0.017936004;0.018197265;0.013612258;0.014214818;0.012700793;0.013701523;0.014070951;0.007371001;0.011424503;0.333687628;0.333081732;0.339748133;0.462043475;0.127793749;0.126949342;0.120307546;0.00555717;0.014246973;0.00759034;0.007448638;0.008798298;0.036107909;0.094515683;0.090534412;0.08159533;0.05544915;0.013378444;0.024699378;0.014673207;0.025728443;0.024787739;0.022420759;0.026677426;0.024917087;0.031778089;0.043680553;0.038170488;0.043469011;0.0388634;0.071586569;0.065346649;0.062713175;0.043078036;0.042212341;0.032264777;0.025499337;0.020901015;0.02442252;0.023975162;0.028019819;0.023921806;0.027935911;0.018268213;0.018016694;0.016612151;0.02085196;0.019404494;0.023832565;0.02764969;0.023583961;0.029162061;0.024757181;0.020749601;0.016978279;0.017232688;0.019837892;;;;
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.131324395;0.053641588;0.069413481;0.081374098;0.05927353;0.044778674;0.03501036;0.027819741;0.022287228;0.018183219;0.015879904;0.013506186;0.011853229;0.009378736;0.005316458;0.003671941;0.001619876;0.002061041;0.00150276;0.002127885;0.001851741;0.002284877;0.00245174;0.002047095;0.001504828;0.002004939;0.002512238;0.002643432;0.003350397;0.002253606;0.002887812;0.002723328;0.002507555;0.003373139;0.00243067;0.002303053;0.002135998;0.002408074;0.001617025;0.002143096;0.001948837;0.001942763;0.002527744;0.001213064;0.001781788;0.001463958;0.001627653;0.001961061;0.001264066;0.001612722;0.001134044;0.001239483;0.001690426;0.001729797;0.001513405;9.76E-04;9.08E-04;0.001033809;7.54E-04;0.001356672;8.17E-04;4.42E-04;9.48E-04;7.71E-04;9.06E-04;0.001219135;7.17E-04;8.92E-04;0.001186187;9.86E-04;0.001043952;9.67E-04;5.27E-04;7.13E-04;6.27E-04;5.44E-04;4.95E-04;5.48E-04;7.46E-04;6.19E-04;6.27E-04;6.62E-04;5.82E-04;5.95E-04;3.56E-04;4.91E-04;7.73E-04;9.16E-04;8.15E-04;7.08E-04;2.85E-04;4.54E-04;4.29E-04;2.60E-04;6.79E-04;2.67E-04;;;;
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.795175014;0.249343295;0.326670718;0.378040905;0.283902022;0.21709516;0.172190976;0.153517741;0.145458869;0.120176356;0.106085954;0.092077961;0.07260363;0.068119675;0.065816934;0.057544827;0.048843459;0.043405545;0.03779392;0.033906772;0.040160801;0.043427557;0.045964408;0.023837243;0.020593055;0.009811182;0.012013671;0.008805558;0.007752982;0.006031324;0.004062284;0.00809072;0.010664555;0.00681431;0.015642679;0.005766641;0.017933186;0.023015556;0.020000039;0.026914979;0.010612395;0.012568089;0.016977615;0.014035431;0.016814481;0.019439542;0.010569149;0.016506639;0.016572976;0.017550258;0.02415044;0.018486305;0.021674887;0.010918591;0.011228057;0.010918063;0.009348672;0.015535927;0.008586359;0.015501943;0.017261788;0.010251686;0.015966482;0.005226744;0.008279097;0.006440126;0.011618745;0.011295362;0.012019109;0.013944469;0.009111277;0.010546167;0.00814597;0.008646207;0.009131595;0.008872819;0.005542626;0.006644168;0.007216893;0.006366794;0.00983784;0.007747294;0.004191944;0.009291338;0.005075709;0.007163318;0.009653256;0.003462152;0.007118398;0.005588434;0.007297462;0.006113124;0.003091386;0.005226232;0.003614593;0.005618139;;;;
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5,length=20;0.512500705;0.16475568;0.086227733;0.136063054;0.177131589;0.174156552;0.110143895;0.044457418;0.027865841;0.043955178;0.069138503;0.068203433;0.07747031;0.089415367;0.088716689;0.084527586;0.090401265;0.078065774;0.081420959;0.076345181;0.057134099;0.0654591;0.042965736;0.061374165;0.056813506;0.054791866;0.049083381;0.024131196;0.043527178;0.025387311;0.025459507;0.034230961;0.017274461;0.019884781;0.025813516;0.019984643;0.022713255;0.023849165;0.019922408;0.022903999;0.019893811;0.018147079;0.0205991;0.013153429;0.014905007;0.019726158;0.016213432;0.023918724;0.017282885;0.009883433;0.02020694;0.012370706;0.01505708;0.018722909;0.00535521;0.013553972;0.010248393;0.01081618;0.012792601;0.00995619;0.011462867;0.01128582;0.015678845;0.011472506;0.013796295;0.011251983;0.009962499;0.01491558;0.010977039;0.015162697;0.006902713;0.005086444;0.005717617;0.00782395;0.011790639;0.007562165;0.007719857;0.006849791;0.007046344;0.007980765;0.008260341;0.008259753;0.007247256;0.005877045;0.004159724;0.008643891;0.00398758;0.011158197;0.009605451;0.006909829;0.006972676;0.00128496;0.001566669;0.004405006;0.005854111;0.005725364;;;;
