project;commit;benchmark;params;i1;i2;i3;i4;i5;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0;0.516698649;0.841569269;0.988910752;0.896732956;0.834197949;0.754135224;0.687488769;0.601631938;0.584408911;0.561987241;0.543837763;0.524486326;0.493151452;0.48239341;0.459200096;0.427719101;0.412963173;0.404181137;0.373798315;0.36892422;0.352993239;0.334094102;0.327073004;0.325212931;0.31061557;0.298515067;0.286463332;0.279512118;0.266929018;0.262879241;0.251416544;0.246064581;0.239277154;0.232995774;0.227131365;0.221286057;0.212065025;0.214292835;0.203208866;0.204206871;0.196522343;0.194459511;0.187755476;0.184859215;0.183336528;0.174884631;0.174174382;0.169306006;0.166619508;0.164679371;0.160483387;0.160538299;0.154210516;0.15522684;0.150446914;0.147938795;0.143804674;0.142963;0.1429362;0.138778055;0.136965002;0.133575146;0.134942387;0.132137813;0.132341419;0.126111159;0.127209979;0.125582973;0.121441031;0.124200064;0.119150612;0.120314352;0.116773998;0.11400178;0.113926216;0.110911974;0.109601815;0.10962366;0.111549456;0.107543784;0.106945527;0.107104818;0.104838428;0.103900032;0.102369457;0.102937751;0.102188029;0.098290857;0.098319258;0.098469174;0.098849297;0.096134125;0.095956217;0.092922209;0.093261018;0.093929722;0.093562843;0.092630162;0.093909227
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;0;0.689837198;0.774760414;0.823822826;0.686822969;1.11482187;1.422508868;1.603137136;1.657970876;1.577470865;1.543479863;1.466122817;1.401100887;1.339462929;1.279861481;1.225580225;1.169160994;1.130279413;1.05767127;1.021312715;0.980373196;0.952755065;0.920489874;0.891731071;0.863811961;0.837843984;0.815152068;0.774217849;0.768579143;0.746998145;0.727067238;0.68926115;0.67603578;0.658730749;0.6570333;0.642701706;0.630913809;0.603093455;0.586903697;0.575939755;0.564702704;0.551795799;0.542112822;0.531042563;0.523343622;0.512060782;0.49920356;0.492765307;0.484656203;0.472287786;0.467646717;0.456875298;0.452977206;0.446302548;0.432469184;0.431119457;0.376516624;0.417218317;0.413313279;0.404715032;0.397783061;0.393673321;0.389687894;0.377354038;0.378460998;0.368185514;0.367465907;0.364295914;0.33281495;0.346827619;0.347946257;0.346225847;0.341798629;0.337885756;0.331737235;0.327930556;0.300443252;0.323852838;0.317064067;0.313885468;0.312566396;0.308627353;0.303375572;0.301572356;0.298505262;0.294618998;0.289571938;0.289947704;0.284360201;0.284371855;0.28038938;0.279441163;0.27277719;0.268958334;0.271712231;0.265473787;0.264755532;0.260560549;0.255759649;0.261396743
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;0;0.843668207;0.989501364;1.077380055;0.911763936;0.789434047;0.695753097;0.619486797;0.560380924;0.511695296;0.471148231;0.435752061;0.405643179;0.379203541;0.356311646;0.335616981;0.317565755;0.300730034;0.288468344;0.274724951;0.262709145;0.251378345;0.240768539;0.232558486;0.222799786;0.216735927;0.20720595;0.201201353;0.19346729;0.189119541;0.183165659;0.177091819;0.172359126;0.167372248;0.163242989;0.159485788;0.154909302;0.150317542;0.147414804;0.142480223;0.140141456;0.137056994;0.134061938;0.130300681;0.126517795;0.124308224;0.122643407;0.119760387;0.117937702;0.115357681;0.112977359;0.111117948;0.109533847;0.106314932;0.104928304;0.103377928;0.101658565;0.100658908;0.098247013;0.097224267;0.095213204;0.094430317;0.093292484;0.091457503;0.089974359;0.08820116;0.08720242;0.08581814;0.085248868;0.083227312;0.082765336;0.081200214;0.079970074;0.079350664;0.078042657;0.077013976;0.076750496;0.074055056;0.073844054;0.073629148;0.073198676;0.072156349;0.070775547;0.071188326;0.070433177;0.069480845;0.067904607;0.067369238;0.068485377;0.066523916;0.065626216;0.065658246;0.065477385;0.06437068;0.064297541;0.064278877;0.06240998;0.061890693;0.062301373;0.061674073
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0;0.50076772;0.63978251;0.694027026;0.576841647;0.492441581;0.424043717;0.373881853;0.338519849;0.305503149;0.277813569;0.254856375;0.238384722;0.220624356;0.208062389;0.196855533;0.178491869;0.17395669;0.168648839;0.160147685;0.148407844;0.143353655;0.140404311;0.132479827;0.127984293;0.121971953;0.119429741;0.115258095;0.110848272;0.106624441;0.10425838;0.101108293;0.098050981;0.093891939;0.093358041;0.08751417;0.088995658;0.086859016;0.083635233;0.082695233;0.081487077;0.080842994;0.076847637;0.0762722;0.074852371;0.07455405;0.072106897;0.071129547;0.070051667;0.068779945;0.068143548;0.067515482;0.065674916;0.065134854;0.064343061;0.064397335;0.061693928;0.06045613;0.060144558;0.060029461;0.059338205;0.05743185;0.055605235;0.055570578;0.054973764;0.055243386;0.054136308;0.05243692;0.05275443;0.052098556;0.050988724;0.050455961;0.050566669;0.05032633;0.048573804;0.048103393;0.046725078;0.047339433;0.046371608;0.046813459;0.047151332;0.045032325;0.043780735;0.063807169;0.065348808;0.065370291;0.066632116;0.064919891;0.065960938;0.068049091;0.068551714;0.066555543;0.067654675;0.066239931;0.068641697;0.068989022;0.068668794;0.069699578;0.067736978;0.068337844
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;0;0.927933856;0.930112893;0.900657589;0.767484879;0.774108581;0.806200661;0.765679896;0.717336687;0.666656263;0.62590887;0.575670657;0.55288153;0.52262265;0.481974024;0.460895666;0.438799112;0.42953451;0.406045624;0.384770985;0.369536167;0.360950106;0.345458971;0.330759898;0.322748917;0.311171008;0.309129933;0.291923257;0.287146901;0.27772843;0.268804456;0.264212673;0.252648536;0.251716436;0.24219068;0.241307888;0.232787013;0.221486679;0.221122244;0.218985588;0.209064864;0.207621701;0.203494984;0.200967212;0.197071313;0.191859424;0.187302227;0.186445762;0.183294327;0.178114847;0.178067875;0.174154796;0.170158539;0.16736565;0.164529596;0.164476188;0.163074099;0.161412734;0.158754647;0.154635374;0.154773423;0.148554239;0.147955898;0.143902947;0.143281721;0.141240699;0.140669213;0.137044006;0.134460784;0.134106828;0.133394196;0.130702849;0.127318063;0.126338304;0.126633421;0.126606071;0.121040667;0.120226943;0.122364267;0.117974394;0.118406528;0.119818225;0.11564207;0.112661289;0.114159979;0.112882578;0.111639048;0.110628182;0.108271858;0.106708223;0.107784452;0.104433954;0.104242918;0.103469472;0.10250448;0.102477154;0.100927359;0.099919908;0.098184864;0.098343367
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFixedFormat;;0;0.919952065;1.123305192;1.246990762;1.06625056;0.923202705;0.820288233;0.734769428;0.667390138;0.611159799;0.561637271;0.521136291;0.486034348;0.455646744;0.429111244;0.403879549;0.381778005;0.362963484;0.346540766;0.327588579;0.315731368;0.300737404;0.288742049;0.278889338;0.267651884;0.257479886;0.248576777;0.240994433;0.232002238;0.225080615;0.218085907;0.213003105;0.20517258;0.199420051;0.194467933;0.189117698;0.18209421;0.178863233;0.174995229;0.170756366;0.166609279;0.162865634;0.15836421;0.156201907;0.1509765;0.149598627;0.146183359;0.143373271;0.141150785;0.137002482;0.134645405;0.133448935;0.13015568;0.12793707;0.126470873;0.124104333;0.121849079;0.120342876;0.117948865;0.115788678;0.113440817;0.112642839;0.110581766;0.110179881;0.107169677;0.105328969;0.104400808;0.101632905;0.100630104;0.099313732;0.098501461;0.097372136;0.09769957;0.095920762;0.09501634;0.094296885;0.092160465;0.0929247;0.092375;0.091820297;0.090674281;0.088030463;0.089829822;0.09049312;0.089274838;0.090670986;0.086649174;0.086132899;0.08635204;0.086312478;0.083923801;0.085270971;0.083558526;0.080916648;0.081695709;0.081335905;0.081648591;0.0782648;0.079061086;0.078623334
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;0;0.53767521;0.586536851;0.615246582;0.513731024;0.444338707;0.397251421;0.358890196;0.326643089;0.298756837;0.276283153;0.253160412;0.233989354;0.21925694;0.20548575;0.197331917;0.187028529;0.175313918;0.168239323;0.164003443;0.155237136;0.150348219;0.142205764;0.139054107;0.134283198;0.129303974;0.125148727;0.120530937;0.11890964;0.113995179;0.109370537;0.107450195;0.104688396;0.10063684;0.098334209;0.094180934;0.092924041;0.092329198;0.088565245;0.089145148;0.086268567;0.081349068;0.081817023;0.080387453;0.079504768;0.078537175;0.073206311;0.07713645;0.072801227;0.071747697;0.069660861;0.073218522;0.089904902;0.093066308;0.092029366;0.09280265;0.093181547;0.0945727;0.09537921;0.09691854;0.096198738;0.097963269;0.097724405;0.097366059;0.09889244;0.09855261;0.098849963;0.096708021;0.097870609;0.097339931;0.099304228;0.098147883;0.09729294;0.098319255;0.099836943;0.096672763;0.097388656;0.098121516;0.097964759;0.09670869;0.096824948;0.09493236;0.093742209;0.094488484;0.096220485;0.093601032;0.09252692;0.092324736;0.091196621;0.091071975;0.092274368;0.091242075;0.089407941;0.089068412;0.085540788;0.087325031;0.085666296;0.085983734;0.085419786;0.08512281
;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.utf16GetBytes;;0;0.811398311;0.93702475;1.135075274;1.160554753;1.079477828;0.996649355;0.942478919;0.887416754;0.830885071;0.777267569;0.734235074;0.697581596;0.657377619;0.627101374;0.587284532;0.571167474;0.536905607;0.523453265;0.502528873;0.479697015;0.470003409;0.453822263;0.443813485;0.423621038;0.41124665;0.396923325;0.380449556;0.365465975;0.363723306;0.353957552;0.340229744;0.334371255;0.325611981;0.311785354;0.311801723;0.301914529;0.295256046;0.295419602;0.289491281;0.278733074;0.270962675;0.267143782;0.262177187;0.259511957;0.257854503;0.240407597;0.241370617;0.236386222;0.237377645;0.230396827;0.22789979;0.226432633;0.223357898;0.213081667;0.211846017;0.206450671;0.209913574;0.204513884;0.201705728;0.228061659;0.235377733;0.229410794;0.234836803;0.234118544;0.233144198;0.235507244;0.238652452;0.238485606;0.236940203;0.235673299;0.24068671;0.242899849;0.240547127;0.237494282;0.240977337;0.240465933;0.238524628;0.239573726;0.236094313;0.237076428;0.237924884;0.236739229;0.235849977;0.236008602;0.236144525;0.237194601;0.234005222;0.231924895;0.234964809;0.231412812;0.238043724;0.227047826;0.23034836;0.22580803;0.229319823;0.222204161;0.218884594;0.222597598;0.217236737
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0;0.616894178;0.705654349;0.736985326;0.620178391;0.532740821;0.473432132;0.42108442;0.375156796;0.349620341;0.320794572;0.303025909;0.277920119;0.260812031;0.245368606;0.22671481;0.218108904;0.216694818;0.221719973;0.224595274;0.22402869;0.224794484;0.218408992;0.215769061;0.214135161;0.21180252;0.209395556;0.210109108;0.201158515;0.195515101;0.191972553;0.185613626;0.182547003;0.182846936;0.174418271;0.167087276;0.165845949;0.161271257;0.161015471;0.159174775;0.151513633;0.151666526;0.145313701;0.143778555;0.140589827;0.136013161;0.135881411;0.131565942;0.130323308;0.124963304;0.122678344;0.118878106;0.119486495;0.115380543;0.115567138;0.11361943;0.109843175;0.108814918;0.105817342;0.10270409;0.103539401;0.102561064;0.102546859;0.097679826;0.097917424;0.095308081;0.092947786;0.090938501;0.08978537;0.088742847;0.0887272;0.087358417;0.086190399;0.085290165;0.083386733;0.081582576;0.082700677;0.079453089;0.080485556;0.079231156;0.078533908;0.075250611;0.07613897;0.073776089;0.075520263;0.073119027;0.072667503;0.072099387;0.069128401;0.069933901;0.068420847;0.068413526;0.066710983;0.068096753;0.067140836;0.065974329;0.064965719;0.065193009;0.06320717;0.062577476
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0;0.441199436;0.467692549;0.48306617;0.391090949;0.343384818;0.316651779;0.294795418;0.268293148;0.252028953;0.233469428;0.222068368;0.205485724;0.193535085;0.174918719;0.168796094;0.161636439;0.152536486;0.147854817;0.138976047;0.133856693;0.12679721;0.121260551;0.118899022;0.113813426;0.109225048;0.106106951;0.106132952;0.100882833;0.101277095;0.095040228;0.093683096;0.091859213;0.091376578;0.092152261;0.088656926;0.088749637;0.089066487;0.084620823;0.082828903;0.082915425;0.080139779;0.082541759;0.08076681;0.078821886;0.077022991;0.076717016;0.077762457;0.080836736;0.079950805;0.080321241;0.079506918;0.078620201;0.078754439;0.079993988;0.077350576;0.079478574;0.077310861;0.07934829;0.076698341;0.077286813;0.076236085;0.075191786;0.075841461;0.07673867;0.075178321;0.07800479;0.07573376;0.075841724;0.07400438;0.160841355;0.166258333;0.166795867;0.16799174;0.172952874;0.175822644;0.181616333;0.190295232;0.184480745;0.186013711;0.190839394;0.18732951;0.190406873;0.192089883;0.192739343;0.197335553;0.202315663;0.200767934;0.198135665;0.206746697;0.200957825;0.208341942;0.210139258;0.212045891;0.213198134;0.210721833;0.21390644;0.210969098;0.210183545;0.208158917
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0;0.694812127;0.760931092;0.79670296;0.649504155;0.55522799;0.483883287;0.42898075;0.386842781;0.350432292;0.318130708;0.298755822;0.272324753;0.258633309;0.239862529;0.227637041;0.214670697;0.202767249;0.189869022;0.184408155;0.175752744;0.169452489;0.160137557;0.155434294;0.147270627;0.14526758;0.137925821;0.132969743;0.129088369;0.12253358;0.12197496;0.117759457;0.114082175;0.108534008;0.107577428;0.104756617;0.103076304;0.099286668;0.097501439;0.094005272;0.091790559;0.090134454;0.087436969;0.087147105;0.085351369;0.08274856;0.080792869;0.079131507;0.079101214;0.076586346;0.074953755;0.073704396;0.072674471;0.07019615;0.069868338;0.070016062;0.067105219;0.066331564;0.064932452;0.063262832;0.062637139;0.063138964;0.060689731;0.059851884;0.059401593;0.058856968;0.056953115;0.056868734;0.056744319;0.055064836;0.05451064;0.053220342;0.053067297;0.052395515;0.051902496;0.051786548;0.050609427;0.050849981;0.04866223;0.048276622;0.048336969;0.04804808;0.046819984;0.047160295;0.045677127;0.044932426;0.045162106;0.044686919;0.044692807;0.043587514;0.043577408;0.042388835;0.042971719;0.040763348;0.040641845;0.04015893;0.040888674;0.040093302;0.039338391;0.039629652
;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxInt;;0;0.703500275;0.795815887;0.846633834;0.698664132;0.601295531;0.526986753;0.43998548;0.407027151;0.407321617;0.376461835;0.351859702;0.333793499;0.307992953;0.292637962;0.27863694;0.260725452;0.249023735;0.239373051;0.228675319;0.217503723;0.209159098;0.203142621;0.191073003;0.18276685;0.178106539;0.16821513;0.166062259;0.157906764;0.155439313;0.148239749;0.14607265;0.141408445;0.136151231;0.132438183;0.128128956;0.129582633;0.122040324;0.117898555;0.119319344;0.115330255;0.112629053;0.109888723;0.106003977;0.103055198;0.101179839;0.099109009;0.09958049;0.09743418;0.094814207;0.090601018;0.092854891;0.093566605;0.093484882;0.093114715;0.093864203;0.092900165;0.091015039;0.089226413;0.091383019;0.08973116;0.088251632;0.088510129;0.087512061;0.087263222;0.086850427;0.085758657;0.083727084;0.085118101;0.084826794;0.085402077;0.081882669;0.082705734;0.082876418;0.08222865;0.080927467;0.081031708;0.080213565;0.07838436;0.077597858;0.077109818;0.077161525;0.076060586;0.07473656;0.076082538;0.073413346;0.075657229;0.072828698;0.070795285;0.072467001;0.072259343;0.071235172;0.070321291;0.0702391;0.067039409;0.067191016;0.066656746;0.069072699;0.068107926;0.068357151
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0;0.503546924;0.549667671;0.616905233;0.541909162;0.461691325;0.421611605;0.391958797;0.357712469;0.322193258;0.297336393;0.28953182;0.27740041;0.268135259;0.249966779;0.245092806;0.225714028;0.219547244;0.217701419;0.209274747;0.203144222;0.197953317;0.188491339;0.178154729;0.176376569;0.171153175;0.167277194;0.161157517;0.15975367;0.159059534;0.152079638;0.147459612;0.143437688;0.140654649;0.141097066;0.136019209;0.132340328;0.132778792;0.130102624;0.1233557;0.123046673;0.122499437;0.119239167;0.116324602;0.11436577;0.112164486;0.108563295;0.108593713;0.105915728;0.104791318;0.103808584;0.102260258;0.100717226;0.098504428;0.097199992;0.094437305;0.092873317;0.091595463;0.088569944;0.089700461;0.08743702;0.087092617;0.084247178;0.083162369;0.080960154;0.081627395;0.080507583;0.077679068;0.07788104;0.076766919;0.077584622;0.073951406;0.073771389;0.07294057;0.074062498;0.072963735;0.071023804;0.069903596;0.070259498;0.069689;0.068571009;0.067052803;0.066778815;0.065907098;0.0656419;0.06372805;0.064683876;0.062287716;0.062178247;0.06272192;0.062163471;0.060610479;0.061296743;0.061672845;0.060403292;0.060487695;0.059308236;0.058821134;0.058738546;0.056670636
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jParentMarker;;0;0.268919438;1.127682109;1.913774287;2.059900325;2.094522462;2.017089072;1.945248417;1.878478175;1.902058524;1.840536798;1.78070842;1.727249304;1.60142986;1.62852927;1.58257261;1.472536344;1.433375816;1.393161953;1.3610007;1.388706174;1.355519619;1.323380536;1.302576622;1.260635888;1.23372736;1.207364981;1.191720068;1.111821203;1.087436826;1.113358228;1.086810039;1.070624368;1.059375528;0.992190591;0.972385921;0.959403129;0.945152554;0.967663477;0.942657738;0.935798534;0.880356024;0.902958167;0.889072418;0.873307821;0.864676958;0.845684634;0.843067123;0.827294033;0.807677483;0.777615012;0.784334346;0.75716415;0.764598371;0.756263701;0.784373861;0.742251309;0.726211542;0.719310182;0.71062883;0.706717563;0.696131268;0.716457981;0.649298287;0.697921171;0.661161726;0.65059033;0.650701136;0.637771933;0.636110073;0.600525177;0.602309076;0.605450687;0.604222035;0.598168151;0.594017694;0.585411012;0.579873876;0.571848635;0.568546283;0.562887788;0.557810759;0.530644218;0.543172587;0.55825443;0.541212675;0.535174822;0.530836644;0.50469417;0.514186707;0.512058337;0.511465305;0.503233775;0.483543897;0.499241563;0.495833196;0.485638704;0.486801103;0.479307837;0.476908997
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0;0.705034263;0.79078126;0.841966002;0.700866167;0.600092274;0.519909305;0.461747068;0.415386014;0.377568698;0.345946066;0.319292518;0.296329137;0.276359978;0.258823519;0.243835496;0.229554169;0.215944189;0.20659941;0.196740787;0.18734934;0.179322585;0.171427402;0.164998394;0.157397331;0.151106766;0.14773159;0.141812034;0.1370877;0.135766261;0.128019178;0.125143455;0.123088452;0.118755584;0.115508567;0.112098393;0.110171081;0.109121461;0.104329901;0.104344158;0.099372255;0.099144457;0.096929853;0.094837219;0.092749722;0.09065855;0.089684308;0.086765059;0.086992032;0.081013361;0.083373013;0.080784232;0.07933069;0.078349808;0.078147399;0.077080189;0.074183082;0.072767783;0.071793543;0.070659364;0.071118971;0.069786817;0.066916317;0.067314861;0.065774828;0.065912962;0.065278425;0.063181253;0.063371351;0.061675136;0.061405723;0.060692025;0.058501563;0.058731165;0.05918473;0.056656073;0.055402114;0.055989956;0.053991422;0.055261124;0.052610537;0.052545179;0.05254374;0.048984388;0.04938506;0.049833747;0.050709183;0.049368577;0.048304921;0.047861824;0.048099806;0.047194285;0.045074477;0.046343024;0.044855023;0.044343452;0.044914306;0.044462034;0.04527333;0.044974839
;;org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.iso8859_1Encode;;0;1.154185505;1.460808974;1.676696501;1.468413595;1.306357613;1.176453725;1.073323468;0.960968903;0.886907289;0.827470781;0.771079938;0.723701918;0.69279882;0.656216735;0.624485913;0.59258765;0.564118322;0.539466869;0.518509922;0.496319441;0.474403024;0.454760969;0.439826541;0.423764497;0.409490688;0.39534959;0.384493109;0.372497563;0.359528666;0.350668249;0.340291473;0.330739962;0.321923299;0.310501521;0.304218804;0.297811502;0.290241887;0.279307904;0.273609626;0.272023109;0.261481442;0.255392124;0.254016617;0.245002225;0.242551724;0.235466074;0.230681237;0.228052377;0.222735376;0.219028119;0.21781719;0.209758294;0.207889046;0.203869008;0.199530897;0.196786142;0.194575188;0.191077233;0.188530293;0.183121633;0.184092034;0.179989472;0.175960064;0.173538484;0.170813459;0.170216569;0.167773357;0.165861713;0.161524772;0.159852509;0.157940361;0.156084006;0.153291772;0.154190659;0.149705593;0.147460495;0.147210283;0.146382217;0.143698009;0.142047407;0.141092791;0.139137303;0.136369295;0.136083225;0.133830383;0.131172239;0.131242384;0.128481177;0.128147655;0.126995646;0.124650871;0.124136375;0.121527971;0.121869466;0.120474718;0.120221372;0.117946568;0.118297092;0.114824698
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.locationLocatorGetMethod;;0;0.135791467;0.161278906;0.239068074;0.273143055;0.262468464;0.258774953;0.2439985;0.220158761;0.200699;0.187294569;0.181391219;0.178667569;0.173464936;0.171213383;0.16823351;0.167607153;0.161417626;0.158256934;0.153436975;0.15069528;0.145888039;0.141375801;0.134967076;0.136584426;0.128338097;0.124021853;0.120518746;0.117919301;0.113897954;0.110958948;0.107076121;0.105020581;0.102365992;0.100322487;0.097052381;0.095380397;0.091358143;0.091423648;0.088100494;0.086946955;0.084704028;0.08176683;0.079902494;0.079026996;0.078967501;0.076288982;0.075354393;0.073410902;0.072080382;0.070517521;0.06988221;0.068193403;0.06754804;0.065998047;0.066030189;0.06257195;0.0632349;0.062872413;0.061278111;0.060885594;0.058390183;0.059098779;0.057831841;0.056704309;0.057212244;0.055315493;0.054163052;0.054810923;0.052489952;0.053327393;0.052617519;0.051119617;0.051035344;0.050131328;0.049104785;0.047798549;0.048653188;0.048607372;0.047148611;0.047375812;0.04698751;0.046419045;0.046620685;0.045250427;0.045144924;0.045380273;0.043942962;0.043646798;0.043190475;0.043192796;0.041276397;0.042370185;0.041604047;0.040327621;0.041413033;0.040059313;0.040091625;0.039444487;0.039428578
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0;0.6382922;0.894151985;0.93415856;0.811645737;0.779238185;0.714565354;0.616328639;0.578073812;0.547566596;0.508435111;0.491691271;0.449634545;0.440173492;0.410657444;0.401973585;0.389684465;0.361307207;0.348814455;0.33007203;0.315325386;0.308264028;0.301758434;0.287727389;0.274721419;0.264063064;0.254878132;0.252935216;0.246363927;0.237962266;0.232694848;0.223081354;0.217933954;0.212873618;0.206755761;0.203102416;0.199458188;0.192342158;0.187731557;0.183656844;0.179657029;0.177037439;0.169825432;0.170684311;0.165099152;0.165609515;0.161617543;0.157830323;0.153868091;0.152835073;0.14723642;0.143254257;0.142969019;0.14333582;0.14504771;0.138497351;0.132280629;0.133437995;0.129880999;0.127598841;0.125606156;0.123107429;0.125777692;0.121202502;0.118918355;0.119722812;0.117746397;0.116265051;0.113525181;0.112786664;0.11196633;0.108935221;0.107088633;0.106435141;0.105617774;0.105884981;0.103382799;0.100838367;0.099396985;0.100255073;0.098819331;0.098148639;0.096489901;0.094754606;0.094258984;0.092644037;0.090377031;0.090955666;0.089395944;0.08798237;0.089288814;0.087962316;0.084953594;0.084305162;0.08380145;0.083932294;0.083797975;0.081407971;0.083068355;0.081242808
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0;0.503264704;0.571570261;0.614993515;0.508406923;0.501407982;0.483423923;0.428266204;0.393999477;0.362797997;0.336825714;0.316083764;0.299300025;0.277849782;0.268959012;0.259610878;0.248543327;0.233314355;0.227302111;0.216301396;0.211910794;0.197507695;0.196234182;0.18667685;0.183318275;0.179395957;0.174305981;0.166558523;0.161915184;0.156540615;0.159915454;0.152198541;0.150097699;0.142934091;0.139423844;0.133843473;0.132842831;0.129985037;0.125587698;0.124549547;0.120019387;0.11565717;0.113624592;0.11328643;0.111356568;0.109928708;0.105299694;0.104123423;0.102344785;0.098194896;0.098615493;0.099222517;0.09552854;0.096806896;0.091949356;0.092557166;0.091183102;0.087018244;0.088955957;0.087288114;0.08588295;0.084181386;0.083989189;0.083698562;0.081797788;0.08052349;0.080294374;0.078383374;0.077771386;0.077942509;0.076274719;0.074879278;0.074391594;0.073506273;0.073093266;0.069406567;0.070690311;0.070192575;0.06938823;0.066390126;0.066602222;0.065510577;0.065567575;0.065645424;0.065129344;0.063959477;0.063670219;0.06225111;0.062861521;0.060544319;0.060924156;0.060508288;0.060267322;0.058838982;0.058957572;0.058704328;0.058557318;0.057447957;0.057825308;0.054644099
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput7Params;;0;0.348514928;0.345386512;0.359024133;0.303851342;0.279847202;0.257267696;0.239539071;0.2255934;0.208849093;0.189300158;0.183080946;0.172285171;0.171017078;0.164134617;0.163693514;0.163730052;0.159523895;0.156561614;0.153790771;0.14638738;0.150508498;0.142208449;0.13937048;0.135751735;0.130895614;0.125590018;0.123914965;0.121124793;0.11566057;0.113411534;0.111466674;0.108843078;0.105805037;0.103361792;0.101554118;0.099296871;0.096832937;0.094067282;0.094067636;0.089511194;0.089708862;0.088140006;0.086278307;0.087160434;0.081867848;0.081529201;0.079224347;0.078481375;0.078044763;0.075455964;0.076478382;0.073846897;0.073864119;0.0717272;0.071730551;0.069074599;0.070428119;0.069052283;0.067645313;0.066698351;0.065460349;0.064900627;0.064447703;0.062401727;0.062956268;0.061723154;0.06193161;0.061544903;0.061954996;0.059070144;0.059803047;0.05890416;0.058346585;0.058142779;0.057340252;0.056420114;0.057612931;0.056004419;0.055345078;0.056224603;0.054655411;0.055276794;0.053735712;0.054092174;0.053627564;0.053211217;0.052589193;0.051397254;0.051683911;0.052425507;0.050515412;0.049947268;0.050800728;0.049451619;0.049133445;0.048492258;0.048547466;0.048340117;0.04788926
