project;commit;benchmark;params;percentage;mean
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=100000;0.9952797910368044;0.013113289657999934
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1000000;0.8675724290368799;0.13057122904000018
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1;0.88491289216048;1.9533176588293564E-7
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10;1.0118866293289432;8.217233893557602E-7
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100;0.9845705907819702;6.2512607999997136E-6
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000;0.9866198955913158;6.192652675802993E-5
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10000;0.9937841775955103;5.828811775999576E-4
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100000;0.9944427876620309;0.005689415269600189
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=1000000;0.8422215223786707;0.05902858268500419
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1;0.9847826707767451;5.746510463602809E-8
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10;0.9988224062806605;9.561023102310362E-7
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100;0.9940467704313887;8.339033103310613E-6
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000;0.9986403542967414;8.333715749449468E-5
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10000;0.9916064796361227;8.420088088809507E-4
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=100000;0.9806931799828856;0.008319285649400002
;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000000;0.8887369843100384;0.08521225409899244
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1;0.9918357056062174;8.605133593516701E-8
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10;1.0079863385279897;6.954963481740663E-7
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100;1.1049277999306597;6.613510151015358E-6
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000;0.9810267593819693;5.6671478139068594E-5
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=10000;1.014224815203515;6.403491839999883E-4
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100000;0.9884666165337566;0.00625874616279992
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000000;0.9487120385750749;0.06430312998000014
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1;0.9804295537916408;4.4539261778533876E-8
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10;0.9319284472611383;5.146625650260153E-7
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100;0.9990480035767404;4.005034413765567E-6
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000;1.0078232664002573;3.890356480000546E-5
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10000;1.0824633640397987;4.382483968000145E-4
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100000;1.1137461904397252;0.0043187421184002015
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000000;1.0003301500147141;0.038382964594002186
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1;1.090426935798276;4.247234723473149E-8
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10;0.9854559214161912;4.978814169919018E-7
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100;0.9870272490731392;3.8728200820083435E-6
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000;0.9883497668090037;3.746555519999475E-5
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10000;1.0009915825234585;3.7358520320006643E-4
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;0.997185172485839;0.003764182630400086
;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000000;1.0001722963048543;0.03762543115499689
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1;1.0087712635290307;9.298098669068753E-8
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10;0.995225524268619;7.481234370310971E-7
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100;0.9660785863722793;6.2797047999999575E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000;0.989881013438129;6.153642888577421E-5
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10000;0.9911936049270554;6.489209855999537E-4
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100000;0.9989510408872804;0.006697551466000822
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000000;0.8718451760921684;0.06506842051900318
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1;0.9616343688793452;5.192767830348798E-8
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10;0.9934463761648986;8.771993398679591E-7
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100;0.9721395768973047;7.092700799999751E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000;0.9997884524108624;7.126155520000201E-5
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=10000;0.9992910758785184;7.094401023999355E-4
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100000;1.0274818420938763;0.007027190168399968
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1000000;1.0113905533189829;0.06845286175600307
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1;0.9842894186307708;4.381594478343616E-8
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;0.9912578710673399;4.967127425485197E-7
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100;0.9907406621337952;3.875254650930334E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000;0.9994176777203584;3.779621119999765E-5
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10000;1.007267527881211;3.764482559999461E-4
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=100000;0.9992535476039254;0.0037685985280000844
;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000000;0.9985848151184463;0.037628661919997114
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1;0.9945112818382806;9.91653330666251E-8
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;0.9826743579497872;8.813653999999977E-7
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;0.9886176393661743;7.956458045804886E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000;0.990167326257291;7.76700260156092E-5
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10000;1.005080255173636;7.988274176000007E-4
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100000;1.159639939406614;0.00912668589740049
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000000;0.987353811173728;0.08984327682799739
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1;0.9593636722230512;5.90645387232334E-8
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10;0.9111552008426362;1.0687573514703108E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100;0.9815866872502902;9.389140514050732E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000;0.9967285464803002;9.396259840000753E-5
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10000;0.9923945126587361;9.285751807999953E-4
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100000;1.0341508931736623;0.009346778743800748
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000000;1.0021014929672887;0.09080919857700687
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1;0.9787134774468804;5.0304482689615116E-8
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10;0.9950250083915306;7.041672836418309E-7
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=100;0.9879804141798908;5.971322399999596E-6
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000;1.0023511884285812;5.85043745498239E-5
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=10000;0.9963362547646999;5.916403712000076E-4
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=100000;1.1278988051950427;0.006875851978200337
;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000000;0.9126802327361501;0.06285329694700031
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1;0.9831254407652182;9.670976781424519E-8
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10;0.9419491354722108;8.663777377737665E-7
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100;0.9734571304300152;7.798532506500985E-6
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000;0.9845687282615432;7.639487577515761E-5
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10000;1.0008995348663408;7.763804159999926E-4
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=100000;0.9391338780573515;0.00730768916839964
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000000;1.0168227587641152;0.08569676122999736
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1;1.0392518826819164;6.06011803541063E-8
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10;0.9763037609259454;1.0667287457491497E-6
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100;0.9703330837891418;9.296959999999444E-6
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000;0.9966330951186464;9.376797440001301E-5
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10000;1.0003794264595802;9.357625344000837E-4
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=100000;1.0293488895014062;0.00935055033100074
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000000;1.0066524544795707;0.09079352130501255
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;1.0143851438342557;5.079993998199374E-8
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10;1.0119678718335958;7.069945989197869E-7
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100;0.9893234659099142;5.975603960395753E-6
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000;0.9907525041011284;5.830802000400205E-5
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=10000;0.9427451908819127;6.54048460799929E-4
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100000;1.0686873835103745;0.006863495167200297
;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1000000;0.938805706289305;0.06454735613700227
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1;0.9859721862873875;8.610866519913685E-8
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;0.9832296590924806;1.4651465146515156E-6
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100;1.0334327548588371;1.4189546218487171E-5
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;1.0100175374707852;1.369916669335376E-4
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10000;0.9977942986206138;0.0013674473471999655
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100000;1.039160131765761;0.014202393354998904
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000000;0.9292373750491865;0.1390208160800068
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1;0.8957656814374139;1.9857460222154814E-7
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10;0.9670810629350617;1.0095115511551198E-6
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100;0.9958484052453687;9.074950695069228E-6
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000;0.9365400331229189;8.99892757102901E-5
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10000;1.00047600339945;9.056748544000158E-4
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100000;1.0009898081624575;0.00911962275820052
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1000000;0.9578264217591643;0.09145107076200258
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1;1.1413561365810705;4.4165048543690664E-8
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10;0.9670891406531594;1.4757675767576716E-7
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100;0.9894763017560311;4.603458074844889E-7
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000;0.9928310700819457;3.546247599999879E-6
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10000;1.0000033310688219;3.458360959999359E-5
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=100000;0.9986184437460376;3.446227455999544E-4
;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=1000000;0.9971108989604249;0.0034541027327998513
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1;1.006065323268733;9.370479335533549E-8
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10;0.9797348791106656;1.4914463785514186E-6
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100;0.9892254909722894;1.3607010301029952E-5
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000;0.984425314238442;1.35369658927139E-4
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10000;0.9761745444479979;0.0013809399808000266
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=100000;0.9901583797796295;0.013611386588000075
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000000;0.9232908260618994;0.13918494495999673
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1;0.9430975246460509;2.3909453781512633E-7
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10;0.9623131473727127;1.2047180872348974E-6
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=100;1.1036839365225433;1.2044958399999718E-5
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000;0.9768471234756747;1.0718927249075512E-4
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10000;0.9918606982709509;0.0010500434943999735
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=100000;1.0085761669511994;0.010668065883000217
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=1000000;0.9806514212940993;0.10468894832999301
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1;0.9263732568468608;4.080008000799741E-8
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10;0.9681021476456951;1.4761282256451345E-7
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100;0.9934801372070795;4.59332599559751E-7
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000;0.9859234148057164;3.5395435543553582E-6
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10000;0.9969803931567737;3.4534086399993854E-5
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100000;0.9988039975522635;3.4475837439996315E-4
;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000000;1.0000886982429447;0.0034544988159997394
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1;0.9546727453692888;1.0058519259629938E-7
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10;0.979710937024545;1.858306692007562E-6
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100;0.983485744069412;1.719145354535327E-5
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000;1.0076833901787066;1.768173115804262E-4
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=10000;0.9862375581943087;0.0017534631936000366
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100000;0.9741348516628341;0.01803393411199939
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=1000000;0.8981713205195208;0.1751937916699972
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1;1.0051432803200593;2.449502801120446E-7
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10;1.0030486201788402;1.254276282884843E-6
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100;0.9834246066120286;1.0869897600000026E-5
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000;0.9890196225986054;1.0700244424442826E-4
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=10000;0.9960939683204215;0.001138808217600002
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100000;0.9821807767312587;0.01136875255899955
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000000;0.9712639465753079;0.11619206793999758
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1;0.9436205918537204;5.15536983284904E-8
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10;0.9537854140890576;3.7299709796858437E-7
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100;1.0097287027995;2.7119215921592915E-6
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000;0.9910198988544171;2.735454985498498E-5
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10000;1.0089445179194518;2.548732107632207E-4
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100000;0.9926418450134716;0.0025090883590000303
;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000000;1.2683619212745738;0.027002345673000555
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1;1.009343390641802;9.739537676373158E-8
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10;0.9834473598745099;1.8346974789915907E-6
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100;0.9974738200959171;1.749616639999992E-5
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000;0.9847819897950737;1.7201442609827337E-4
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10000;0.972194008866236;0.0017300013056000029
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=100000;0.9989564904749672;0.017395479991000825
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000000;0.9479178263866961;0.1782483294999967
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1;0.9922361501307111;2.4519813962793096E-7
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=10;0.9743834004900725;1.2393244648929635E-6
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100;0.9817500632049061;1.0811924392439465E-5
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000;0.9806354541655263;1.0712368640000043E-4
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=10000;0.9965255235975199;0.0011398955008001083
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100000;1.021849914669224;0.011709656097999125
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000000;0.9707134123772062;0.11661959764000374
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1;0.982482088310588;5.025370296237209E-8
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=10;0.9538691309896624;3.689282138566349E-7
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100;1.0697363980284063;2.7108592577773718E-6
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1000;0.9880734146102285;2.740820966289869E-5
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=10000;0.9892125690581552;2.525314931493107E-4
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100000;0.9932871066830531;0.00250435461120006
;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1000000;1.2064184802324194;0.025640350894000845
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1;0.9748576718645829;8.638035214087266E-8
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10;0.981411850476123;1.0799587917583289E-6
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100;0.9896660615944577;9.428658531706185E-6
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000;0.9966194635233446;9.263464905433951E-5
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10000;1.0068370083350413;9.514242047999927E-4
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100000;0.9988168654115219;0.009489881511600589
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000000;0.9021681593067334;0.09565152242499551
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1;1.1058637096847403;4.484465339601991E-8
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10;0.9930091794814233;3.593523170853725E-7
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100;0.9892271957816736;2.801409081816411E-6
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000;0.9862969161730651;2.941716891689075E-5
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10000;0.9887513462549189;2.649696531306377E-4
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100000;0.9892704429504885;0.00262314147839993
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1000000;0.9068623175010098;0.026962411380999078
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1;1.1156450742400372;4.3935080524158495E-8
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10;0.9776211252796676;8.112291687506192E-7
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100;0.9798665700008967;7.239752775277674E-6
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000;0.993311884130155;7.26731714342831E-5
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10000;0.9224479356817543;7.257302015999845E-4
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100000;1.0542343265675587;0.007786354275599879
;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000000;0.9783203237942828;0.07455276966799451
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1;0.8971330702268142;9.152256128064853E-8
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10;0.9690566711789595;1.1252958591718426E-6
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100;0.9893070066299967;9.644204040807997E-6
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000;0.9952401583392919;9.469699969984912E-5
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10000;0.9924378958463462;9.6079024862488E-4
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=100000;1.0066997239639697;0.009630785497401382
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000000;0.8888574036754959;0.09636671829101144
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1;0.9746054050812817;5.162231115557173E-8
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10;0.9959334326839783;6.226655990391231E-7
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100;0.9898334221824491;5.262390878175445E-6
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000;0.9909623182616983;4.059999039615508E-5
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10000;0.9960112143376108;4.1490216959999364E-4
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=100000;0.9870774588977524;0.004150245785600059
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=1000000;0.9565008719412288;0.04165420396499652
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1;0.9447792307015034;3.929001600640334E-8
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10;0.9730846785903957;8.146287999999814E-7
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=100;0.9677455299147747;7.2266346634664835E-6
;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000;0.9855121143401778;7.235034140484009E-5
