"project","className","benchmarkName","sameConfig","warmupIterationsPre","warmupIterationsPost","warmupTimePre","warmupTimePost","measurementIterationsPre","measurementIterationsPost","measurementTimePre","measurementTimePost","forksPre","forksPost"
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","twoMixedLengthPrimitiveArgsCaller","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","twoMixedLengthPrimitiveArgsProcessor","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","onePrimitiveArgBaseline","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","onePrimitiveArgCaller","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","onePrimitiveArgProcessor","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","noArgsBaseline","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","noArgsCaller","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","noArgsProcessor","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","tenMixedArgsBaseline","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","tenMixedArgsCaller","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","tenMixedArgsProcessor","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","alignedPrimitiveArgsBaseline","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","alignedPrimitiveArgsCaller","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","alignedPrimitiveArgsProcessor","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","unalignedPrimitiveArgsBaseline","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","unalignedPrimitiveArgsCaller","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.mpsc.MpscProxyChannelBenchmark","unalignedPrimitiveArgsProcessor","true","10","10","1.0","1.0","10","10","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.spsc.QueueThroughputBaseline","offer","true","5","5","1.0","1.0","5","5","1.0","1.0","",""
"JCTools/JCTools","org.jctools.channels.spsc.QueueThroughputBaseline","poll","true","5","5","1.0","1.0","5","5","1.0","1.0","",""
"JCTools/JCTools","org.jctools.jmh.collections.ConcurrentSetThroughput","randomContainsAddRemove","true","5","5","1.0","1.0","5","5","1.0","1.0","",""
"JCTools/JCTools","org.jctools.jmh.collections.ConcurrentSetThroughput","randomGet","true","5","5","1.0","1.0","5","5","1.0","1.0","",""
"JCTools/JCTools","org.jctools.maps.nbhm_test.jmh.ConcurrentMapThroughput","randomGetPutRemove","true","2","2","1.0","1.0","6","6","1.0","1.0","",""
"jgrapht/jgrapht","org.jgrapht.perf.flow.MaximumFlowAlgorithmPerformanceTest$RandomGraphBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.graph.GraphPerformanceTest$DirectedGraphBenchmarkBase","generateGraphBenchmark","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.graph.GraphPerformanceTest$DirectedGraphBenchmarkBase","graphPerformanceBenchmark","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.matching.PathGrowingWeightedMatchingPerformanceTest$RandomGraphBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.clique.MaximalCliqueEnumerationPerformanceTest$RandomGraphBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.graph.DirectedAcyclicGraphVSStaticGraphPerformanceTest$DynamicCycleDetectorRandomGraphBenchmark","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.graph.DirectedAcyclicGraphVSStaticGraphPerformanceTest$StaticGraphWithCycleDetectorRandomGraphBenchmark","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.graph.DirectedAcyclicGraphPerformanceTest$RandomGraphBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.matching.MaximumCardinalityBipartiteMatchingPerformanceTest$RandomGraphBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.lca.LowestCommonAncestorAlgorithmPerformanceTest$RandomTreeBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.lca.LowestCommonAncestorAlgorithmPerformanceTest$RandomForestBenchmarkBase","run","true","","","","","","","","","",""
"jgrapht/jgrapht","org.jgrapht.perf.matching.blossom.v5.KolmogorovMinimumWeightPerfectMatchingPerformanceTest","testBlossomV","true","2","2","5.0","5.0","10","10","8.0","8.0","5","5"
"joyent/java-http-signature","com.joyent.http.signature.BenchmarkSigner","signHeaderThroughput","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.BenchmarkSigner","signHeaderLatency","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.BenchmarkSigner","verifyHeaderThroughput","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.BenchmarkSigner","verifyHeaderLatency","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.BenchmarkKeyFingerprinter","fingerprintThroughput","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.BenchmarkKeyFingerprinter","fingerprintLatency","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.DefaultSignDateAsStringBenchmark","thread1","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.DefaultSignDateAsStringBenchmark","thread4","true","","","","","","","","","",""
"joyent/java-http-signature","com.joyent.http.signature.DefaultSignDateAsStringBenchmark","thread64","true","","","","","","","","","",""
"joyent/java-manta","com.joyent.manta.benchmark.EncryptingEntityBenchmark","encryptOneMiB","true","","","","","","","","","",""
"joyent/java-manta","com.joyent.manta.benchmark.EncryptingEntityBenchmark","encryptAndDigestOneMiB","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.EmptySessionWithInsertionsAndFireBenchmark","testCreateEmptySession","false","","100000","","","","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.UpdatesOnJoinBenchmark","test","false","","300","","","","50","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.UpdateFireLoopBenchmark","test","true","2000","2000","","","1000","1000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.InsertFireLoopBenchmark","test","false","2000","3000","","","1000","1000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.EmptyStatelessSessionBenchmark","testCreateEmptySession","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.UpdateJoinRootFactAndFireBenchmark","test","false","","500","","","","50","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.EmptySessionBenchmark","testCreateEmptySession","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.NodeLinkingBenchmark","test","true","2000","2000","","","1000","1000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.SegmentPropagationBenchmark","test","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.operators.BasicOperatorsBenchmark","test","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.OverlapsBenchmark","testOverlapsOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.AfterBenchmark","testAfterOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.BeforeBenchmark","testBeforeOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.OverlappedByBenchmark","testOverlappedByOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.FireOnlyBenchmark","test","false","","2000","","","","1000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.InsertOnlyBenchmark","test","false","","3000","","","","1000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.FireUntilHaltBenchmark","test","false","","3000","","","","1000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.EmptySessionFireBenchmark","testFire","false","","80000","","","","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.RuleUnlinkingBenchmark","test","true","300","300","","","400","400","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.MetByBenchmark","testMetByOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.StartedByBenchmark","testStartedByOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.IncludesBenchmark","testIncludesOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.StartsBenchmark","testStartsOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.DuringBenchmark","testDuringOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.CoincidesBenchmark","testCoincidesOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.FinishedByBenchmark","testFinishedByOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.MeetsBenchmark","testMeetsOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.cep.FinishesBenchmark","testFinishesOperator","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.throughput.EventTriggersOneAgendaFireUntilHaltBenchmark","insertEventBenchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.throughput.EventTriggersOneAgendaFireAllRulesBenchmark","insertEventBenchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.throughput.EventTriggersAllAgendasFireAllRulesBenchmark","insertEventBenchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.throughput.EventTriggersAllAgendasFireUntilHaltBenchmark","insertEventBenchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.InsertNoFireBenchmark","test","false","","25000","","","","5000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.AfterBeforeFusionBenchmark","timeEventsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.MeetsMetbyFusionBenchmark","timeEventsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.AdvOperatorsExpertBenchmark","timeFactsInsertionAndRulesFiring","true","20","20","5.0","5.0","20","20","5.0","5.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.AdvOperators2ExpertBenchmark","timeFactsInsertionAndRulesFiring","true","20","20","5.0","5.0","20","20","5.0","5.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.RetractFactsFromWmExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.AdvOperators4ExpertBenchmark","timeFactsInsertionAndRulesFiring","true","20","20","5.0","5.0","20","20","5.0","5.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.SimpleDummyFactsMatchRatioExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.CoincidesDuringFusionBenchmark","timeEventsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.UpdateFactsInWmExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.InsertLogicalFactsIntoWmExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.FinishesFinishedbyFusionBenchmark","timeEventsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.StandardOperatorsExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.StartsStartedbyFusionBenchmark","timeEventsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.SimpleRealFactsMatchRatioExpertBenchmark","timeFactsInsertionAndRulesFiringStateless","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.AdvOperators3ExpertBenchmark","timeFactsInsertionAndRulesFiring","true","20","20","5.0","5.0","20","20","5.0","5.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.InsertFactsIntoWmExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.WmManipulationExpertBenchmark","timeFactsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.OverlapsOverlappedbyFusionBenchmark","timeEventsInsertionAndRulesFiring","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.reproducers.Drools1387AccumulateBenchmark","test","true","100000","100000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.reproducers.Drools1387ExistsBenchmark","test","true","100000","100000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.KBaseCreationFromMultipleResourcesBenchmark","timeKBaseCreationFromMultipleResources","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.KBaseCreationFromDslAndDslrBenchmark","timeBaseCreationFromSimpleDslrAndDsl","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.KBaseCreationFromDTablesBenchmark","timeKBaseCreationFromOneBigAndOneSmallDTable","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.KBaseCreationFromDrlBenchmark","timeKBaseCreationFromDrl","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.InsertFireCancelSecondRuleBenchmark","test","false","","10000","","","","5000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.InsertFireHighestSalienceBenchmark","test","false","","50000","","","","5000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.InsertChainedFireBenchmark","test","false","","25000","","","","5000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.operators.EvalBenchmark","test","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.operators.ExistsBenchmark","test","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.operators.AccumulateBenchmark","test","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.runtime.SimpleRealFactsMatchRatioExpertBenchmark","timeFactsInsertionAndRulesFiringStateful","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.comparison.OOPathComparisonRelationalVariationInsertBenchmark","testInsert","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.comparison.OOPathComparisonFromVariationInsertBenchmark","testInsert","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.comparison.OOPathComparisonRelationalVariationUpdateBenchmark","testUpdate","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.comparison.OOPathComparisonFromVariationUpdateBenchmark","testUpdate","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.comparison.OOPathComparisonOOpathVariationInsertBenchmark","testInsert","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.comparison.OOPathComparisonOOpathVariationUpdateBenchmark","testUpdate","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.runtime.AbstractOOPathInsertRuntimeBenchmark","insertFacts","true","10000","10000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.runtime.OOPathAccumulateInsertRuntimeBenchmark","insertFacts","true","10000","10000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.runtime.AbstractOOPathFireRuntimeBenchmark","fireRules","true","40000","40000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.runtime.OOPathAccumulateFireRuntimeBenchmark","fireRules","true","40000","40000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.buildtime.OOPathBuildXLSBenchmark","testBuildKieBase","true","50","50","0.5","0.5","15","15","0.5","0.5","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.buildtime.OOPathBuildDRLBenchmark","testBuildKieBase","true","50","50","0.5","0.5","15","15","0.5","0.5","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.buildtime.OOPathBuildXLSXBenchmark","testBuildKieBase","true","60","60","0.5","0.5","15","15","0.5","0.5","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.oopath.buildtime.OOPathBuildCSVBenchmark","testBuildKieBase","true","50","50","0.5","0.5","15","15","0.5","0.5","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.BuildDRLWithoutKieBaseBenchmark","timeKBaseCreationFromDrl","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.buildtime.DMNBuildDecisionBenchmark","testBuildKieBase","true","40","40","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.BuildKieBaseFromContainerBenchmark","getKieBaseFromContainer","true","15","15","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.buildtime.DMNBuildComplexDMNModelBenchmark","testBuildKieBase","false","40","15","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.buildtime.DMNBuildContextBenchmark","testBuildKieBase","true","40","40","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.buildtime.DMNBuildBusinessKnowledgeModelBenchmark","testBuildKieBase","true","40","40","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.buildtime.DMNBuildDecisionTableBenchmark","testBuildKieBase","true","40","40","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.buildtime.DMNBuildKJarBenchmark","createDMNRuntime","true","40","40","2.0","2.0","15","15","2.0","2.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.turtle.buildtime.BuildKJarFromResourceBenchmark","createKJarFromResource","true","10","10","10.0","10.0","5","5","10.0","10.0","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.runtime.DMNEvaluateBKModelBenchmark","evaluateBusinessKnowledgeModel","true","100","100","","","50","50","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionBenchmark","evaluateDecision","true","100","100","","","50","50","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.runtime.DMNEvaluateContextBenchmark","evaluateContext","true","100","100","","","50","50","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.runtime.DMNEvaluateDecisionTableBenchmark","evaluateDecisionTable","true","100","100","","","50","50","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.session.EmptyStatelessSessionConcurrentBenchmark","testCreateEmptySession","true","10000","10000","","","10000","10000","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.projectjobscheduling.moveselector.ProjectJobSchedulingChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.projectjobscheduling.moveselector.ProjectJobSchedulingPillarChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.tsp.moveselector.TSPTailChainSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.tsp.moveselector.TSPSubChainSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.tsp.moveselector.TSPSubChainChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.tsp.moveselector.TSPChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.tsp.moveselector.TSPSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.heuristics.VRPTWLateAcceptanceBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.heuristics.VRPTWSimulatedAnnealingBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.heuristics.VRPTWTabuSearchBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.heuristics.VRPTWHillClimbingBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.heuristics.VRPTWStepHillClimbingBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.moveselector.VRPTWSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.moveselector.VRPTWSubChainSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.moveselector.VRPTWChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.moveselector.VRPTWSubChainChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrptw.moveselector.VRPTWTailChainSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.heuristics.CloudBalanceHillClimbingSearchBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.heuristics.CloudBalanceLateAcceptanceBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.heuristics.CloudBalanceTabuSearchBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.heuristics.CloudBalanceSimulatedAnnealingBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.heuristics.CloudBalanceStepHillClimbingBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.moveselector.CloudBalancePillarChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.moveselector.CloudBalancePillarSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.moveselector.CloudBalanceChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.cloudbalance.moveselector.CloudBalanceSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrp.moveselector.VRPSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrp.moveselector.VRPTailChainSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrp.moveselector.VRPSubChainChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrp.moveselector.VRPChangeMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.localsearch.vrp.moveselector.VRPSubChainSwapMoveSelectorBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.construction.projectjobscheduling.ProjectJobSchedulingConstructionBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.construction.tsp.TSPConstructionBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.construction.cloudbalance.CloudBalanceConstructionBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.construction.vrp.VRPConstructionBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.jboss.qa.brms.performance.construction.vrp.VRPTimeWindowedConstructionBenchmark","benchmark","true","","","","","","","","","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.manual.BuildKieBaseFromContainerManyRulesBenchmark","getKieBaseFromContainer","true","10","10","120.0","120.0","15","15","120.0","120.0","2","2"
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.feel.AbstractFEELBenchmark","evaluateExpressionBenchmark","true","100","100","0.2","0.2","20","20","0.2","0.2","",""
"kiegroup/kie-benchmarks","org.drools.benchmarks.dmn.feel.AbstractFEELBenchmark","evaluateCompiledJavaExpressionBenchmark","true","100","100","0.2","0.2","20","20","0.2","0.2","",""
