"project","className","jmhVersion","benchmarkName","executionTimePercentage","warmupTimePercentage","measurementTimePercentage","measurementWarmupRatio","stars","forks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBrightR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBrightIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureFlap","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureFlapInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureFlapR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureFlapIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLap","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLapInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLapR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThunder","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThunderInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThunderR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThunderIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLapIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVelvet","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVelvetInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVelvetR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVelvetIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrust","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLightDetermine","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLinnormDetermine","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDiverDetermine","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePelicanDetermine","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measurePulleyDetermine","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureToppingDetermine","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAlt32DetermineInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAlt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAltInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAltR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAltIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureJab63","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureJab63Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureJab63R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureJab63IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVortex","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVortexInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVortexR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureVortexIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureBasicRandom32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMotor","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMotorInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMotorR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMotorIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMesh","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMeshInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMeshR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMeshIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiral","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralA","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralB","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralC","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralD","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralE","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralF","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralG","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralH","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSpiralI","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbit","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangle","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitA","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitB","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitC","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitD","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitE","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitF","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitG","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitH","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitI","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitJ","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitK","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitL","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitM","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitN","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOrbitO","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleA","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleB","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleC","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureTangleD","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDuelist","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDuelistInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDuelistR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDuelistIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureCake32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureCake32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureCake32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureCake32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMegaMover32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMegaMover32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMegaMover32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMegaMover32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLadder32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLadder32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLadder32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLadder32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMover64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMolerat32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMolerat32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMolerat32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMolerat32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMiniMover64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMiniMover64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMiniMover64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMiniMover64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSFC64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSFC64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSFC64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSFC64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOverdrive64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOverdrive64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOverdrive64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOverdrive64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter64","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter64Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter64R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter64IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureMoverCounter64Alt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDirk","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDirkInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDirkR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureDirkIntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAlt32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAlt32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAlt32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureThrustAlt32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLight32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLight32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLight32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLight32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZig32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZig32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZig32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZig32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZag32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZag32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZag32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZag32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZog32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZog32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZog32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureZog32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoRo32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoRo32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoRo32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureXoRo32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOriole32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOriole32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOriole32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOriole32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLathe32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLathe32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLathe32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLathe32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureStarfish32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureStarfish32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureStarfish32NextInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureStarfish32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureStarfish32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureGWT","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureGWTInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureGWTNextInt","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOtter32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOtter32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOtter32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureOtter32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLobster32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLobster32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLobster32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureLobster32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater32R","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureSeaSlater32IntR","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureChurro32","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
"tommyettinger/sarong","sarong.RNGBenchmark","1.21","measureChurro32Int","0.1","0.1","0.1","1.0","6","0","1","215","1","407"
