"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.encoding.EncodingBenchmark","encodeResponseDefault","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.encoding.EncodingBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","26baa4d7d6248373547c3c42bf18132d2e382dfb02ae9a0c9c5f8bb5032cbf5a"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.encoding.EncodingBenchmark","encodeResponseKryo","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.encoding.EncodingBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","0f98c93a4c8d68c1d2d0ac93a0d36b3ccefd46f6eec186032ae58ac5668346b0"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.encoding.EncodingBenchmark","encodeMapDefault","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.encoding.EncodingBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","byte[]","false","a6e32d9c6c9e01b591ebb0e7e3ca26bf4b9500aba1646bcd3a56acd64197e5d9"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.encoding.EncodingBenchmark","encodeMapKryo","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","20","20","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.encoding.EncodingBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","byte[]","false","30b2d3e1590f6de10e79c94577386768d6aa839858166e2c73d5d77c725d22da"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.MultiThreadedBenchmark_Insert","putRandom_COW","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","4ed0fccc77d4f3de018c0b5698426eda3d87f5827bbc44f14f804bb48c0cb76c"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.MultiThreadedBenchmark_Insert","putRandom_HandOverHand","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","fa16bd6575c30fbcaf6012b05cd97bcf5b96ccd3e2453edcb825683b967af6ca"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.MultiThreadedBenchmark_Insert","putRandom_OL","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","27889ce6daac4bf113cfe661c544f37905f27bf9b7259f0e80bcfad84f2f79fc"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.SingleThreadBenchmark_Insert","putRandom_NoConcurrent","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","87d3488976e7b8dfd8d28cfd97bfd29f65595bdd75e312f8c4c6a07f4740b60b"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.SingleThreadBenchmark_Insert","putRandom_COW","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","b2ea194ec5cf30dca76e520be8d0b86be47a90bf4ccf8a6da173879345dd12df"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.SingleThreadBenchmark_Insert","putRandom_HandOverHand","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","6719cf9b011461eaf97f7465b29f3b101979d33e3e5814e7b8ddfca4cb818fdf"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.SingleThreadBenchmark_Insert","putRandom_OL","5","5","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmarkBase.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","bc0fc72051d09bdc3eeaf2909ca4cf4fae7f30b598601d928f2d676adb3430de"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark","putRandom_NoConcurrent","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","87d3488976e7b8dfd8d28cfd97bfd29f65595bdd75e312f8c4c6a07f4740b60b"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark","putRandom_COW","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","b2ea194ec5cf30dca76e520be8d0b86be47a90bf4ccf8a6da173879345dd12df"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark","putRandom_HandOverHand","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","6719cf9b011461eaf97f7465b29f3b101979d33e3e5814e7b8ddfca4cb818fdf"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark","putRandom_OL","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","bc0fc72051d09bdc3eeaf2909ca4cf4fae7f30b598601d928f2d676adb3430de"
"tzaeschke/distributed-phtree","40b8e3a39772f9b2195cddefd3fba27c49049dcb","1435701600","1.1.1","1.8","1.8","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark","putRandom_BigLock","5","5","","100000000","100000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","ch.ethz.globis.distindex.phtree.ConcurrencyBenchmark.BenchmarkState","1","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","070fa7c6b6f80a7d6c9b445df1aa6967ec2eba7876028bd6800e1a174894d514"
