project;commit;benchmark;params;effectSize5;effectSize10;effectSize15;effectSize20;effectSize25;wilcoxon5;wilcoxon10;wilcoxon15;wilcoxon20;wilcoxon25;ciRatio5;ciRatio10;ciRatio15;ciRatio20;ciRatio25
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS3;NEED_TO_ENLARGE=0&SIZE=65536;0.17024301;0.20920988;0.2185897;0.25012064;0.25411627;1.5272832855828805E-96;8.625108426918949E-145;7.0352554404144736E-158;4.5021673385242376E-206;1.2146166898168428E-212;0.005905999999999967;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.HashBenchmark.doWisp32;;0.061255039517562206;0.009936263565580371;0.01710088063546194;0.017055125523335147;0.02390506139272343;6.385284475120324E-14;0.22378965913621018;0.036301756642448946;0.0367900348876528;0.003428630497539381;0.0066790000000001015;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap;NEED_TO_ENLARGE=0&SIZE=65536;0.29714885;0.32582414;0.35004049;0.32232867;0.31567922;5.646824108616921E-290;0.0;0.0;0.0;0.0;0.0;0.0;0.0063478000000000145;0.002742800000000045;0.0031090000000000284
squidlib;;squidpony.performance.MathBenchmark.measureSinGdxDeg;;0.07809662329730391;0.14712324725706516;0.04394365174805013;0.034994890759827105;0.022832913331110732;1.1768815096460485E-21;1.5534555467674982E-72;7.455913486792416E-8;1.8316641375174422E-5;0.005181305207141773;0.014774100000000012;0.0;0.0;0.0;0.0056659000000000015
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet2;NEED_TO_ENLARGE=1&SIZE=65536;0.08308332;0.03790209;0.01134782;0.01581321;0.00471184;2.555254642251137E-24;3.4518152420212823E-6;0.16459457212279416;0.05278613935269196;0.5638950327418126;0.0;7.889999999999286E-4;5.28000000000084E-4;9.470000000000312E-4;0.0
squidlib;;squidpony.performance.MathBenchmark.measureCosApproxNickBit;;0.004871268361206432;0.007297768888622382;0.01505621203312689;0.027382906307432422;0.027877157715771577;0.5508202091679557;0.3714937887010461;0.06521647329139432;7.98091384712968E-4;6.400015888947696E-4;0.0;0.0013860000000001094;0.0;0.003349999999999964;0.004183000000000048
squidlib;;squidpony.performance.RNGBenchmark.measureLongPeriodR;;0.006537124588350356;0.004767290091681703;0.007049038859392526;0.004883324899803443;0.002034250234385311;0.4234032696261195;0.5593461182166557;0.38804053097616353;0.5498246522870323;0.8032688576867946;4.973000000000338E-4;2.7999999999694936E-6;0.0;2.4999999999941735E-5;2.6999999999999247E-4
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS3;NEED_TO_ENLARGE=1&SIZE=65536;0.01286491;0.02828294;0.04539567;0.02176118;0.01016642;0.11512173694875993;5.324994443615512E-4;2.702814791261991E-8;0.007696022957967125;0.21309648321212327;0.007590600000000003;0.0;7.889999999999286E-4;0.0034240000000000936;0.008061000000000096
squidlib;;squidpony.performance.MathBenchmark.measureApproxAtan2Float;;0.024662344197808796;0.01092814551982251;0.01317906790679068;0.00822042400259628;0.007848359593435092;0.002526659114586043;0.1807925898737366;0.10652333205453157;0.3140709331880731;0.3364758863382459;0.002110999999999974;0.0;0.0;0.0;3.5999999999991594E-4
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=1&SIZE=65536;0.07736933;0.05105297;0.03332996;0.00904692;0.01097947;2.6540448332714845E-21;4.0385611781952835E-10;4.4656002370409743E-5;0.26786648542412506;0.17873139357849155;0.0;0.002777999999999947;0.0017739999999999423;0.0010790000000000521;0.0020860000000000323
squidlib;;squidpony.performance.FOVCacheBenchmark.measureReuseFOV16;;0.01489883;0.02659751;0.01377904;0.01176574;0.0047743;0.06804919013108918;0.0011242401805216242;0.09149982089800901;0.1495940204548224;0.5587391469535005;1.9250000000003986E-4;2.5700000000017376E-5;2.6799999999993496E-5;6.559999999999899E-5;2.3899999999965615E-5
squidlib;;squidpony.performance.FOVCacheBenchmark.measureCachedFOV16;;0.25278112;0.33148927;0.37191867;0.25827837;0.1180645;1.9545148779615216E-210;0.0;0.0;1.353004552563148E-219;2.182908577817667E-47;0.03517199999999998;0.045587000000000044;0.0616540000000001;0.0333969999999999;0.016285000000000105
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.40827588;0.16247767;0.18309745;0.25365776;0.12961442;0.0;4.1619088608618464E-88;2.2853832661224827E-111;6.974701393334048E-212;9.583167711777461E-57;0.040815000000000046;0.016531000000000073;0.005924999999999958;0.03608199999999995;0.006145999999999985
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAltIntR;;0.008541288172221563;0.004367520168700206;0.0029266110840044275;0.007831822494042942;0.0030743322381848108;0.29555575522902944;0.5927492291270549;0.7200780232248826;0.3375191842550911;0.7065529386236524;0.0;0.0;0.0;0.0;2.0299999999995322E-4
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS2;NEED_TO_ENLARGE=2&SIZE=65536;0.35601014;0.32189492;0.34469002;0.14655627;0.14095983;0.0;0.0;0.0;4.890160916115235E-72;8.849694949823525E-67;0.0025020000000000042;9.84000000000096E-4;0.0044679999999999165;0.0;0.0
squidlib;;squidpony.performance.HashBenchmark.doLongSirocco64;;0.03709810775917936;0.022711334304472176;0.022273104620924185;0.010461700222409191;0.015045360247637321;5.545826578752268E-6;0.005416807863237976;0.006378097373713361;0.20015883844403493;0.0654306671916788;0.008415999999999979;0.002191000000000054;0.0023599999999999177;0.001996000000000109;0.004337000000000035
squidlib;;squidpony.performance.RNGBenchmark.measureLapIntR;;0.003151930874851132;0.007767980088935153;0.003010865251974072;0.00433779133740122;0.012300509834918672;0.6995236591777305;0.34149632507936656;0.7123521983391099;0.5952693599584825;0.13198753427140675;0.0;1.5499999999990521E-4;8.099999999999774E-5;1.3599999999991397E-4;7.399999999990747E-5
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM3;NEED_TO_ENLARGE=1&SIZE=65536;0.4304797;0.25002949;0.14544386;0.09425961;0.07473407;0.0;6.339631646576045E-206;5.630902013430503E-71;7.905663635090587E-31;5.548275090172674E-20;0.003803000000000001;0.0014460000000000583;0.0;1.4399999999992197E-4;9.349999999999081E-4
squidlib;;squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash4D;;0.007657617131987254;0.01616894378875775;0.011296097370919618;0.03476246914882626;0.01737226572791044;0.34836316628727293;0.04768841025399548;0.16658019457954198;2.0730241729625425E-5;0.03340508717796378;0.0013788999999999607;0.0012391000000000485;6.401000000000323E-4;0.0;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS;NEED_TO_ENLARGE=0&SIZE=65536;0.40079057;0.42149071;0.36747704;0.20590191;0.11581545;0.0;0.0;0.0;2.601157067475305E-140;1.1495821063763465E-45;0.006390099999999954;0.007039499999999976;0.004710299999999945;0.0;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2;NEED_TO_ENLARGE=2&SIZE=65536;0.11514084;0.08512419;0.06217736;0.03328283;0.03882799;3.719784114198439E-45;1.900968202550161E-25;2.63793756432758E-14;4.577850895012215E-5;1.981330322275463E-6;0.0;0.007673999999999959;0.0;0.0;0.0015220000000000233
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.15475533;0.12057559;0.11648575;0.10801941;0.06481479;4.1627372761129886E-80;2.3889391966921784E-49;3.555481409488914E-46;5.9445384141188694E-40;2.0553406218482643E-15;0.0;0.002687600000000012;0.007601599999999986;0.009286000000000016;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS;NEED_TO_ENLARGE=2&SIZE=65536;0.00892042;0.03515593237294918;0.03197643764376438;0.03418172;0.01196477;0.2746149049692008;1.668602197503862E-5;8.999219285666293E-5;2.835585562625587E-5;0.14282751403127292;0.005903800000000015;0.0;0.003282000000000007;0.0;0.0030840000000000867
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM;NEED_TO_ENLARGE=0&SIZE=65536;0.17730109;0.01193494;0.05896461;0.0177823;0.01974877;1.5025906402228474E-104;0.14382642175887228;5.14248485505805E-13;0.02941917011271944;0.015577792534919642;0.008457700000000012;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt32Int;;0.013999819665903378;0.007263676367636764;0.010954201351914725;0.005413884056939401;0.0014439887833167756;0.08644624766645004;0.3736965221544215;0.17977683456477245;0.5073328829540732;0.8596352300756605;0.0;6.180000000000074E-4;5.290000000000017E-4;2.300000000010627E-5;2.3700000000004273E-4
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS;NEED_TO_ENLARGE=0&SIZE=65536;0.09121462146214622;0.14437421742174217;0.177591899189919;0.21291694169416941;0.21886513651365136;5.660096887890358E-29;5.846005114548438E-70;7.000552101785076E-105;6.89866145860996E-150;2.898025660673153E-158;0.0;2.9000000000056758E-5;0.0;0.0;0.0
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxNickBit;;0.00972959295929593;0.016473347334733473;0.01714933493349335;0.01529183;0.008895688706611983;0.23343094346514415;0.04364712617117354;0.03570676890804067;0.06109432035318573;0.2759837262057938;0.0;6.315999999999544E-4;0.0;0.0;0.0
squidlib;;squidpony.performance.RNGBenchmark.measureLightR;;0.019067956795679568;0.014827432743274327;0.010155891178235647;0.017642738547709542;0.010250875087508752;0.019531854649137866;0.06938702981457465;0.21359369808926465;0.030724451441115005;0.20933072515807383;8.472000000000479E-4;3.0889999999994533E-4;0.0;5.317999999999712E-4;4.070000000000462E-4
squidlib;;squidpony.performance.HashBenchmark.doSirocco64;;0.021141643294645324;0.0012575215043008601;0.006988860249536399;0.0065758826332723294;0.02334593744113896;0.009629458702777803;0.877607567881162;0.3921280845639249;0.4206481330382603;0.004250802291172714;0.0013920000000000599;0.0;0.005459400000000003;0.0;0.00492349999999997
squidlib;;squidpony.performance.HashBenchmark.doLongHive32;;0.020754546106820163;0.008453586665307048;0.0054938465936660375;0.012071642019480326;0.014485812036869713;0.011041144079546253;0.30060279180736216;0.5011031019367005;0.13935173728791694;0.07608362058096982;1.0599999999993948E-4;0.011527000000000065;0.0;3.0770000000002184E-4;6.448999999999483E-4
squidlib;;squidpony.performance.HashBenchmark.doCharLightning64;;0.06198932205532866;0.047011493866473485;0.0332275851847611;0.02819148574855485;0.027192464118848104;3.20321286106988E-14;8.570062299168358E-9;4.7169528762763685E-5;5.558167414480448E-4;8.690833298392552E-4;0.01630290000000001;0.017869899999999994;0.015386200000000017;0.017439699999999947;0.007261599999999979
squidlib;;squidpony.performance.NoiseBenchmark.measureOpenSimplex2D;;0.005510766018749969;6.470181591340276E-4;0.00305406162464986;0.010159114656064467;3.495096778459333E-4;0.49979641213779225;0.9368502015230837;0.7084059041117421;0.21349419218247268;0.9658621384581376;2.4460000000003923E-4;3.085999999999922E-4;4.4509999999997607E-4;5.564999999999598E-4;1.5199999999992997E-4
squidlib;;squidpony.performance.HashBenchmark.doIntHive64;;0.06423787951581551;0.03102014053331296;0.01110167027905031;8.721204319751567E-4;0.012650329939484598;3.657971884790179E-15;1.4556807690284677E-4;0.17397699286092416;0.9149546806707491;0.1213272888504261;0.021959000000000062;0.010313000000000017;3.5600000000002296E-4;0.0;0.00827
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS3;NEED_TO_ENLARGE=1&SIZE=65536;0.32606157;0.44468188;0.40980895;0.24796503;0.14042135;0.0;0.0;0.0;1.4262397523458286E-202;2.7674578763317E-66;0.003487000000000018;0.010156999999999972;0.011047999999999947;0.006637999999999922;2.340000000000675E-4
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=1&SIZE=65536;0.1935378;0.11942512;0.05415052;0.03556656;0.00237515;3.3697488769339122E-124;1.9126953337881405E-48;3.314124557518946E-11;1.3252895636022252E-5;0.7711369746753103;0.0;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.HashBenchmark.doIntHive32;;0.004373322228898341;0.004883584249107347;0.007739390351372545;0.004877891581581528;0.010521927630481908;0.5923227664068573;0.5498633343875419;0.3433002462734114;0.5503185636301352;0.19762572703020886;0.0;0.0016492000000000173;0.0;0.003362500000000046;0.0
squidlib;;squidpony.performance.CoordPackerBenchmark.doIntersectG;;0.16812795939622222;0.05956326530612245;0.02205187936346773;0.0015497846632901435;0.006035844337735094;3.5694428489787455E-94;3.00732848836478E-13;0.006927282643969988;0.8494884905084606;0.4598192482929687;9.719999999999729E-4;0.0;0.0;0.003595000000000015;0.001595000000000013
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS;NEED_TO_ENLARGE=1&SIZE=65536;0.10578014801480148;0.01792880576115223;0.00964604;0.00465963;0.01950236;2.2093619116607826E-38;0.02811653250118778;0.2374580463426984;0.5682223224100518;0.016918144986915552;0.0;0.0;1.96000000000085E-4;0.0;0.0
squidlib;;squidpony.performance.HashBenchmark.doIntWisp64;;0.0014047143772457952;0.0153081141189467;0.017091273375191816;0.011174371689840635;0.0080660557550652;0.8634419674617958;0.06090326202263205;0.03638804579323172;0.17124978620444697;0.3233052698559943;0.0;0.0;0.0;0.0;0.007520500000000041
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS3;NEED_TO_ENLARGE=1&SIZE=65536;0.57622946;0.29227058;0.18579026;0.123006;0.06915496;0.0;1.3308201790044587E-280;1.3100095755505794E-114;2.763332410000223E-51;2.464348148558415E-17;0.022833000000000103;0.007798999999999889;0.0018219999999999903;9.189999999998921E-4;0.005841999999999903
squidlib;;squidpony.performance.HashBenchmark.doLongMist64;;0.015362517709790175;0.009339020426037261;0.02674141033290587;0.018196781000065772;0.020172531243613002;0.059959257936935295;0.2528880268865077;0.001060081295519425;0.025882333687103326;0.013511203763411108;0.0;9.369999999999656E-4;0.02153000000000005;0.0028209999999999624;0.007819999999999938
squidlib;;squidpony.performance.WaypointBenchmark.countWaypoint;;0.43741658;0.27018937;0.14320375;0.13793109;0.01336631;0.0;4.074024258316913E-240;7.299449157036298E-69;5.099007266817061E-64;0.10163234217587236;8.900000000000574E-4;8.859999999999424E-4;1.4300000000000423E-4;4.8200000000009346E-4;1.2109999999998511E-4
squidlib;;squidpony.performance.NoiseBenchmark.measureSeeded2D;;0.13429046714014203;0.012429514011234776;0.0859292101355897;0.07593283085435681;0.08157986503772696;9.03191774625401E-61;0.1279915440102437;6.838344801512737E-26;1.4221083270688007E-20;1.6866118255992422E-23;0.0;0.0;0.0;0.0;7.600000000000939E-4
squidlib;;squidpony.performance.MathBenchmark.measureApproxAtan2;;0.08208391839183918;0.02812942294229423;0.001132123212321232;0.020778263063353744;0.022819165293204654;8.939953209436285E-24;5.711346342193725E-4;0.8897273020599374;0.010941782492710442;0.005198227934039449;0.0041599999999999415;1.180000000000625E-4;0.0;8.499999999989072E-5;0.0021329999999999405
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM3;NEED_TO_ENLARGE=2&SIZE=65536;0.08598546;0.11326715;0.0164104;0.10931848;0.20790457;6.232797241028628E-26;9.364318648297397E-44;0.04445182301176661;7.069658395239168E-41;5.150121958065706E-143;0.013476000000000043;0.009026899999999949;0.0;0.0025010000000000865;0.0029760000000000897
squidlib;;squidpony.performance.DijkstraBenchmark.doPathCustomDijkstra;;0.0886092;0.15252943;0.01068881;0.10156493;0.11518198;1.9490588734058292E-27;7.13521138164369E-78;0.19050935437106764;1.6089950765478219E-35;3.463395086110996E-45;0.0;0.0;0.0;0.0;0.006107000000000085
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2;NEED_TO_ENLARGE=0&SIZE=65536;0.80268058;0.35765783;0.23003883;0.16005648;0.09693135;0.0;0.0;1.2463966531865716E-174;1.476592354876091E-85;1.6681340165516098E-32;0.0156906;0.009035000000000015;0.007971300000000014;0.006754600000000055;0.004874500000000004
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=2&SIZE=65536;0.06265194;0.05197074;0.04436192;0.03868523;0.04184405;1.6792464697005078E-14;1.9537804795113946E-10;5.539341790596524E-8;2.1601330084961866E-6;2.980111571862171E-7;0.003638999999999948;0.0;5.450000000000177E-4;0.0018039999999999168;1.8399999999973993E-5
squidlib;;squidpony.performance.RNGBenchmark.measureMathUtils;;0.0037867545882326555;0.009192233460354233;0.0032854956486946083;0.00907519255776733;0.009811983595078523;0.6428463253230782;0.2603395714226179;0.6874270877328683;0.26640981286145127;0.2295195226404535;0.0;8.308999999999678E-4;5.604000000000164E-4;0.0;2.2690000000002986E-4
squidlib;;squidpony.performance.NoiseBenchmark.measureOpenSimplex4D;;0.3618213415205034;0.18201629521582588;0.057848076711929146;0.024930286177283476;0.015007272909163665;0.0;4.782566295747384E-110;1.4056204343859524E-12;0.0022672482520065614;0.06609508739982344;0.00411220000000001;0.0;0.0;0.003498000000000001;0.001910999999999996
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2;NEED_TO_ENLARGE=0&SIZE=65536;0.46560094;0.36805758;0.1260357;0.05405646;0.02262246;0.0;0.0;9.406831074631881E-54;3.5829675792093867E-11;0.005595227032221743;0.0;0.0012056000000000289;0.005219900000000055;0.0;3.349999999999742E-4
squidlib;;squidpony.performance.MathBenchmark.measureCosApproxDeg;;0.013007632029456196;0.01535635127025405;0.0119636511077348;0.03859422614668963;0.01932544372019662;0.11117281191604889;0.06002360507612353;0.14291485257041014;2.2874101143508245E-6;0.017959136149810467;0.0023060999999999776;0.0;5.193999999999477E-4;0.0;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2;NEED_TO_ENLARGE=1&SIZE=65536;0.50410683;0.59052316;0.4519688;0.28947107;0.21357185;0.0;0.0;0.0;2.7082578474518106E-275;8.323611425218395E-151;0.0;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.CoordPackerBenchmark.measureQuasiRegionG;;0.00525911;0.015099059811962393;0.00140781;0.01368585;0.005303160632126425;0.5195166219494658;0.06444180065162035;0.8631101033593045;0.09371360170135068;0.5160455116691535;0.0011328999999999922;0.0;8.340000000000014E-4;4.7599999999992093E-4;5.100000000000104E-4
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM3;NEED_TO_ENLARGE=0&SIZE=65536;0.837148644593378;0.8341390617185156;0.748575022506752;0.5662511240864755;0.30140728724569155;0.0;0.0;0.0;0.0;3.408330718149123E-298;0.48438500000000007;0.4987889999999999;0.33394900000000005;0.1950639999999999;0.1076140000000001
squidlib;;squidpony.performance.HashBenchmark.doIntWisp32;;0.023077698466341317;0.009751150460184073;0.0038721529820169714;0.016759829869729227;0.03269833048288357;0.004716369208183097;0.23243187702112433;0.6353879901779003;0.040146247068886746;6.238322872901582E-5;0.0;0.0;0.0;0.00313399999999997;0.012679000000000107
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.23910811;0.24473221;0.25397929;0.30946099;0.27969599;1.6624323776311493E-188;2.226930866443592E-197;2.048140897314112E-212;2.5610219577E-314;3.703894960319006E-257;0.011778799999999978;0.004967300000000008;0.005290899999999987;0.007077800000000023;0.008023299999999955
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS;NEED_TO_ENLARGE=2&SIZE=65536;0.14885313;0.07681102;0.04166362;0.01505412;0.0505068;2.9693335529821755E-74;5.0974685051882225E-21;3.350134317768932E-7;0.06522694092692323;6.1851097428371E-10;0.005107100000000031;0.009155499999999983;0.0;0.0;0.0
squidlib;;squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash6D;;0.008151515222488108;0.0012029520664465125;0.00370496537327931;0.0017717384161710316;0.005895693612179185;0.31822941703130125;0.8828940806009595;0.650129573107627;0.8282647336513118;0.47038339052340516;0.0;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.MathBenchmark.measureMathCos;;0.012267079266193375;0.003930928242471223;0.008941332220839607;0.006449824818449038;0.013229346549582025;0.13306062269540975;0.6302648106432103;0.27352734203618567;0.42960954037356025;0.10523789266764505;0.0;0.0013182000000000471;2.1879999999996347E-4;0.0012050000000000116;0.0031560000000000477
squidlib;;squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash2D;;0.12072341234123413;0.04323874387438744;0.06558547433058969;0.0887004200420042;0.05710751093111111;1.836053672780611E-49;1.1877034278536913E-7;9.60966970550806E-16;1.729805957042495E-27;2.6775162844736248E-12;0.0;0.0;0.0018745999999999485;0.003937700000000044;2.794999999999881E-4
squidlib;;squidpony.performance.RNGBenchmark.measureXoRoR;;0.005002220566125426;0.002503701060244052;8.526305175772103E-4;6.112422423360448E-4;0.004911472245334344;0.5401520151472352;0.7591411258577137;0.9168379139641135;0.9403293127197059;0.5475170470705024;0.0;1.5900000000002024E-4;2.199999999996649E-5;1.4899999999995472E-4;1.8999999999991246E-5
squidlib;;squidpony.performance.HashBenchmark.doIntWater32;;0.03404173828436675;0.019044453185167728;0.029980439854817877;0.02765081650558199;0.017085588203183406;3.068714676323336E-5;0.01971333126036208;2.4159131050174938E-4;7.098207801735151E-4;0.03642688100737521;0.01724199999999998;0.010000999999999927;0.01619400000000004;0.014099000000000084;0.0023880000000000567
squidlib;;squidpony.performance.HashBenchmark.doLongLightning32;;0.00941356209423503;0.01882947040314652;0.010177197409536813;0.006172874475910914;0.00299783553078204;0.24908476207933672;0.021148521458256266;0.21279481050815197;0.449750767955612;0.7136036091532025;0.009808999999999957;0.004121000000000041;0.015501999999999905;0.0016290000000001026;0.0
squidlib;;squidpony.performance.MathBenchmark.measureCosApproxNickBitF;;0.026416716773383687;0.008154336300890267;0.006062046682425254;0.006863151163792827;0.0066974769769600215;0.0012169024384973113;0.3179893377638042;0.457895827310282;0.4006646298572696;0.4121673828994076;0.0;6.509999999999572E-4;0.0018474000000000546;0.001395499999999994;6.909999999999972E-4
squidlib;;squidpony.performance.HashBenchmark.doWisp64;;6.802500842271086E-4;0.006886134178225923;0.025449139827965594;6.12123624844981E-4;0.01208116198154614;0.9336123783024357;0.39907727565634277;0.0018292693397987565;0.9402449227729145;0.13902031126960868;0.0;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.MathBenchmark.measureAtan2BaselineFloat;;0.013363866386638664;4.8574572371711515E-4;0.009777230892356943;0.004040896358543418;0.007146804680468047;0.10170344559229816;0.9525654076952035;0.231185115126194;0.620709654950419;0.38143382852315677;0.0011250000000000426;2.7599999999994296E-4;0.001419000000000059;0.0;0.0013129999999998976
squidlib;;squidpony.performance.MathBenchmark.measureApproxAtan2AltFloat;;0.023822794320636186;0.002175410098777208;0.006026190295332424;0.006807172015461198;0.004481396234432924;0.0035288847461311256;0.7899319899280081;0.46053735855159095;0.40449429111713064;0.583132044370231;0.0021231999999999918;0.0;0.0011029000000000178;9.559999999999569E-4;8.800000000008801E-5
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet2;NEED_TO_ENLARGE=2&SIZE=65536;0.69413866;0.63632728;0.59660081;0.40830327;0.27499874;0.0;0.0;0.0;0.0;1.1544202356347226E-248;0.1746970000000001;0.0981749999999999;0.10062199999999999;0.02691599999999994;0.024774000000000074
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM;NEED_TO_ENLARGE=2&SIZE=65536;0.25600033;0.22669551;0.22977992;0.23247933;0.23064656;8.931465098045241E-216;1.1899719306941426E-169;3.0471993701145763E-174;2.597830139045039E-178;1.5227570071135737E-175;1.5699999999996272E-4;0.0015799999999999148;0.0034559999999999036;0.005439999999999889;0.005331999999999892
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet;NEED_TO_ENLARGE=2&SIZE=65536;0.01109522;0.03083178;0.02661951195119512;0.003906891378275655;0.02953984796959392;0.17419494694726678;1.5935928870186437E-4;0.0011139333688368958;0.6323238141764542;2.973401499226213E-4;0.005681000000000047;0.006210700000000013;0.0;5.660000000000664E-4;0.0010930000000000106
squidlib;;squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash6D;;0.005460505866679538;0.013037811082568549;0.0658281316127171;0.04432880975074791;0.022475323396011736;0.5037151916120626;0.11034608027503601;7.576227712038532E-16;5.683933728348985E-8;0.005920142901841396;0.002742699999999987;0.0024277000000000326;0.0;0.0;0.0
squidlib;;squidpony.performance.RNGBenchmark.measureOriole32;;0.0017970897089708972;0.03170234;0.03514233;0.03477361;0.02419236847369474;0.8258036831298607;1.0333241364320377E-4;1.677937547890777E-5;2.0555153955205306E-5;0.0030492818597040393;0.0;0.0;7.740000000000524E-4;0.0;0.0
squidlib;;squidpony.performance.CoordPackerBenchmark.doRetractG;;0.06939060579392606;0.031157361924565787;0.05844293796240493;0.0021519655466246766;0.06884819996909256;1.9333590067124614E-17;1.3600984326537385E-4;8.264522567551908E-13;0.7921386210451535;3.430664358385995E-17;0.0;0.047633999999999954;0.035619999999999985;0.0;0.031833
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.2003341236494598;0.22105563556355637;0.22924760428128438;0.24096819681968196;0.26548646;6.6088930236011685E-133;2.0859638655214844E-161;2.02521105262949E-173;2.081448804195755E-191;6.651196382495882E-232;0.0;0.0;0.0;0.018125199999999952;0.01667249999999998
squidlib;;squidpony.performance.HashBenchmark.doLongWater64;;0.01683884131561786;0.003719253254122691;0.010035470440422719;0.004986671753718644;0.009679821638260654;0.03919610223295713;0.6488053045470303;0.21908448634144628;0.5414424613320694;0.23586605578612463;4.509999999999792E-4;0.0;0.0032039999999999846;0.002822000000000102;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM;NEED_TO_ENLARGE=0&SIZE=65536;0.3233838583858386;0.17961539153915393;0.11987215721572157;0.07902955295529553;0.05192282404558088;0.0;3.062929774258779E-107;8.58948703632657E-49;3.7169915676530275E-22;2.0340968758764878E-10;0.007688999999999946;0.0;0.0;0.0;0.0
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS2;NEED_TO_ENLARGE=1&SIZE=65536;0.31158113;0.03330019;0.01699836;0.05507265;0.11716211;1.30892E-318;4.536196410201977E-5;0.03735951926360091;1.532105770158862E-11;1.0806793579697513E-46;0.01673799999999992;0.0;0.0;0.002151000000000014;0.005668999999999924
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS;NEED_TO_ENLARGE=1&SIZE=65536;0.19308012;0.11145425;0.07148108;0.03310927;0.01487875;1.273349318529829E-123;2.0198701334282786E-42;2.052107787396743E-18;5.014728231266708E-5;0.06842135013714735;0.0;0.0;0.0;0.0029760000000000897;0.005093000000000014
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM3;NEED_TO_ENLARGE=0&SIZE=65536;0.00474917;0.03144399;0.02189772;0.02676727;0.0163544;0.5608107978023154;1.1764117073363487E-4;0.007321737913465627;0.001044618309260553;0.045183011973485614;0.0;4.599999999999049E-5;0.0;0.006051999999999946;0.005257000000000067
squidlib;;squidpony.performance.WaypointBenchmark.measureWaypoint;;0.6474984;0.64812927;0.38299724;0.30009497;0.25940446;0.0;0.0;0.0;1.0389262441519602E-295;1.7009614838673539E-221;0.011854999999999949;0.01979299999999995;0.009134999999999893;0.005941999999999892;0.005252000000000034
