project;commit;benchmark;params;i10;i100;factor
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=8;0.072854602;0.052363459;0.718739208
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=10;0.501677554;0.359911064;0.717415122
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=3;0.070178558;0.050276531;0.716408719
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=1;0.083754372;0.060001289;0.716395905
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=10;0.01923993;0.013778119;0.716121069
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1;0.054472941;0.038999055;0.715934452
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=2;0.075057672;0.05367991;0.715182191
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=1;0.072071253;0.051526378;0.714936617
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=10;0.017161868;0.012268312;0.714858794
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableDedicated;count=10;0.035548922;0.025385691;0.714105792
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1000000;0.141252042;0.100837212;0.713881447
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineSingle;;0.117192063;0.083646047;0.713751809
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=1;0.022155458;0.015807238;0.713469252
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=10;0.036990264;0.026377591;0.713095514
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1;0.056925534;0.040573338;0.712744092
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000000;0.080025592;0.056934372;0.711452054
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1;0.065558792;0.046640322;0.711427412
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayD;;0.047801862;0.033904006;0.709261195
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=256;0.021730739;0.01541266;0.709256121
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapObservable;times=1;0.025929026;0.018386638;0.709114101
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10;0.018723421;0.013267567;0.708608063
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.049489178;0.035059346;0.708424491
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelResponseTime;;0.033223208;0.023533692;0.708350994
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1000;0.090755125;0.064236291;0.707797948
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=2;0.334152987;0.236457225;0.707631636
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1;0.005770335;0.004081192;0.707271245
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=10000;0.00169181;0.001193019;0.705173231
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100;0.109591088;0.077277666;0.70514553
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=CopySortedArray;0.022213788;0.015645166;0.704299755
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=10000;0.397949756;0.279907717;0.703374516
apache/logging-log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency7ParamsV2;;0.059255643;0.041657927;0.703020426
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=1000;0.015970254;0.011225256;0.702885255
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000000;0.165498841;0.116196669;0.702099595
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1;0.045687209;0.032071206;0.701973405
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=10;0.066876465;0.046939306;0.70188079
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1;;0.029300388;0.02056243;0.701780118
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=100000,cpu=100;0.001409389;9.89E-04;0.701722299
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=100000;0.010342571;0.007251777;0.701158063
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1000;0.092833152;0.065082366;0.701068149
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1;0.03062763;0.021465233;0.70084538
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableConvert;count=1;0.033507674;0.023408364;0.698597102
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=10;0.030193464;0.02109197;0.698560799
ReactiveX/RxJava;;io.reactivex.BlockingPerf.observableBlockingFirst;times=1;0.049786109;0.034744303;0.697871421
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=1000;0.093371783;0.065134038;0.697577316
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10;0.031822383;0.022169955;0.696678037
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput11Params;;0.073059519;0.050822832;0.695636009
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=10;0.050336061;0.034998846;0.695303625
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=100;0.074169118;0.051526223;0.694712627
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcSortedArray;0.041731261;0.028982443;0.694501973
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat;;0.049485821;0.034343442;0.694005709
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=1000;0.473515102;0.328509904;0.693768588
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1;0.035179208;0.02440474;0.693726256
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000;0.003302024;0.002287973;0.692900101
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10;0.017806513;0.012335522;0.692753376
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1000;0.00483569;0.003347763;0.692303115
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=1000000;0.136057754;0.094119526;0.691761572
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=10000;0.004392597;0.003037902;0.691595941
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;0.065827177;0.045455222;0.690523647
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000;0.102864935;0.070952289;0.689761666
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=10;0.039619258;0.027320528;0.689576974
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1000;0.100193544;0.069020498;0.688871711
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10;0.045758767;0.03148848;0.688140923
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000000,cpu=100;0.00778101;0.005354231;0.68811513
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.observable;times=10;0.053789259;0.036980771;0.687512182
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=1000000;0.001077706;7.40E-04;0.686643804
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000000;0.145929342;0.100177172;0.686477239
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1;0.073648178;0.050534771;0.686164582
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10;0.027648224;0.018913696;0.684083572
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable1;times=1;0.07999582;0.054691928;0.683684822
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=100000;0.388972927;0.265783075;0.683294535
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10;0.006175701;0.004218559;0.683089863
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=1000000;0.014396837;0.009831489;0.682892309
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=10000;0.004264931;0.002911996;0.682776763
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineObservable;;0.145634009;0.099434694;0.682771111
ReactiveX/RxJava;;io.reactivex.BlockingGetPerf.single;;0.037774309;0.025779509;0.682461436
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10;0.016576456;0.011307287;0.682129329
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD;;0.044051345;0.029925827;0.679339693
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=10;0.069528053;0.047172013;0.678460142
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=100;0.102628905;0.069501488;0.677211627
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500,length=20;0.061657385;0.041752435;0.677168446
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=128,work=100;0.088884512;0.060164594;0.676885014
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000000;0.164711357;0.11147222;0.676773125
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5,length=20;0.042430957;0.028705907;0.676532168
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10;0.041706739;0.028127544;0.674412444
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000000;0.062498481;0.042135943;0.674191471
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1;0.043282702;0.029146757;0.673404291
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=1000;0.213529753;0.143749544;0.673206154
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=100;0.085297882;0.057287569;0.671617722
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endNoop;;0.046134422;0.030917834;0.670168455
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=10;0.022140994;0.014828216;0.669717719
ReactiveX/RxJava;;io.reactivex.BlockingPerf.observableBlockingFirst;times=1000;0.041987195;0.028097145;0.66918367
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnSingle;;0.576432175;0.384769729;0.667502172
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=100;0.083129708;0.055451892;0.66705265
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10000;0.07184701;0.04788985;0.666553143
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=100;0.004418044;0.002943155;0.666167005
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000000;0.151930441;0.101065298;0.665207692
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=128;0.021792367;0.01447686;0.664308737
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10000;0.02079818;0.013784879;0.662792569
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;0.017862344;0.011837054;0.662682001
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;0.080824476;0.053548719;0.662530977
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1;0.058434354;0.038697808;0.662244137
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10;0.04366993;0.028907774;0.661960623
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=1000;0.006935925;0.004585785;0.661164188
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=10;0.037748617;0.02494366;0.660783419
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100;0.00757454;0.005002269;0.66040567
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=100;0.004822312;0.003184289;0.660324128
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderFile;;0.03171715;0.020929682;0.659885339
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=Default;0.040398812;0.02663759;0.659365669
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100;0.017453259;0.011498322;0.658806579
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnFlowable;;0.640896704;0.4221576;0.658698348
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=100000;0.003739647;0.002462616;0.658515629
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1000;0.06877205;0.04526997;0.658261173
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=10;0.154028683;0.101338666;0.657920746
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000;0.17264677;0.113578583;0.657866829
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=10;0.478459457;0.314586256;0.657498251
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=100;0.105241044;0.069117933;0.656758337
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnMaybe;;0.565695252;0.370698948;0.655297966
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.042466081;0.027799821;0.654635895
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMapJust;times=1000000;0.190502986;0.124622706;0.654177178
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000000;0.130348468;0.085241743;0.653952779
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineFlowable;;0.190459323;0.124523557;0.653806572
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=10;0.078928775;0.051582528;0.653532609
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000,maxConcurrency=8;0.126888525;0.082881306;0.653182042
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1;0.063258549;0.04128506;0.65264001
apache/logging-log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2;;0.061695026;0.04022344;0.651972169
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10;0.03419925;0.022195059;0.648992575
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=1000;0.068685721;0.044571976;0.648926376
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=1;0.06958448;0.045147967;0.648822363
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10;0.018932554;0.012272939;0.648245292
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;0.059859081;0.038781196;0.647874885
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1000000;0.125281753;0.081150421;0.647743338
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=256;0.089374817;0.057691475;0.645500345
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.039331147;0.025348797;0.644496768
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=10;0.55767409;0.359249452;0.644192474
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.288229377;0.185482678;0.643524545
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.observeOnCompletable;;0.545935006;0.350004676;0.641110521
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=10;0.137687758;0.088233185;0.64082084
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=100;0.002521379;0.001610515;0.638743676
ReactiveX/RxJava;;io.reactivex.RangePerf.rangeSync;times=1;0.155266565;0.09905941;0.637995759
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000;0.072930595;0.046528351;0.637981232
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000000;0.08753218;0.055704688;0.636390958
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10;0.030030442;0.019102668;0.636110112
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000000;0.091846774;0.058421102;0.636071355
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=10;0.087334769;0.055478626;0.635241001
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1;0.03927324;0.024923048;0.634606364
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000;0.08361813;0.05306415;0.634601015
apache/logging-log4j2;;org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5ParamsV2;;0.063414104;0.040161355;0.633318974
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;0.058672464;0.037095324;0.632244175
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackSimpleMarker;;0.035367989;0.022350902;0.631952873
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=1;0.176405709;0.11145152;0.631790892
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.observable;times=1;0.043331635;0.02736822;0.631599054
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=10;0.037039549;0.023365423;0.630823631
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1;0.024580887;0.015501367;0.630626824
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=100000;0.01125851;0.007098758;0.63052375
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1000000;0.085060538;0.053543873;0.629479598
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1000000;0.142577261;0.089672987;0.628943119
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1;0.031204951;0.019611667;0.62847934
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1000;0.076634965;0.048145525;0.628244888
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=100;0.007614581;0.004777086;0.627360285
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000;0.072301133;0.045335115;0.627031872
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1000000;0.09396598;0.058866998;0.626471389
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test09_getMessageUsingNew;;0.033526718;0.020971291;0.625509825
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=100;0.012247565;0.007659106;0.625357424
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1000;0.063903218;0.03991494;0.624615492
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=100;0.08128639;0.050734876;0.624149699
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=1000;0.00298715;0.001863508;0.623841469
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=1;0.5696622;0.355269197;0.623648887
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.observeOnSingle;;0.503533058;0.313343919;0.62229066
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=10;0.078069804;0.048581113;0.622277891
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10;0.020466074;0.012734073;0.622204005
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;0.112497102;0.069910682;0.621444293
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000;0.236546817;0.146989415;0.621396714
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1,cpu=10;0.04626281;0.028728564;0.620986143
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.subscribeOnCompletable;;0.575875935;0.357392456;0.620606686
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0.043022605;0.026699218;0.620585811
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=100;0.080509307;0.04989685;0.61976499
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=1000000;0.145753354;0.090260767;0.619270602
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=100;0.093630473;0.057961509;0.619045352
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=1,work=10;0.286944276;0.177498406;0.618581449
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=1000000;0.119001169;0.073555134;0.618104297
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000;0.063655528;0.039263986;0.616819738
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=1000;0.238739509;0.146791518;0.614860601
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=32;0.190474361;0.117043189;0.614482646
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=0;0.042687292;0.026213642;0.614085379
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=10;0.095757526;0.058797401;0.614023809
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000;0.096256218;0.059027801;0.613236236
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10;0.024859863;0.015243441;0.61317478
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000000;0.132452674;0.081111754;0.612382909
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=1;0.037876984;0.02312607;0.610557328
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=10;0.034070754;0.020787612;0.610130668
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;0.057914507;0.035315163;0.609780947
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=10000;0.064152444;0.039092509;0.609368978
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1;0.083901245;0.051078031;0.608787521
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapSingle1;times=1000000;0.089160534;0.054212207;0.608029188
