project;commit;benchmark;param;i6;i7;i8;i9;i10
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5,length=20;0.059512417;0.061268139;0.006724932;0.006800337;0.008123307
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500,length=20;0.513374098;0.058040942;0.01127013;0.006875535;0.006833523
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5,length=20;0.221418649;0.092334345;0.027771992;0.075226881;0.068238879
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500,length=20;0.393758284;0.049538094;0.035890726;0.048002863;0.046091834
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5,length=20;0.13089409;0.05635565;0.073305399;0.060567202;0.068885476
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=500,length=20;0.069094452;0.0265393;0.015308509;0.018141527;0.028833731
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=5,length=20;0.874978935;0.159587646;0.062998284;0.064209544;0.02435222
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500,length=20;0.430552724;0.710299274;0.746882684;0.321531232;0.368247964
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5,length=20;0.309480841;0.030654449;0.068824322;0.045145103;0.061560277
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=500,length=20;0.720437248;0.076980839;0.07921711;0.08660832;0.082893801
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5,length=20;0.061897772;0.023525256;0.00603167;0.039446891;0.035041288
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;0.905211501;0.11771925;0.03342196;0.028619486;0.064691417
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5,length=20;0.354271232;0.05595371;0.021258905;0.030678056;0.024760988
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500,length=20;0.148471224;0.140340935;0.493542694;0.516345105;0.510039
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=5,length=20;0.06689431;0.060299314;0.096432841;0.117048882;0.108337021
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500,length=20;0.789079715;0.09881025;0.105075936;0.037572387;0.031323641
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;0.725753436;0.072791939;0.019097058;0.019920996;0.007005852
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500,length=20;0.145892982;0.148545918;0.846841763;0.806470702;0.846437916
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=5,length=20;0.147376763;0.051122203;0.020885691;0.014603839;0.014411986
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500,length=20;0.009692101;0.010326418;0.005534415;0.006988461;0.007377352
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5,length=20;0.421730519;0.065650868;0.014771811;0.014011214;0.014918173
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500,length=20;0.733206485;0.208846932;0.203840893;0.012962799;0.013490656
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=5,length=20;0.049575776;0.049420832;0.047645529;0.015165801;0.00895029
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=500,length=20;0.801523104;0.69568921;0.724190824;0.042710366;0.192433696
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=5,length=20;0.12926854;0.132424554;0.055234334;0.01434102;0.013997873
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500,length=20;0.151265439;0.180389528;0.067443463;0.058645091;0.03295491
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;0.164145832;0.167535127;0.014831862;0.017367429;0.015898898
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;0.233847119;0.089700117;0.031265034;0.044251573;0.046790238
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;0.101697251;0.160653711;0.133160673;0.878896689;0.873937301
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;NaN;NaN;0.007194105;0.012854882;0.018065554
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;0.708413756;0.685245654;0.067598583;0.046644375;0.028818706
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;0.822562051;0.132851175;0.189227451;0.188888061;0.051018153
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.643106489;0.65148679;0.106596417;0.023665969;0.015692294
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;0.389642496;0.330511991;0.3615568;0.035449286;0.032247507
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;0.809717856;0.171942279;0.188046679;0.180157368;0.016318626
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;0.340275599;0.212147857;0.072122406;0.017848089;0.014960494
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;0.733872847;0.033759773;0.013443038;0.003431503;0.004055878
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;0.006102485;0.004335559;0.006293463;0.006516896;0.002474537
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;0.558673884;0.561103193;0.032745379;0.039092574;0.046737975
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString;;0.625025084;0.541696582;0.084242666;0.080573042;0.076764313
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.837989585;0.653750515;0.816102821;0.710198379;0.66029473
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet;;0.534590265;0.031688924;0.051700317;0.037986032;0.047661632
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;0.036846506;0.035598611;0.04101102;0.015694258;0.009263915
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet;;0.813925119;0.127558152;0.136187576;0.114971487;0.018136768
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString;;0.819310152;0.831717099;0.049055353;0.285903466;0.17069038
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.139587361;0.138556457;0.018559238;0.014300974;0.003215902
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD;;0.727629971;0.578183741;0.583700748;0.337023585;0.025022481
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;0.69798251;0.036717981;0.026114136;0.00766847;0.00914401
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;0.879723608;0.683223863;0.157006471;0.200856452;0.202853611
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode;;0.478902538;0.065911146;0.028895722;0.019008501;0.005003453
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD;;0.059303715;0.046514677;0.028702841;0.00681941;0.006676614
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;0.042604228;0.031014544;0.031385788;0.052804063;0.047148558
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopySortedArray;0.240257773;0.043191044;0.023475089;0.026359589;0.073972344
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=Default;0.068735729;0.074298552;0.004463189;0.008954234;0.005392809
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcOpenHash;0.254547202;0.074619487;0.02361794;0.024337804;0.018499812
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;0.090137691;0.01784872;0.017463655;0.020862427;0.043048916
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;0.048848501;0.036953211;0.02062734;0.021584531;0.024267687
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopySortedArray;0.645246091;0.070088198;0.068311757;0.016850433;0.011712523
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=Default;0.030890374;0.031090597;0.020668179;0.005329526;0.006866443
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcOpenHash;0.141675686;0.143957328;0.017972394;0.006895898;0.305973987
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcSortedArray;0.762093749;0.725641116;0.023725043;0.014043104;0.010945907
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.02434175;0.028762009;0.015292214;0.003119232;0.006879584
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopySortedArray;0.835300189;0.013294373;0.007753629;0.006820842;0.012020958
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=Default;0.182970144;0.181664894;0.005340154;0.00241089;0.002866994
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcOpenHash;0.193155445;0.024724827;0.033348635;0.018651501;0.008909264
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;0.235302476;0.235532382;0.059196332;0.026358397;0.005842898
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;0.051769623;0.074159613;0.048797442;0.048476514;0.02151532
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.126582914;0.081846538;0.085964126;0.035865865;0.046398335
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.781210455;0.785770973;0.437657485;0.452221098;0.451888103
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.500443159;0.053882866;0.026351904;0.03230809;0.024562147
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.630400008;0.376560688;0.376522792;0.022698673;0.018743549
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0.072769868;0.054977325;0.031065967;0.032148728;0.035980048
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.524972328;0.013123388;0.018814518;0.017248809;0.017072003
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0.661278505;0.643253747;0.434506301;0.452005593;0.449463248
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.010653082;0.005060498;0.010027849;0.00924253;0.012124317
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.019575847;0.030285753;0.025092041;0.032563222;0.049431488
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;0.95537819;NaN;NaN;NaN;NaN
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;0.043505019;0.091770434;0.065746227;0.059361024;0.079384511
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=Default;0.666829043;0.685897881;0.474106215;0.475129117;0.470213606
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.023302406;0.006628902;0.003878094;0.00443984;0.006030322
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.839280246;0.83666306;0.026957336;0.029235781;0.024674836
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;0.154881086;0.273521622;0.291287373;0.285292298;0.155861986
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopySortedArray;0.140082248;0.151996058;0.062140125;0.047388132;0.012694791
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=Default;0.030945599;0.028973553;0.027703777;0.015715416;0.013844811
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.595862539;0.067406471;0.114847991;0.087293229;0.080072918
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.418316618;0.416246709;0.005910869;0.008362532;0.006519454
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.024965368;0.011046042;0.015327102;0.003083895;0.004193534
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopySortedArray;0.013556811;0.011201115;0.010029792;0.005763851;0.013305201
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=Default;0.008374316;0.009909159;0.009552951;0.0174862;0.010427061
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.194191946;0.042929779;0.039456417;0.039397531;0.041110934
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.762595244;0.025661145;0.01976626;0.042987639;0.043333716
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.088435512;0.088603801;0.099380477;0.009033441;0.011046064
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.040090344;0.017455556;0.005429236;0.003738585;0.004472921
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=Default;0.020321506;0.027275411;0.004959308;0.005940738;0.009276988
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.242964962;0.710326319;0.710250171;0.707308309;0.70821288
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.19803258;0.199717551;0.217998713;0.21794547;0.203192474
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;0.392029428;0.049154339;0.014114853;0.011338575;0.011789449
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.538035135;0.133256815;0.030455124;0.020359159;0.031497734
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=Default;0.173026195;0.17707685;0.069312197;0.016722234;0.012973603
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.147303717;0.078137932;0.071658451;0.01970877;0.008622829
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.484339171;0.071809423;0.015533111;0.027064365;0.014918284
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0.3052762;0.013747696;0.012228653;0.003836042;0.00241842
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.128489452;0.132409109;0.039826183;0.035773687;0.006929058
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=Default;0.581703423;0.316984634;0.008824135;0.010493392;0.009597068
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.008766919;0.009090313;0.005441078;0.004611188;0.008813832
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.234940329;0.021151023;0.009276094;0.008292826;0.004771414
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;0.121561126;0.126534351;0.022758983;0.010251899;0.008416779
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;0.276175438;0.043953233;0.009181679;0.010334569;0.009853739
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=Default;0.429169758;0.431866114;0.052123046;0.043741174;0.061258981
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.45907431;0.36027155;0.018085816;0.027882065;0.029818837
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.183860784;0.046219111;0.012296153;0.006902346;0.011229647
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;0.193796064;0.068721654;0.038888074;0.035551576;0.014395945
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=CopySortedArray;0.228589265;0.010136005;0.003853778;0.006133567;0.002222079
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=Default;0.061435631;0.014634005;0.006835214;0.007842383;0.002329772
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.237568086;0.031303733;0.003171841;0.004253489;0.008554432
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.143056031;0.065220846;0.028624096;0.003899801;0.003952103
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.101696223;0.00309292;0.002119401;0.003007226;0.00919948
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=CopySortedArray;0.026703481;0.013401596;0.0092756;0.007873137;0.004547131
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=Default;0.006642267;0.003967908;0.002566233;0.005675688;0.004242325
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.484064824;0.014397053;0.008288333;0.004993143;0.007268139
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.008180957;0.005170659;0.006370864;0.003444898;0.002547552
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.020400539;0.007492438;0.011129632;0.011499645;0.007330254
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.481410231;0.011024521;0.017044629;0.019059865;0.013212264
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=Default;0.651839594;0.029543582;0.017988219;0.013837641;0.008767145
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.043871144;0.006495926;0.005095087;0.003173047;0.005482966
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.277095598;0.035781064;0.010131284;0.013878007;0.006871047
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=CopyOpenHash;0.066597775;0.066411765;0.061621908;0.016893636;0.007736461
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=CopySortedArray;0.378029131;0.096035759;0.006370004;0.0052368;0.002802597
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=Default;0.024555147;0.015380342;0.010951216;0.007751577;0.00520186
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcOpenHash;0.084432567;0.101520198;0.024680195;0.015404249;0.011846089
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=5,threadContextMapAlias=NoGcSortedArray;0.069626106;0.074011533;0.075693955;0.089555194;0.086229442
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=CopyOpenHash;0.00284616;0.010212254;0.006355934;0.009066297;0.00804036
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=CopySortedArray;0.015928925;0.016620712;0.012312963;0.010821606;0.008057443
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=Default;0.015805885;0.005258919;0.005553644;0.010468135;0.007843511
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=NoGcOpenHash;0.47642245;0.275478974;0.284694;0.278152935;0.295977641
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50,threadContextMapAlias=NoGcSortedArray;0.302651043;0.32607134;0.09383185;0.107437474;0.022989928
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopyOpenHash;0.01047253;0.009613448;0.006045811;0.010511956;0.005382823
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=CopySortedArray;0.00793744;0.011269826;0.007809843;0.010652246;0.002365308
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=Default;0.045202888;0.003604928;0.005553141;0.009231774;0.009314626
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcOpenHash;0.29027434;0.290865448;0.288843276;0.287539425;0.288824419
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=500,threadContextMapAlias=NoGcSortedArray;0.89542676;0.134445575;0.030603858;0.017104179;0.009442613
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.concurrentHashMap;;0.495700847;0.306341939;0.308266627;0.306315737;0.309943712
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.newInstance;;0.169051281;0.170959187;NaN;NaN;NaN
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;0.270988671;0.295819647;0.278798608;0.282248188;0.287313573
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.newInstance;;0.022276733;0.026394158;0.021915428;0.014241487;0.006330702
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.objectPool;;0.07024087;0.023996297;0.010515401;0.013495357;0.0137969
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.threadLocal;;0.207197072;0.195290505;0.019838882;0.014136421;0.020969384
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringNewInstance;;0.040343367;0.008089031;0.007016694;0.011374371;0.003781795
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringObjectPool;;0.068146803;0.041107927;0.015196511;0.017919011;0.021319268
;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark._stringThreadLocal;;0.083196214;0.069529641;0.038759403;0.020386948;0.030089548
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFastFormat;;0.120962355;0.061504377;0.06304427;0.021000942;0.050916386
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.atomicFixedFormat;;0.375527971;0.057646117;0.061745945;0.028152389;0.02641679
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline;;0.451338931;0.453725385;0.021942649;0.290055811;0.285617408
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat;;0.105046322;0.073520643;0.01407863;0.010696067;0.012991732
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt;;0.450835205;0.439993223;0.462159109;0.03335942;0.019868974
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fastDateFormat;;0.543634035;0.043721403;0.031338783;0.005787495;0.011104436
;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.fixedDateFormat;;0.46059964;0.467728675;0.466430895;0.010990275;0.007425933
