project;commit;benchmark;param;i9;i10;i10 - i9;i90;i100;i100 -i90
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=128;0.972904887;0.979981482;0.007076595;0.990643876;0.99293235;0.002288474
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=256;0.981898156;0.90787908;-0.074019076;0.998041449;0.997252064;-0.000789385
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=32;0.654044891;0.987850701;0.33380581;0.98902243;0.996413958;0.007391528
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100000,maxConcurrency=8;0.985162982;0.987807833;0.002644851;0.99311528;0.997823049;0.004707769
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=1;0.988059242;0.995563077;0.007503835;0.998334002;0.997523455;-0.000810547
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=128;0.980830579;0.982120521;0.001289942;0.727545526;0.994231059;0.266685533
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=256;0.969499392;0.99517066;0.025671268;0.990388916;0.997033684;0.006644768
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=32;0.959243968;0.979632798;0.02038883;0;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=8;0.986800715;0.990564587;0.003763872;0.994110207;0.995353682;0.001243475
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=1;0.999057013;0.995493443;-0.00356357;0.993656824;0.982858808;-0.010798016
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=128;0.996560304;0.981527604;-0.0150327;0.732904669;0.998260167;0.265355498
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=256;0.991093396;0.996662077;0.005568681;0.988460203;0.993841827;0.005381624
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=32;0.996106651;0.976320642;-0.019786009;0.990692641;0.99500475;0.004312109
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1,maxConcurrency=8;0.997102499;0.997280675;0.000178176;0.999565077;0.999230875;-0.000334202
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=1;0.998140106;0.986833663;-0.011306443;0.991645595;0.996369175;0.00472358
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=128;0.995912169;0.99425385;-0.001658319;0.998095277;0.996896265;-0.001199012
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=256;0.996480262;0.997572331;0.001092069;0.951097108;0.9789908;0.027893692
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=32;0.996309312;0.995686682;-0.00062263;0.996598536;0.995564172;-0.001034364
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=8;0.989944732;0.998264035;0.008319303;0.989916791;0.995566056;0.005649265
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=1;0.982499091;0.996225606;0.013726515;0.992590957;0.973817804;-0.018773153
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=128;0.993215325;0.995831327;0.002616002;0.989333212;0.995469071;0.006135859
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=256;0.98395177;0.997050403;0.013098633;0.992452082;0.991972954;-0.000479128
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=32;0.992419272;0.998475815;0.006056543;0.992528527;0.998223193;0.005694666
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=8;0.998869813;0.992515535;-0.006354278;0;0;0
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=1;0.966194874;0.995358695;0.029163821;0.989372256;0.990477122;0.001104866
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=128;0.985985522;0.907045565;-0.078939957;0.965512059;0.99645233;0.030940271
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=256;0.981271946;0.973589046;-0.0076829;0.996538735;0.737787146;-0.258751589
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=32;0.989127103;0.919813323;-0.06931378;0.082510638;0.994667296;0.912156658
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=8;0.984561492;0.944013308;-0.040548184;0.996711394;0.991560501;-0.005150893
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=1;0.977722285;0.86031838;-0.117403905;0.992759409;0.998012924;0.005253515
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=128;0.957981339;0.990733014;0.032751675;0.992001985;0.991966616;-3.54E-05
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=256;0.977700432;0.982420256;0.004719824;0.994320332;0.978337533;-0.015982799
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=32;0.959229981;0.982815594;0.023585613;0.988722354;0.995950717;0.007228363
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=8;0.960392966;0.980465182;0.020072216;0.990859012;0.997010964;0.006151952
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=1;0.979355391;0.996381376;0.017025985;0.994424134;0.997244827;0.002820693
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=128;0.991297079;0.880241833;-0.111055246;0.997455519;0.993262352;-0.004193167
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=256;0.984588194;0.888976554;-0.09561164;0.993280628;0.998452275;0.005171647
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=32;0.978749387;0.924508947;-0.05424044;0.992722376;0.986557737;-0.006164639
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=8;0.973389927;0.902635071;-0.070754856;0.992217281;0.994365664;0.002148383
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1;0.976551988;0.982214923;0.005662935;0.988674041;0.988288667;-0.000385374
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128;0.987749275;0.973399861;-0.014349414;0.979558898;0.991127088;0.01156819
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256;0.996151269;0.98279496;-0.013356309;0.999311139;0.981187438;-0.018123701
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32;0.976031111;0.987760728;0.011729617;0.99330946;0.995864684;0.002555224
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8;0.978008185;0.996320646;0.018312461;0.959111826;0.994564053;0.035452227
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnCompletable;;0.979803999;0.978875767;-0.000928232;0.993668168;0.962047493;-0.031620675
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnFlowable;;0.991544857;0.970314558;-0.021230299;0.99022863;0.997136808;0.006908178
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnMaybe;;0.988309006;0.992783992;0.004474986;0.993016477;0.987469529;-0.005546948
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnObservable;;0.960647391;0.995266188;0.034618797;0.992902046;0.984762307;-0.008139739
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnSingle;;0.990772767;0.976223499;-0.014549268;0.995801353;0.995274656;-0.000526697
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineCompletable;;0.993243797;0.987818953;-0.005424844;0.998825697;0.996768203;-0.002057494
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineFlowable;;0.996027014;0.995379864;-0.00064715;0.99585886;0.76887233;-0.22698653
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineMaybe;;0.995035499;0.959794917;-0.035240582;0.994006211;0.989287667;-0.004718544
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineObservable;;0.969601396;0.992465896;0.0228645;0.989080863;0.99457006;0.005489197
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineSingle;;0.982409851;0.998857562;0.016447711;0.996629457;0.996692345;6.29E-05
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnCompletable;;0.984119688;0.993667329;0.009547641;0.999328558;0.986686334;-0.012642224
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnFlowable;;0.993898008;0.985676812;-0.008221196;0.99551478;0.996115153;0.000600373
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnMaybe;;0.969016884;0.977118886;0.008102002;0.996000549;0.971643046;-0.024357503
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnObservable;;0.986349699;0.986579417;0.000229718;0.97684791;0.991963063;0.015115153
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnSingle;;0.995656618;0.977610229;-0.018046389;0.996753172;0.993603749;-0.003149423
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1;0.991780604;0.59228388;-0.399496724;0.995466183;0.964294471;-0.031171712
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10;0.991622297;0.994835756;0.003213459;0.989968421;0.996514255;0.006545834
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100;0.992172765;0.998126848;0.005954083;0.988195078;0.996398833;0.008203755
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000;0.999326223;0.99678998;-0.002536243;0.992041287;0.990868151;-0.001173136
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10000;0.976223515;0.987479556;0.011256041;0;0;0
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100000;0.987286726;0.963670103;-0.023616623;0.996440997;0.992357132;-0.004083865
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000000;0.981882796;0.977431508;-0.004451288;0.995534031;0.99705153;0.001517499
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1;0.996887016;0.995311622;-0.001575394;0.999693754;0.987341124;-0.01235263
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000;0.994660044;0.990787673;-0.003872371;0.99527877;0.994078892;-0.001199878
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000000;0.983147669;0.994371785;0.011224116;0.995015824;0.989878321;-0.005137503
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1;0.735061782;0.736471376;0.001409594;0;0;0
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000;0.98610572;0.994214045;0.008108325;0.975073635;0.964434865;-0.01063877
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000000;0.993124062;0.957028264;-0.036095798;0.833304106;0.988815729;0.155511623
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1;0.993912225;0.996137784;0.002225559;0.997730584;0.970369487;-0.027361097
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000;0.991923706;0.996339324;0.004415618;0.972225268;0.98625967;0.014034402
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000000;0.914603124;0.974812238;0.060209114;0;0;0
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1;0.995575645;0.998284431;0.002708786;0.99674516;0.998572371;0.001827211
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000;0.99617488;0.995970536;-0.000204344;0.987980799;0.998763815;0.010783016
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000000;0.967214576;0.976578682;0.009364106;0.996737249;0.988342907;-0.008394342
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1;0.995961575;0.993029666;-0.002931909;0.991950791;0.99226787;0.000317079
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1000;0.996745165;0.989571104;-0.007174061;0.994607147;0.998958004;0.004350857
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1;0.992182424;0.994925407;0.002742983;0.998937959;0.995597672;-0.003340287
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=100;0.997416016;0.997150804;-0.000265212;0.994074564;0.997732303;0.003657739
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1000;0.997014407;0.989355846;-0.007658561;0.996778336;0.995372071;-0.001406265
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1;0.994955703;0.996089092;0.001133389;0.995179753;0.996169473;0.00098972
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1000;0.997461619;0.995317181;-0.002144438;0.996944125;0.992655271;-0.004288854
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1;0.987231041;0.990109378;0.002878337;0.994069116;0.994914964;0.000845848
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1000;0.997308431;0.995009176;-0.002299255;0.991893938;0.996037659;0.004143721
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1;0.990333428;0.992793514;0.002460086;0.98867655;0.994062655;0.005386105
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000;0.9961241;0.997586367;0.001462267;0.993724601;0.996056543;0.002331942
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000000;0.996801416;0.997319;0.000517584;0.991439273;0.447147458;-0.544291815
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=1;0.889406017;0.98454172;0.095135703;0.996404857;0.996457911;5.31E-05
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=2;0.979637666;0.991697432;0.012059766;0.992178023;0.737769473;-0.25440855
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=3;0.990083857;0.954392754;-0.035691103;0.988741403;0.994728955;0.005987552
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=4;0.978373075;0.983660247;0.005287172;0.998217394;0.994639804;-0.00357759
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=1;0.975027058;0.970699197;-0.004327861;0;0;0
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=2;0.95694011;0.959013602;0.002073492;0.995649116;0.99198027;-0.003668846
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=3;0.981670969;0.995144654;0.013473685;0.993943535;0.995885674;0.001942139
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=4;0.286328325;0.434069489;0.147741164;0.993269828;0.997707409;0.004437581
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=1;0.979029511;0.981985558;0.002956047;0.997252358;0.992128562;-0.005123796
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=2;0.978200764;0.973921985;-0.004278779;0.998754675;0.998178147;-0.000576528
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=3;0.99248357;0.991130487;-0.001353083;0.994875582;0.991189395;-0.003686187
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=4;0.958690705;0.440665213;-0.518025492;0.986840231;0.940702055;-0.046138176
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=1;0.97661499;0.983821416;0.007206426;0.996249083;0.996365485;0.000116402
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=2;0.786993362;0.926557484;0.139564122;0.991648162;0.996670507;0.005022345
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=3;0.97718796;0.978623203;0.001435243;0.996474855;0.996360963;-0.000113892
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=4;0.561836073;0.994152765;0.432316692;0.990813498;0.990056574;-0.000756924
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=1;0.978695446;0.807938784;-0.170756662;0.995674827;0.995206403;-0.000468424
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=2;0.921441405;0.984750222;0.063308817;0.994207979;0.98687916;-0.007328819
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=3;0.982164213;0.990448545;0.008284332;0.998601037;0.994238941;-0.004362096
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=4;0.995323583;0.982159484;-0.013164099;0.986480325;0.995368137;0.008887812
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=1;0.991752169;0.981421153;-0.010331016;0.996650075;0.994124529;-0.002525546
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=2;0.989290497;0.993724284;0.004433787;0.994410656;0.995122574;0.000711918
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=3;0.987790652;0.992434997;0.004644345;0.996366164;0.995353388;-0.001012776
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=4;0.990192769;0.97580469;-0.014388079;0.995113461;0.999067254;0.003953793
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=1;0.977242568;0.963562714;-0.013679854;0.996564464;0.995904334;-0.00066013
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=2;0.947022368;0.949449079;0.002426711;0.99364792;0.989753754;-0.003894166
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=3;0.990583501;0.984498323;-0.006085178;0.996041105;0.994088549;-0.001952556
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=4;0.96269742;0.986895877;0.024198457;0.997304513;0.995851207;-0.001453306
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=1;0.989031015;0.986140538;-0.002890477;0.99581098;0.997151797;0.001340817
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=2;0.994448875;0.995556768;0.001107893;0.994972829;0.996150499;0.00117767
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=3;0.978876099;0.992302657;0.013426558;0.996058529;0.992824763;-0.003233766
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=4;0.990904633;0.992142266;0.001237633;0.997053366;0.983938407;-0.013114959
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=1;0.983952148;0.979358361;-0.004593787;0.996625613;0.994389176;-0.002236437
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=2;0.99795191;0.974197563;-0.023754347;0.987652738;0.994617204;0.006964466
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=3;0.988484582;0.985723302;-0.00276128;0.998606843;0.99852082;-8.60E-05
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=4;0.973253891;0.995713232;0.022459341;0.999301201;0.998555932;-0.000745269
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=1;0.991285106;0.986984411;-0.004300695;0.99547331;0.99168599;-0.00378732
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=2;0.996944459;0.951823325;-0.045121134;0.994722445;0.993381884;-0.001340561
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=3;0.707300454;0.997446456;0.290146002;0.996342116;0.990939007;-0.005403109
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=4;0.987509028;0.989716726;0.002207698;0.984988277;0.992234413;0.007246136
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=1;0.976023414;0.991332036;0.015308622;0.996539824;0.99049336;-0.006046464
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=2;0.998094727;0.994320078;-0.003774649;0.995366214;0.993367611;-0.001998603
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=3;0.982704827;0.996072481;0.013367654;0.995675794;0.993767485;-0.001908309
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=4;0.970423992;0.988153092;0.0177291;0.999610583;0.996585969;-0.003024614
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=1;0.991977107;0.923107986;-0.068869121;0.995104223;0.9958036;0.000699377
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=2;0.977683827;0.978265742;0.000581915;0.993709218;0.984015701;-0.009693517
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=3;0.978407208;0.990931932;0.012524724;0.998400522;0.995798137;-0.002602385
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=4;0.996730685;0.994777063;-0.001953622;0.965849724;0.998629849;0.032780125
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=1;0.985198352;0.969420479;-0.015777873;0.995413764;0.995671179;0.000257415
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=2;0.981892811;0.983397235;0.001504424;0.992562981;0.992035092;-0.000527889
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=3;0.991964563;0.992795445;0.000830882;0.996523163;0.994429663;-0.0020935
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=4;0.996672248;0.995981779;-0.000690469;0.984765136;0.987725052;0.002959916
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=1;0.997047945;0.994590082;-0.002457863;0.998151948;0.99744587;-0.000706078
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=2;0.997054658;0.995168844;-0.001885814;0.930754122;0.94802549;0.017271368
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=3;0.955923248;0.988350607;0.032427359;0.975661383;0.994724799;0.019063416
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=4;0.978583263;0.953333835;-0.025249428;0.995210557;0.996421439;0.001210882
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=1;0.988368543;0.992551235;0.004182692;0.993122863;0.99604787;0.002925007
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=2;0.988162697;0.994801919;0.006639222;0.990886103;0.995770389;0.004884286
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=3;0.994165161;0.973664809;-0.020500352;0.995749481;0.996077384;0.000327903
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=4;0.904285394;0.902531636;-0.001753758;0.652105684;0.741816312;0.089710628
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1;;0.41774382;0.992514948;0.574771128;0.990978518;0.993335623;0.002357105
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1k;;0.307007946;0.99990158;0.692893634;0.997554725;0.99701051;-0.000544215
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1m;;0.997636604;0.997575615;-6.10E-05;0.993828668;0.994955593;0.001126925
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1;;0.99032042;0.998172133;0.007851713;0.999480444;0.998477283;-0.001003161
