project;commit;benchmark;param;i2;i3;i4;i5;i6;i7;i8;i9;i10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=256;0.575464977;0.629839081;0.660831507;0.793642258;0.942818444;0.979653125;0.962530146;0.981271946;0.973589046
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=32;0.356447422;0.662517976;0.678859492;0.856341449;0.958774105;0.982648575;0.978076238;0.989127103;0.919813323
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=8;0.847708304;0.486989954;0.7992646;0.900059519;0.988938148;0.860157965;0.984278411;0.984561492;0.944013308
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=1;0.469727135;0.711954109;0.552378696;0.833733853;0.916934167;0.985418088;0.979854099;0.977722285;0.86031838
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=128;0.496703792;0.675234119;0.716662285;0.731564315;0.974649201;0.958379447;0.985009606;0.957981339;0.990733014
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=256;0.666225482;0.673417654;0.723464467;0.732590837;0.929905112;0.948695172;0.932520118;0.977700432;0.982420256
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=32;0.496491835;0.639550565;0.686141905;0.745396357;0.960939834;0.991044596;0.964194849;0.959229981;0.982815594
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=8;0.846149299;0.439318829;0.575177416;0.78156998;0.950095265;0.957967353;0.987760291;0.960392966;0.980465182
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=1;0.338971163;0.440805165;0.631513801;0.797084668;0.973428809;0.93135169;0.981394758;0.979355391;0.996381376
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=128;0.210846513;0.483135868;0.617254797;0.81124207;0.914485285;0.977603168;0.993561514;0.991297079;0.880241833
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=256;0.220112509;0.471656104;0.661545872;0.798982803;0.954618533;0.984622285;0.988391624;0.984588194;0.888976554
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=32;0.232212979;0.465256309;0.652757312;0.824405405;0.954060601;0.97950678;0.983112153;0.978749387;0.924508947
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=8;0.169323023;0.490705152;0.874423868;0.858855218;0.955371967;0.989687375;0.956460056;0.973389927;0.902635071
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1;0.345837927;0.54251547;0.66514995;0.857644283;0.957129088;0.990782229;0.989735467;0.976551988;0.982214923
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128;0.208636714;0.737739137;0.684929404;0.872899836;0.922033114;0.995104324;0.993547422;0.987749275;0.973399861
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256;0.216965459;0.702456731;0.716740006;0.904334194;0.936532766;0.986172285;0.986488546;0.996151269;0.98279496
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32;0.260837262;0.807491;0.729351975;0.972381945;0.908604034;0.889439528;0.988531267;0.976031111;0.987760728
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8;0.194043544;0.824547446;0.691168719;0.859244973;0.965376657;0.988190924;0.962936808;0.978008185;0.996320646
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnCompletable;;0.941536646;0.9138263;0.990121159;0.977374994;0.992714761;0.989790949;0.985836526;0.979803999;0.978875767
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnFlowable;;0.986391723;0.971797077;0.962546736;0.743046015;0.959326335;0.991542463;0.82451036;0.991544857;0.970314558
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnMaybe;;0.960527271;0.991267712;0.990254558;0.994106032;0.992530955;0.965512892;0.965103741;0.988309006;0.992783992
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnObservable;;0.949667736;0.980388695;0.98910478;0.945991197;0.986696854;0.997621691;0.997779806;0.960647391;0.995266188
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.observeOnSingle;;0.946404325;0.96892665;0.985035166;0.974604938;0.987771598;0.9946629;0.992503719;0.990772767;0.976223499
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineCompletable;;0.52904303;0.886322432;0.95287901;0.964300121;0.993588265;0.535696377;0.67358732;0.993243797;0.987818953
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineFlowable;;0.936595899;0.858958261;0.993682543;0.967473133;0.990463952;0.992585691;0.986534742;0.996027014;0.995379864
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineMaybe;;0.590086923;0.924093563;0.985468471;0.898638962;0.989056799;0.979121487;0.995467448;0.995035499;0.959794917
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineObservable;;0.878489999;0.911544049;0.973883212;0.944507794;0.887275626;0.922689451;0.90658632;0.969601396;0.992465896
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.pipelineSingle;;0.570389297;0.948157826;0.991401688;0.985272458;0.991235991;0.987557372;0.990433554;0.982409851;0.998857562
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnCompletable;;0.965900234;0.983061149;0.994615439;0.988957833;0.978759331;0.993233647;0.98510959;0.984119688;0.993667329
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnFlowable;;0.794852443;0.98341812;0.993455653;0.983626946;0.993888008;0.98221427;0.99843327;0.993898008;0.985676812
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnMaybe;;0.914407838;0.989094163;0.979415778;0.994170612;0.969255964;0.991934094;0.972957236;0.969016884;0.977118886
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnObservable;;0.981820216;0.958314058;0.989115728;0.957266185;0.983718474;0.981984499;0.960215225;0.986349699;0.986579417
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnSingle;;0.963949159;0.931752703;0.981080146;0.982692571;0.971162167;0.983922725;0.941015712;0.995656618;0.977610229
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1;0.667493479;0.525346958;0.12965843;0.781604117;0.94681883;0.98927769;0.976206157;0.991780604;0.59228388
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10;0.937942128;0.977186607;0.981636473;0.975128208;0.977373798;0.996454828;0.995106341;0.991622297;0.994835756
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100;0.84518663;0.972628888;0.211643366;0.950756757;0.997919324;0.983714579;0.992598705;0.992172765;0.998126848
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000;0.755963444;0.988971193;0.988703742;0.927955138;0.995209091;0.997032295;0.998185648;0.999326223;0.99678998
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=10000;0.92244641;0.9892509;0.952991788;0.314620427;0.746450513;0.974081166;0.976340001;0.976223515;0.987479556
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100000;0.721096054;0.865851272;0.902722664;0.971160205;0.195058811;0.991656038;0.86022081;0.987286726;0.963670103
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=1000000;0.993147601;0.993260462;0.515982563;0.933387137;0.987858929;0.751899963;0.211907011;0.981882796;0.977431508
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1;0.97580865;0.996018417;0.986081423;0.98577253;0.98929101;0.993543984;0.987465325;0.996887016;0.995311622
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000;0.8704367;0.945965779;0.926695572;0.979101019;0.975822646;0.987606159;0.973471854;0.994660044;0.990787673
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000000;0.538270194;0.782817499;0.601280118;0.92842841;0.942273116;0.958908476;0.978933796;0.983147669;0.994371785
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1;0.991688053;0.733583302;0.994960391;0.993388399;0.739965301;0.736280132;0.736298389;0.735061782;0.736471376
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000;0.771309305;0.874395519;0.927929966;0.206853499;0.900204892;0.979908989;0.975350288;0.98610572;0.994214045
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000000;0.823192745;0.827163333;0.943346051;0.451937636;0.990188996;0.510313689;0.810052748;0.993124062;0.957028264
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1;0.976611308;0.974564101;0.912406734;0.979912814;0.994857422;0.997020344;0.990462845;0.993912225;0.996137784
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000;0.196346067;0.740382095;0.890678787;0.47077933;0.838135921;0.982202617;0.989361432;0.991923706;0.996339324
ReactiveX/RxJava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000000;0.703875217;0.869967603;0.993684172;0.576765843;0.995375701;0.853376536;0.516935275;0.914603124;0.974812238
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1;0.974123174;0.970472116;0.989176049;0.988859561;0.997647213;0.992201245;0.995487415;0.995575645;0.998284431
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000;0.266451388;0.980123076;0.938344649;0.987278309;0.9931437;0.984881487;0.995693297;0.99617488;0.995970536
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000000;0.983131766;0.981661729;0.979574056;0.986144517;0.578380842;0.242456414;0.980588056;0.967214576;0.976578682
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1;0.965416471;0.994199619;0.993712727;0.995596753;0.993065282;0.990362316;0.995621743;0.995961575;0.993029666
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1000;0.961593886;0.995109354;0.985402599;0.995915485;0.990947097;0.995211667;0.985363817;0.996745165;0.989571104
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1;0.991582535;0.986260312;0.996309645;0.988885117;0.98899139;0.988074873;0.997573477;0.992182424;0.994925407
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=100;0.97352355;0.986308049;0.998090621;0.997238619;0.991198174;0.997037722;0.996006322;0.997416016;0.997150804
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1000;0.896710926;0.846367647;0.991264301;0.98695503;0.97870518;0.99342781;0.987084758;0.997014407;0.989355846
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1;0.988115276;0.990936686;0.994358642;0.996039987;0.967586083;0.982438321;0.996221564;0.994955703;0.996089092
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1000;0.347961038;0.559491927;0.976463715;0.937198444;0.685525029;0.99315827;0.958690983;0.997461619;0.995317181
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1;0.956843713;0.985760625;0.974113618;0.985389145;0.980764973;0.976554183;0.997490546;0.987231041;0.990109378
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1000;0.968158918;0.979991524;0.987369025;0.993661082;0.989320619;0.996348379;0.9968831;0.997308431;0.995009176
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1;0.965159339;0.996684534;0.988967257;0.99490396;0.990708553;0.993572843;0.994275615;0.990333428;0.992793514
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000;0.758793966;0.94316726;0.946785922;0.964599979;0.814199038;0.832284426;0.994741375;0.9961241;0.997586367
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000000;0.830806021;0.790058894;0.968771952;0.812864842;0.765615197;0.99133562;0.991995022;0.996801416;0.997319
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=1;0.284340139;0.776416244;0.977181781;0.831684647;0.95750965;0.967805553;0.944577511;0.889406017;0.98454172
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=2;0.331924688;0.895406399;0.948101187;0.960136327;0.968326544;0.847214471;0.995464253;0.979637666;0.991697432
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=3;0.490020163;0.943079579;0.873790713;0.948187256;0.945573806;0.866557645;0.97251774;0.990083857;0.954392754
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=4;0.145435602;0.611985089;0.969513357;0.994195309;0.993987346;0.323359262;0.982914229;0.978373075;0.983660247
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=1;0.180940135;0.958187291;0.912736647;0.527903897;0.960504879;0.574693338;0.959193905;0.975027058;0.970699197
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=2;0.248660779;0.563944583;0.874639841;0.792933906;0.984192301;0.966464124;0.961309042;0.95694011;0.959013602
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=3;0.380930189;0.876504051;0.88329728;0.566020283;0.96589083;0.967005;0.987314227;0.981670969;0.995144654
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=4;0.702107958;0.592197997;0.982057768;0.975634586;0.987718722;0.837536415;0.950850715;0.286328325;0.434069489
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=1;0.32640114;0.515996238;0.589736965;0.56664558;0.763492113;0.986597495;0.968452256;0.979029511;0.981985558
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=2;0.457814202;0.795447088;0.979719838;0.486271582;0.906275818;0.93045456;0.94641815;0.978200764;0.973921985
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=3;0.356423998;0.870398564;0.924858955;0.915866607;0.967858038;0.988242422;0.957924036;0.99248357;0.991130487
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=100,count=10000,parallelism=4;0.475296464;0.846516542;0.897872661;0.663080691;0.398397018;0.944169071;0.992329734;0.958690705;0.440665213
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=1;0.799278164;0.69160098;0.468029601;0.87109456;0.937506819;0.965834509;0.95576987;0.97661499;0.983821416
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=2;0.244033778;0.389418031;0.992990704;0.987446176;0.981200827;0.988794531;0.918374328;0.786993362;0.926557484
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=3;0.204863286;0.722150036;0.738333465;0.589551528;0.956901046;0.974216819;0.988123287;0.97718796;0.978623203
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000,count=10000,parallelism=4;0.96556564;0.532911685;0.522963399;0.668780311;0.931031273;0.99192813;0.988335839;0.561836073;0.994152765
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=1;0;0.832069045;0.946139483;0.480502502;0.810488006;0.682209684;0.853773555;0.978695446;0.807938784
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=2;0.70173352;0.32782722;0.809235117;0.862950735;0.957647225;0.953502856;0.985116714;0.921441405;0.984750222
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=3;0.238937639;0.665126274;0.937185211;0.813992679;0.935761293;0.975467843;0.973419799;0.982164213;0.990448545
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=4;0.212062749;0.512003803;0.772296104;0.816619711;0.95209618;0.981096653;0.968751789;0.995323583;0.982159484
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=1;0.480554829;0.850190934;0.94196353;0.840590732;0.93489581;0.989230138;0.967963154;0.991752169;0.981421153
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=2;0.984731437;0.98805533;0.318619249;0.992020689;0.978294992;0.977346725;0.998344711;0.989290497;0.993724284
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=3;0.957908748;0.943648876;0.97461259;0.980851587;0.973066667;0.993802763;0.982308311;0.987790652;0.992434997
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1,count=10000,parallelism=4;0.849014121;0.972049366;0.973351155;0.981695031;0.983518828;0.99493671;0.968920367;0.990192769;0.97580469
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=1;0.453504944;0.853835406;0.979049984;0.94573847;0.979022371;0.796980448;0.906344787;0.977242568;0.963562714
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=2;0.899330053;0.96957901;0.954780981;0.933334792;0.984654323;0.940876496;0.999269543;0.947022368;0.949449079
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=3;0.959178152;0.97541523;0.956640949;0.943881349;0.978675062;0.995052434;0.992776481;0.990583501;0.984498323
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10,count=10000,parallelism=4;0.872174927;0.856102954;0.981605515;0.98158309;0.921689138;0.986664704;0.983412711;0.96269742;0.986895877
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=1;0.783784201;0.911388381;0.939001764;0.947602601;0.966785454;0.93304961;0.977875664;0.989031015;0.986140538
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=2;0.974923348;0.961481017;0.977945673;0.95740805;0.984498342;0.989527541;0.962670108;0.994448875;0.995556768
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=3;0.794974737;0.913057845;0.939958321;0.986972314;0.960664099;0.980659939;0.985571763;0.978876099;0.992302657
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=4;0.91695262;0.956334304;0.987646462;0.979999491;0.992709431;0.98133929;0.993737444;0.990904633;0.992142266
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=1;0.754928321;0.124993308;0.955512256;0.643278974;0.956988416;0.978466727;0.96657161;0.983952148;0.979358361
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=2;0.709416053;0.955939831;0.995598843;0.988153822;0.983540904;0.998318358;0.993795145;0.99795191;0.974197563
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=3;0.662694419;0.945523094;0.992720621;0.982084374;0.984505048;0.991706597;0.993076773;0.988484582;0.985723302
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000,count=10000,parallelism=4;0.338552684;0.922866586;0.750381347;0.973311895;0.993433463;0.985875428;0.963533812;0.973253891;0.995713232
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=1;0.471257559;0.38125983;0.282337416;0.904038997;0.954558305;0.985663607;0.966643011;0.991285106;0.986984411
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=2;0.414073358;0.822540273;0.980539393;0.983632644;0.989814345;0.630906207;0.978377493;0.996944459;0.951823325
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=3;0.927165319;0.982330991;0.983653902;0.992080346;0.971870528;0.989885328;0.992419569;0.707300454;0.997446456
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000,count=10000,parallelism=4;0.561887479;0.987901608;0.971116902;0.979438789;0.985518818;0.971332957;0.928811276;0.987509028;0.989716726
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=1;0.403817677;0.914308842;0.988903946;0.958486246;0.974141706;0.984370513;0.984467352;0.976023414;0.991332036
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=2;0.980525754;0.955245987;0.986104202;0.990211138;0.990954687;0.983094037;0.99497146;0.998094727;0.994320078
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=3;0.979665238;0.948719457;0.981779982;0.99310212;0.996750396;0.963240358;0.988545132;0.982704827;0.996072481
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=4;0.372009029;0.971127069;0.956626288;0.712226849;0.991049407;0.993089366;0.997667737;0.970423992;0.988153092
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=1;0.564000417;0.941709517;0.982963551;0.978133629;0.977311566;0.99215213;0.920207642;0.991977107;0.923107986
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=2;0.504172319;0.938580811;0.98547256;0.952167727;0.980996198;0.955156357;0.987638917;0.977683827;0.978265742
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=3;0.76081416;0.860841585;0.965016202;0.918448709;0.971735267;0.981451881;0.97740822;0.978407208;0.990931932
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10,count=10000,parallelism=4;0.972680803;0.983689446;0.975887216;0.938550149;0.997992673;0.991697039;0.975131769;0.996730685;0.994777063
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=1;0.826422024;0.86197023;0.920600263;0.935116112;0.959617176;0.968479276;0.973799082;0.985198352;0.969420479
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=2;0.759879029;0.909668415;0.99498846;0.953486707;0.98550961;0.986890099;0.981918465;0.981892811;0.983397235
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=3;0.932434316;0.373033694;0.926538083;0.970778016;0.978693203;0.977241323;0.956871762;0.991964563;0.992795445
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100,count=10000,parallelism=4;0.593317082;0.910824388;0.986477515;0.967077598;0.987193467;0.987210685;0.994534436;0.996672248;0.995981779
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=1;0.866182933;0.641150802;0.97302132;0.990576421;0.977079848;0.991074465;0.996679064;0.997047945;0.994590082
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=2;0.190010336;0.859524191;0.99708371;0.961791507;0.985225119;0.984745754;0.906570133;0.997054658;0.995168844
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=3;0.251267087;0.955971679;0.95133719;0.314568556;0.646918734;0.890737932;0.970640763;0.955923248;0.988350607
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=4;0.707482619;0.764863603;0.994926442;0.586674742;0.829151569;0.904865773;0.937011512;0.978583263;0.953333835
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=1;0.487545179;0.947705825;0.31921422;0.807290246;0.974953714;0.961306244;0.983542484;0.988368543;0.992551235
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=2;0.596023283;0.877710356;0.805442709;0.922094737;0.799151199;0.783090872;0.944789963;0.988162697;0.994801919
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=3;0.179415613;0.886561021;0.917219766;0.992974193;0.948553633;0.987498322;0.983618963;0.994165161;0.973664809
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=4;0.761071428;0.951707417;0.961727528;0.985497014;0.84574447;0.934819141;0.992890859;0.904285394;0.902531636
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1;;0.955468973;0.233264196;0.832326914;0.986284206;0.976797814;0.996868214;0.986953367;0.41774382;0.992514948
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1k;;0.117426317;0.145564027;0.949510393;0.973365381;0.994832699;0.981081712;0.9993405;0.307007946;0.99990158
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.bounded1m;;0.996907254;0.99898549;0.996422743;0.99419762;0.998052319;0.999651182;0.999283151;0.997636604;0.997575615
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1;;0.517421815;0.518096738;0.955542461;0.982782048;0.982040889;0.989300293;0.997217;0.99032042;0.998172133
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1k;;0.110153283;0.143456337;0.707161003;0.954523803;0.970864257;0.925320766;0.914338902;0.947526875;0.284070627
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1m;;0.929832488;0.99733486;0.992033152;0.995899533;0.997365085;0.995854157;0.993527575;0;0
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1;;0.997608851;0.972748036;0.99710119;0.63589767;0.998150813;0.770586413;0.998744973;0.988871985;0.99413298
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1k;;0.273104153;0.836528279;0.943230607;0.990696299;0.677055283;0.992501068;0.991648717;0.992838556;0.993892643
