project;commit;benchmark;params;i5;i6;i7;i8;i9;i10
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test05_getStackTraceClassForClassName;;0.05073836;0.040162991;0.030938949;0.050171064;0.038123474;0.031230375
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test06_getThreadStackTraceClassForClassName;;0.006816255;0.011160011;0.006032213;0.016900956;0.014220837;0.010958864
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test07_getReflectiveCallerClassUtility;;0.007792999;0.007931662;0.009882468;0.006815049;0.006353728;0.005254791
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test09_getMessageUsingNew;;0.192102622;0.295061338;0.200495996;0.332402988;0.1028396;0.332387724
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test10_getMessageUsingReflection;;0.059603222;0.043076645;0.041987285;0.04298448;0.040203585;0.023231896
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test11_getClassContextViaCallerClass;;0.021699237;0.013080321;0.024957081;0.024696076;0.01877007;0.014202987
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test12_getClassContextViaSecurityManager;;0.013936257;0.01819733;0.016493423;0.017214331;0.011979845;0.010367592
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineResponseTime;;0.046765703;0.029290649;0.03310463;0.035846818;0.018918637;0.035803821
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;0.035574573;0.05129894;0.033246365;0.031325822;0.02780999;0.040240725
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime;;0.084756954;0.062199774;0.053817337;0.048824397;0.081830844;0.022204592
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledResponseTime;;0.039382967;0.044787568;0.029695331;0.048271182;0.043003482;0.022028222
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledThroughput;;0.019533523;0.080222496;0.054969612;0.055337306;0.048430883;0.05566055
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;0.361350292;0.204140653;0.272698788;0.161461593;0.339295214;0.286091612
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledResponseTime;;0.006920955;0.022229881;0.021156234;0.020590582;0.03275728;0.038677484
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;0.009544137;0.01023961;0.010288782;0.126979051;0.243463462;0.136402431
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelResponseTime;;0.045294621;0.035613462;0.034777199;0.012694152;0.00952387;0.014076919
;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelThroughput;;0.117002595;0.119235387;0.151281151;0.161385569;0.031443866;0.049612954
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=5,length=20;0.088886066;0.107586276;0.089879344;0.071966109;0.055361247;0.057993261
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=500,length=20;0.086614942;0.092950426;0.071134963;0.083810011;0.069699155;0.063436043
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5,length=20;0.022477777;0.034666812;0.021798041;0.035382959;0.019878832;0.0257576
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=500,length=20;0.032329663;0.043230248;0.05377377;0.030400084;0.026744127;0.038829301
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=5,length=20;0.04136573;0.029996592;0.033743359;0.041314938;0.03862713;0.021034471
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500,length=20;0.009613069;0.011863357;0.007496784;0.008605109;0.005303197;0.008671722
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5,length=20;0.062730579;0.069659274;0.048138;0.062183889;0.037386473;0.059577057
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500,length=20;0.232732473;0.254182106;0.251758021;0.204645604;0.216497394;0.2208464
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5,length=20;0.052269524;0.02906084;0.020867782;0.026158167;0.029263551;0.020462
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500,length=20;0.029951449;0.020722827;0.024580015;0.012910271;0.051361391;0.041194767
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5,length=20;0.017227586;0.013529167;0.005793934;0.003858673;0.004292967;0.004841493
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=500,length=20;0.013272713;0.008850045;0.00722478;0.009333006;0.009585727;0.004210873
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=5,length=20;0.275356828;0.288415386;0.276762386;0.15332039;0.268541008;0.152097658
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500,length=20;0.054060024;0.049764417;0.027976093;0.022478169;0.022425268;0.01782517
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5,length=20;0.013391246;0.039445348;0.052235329;0.051952732;0.032274726;0.02459699
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=500,length=20;0.063792721;0.072053146;0.067285196;0.074420305;0.025517269;0.016947946
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5,length=20;0.034459232;0.030823244;0.038483621;0.029400668;0.024316202;0.028077122
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;0.016147802;0.044414989;0.043400635;0.038972443;0.044002359;0.041370823
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5,length=20;0.01743416;0.013293554;0.031007905;0.02467579;0.015259766;0.023589432
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500,length=20;0.036843758;0.026125271;0.034619303;0.027710164;0.00947455;0.024184217
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=5,length=20;0.222798756;0.178595894;0.222338047;0.125226768;0.171852394;0.117083344
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500,length=20;0.02379291;0.035786513;0.054847057;0.040328909;0.050988975;0.043547877
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;0.033615876;0.02193994;0.011006975;0.01397083;0.012440309;0.007707371
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500,length=20;0.013751884;0.015498977;0.019492574;0.01307692;0.012212829;0.020912123
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=5,length=20;0.105939232;0.108854014;0.077977077;0.081492111;0.070847166;0.024236305
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500,length=20;0.037254054;0.03982713;0.03933184;0.028843578;0.025709245;0.023434546
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5,length=20;0.111520913;0.097608962;0.107257834;0.097711633;0.062168066;0.096652683
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500,length=20;0.047365453;0.032894282;0.038318981;0.039649606;0.015542598;0.007609998
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=5,length=20;0.308551444;0.255772167;0.202847351;0.195183227;0.120778926;0.174650867
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=500,length=20;0.02231658;0.029616337;0.037779861;0.029103658;0.024577679;0.030862468
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=5,length=20;0.026247683;0.015636504;0.019802711;0.028993968;0.028490241;0.015557934
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500,length=20;0.013886232;0.071056398;0.048900145;0.051117462;0.083330522;0.095375101
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;0.181688392;0.100776003;0.079215539;0.066424943;0.080119315;0.060616471
;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;0.326466338;0.48104952;0.327701561;0.470366308;0.319104432;0.392618307
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;0.068942222;0.045793992;0.044609882;0.029763783;0.025740268;0.046404631
;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;0.018776977;0.023180184;0.007711312;0.005377302;0.00897448;0.007592782
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;0.301464595;0.207240516;0.302811203;0.057333621;0.126184029;0.172060679
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;0.144875039;0.101209025;0.119448121;0.12084977;0.090854757;0.082719301
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.048010926;0.034720884;0.051711436;0.041405545;0.064958812;0.076278138
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;0.192380255;0.114781626;0.217469073;0.152738721;0.159036679;0.184275867
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;0.11242659;0.094663495;0.062236206;0.113946223;0.085112607;0.071833677
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;0.088718364;0.063097687;0.08305431;0.056477593;0.037391899;0.032674869
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;0.147765099;0.140153695;0.045092983;0.027764488;0.038126171;0.043696758
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;0.023982174;0.016559682;0.020684118;0.012038731;0.007260236;0.007364611
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;0.885965871;0.756755073;1.187497788;0.242062898;0.311525202;0.444633534
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString;;0.134718911;0.127829367;0.078855657;0.105899324;0.048502249;0.094947728
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.041201939;0.03342798;0.030296227;0.049347355;0.013633009;0.016693538
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet;;0.141037646;0.248348337;0.209959227;0.235879791;0.560793253;1.002575859
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;0.190701981;0.173036706;0.164138942;0.11431021;0.093634377;0.16393257
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet;;0.142737282;0.092272099;0.051108088;0.071507582;0.08489204;0.047615932
;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString;;0.260914403;0.320075754;0.075860556;0.087888043;0.057506168;0.088749654
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.08061145;0.06328015;0.097684163;0.032414465;0.040678332;0.038855574
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD;;0.013468816;0.015297181;0.017553529;0.013485949;0.006264586;0.009645824
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;0.025606536;0.023080074;0.020107842;0.020516644;0.015114309;0.009111128
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;0.133001787;0.099708214;0.225929544;0.204765079;0.278668859;0.189470687
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode;;0.081680441;0.063824277;0.045782822;0.04433401;0.040314705;0.025914145
;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD;;0.017823036;0.044254495;0.032918925;0.036303646;0.019819752;0.035173964
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;0.041236921;0.032959179;0.019996872;0.034938855;0.0283507;0.012896708
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopySortedArray;0.028439901;0.028353945;0.037173204;0.023459136;0.025548295;0.019603376
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=Default;0.007818551;0.018348781;0.013062062;0.01393094;0.016089088;0.012142075
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcOpenHash;0.017374943;0.033437583;0.019911186;0.013489543;0.014498979;0.023075881
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;0.101950157;0.091250415;0.053971864;0.097168931;0.101153329;0.042846111
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;0.055279627;0.030119484;0.036668294;0.039593371;0.034332548;0.034753813
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopySortedArray;0.019922437;0.031617962;0.033703904;0.033263849;0.041338696;0.032278279
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=Default;0.048460039;0.035129378;0.10114162;0.075689962;0.067805792;0.105763555
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcOpenHash;0.009347674;0.014497694;0.012300291;0.012514628;0.010486673;0.006418962
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcSortedArray;0.035823252;0.021026982;0.028062202;0.024204971;0.019606617;0.021542196
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.024268887;0.022200592;0.023771311;0.018558857;0.011228845;0.021131007
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopySortedArray;0.037471232;0.021823612;0.026576008;0.03573538;0.023789819;0.017955339
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=Default;0.159645397;0.258706295;0.228632104;0.179563365;0.224851662;0.179733908
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcOpenHash;0.098165316;0.075580102;0.040652769;0.038097393;0.0355474;0.030857711
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;0.061020762;0.035093954;0.04880906;0.043907713;0.02590325;0.028726773
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;0.006682308;0.006274947;0.017200231;0.011271125;0.008169212;0.007687775
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.029042055;0.022174302;0.041660382;0.029459596;0.022637653;0.036556093
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.021083898;0.040131199;0.030479749;0.020094813;0.024656251;0.016310702
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.052519131;0.0610463;0.068972783;0.043902009;0.051791024;0.034843146
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.051213857;0.03085494;0.030705925;0.064441033;0.054791829;0.043620788
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0.049861134;0.048507797;0.039454265;0.040992621;0.206324569;0.205899507
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.015961538;0.017675588;0.012984648;0.014146069;0.002057176;0.002304674
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0.193798807;0.143783408;0.081395364;0.045906567;0.15634971;0.130689497
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.024637183;0.05966862;0.039935012;0.051423236;0.032678964;0.053223012
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.004613035;0.003203028;0.00569882;0.028639955;0.050916238;0.05184185
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;0.040318682;0.027145066;0.021803255;0.017153911;0.018336065;0.028735625
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;0.020409337;0.013902871;0.012574965;0.01072898;0.009344326;0.005061088
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=Default;0.001138315;0.003470936;0.001894806;0.002678555;0.010977631;0.008184167
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.013098768;0.023776095;0.013690713;0.019939373;0.012462314;0.012990374
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.014870744;0.027356941;0.014810862;0.020006408;0.011918245;0.01616997
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;0.006114173;0.015812914;0.026161899;0.015620276;0.020085826;0.02446763
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=CopySortedArray;0.022278767;0.012048488;0.011695584;0.017957185;0.011761118;0.014334116
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=Default;0.032141432;0.021919693;0.025035791;0.037880547;0.026887602;0.02929301
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.024613922;0.019783344;0.020853024;0.020851088;0.01780536;0.014808747
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.032638682;0.025626191;0.02536899;0.031336641;0.015730118;0.01894267
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.007716898;0.009963893;0.010611594;0.007121483;0.002329664;0.012531712
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=CopySortedArray;0.034989823;0.028705173;0.031076656;0.01850802;0.014886886;0.014587764
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=Default;0.246756363;0.279115304;0.409283743;0.412955348;0.107892765;0.187876565
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.009676818;0.007535058;0.008762036;0.007750659;0.005133938;0.004815387
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.025438541;0.038053773;0.03644942;0.040914251;0.030464735;0.032141593
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.009195969;0.010063496;0.00912004;0.013705844;0.007227092;0.022563329
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.049821333;0.030636886;0.035912786;0.041274233;0.045053613;0.012431176
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=Default;0.014189771;0.007830559;0.010670262;0.010549047;0.005852804;0.006870975
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.019382897;0.01405973;0.016461569;0.017231678;0.017776352;0.012040357
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.016709238;0.009320261;0.016691785;0.012944131;0.00920513;0.011349607
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;0.016185137;0.027706423;0.022678441;0.036653606;0.115799714;0.072729984
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.027040016;0.041523467;0.025224911;0.027755556;0.143311854;0.137685807
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=Default;0.218782993;0.128271874;0.158913801;0.147486715;0.080166286;0.044047866
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.016178281;0.014577959;0.023208541;0.005057933;0.022174305;0.018236419
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.019393655;0.014345494;0.016329844;0.023632958;0.023483771;0.010555885
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0.03167432;0.028848029;0.040207205;0.037456334;0.022719323;0.039745458
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.038846392;0.027262407;0.061281579;0.038085139;0.036866965;0.029367971
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=Default;0.025544477;0.026785495;0.026751824;0.003987852;0.001964068;0.002274943
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.006647294;0.005864439;0.012585594;0.033805728;0.033191213;0.02249343
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.059292621;0.033832635;0.037914105;0.024866212;0.023641585;0.019920773
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=CopyOpenHash;0.015339849;0.015782679;0.006266295;0.004425411;0.008375805;0.00796532
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=CopySortedArray;0.107481945;0.074327026;0.067516804;0.050312588;0.054064148;0.028235641
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=Default;0.044632894;0.023501575;0.022999933;0.027920215;0.041571782;0.011732872
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.089014432;0.078457768;0.014425551;0.016779825;0.009491854;0.022807964
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=NoGcSortedArray;0.006670244;0.006121902;0.00801083;0.026305091;0.01383481;0.015108824
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=CopyOpenHash;0.016579676;0.011215408;0.012523617;0.014473283;0.009469997;0.006361818
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=CopySortedArray;0.082651432;0.087186828;0.062405952;0.091498937;0.029537606;0.027527714
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=Default;0.011306898;0.013394873;0.013089419;0.00623321;0.008414885;0.005674611
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.104344602;0.103811961;0.107786474;0.11052609;0.056815248;0.057230151
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.041265207;0.044795424;0.036276832;0.037242492;0.042546793;0.025679296
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=CopyOpenHash;0.03212292;0.041424983;0.01408727;0.011579505;0.022485965;0.011089356
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=CopySortedArray;0.025188139;0.035814016;0.017344937;0.022741088;0.017754405;0.015359054
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=Default;0.011816579;0.006473573;0.007237336;0.011947284;0.012739739;0.012476061
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.011912261;0.031044602;0.020890672;0.029526224;0.028045644;0.029652716
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=50,threadContextMapAlias=NoGcSortedArray;0.010380519;0.019410146;0.014034586;0.014728247;0.008183236;0.010875882
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.006828172;0.005041555;0.005892761;0.004867039;0.005862503;0.004651964
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=CopySortedArray;0.029201182;0.050517238;0.021550145;0.026539952;0.017422357;0.023108991
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=Default;0.011805523;0.011371804;0.016253925;0.00889887;0.016048666;0.018537544
;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=NoGcOpenHash;0.028662658;0.015024595;0.019804904;0.024083654;0.02556383;0.013427417
