project;commit;benchmark;params;i1;i2;i3;i4;i5;i6;i7;i8;i9;i10
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=100;0.190197635;0.151882401;0.146740782;0.142051632;0.141006762;0.131759667;0.124348048;0.125587167;0.123013288;0.118895913
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=8,work=1000;0.240380168;0.191173603;0.183778512;0.169219131;0.172985205;0.199304386;0.205338526;0.20320612;0.199791083;0.194728538
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=1;0.111421285;0.094536686;0.089366019;0.085961663;0.081624669;0.076955957;0.086964166;0.086869964;0.083442352;0.079999379
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=10;0.202595353;0.218107445;0.186709492;0.164886719;0.150938083;0.138907392;0.13026036;0.122869473;0.117888634;0.113654925
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=100;0.129593921;0.101784595;0.088176121;0.087562222;0.086734478;0.086017868;0.081382456;0.078906158;0.076606337;0.0742728
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=1,work=1000;0.134778992;0.131787458;0.114447478;0.114657155;0.104831217;0.097857753;0.092594247;0.089097418;0.089205161;0.087691463
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=1;0.068418614;0.053613966;0.051790154;0.076329619;0.073089045;0.068905385;0.069726717;0.070025914;0.066626324;0.064486239
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=10;0.075516264;0.066307435;0.073545565;0.078654966;0.07334914;0.068012375;0.068011525;0.066365537;0.063644732;0.063008375
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=100;0.067795152;0.08392254;0.079133505;0.107749763;0.115238939;0.106693563;0.101083686;0.097623315;0.093829709;0.090115201
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=128,work=1000;0.092703696;0.074109596;0.06984073;0.082052489;0.075956922;0.08997481;0.103655669;0.110139429;0.11228527;0.109097463
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1;0.267085416;0.194641902;0.162495752;0.146849143;0.141492844;0.132312972;0.125105459;0.120732573;0.11591146;0.111499474
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=10;0.082173403;0.075731276;0.066419331;0.067869809;0.087007332;0.081359263;0.078065178;0.075145674;0.071777717;0.069528053
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=100;0.161127936;0.124353703;0.104183926;0.104778403;0.106060807;0.097892942;0.094958662;0.092134275;0.088330723;0.085297882
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=256,work=1000;0.070266267;0.078204022;0.074134496;0.072100964;0.08088719;0.081971609;0.083976516;0.083442121;0.079662275;0.076634965
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1;0.149509753;0.11007466;0.100686646;0.092540832;0.094801679;0.095435848;0.092991579;0.08982777;0.085375936;0.083901245
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=10;0.068169692;0.093793209;0.096621095;0.108820403;0.099474905;0.093573937;0.089698916;0.085997496;0.081853053;0.078928775
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=100;0.177608704;0.130127541;0.10983462;0.100316236;0.095945473;0.088767094;0.086139064;0.084111357;0.082492091;0.080509307
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1000;0.055972471;0.047886163;0.049148786;0.068668152;0.069501668;0.070547079;0.084049819;0.097862546;0.108885939;0.111560448
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1;0.156464677;0.114040597;0.094229406;0.091788741;0.086424783;0.081551609;0.081516841;0.082432045;0.078436845;0.075755416
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=10;0.114440177;0.08475069;0.073506756;0.080837853;0.075017186;0.075008496;0.07796991;0.085260253;0.090997847;0.096505148
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=100;0.093179288;0.074594374;0.067182854;0.07041962;0.064329638;0.063569012;0.068642843;0.074268424;0.077764783;0.08128639
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=8,work=1000;0.098077125;0.086042531;0.074340986;0.07988664;0.074335014;0.068992604;0.067943839;0.069646259;0.066222496;0.063903218
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1;0.130788724;0.093137316;0.077829839;0.068262093;0.061264077;0.057409819;0.054215375;0.051174986;0.048987111;0.04979021
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=10;0.230179055;0.173102431;0.144160192;0.127563141;0.137256947;0.163881851;0.153917369;0.146973769;0.144104612;0.137687758
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=100;0.12892387;0.143202605;0.118888959;0.104348884;0.094515927;0.086912207;0.081903402;0.079059348;0.076350054;0.073569409
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1000;0.153708344;0.126925957;0.110575014;0.099052132;0.116686927;0.108292769;0.103820011;0.09861023;0.096835337;0.092833152
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1;0.04835077;0.048257637;0.05968786;0.072426624;0.07062574;0.065861873;0.069837551;0.069446734;0.067385413;0.066522646
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=10;0.039153783;0.031607656;0.035133421;0.050845678;0.047474408;0.046760199;0.052442795;0.05390805;0.051044807;0.066876465
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=100;0.26138484;0.198155525;0.164833707;0.144304333;0.135992208;0.125500658;0.119241478;0.11425572;0.107891425;0.102575912
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=1000;0.069076382;0.060664821;0.057433847;0.066262526;0.06167707;0.059627814;0.058308915;0.061883447;0.06074337;0.059641732
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=1;0.054928102;0.074233115;0.063007652;0.078571286;0.072649715;0.067082574;0.069994699;0.071767384;0.068182644;0.065118437
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=10;0.141369646;0.127959847;0.108814942;0.098016749;0.090568984;0.083532957;0.079857533;0.07705925;0.073224311;0.06978047
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=100;0.063700047;0.054038951;0.063249385;0.081237701;0.098189449;0.089897392;0.08842921;0.087490166;0.097181876;0.092914668
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=256,work=1000;0.029102246;0.061607238;0.059467222;0.074869868;0.072468266;0.066537561;0.062178637;0.069305327;0.08142933;0.078626634
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=1;0.050512551;0.041604868;0.054510583;0.076767938;0.069011695;0.066535995;0.090357076;0.099170876;0.094319875;0.090108535
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=10;0.03059758;0.04459533;0.056629435;0.068321892;0.064938532;0.061860755;0.066378804;0.072538433;0.0686963;0.065530828
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=100;0.112266819;0.084004869;0.072992422;0.072954757;0.066032203;0.062749619;0.062046312;0.064513524;0.0620869;0.061223398
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=32,work=1000;0.058424769;0.047043136;0.050012145;0.054753244;0.050591957;0.05975076;0.065687543;0.064591211;0.061857376;0.061902181
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1;0.075672206;0.059507154;0.054554146;0.071329672;0.09204077;0.086437794;0.082533032;0.0814156;0.077356798;0.073648178
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=10;0.124534225;0.089566804;0.0773651;0.07988754;0.07513143;0.071650579;0.089930644;0.087336396;0.083213081;0.081727136
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=100;0.070714289;0.058935379;0.05059702;0.065732284;0.059905679;0.057311024;0.069392513;0.073880103;0.070052302;0.067465168
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=1000;0.112404709;0.087638392;0.075301558;0.087033545;0.097071871;0.092898871;0.090393438;0.092787862;0.092238279;0.090755125
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1;0.065153221;0.05454783;0.045828605;0.040188748;0.045612163;0.041643513;0.039988289;0.038370129;0.039262251;0.038742149
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=10;0.014726646;0.013667869;0.019922117;0.042384622;0.038712244;0.03547759;0.033101644;0.031645646;0.031737968;0.033504235
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=100;0.049947846;0.036463635;0.037650242;0.034080888;0.031293077;0.031187057;0.031644486;0.03004032;0.030813561;0.033245197
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1000;0.118494999;0.099071715;0.10403312;0.090080274;0.081949251;0.075238826;0.071207782;0.067414862;0.0873516;0.083788786
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=1;0.061124413;0.059889773;0.051831324;0.077825745;0.089349238;0.092547574;0.089677031;0.087707442;0.084082217;0.080944283
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=10;0.034782905;0.029605825;0.086696576;0.093857928;0.085007455;0.083884617;0.081351146;0.077583115;0.074496969;0.072092375
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=100;0.022648493;0.033506111;0.069568826;0.095102304;0.090016173;0.085980582;0.080540502;0.084704362;0.084453709;0.086702193
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=128,work=1000;0.143252369;0.103274425;0.086461624;0.086922749;0.089129022;0.085718605;0.084069683;0.080993368;0.078905647;0.076068777
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=1;0.060106548;0.058785963;0.050357797;0.050601297;0.045875472;0.043220391;0.041580206;0.043774707;0.046505454;0.048896953
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=10;0.025816203;0.030326537;0.040410265;0.064835084;0.059764604;0.055309227;0.054554152;0.054056534;0.051870823;0.050250121
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=100;0.056912884;0.044257272;0.092708763;0.103637928;0.104820568;0.103067483;0.106050597;0.100586567;0.095185672;0.091061715
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=256,work=1000;0.107452656;0.078701974;0.06711368;0.0699497;0.072799144;0.071644286;0.074468973;0.093180333;0.099405147;0.099472163
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=1;0.112882046;0.08228859;0.074327848;0.08282287;0.078225297;0.072445309;0.073325079;0.07136065;0.067900883;0.065599295
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=10;0.023876299;0.024070214;0.025552314;0.052329169;0.057475017;0.054140806;0.053985091;0.054367693;0.053261042;0.051697753
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=100;0.392068;0.311235201;0.284407181;0.251154895;0.229783459;0.214388674;0.20014426;0.191956665;0.184855016;0.176742143
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=1000;0.439282604;0.357614145;0.300581252;0.266660265;0.240674567;0.219825049;0.206840995;0.197844602;0.188224719;0.181568411
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=1;0.169863991;0.134427299;0.129385856;0.139568635;0.141657876;0.13836011;0.131864878;0.12598117;0.119847189;0.115557641
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=10;0.171185228;0.136121051;0.132764458;0.132934898;0.120503018;0.128102235;0.124746027;0.118628257;0.112685345;0.107689562
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=100;0.171038472;0.146802935;0.140009909;0.152928624;0.142364984;0.142264726;0.145842104;0.137256393;0.130708668;0.125834917
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=8,work=1000;0.427777118;0.345463949;0.313432433;0.279388976;0.260531179;0.251752729;0.238997227;0.229822974;0.222185022;0.213529753
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=1;0;0.027421959;0.026756278;0.033960361;0.031654742;0.03017926;0.027947483;0.028670591;0.029239967;0.027996556
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=10;0;0.035096445;0.04533312;0.041590138;0.0454285;0.041504096;0.041580425;0.051037971;0.048150926;0.045831444
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=100;0;0.045771849;0.050592684;0.049983221;0.046898513;0.042821646;0.04096889;0.038730061;0.03692569;0.035235541
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=1000;0;0.003784075;0.021351658;0.029390574;0.031135061;0.032890575;0.030448401;0.02982528;0.045730135;0.045643432
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=128,work=1;0.120232281;0.086256204;0.072247863;0.070824208;0.080052513;0.074005085;0.077863131;0.073594194;0.069947516;0.066560262
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=128,work=10;0.149157699;0.112774721;0.095035606;0.082302298;0.103043966;0.14388972;0.134656281;0.129336852;0.124473834;0.121742517
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=128,work=100;0.168647886;0.129715701;0.110911074;0.11574888;0.11085453;0.101547165;0.094253043;0.093129969;0.089295363;0.088884512
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=128,work=1000;0.167852218;0.142913428;0.120451317;0.114217103;0.128314687;0.123381974;0.118627965;0.116935478;0.112517396;0.11089774
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=1;0.105150198;0.075051978;0.064863344;0.063194812;0.058745976;0.05365129;0.05201587;0.049119346;0.046546268;0.044491649
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=10;0.121602093;0.094481425;0.087891739;0.077085803;0.082494773;0.104914381;0.098248254;0.093227898;0.089478303;0.087334769
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=100;0.160658107;0.12156936;0.12158439;0.111134286;0.102392815;0.094419792;0.088828794;0.08602539;0.083839743;0.083129708
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=1000;0.161816979;0.128717713;0.109849583;0.103985959;0.09860556;0.093381275;0.098217447;0.097572634;0.096064766;0.093371783
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=1;0.119688097;0.11227187;0.118544982;0.121867026;0.114444784;0.106107975;0.099312187;0.097257298;0.096883725;0.09370892
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=10;0.03531447;0.11312516;0.152687701;0.146178981;0.14417293;0.139049408;0.137870484;0.136970451;0.133913779;0.131934825
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=100;0.119401481;0.125513424;0.119188034;0.105440538;0.107041555;0.117458816;0.114697061;0.115866927;0.112963242;0.113545252
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=1000;0.096518006;0.073135505;0.067667812;0.078505389;0.099836376;0.096800071;0.111893091;0.12169837;0.138126526;0.139231695
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=1;0.093949052;0.142408441;0.118848252;0.152212753;0.163747957;0.157791568;0.14897058;0.161243927;0.171329889;0.176405709
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=10;0.078516813;0.163011217;0.132728778;0.152074973;0.156237265;0.14850674;0.141518945;0.150010387;0.150235293;0.154028683
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=100;0.067874011;0.101848627;0.087612118;0.086781954;0.095622998;0.093295175;0.087955232;0.10069323;0.109223482;0.11566988
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=8,work=1000;0.082890577;0.098809056;0.089303464;0.109979458;0.110511064;0.104549211;0.112452422;0.117348795;0.117693369;0.117041706
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=1;0;0.020506275;0.01674416;0.014859476;0.017241742;0.015868482;0.014696988;0.014156426;0.015500265;0.01553785
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=10;0;0.00229419;0.001873042;0.010122356;0.010405512;0.009855632;0.009134853;0.009679482;0.010549421;0.010222326
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=100;0;0.018999153;0.016121802;0.014569293;0.014184846;0.016963601;0.019912303;0.021323822;0.023202089;0.022262249
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=1000;0;0.009348126;0.008130862;0.012399751;0.019291027;0.019787272;0.018372688;0.017277544;0.017748804;0.01764638
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=1;0;0.106171796;0.129799059;0.122315379;0.109830549;0.115150311;0.120032926;0.113970499;0.107474297;0.110977935
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=10;0;0.021416891;0.161478234;0.140341452;0.12667843;0.115907868;0.119185057;0.111395504;0.10496285;0.108482525
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=100;0;0.098063643;0.121754597;0.122944296;0.111472125;0.107864455;0.101414848;0.095045885;0.100519548;0.105241044
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=128,work=1000;0;0.052714976;0.043419692;0.039009305;0.037799895;0.074711028;0.08866261;0.083064628;0.090105406;0.092325293
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=1;0;0.080792295;0.067888723;0.067163998;0.063159892;0.066062103;0.067477726;0.076998883;0.072593842;0.079667952
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=10;0;0.024636675;0.020117963;0.104036015;0.10313064;0.100462947;0.094984287;0.092341536;0.091664052;0.092469708
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=100;0;0.113385626;0.1009198;0.09288632;0.124686412;0.124856353;0.128236858;0.132145055;0.131908832;0.135952609
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=256,work=1000;0;0.06202085;0.050695455;0.046800738;0.043815918;0.074092645;0.072767017;0.082088349;0.087194786;0.103567151
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=1;0;0.064814699;0.175964366;0.154469161;0.13893181;0.126704471;0.119186263;0.114689556;0.109851904;0.104151278
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=10;0;0.208843488;0.171007463;0.148275275;0.144777877;0.148656207;0.142291854;0.132980101;0.129316763;0.125334589
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=100;0;0.012478376;0.078135783;0.069013158;0.061804526;0.057084984;0.054158802;0.051851384;0.085348789;0.08233119
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32,work=1000;0;0.074645605;0.077956963;0.072552816;0.06546556;0.060431925;0.084836583;0.079450877;0.075082347;0.071257949
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=1;0;0.073099962;0.079592243;0.08002854;0.073088167;0.075489973;0.078273073;0.073585661;0.076236938;0.079029731
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=10;0;0.034845876;0.029665123;0.092732868;0.090951801;0.083645151;0.089916143;0.085957106;0.090383998;0.095757526
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=100;0;0.123840442;0.103198519;0.094085767;0.084140525;0.093258824;0.08970665;0.084323445;0.083995476;0.082601762
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8,work=1000;0;0.07281056;0.067936751;0.076789318;0.072849099;0.067209894;0.064092786;0.06386526;0.060701683;0.061112895
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=1;0.016010234;0.014832923;0.018495962;0.018636825;0.018508324;0.018165128;0.017919284;0.017699871;0.017629852;0.017400752
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=128;0.022093328;0.018139958;0.017838961;0.017054133;0.016497002;0.016031243;0.015821613;0.016059429;0.015884876;0.01564861
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=256;0.049441411;0.037736677;0.033040221;0.029683946;0.027367516;0.025702132;0.02430527;0.023154954;0.022356374;0.021730739
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=32;0;0.014936506;0.01995682;0.02073785;0.021295608;0.020917337;0.020412207;0.020563961;0.020060966;0.019872948
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1,maxConcurrency=8;0.015649655;0.014026267;0.015232908;0.014673563;0.014892514;0.014852116;0.015367447;0.015141416;0.014993588;0.015037816
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=1;0.17759939;0.131577241;0.119500015;0.105284706;0.095740216;0.088821667;0.083956376;0.106198892;0.101111195;0.096983581
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10,maxConcurrency=128;0.038973818;0.034579823;0.030570685;0.027539352;0.02560802;0.024232306;0.02320177;0.022167018;0.021504518;0.021792367
