project;commit;benchmark;param;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;0.48383404;0.48383404;0.48383404;0.801429563;0.981682134;0.981682134;0.981682134;0.981682134;0.989357671;0.986137102;0.986137102;0.986137102;0.986137102;0.986137102;0.978246329;0.978246329;0.978246329;0.978246329;0.978246329;0.98742624;0.987836448;0.987836448;0.989814542;0.989814542;0.989814542;0.989000886;0.984868423;0.984868423;0.984868423;0.984868423;0.984868423;0.989418874;0.988738871;0.988738871;0.988738871;0.988738871;0.988566677;0.979610951;0.979610951;0.979610951;0.979610951;0.979610951;0.980384319;0.980384319;0.993736037;0.993736037;0.993736037;0.993736037;0.993707574;0.992159949;0.992159949;0.992159949;0.992159949;0.992159949;0.994305606;0.994725329;0.992947064;0.992947064;0.992947064;0.992947064;0.992696052;0.992308015;0.987046272;0.987046272;0.987046272;0.987046272;0.987046272;0.978080173;0.978080173;0.978080173;0.978080173;0.978080173;0.991459391;0.991459391;0.991459391;0.991459391;0.991459391;0.991779379;0.993259197;0.99075792;0.990239426;0.990239426;0.990239426;0.990239426;0.990239426;0.993518523;0.993344005;0.989359288;0.989359288;0.989359288;0.989359288;0.989359288;0.995226742;0.995226742;0.995226742
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File;;0.700910389;0.876802714;0.978135355;0.980808761;0.980808761;0.980808761;0.989124661;0.989124661;0.988248512;0.988248512;0.988248512;0.988248512;0.988248512;0.989364171;0.989364171;0.989364171;0.989364171;0.990382771;0.990382771;0.990738045;0.990738045;0.990459191;0.990459191;0.990459191;0.990459191;0.990459191;0.993185268;0.993185268;0.989129545;0.989129545;0.989129545;0.989129545;0.989129545;0.986215178;0.986215178;0.986215178;0.986215178;0.986215178;0.990102937;0.990102937;0.990102937;0.990102937;0.990102937;0.990268415;0.990268415;0.989596014;0.989596014;0.989596014;0.989596014;0.989596014;0.991158792;0.991158792;0.991158792;0.991158792;0.991158792;0.991581883;0.992688364;0.989661304;0.989661304;0.989661304;0.989661304;0.989661304;0.989711772;0.989711772;0.989711772;0.989139803;0.989139803;0.989139803;0.989139803;0.988215803;0.987807047;0.987807047;0.987807047;0.987807047;0.987807047;0.990444346;0.990444346;0.994585894;0.993703922;0.991524941;0.991466229;0.9879165;0.9879165;0.9879165;0.9879165;0.9879165;0.988124751;0.988124751;0.988124751;0.988124751;0.988124751;0.991641356;0.991641356;0.991641356;0.991641356
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.944607201;0.985857929;0.988192595;0.988192595;0.985907943;0.985907943;0.985907943;0.985907943;0.985907943;0.99069237;0.99069237;0.990484987;0.990484987;0.983367058;0.983367058;0.983367058;0.983367058;0.983367058;0.989095326;0.989095326;0.989095326;0.989095326;0.992474807;0.982942239;0.982942239;0.982942239;0.982942239;0.982942239;0.991488383;0.991488383;0.991065494;0.991065494;0.991065494;0.991065494;0.991065494;0.99272199;0.983442992;0.983442992;0.983442992;0.983442992;0.983442992;0.991920041;0.991920041;0.991920041;0.994791611;0.994364424;0.994364424;0.994364424;0.994364424;0.994364424;0.988286519;0.988286519;0.988286519;0.988286519;0.988286519;0.993017945;0.992271068;0.992271068;0.992271068;0.992271068;0.992271068;0.995000808;0.992891724;0.992891724;0.992704667;0.992704667;0.984686864;0.984686864;0.984686864;0.984686864;0.984686864;0.990950521;0.990950521;0.990950521;0.992927682;0.98532089;0.98532089;0.98532089;0.98532089;0.98532089;0.989005475;0.989005475;0.989005475;0.989005475;0.989776612;0.989776612;0.994437691;0.991384855;0.991384855;0.991384855;0.991384855;0.991384855;0.992242568;0.992663695;0.992663695
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params;;0.987921625;0.987921625;0.987921625;0.990163478;0.981440463;0.981440463;0.981440463;0.981440463;0.981440463;0.986476709;0.990706711;0.983554243;0.983554243;0.983554243;0.983554243;0.983554243;0.983904844;0.983904844;0.983904844;0.991258557;0.991258557;0.992834014;0.992457638;0.990871572;0.990871572;0.990668031;0.990668031;0.990668031;0.990668031;0.990668031;0.995718519;0.992643938;0.992643938;0.992643938;0.992643938;0.992643938;0.991257393;0.991257393;0.991257393;0.991257393;0.991257393;0.995649861;0.995649861;0.995722744;0.991650125;0.991650125;0.991650125;0.989132673;0.987574023;0.987574023;0.987574023;0.987574023;0.987574023;0.992105989;0.993176226;0.993176226;0.993176226;0.993176226;0.989305492;0.989305492;0.989305492;0.989305492;0.989305492;0.991319632;0.991319632;0.991319632;0.993526215;0.991038751;0.987224383;0.987224383;0.987224383;0.987224383;0.987224383;0.986470155;0.986470155;0.986470155;0.986470155;0.986470155;0.988522272;0.988522272;0.988522272;0.991592175;0.992825571;0.994142453;0.994838764;0.9929195;0.9929195;0.9929195;0.9929195;0.9929195;0.980023321;0.980023321;0.980023321;0.980023321;0.980023321
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.876761854;0.972625521;0.988285715;0.982795728;0.982795728;0.982795728;0.982795728;0.982795728;0.989316287;0.989316287;0.988512393;0.988512393;0.988512393;0.988512393;0.988512393;0.979972202;0.979972202;0.979972202;0.979972202;0.979972202;0.989959939;0.992757871;0.992757871;0.992757871;0.992251113;0.992251113;0.992251113;0.992251113;0.992251113;0.989864606;0.989864606;0.989864606;0.989864606;0.989864606;0.988019038;0.988019038;0.988019038;0.988019038;0.988019038;0.988801123;0.990715819;0.990715819;0.990715819;0.990715819;0.990715819;0.991086704;0.988566994;0.988566994;0.988566994;0.988566994;0.988566994;0.993573478;0.993968257;0.993968257;0.990339816;0.990339816;0.990339816;0.990339816;0.990339816;0.994024785;0.994024785;0.992885487;0.992885487;0.990725513;0.986645852;0.981398752;0.981398752;0.981398752;0.981398752;0.981398752;0.985182655;0.985182655;0.985182655;0.989218448;0.989218448;0.989218448;0.991140952;0.991140952;0.991536801;0.994105716;0.994105716;0.992959055;0.992959055;0.992959055;0.992959055;0.992959055;0.993726429;0.993726429;0.993576937;0.988921447;0.984107156;0.984107156;0.984107156;0.984107156;0.984107156
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.17865267;0.563273232;0.563273232;0.563273232;0.943966334;0.974229807;0.957029582;0.957029582;0.752693564;0.745455842;0.72565187;0;0;0;0;0;0;0;0;0;0;0;0;0;0.993966083;0.993966083;0.993966083;0.993660982;0.993660982;0.991454237;0.991454237;0.991454237;0.991454237;0.991454237;0.992815192;0.992815192;0.992038426;0.98991607;0.98991607;0.98991607;0.977872319;0.977872319;0.977872319;0.977872319;0.977872319;0.984204329;0.996363068;0.994327774;0.994327774;0.994327774;0.994327774;0.994327774;0.994846558;0.995919437;0.995610529;0.995610529;0.995610529;0.995610529;0.995610529;0.995729112;0.995729112;0.988933003;0.988703311;0.988703311;0.988703311;0.988703311;0.988703311;0.991445186;0.991445186;0.994214932;0.994214932;0.997295653;0.998560748;0.998560748;0.997540512;0.996373173;0.996065784;0.996065784;0.992537669;0.992537669;0.992537669;0.992537669;0.992537669;0.99617883;0.995970746;0.988927548;0.988927548;0.988927548;0.988927548;0.988927548;0.995408803;0.995408803;0.995408803;0.995408803;0.995933944
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput1Param;;0.957388226;0.971539141;0.974073488;0.974073488;0.958646119;0.958646119;0.932593;0.932593;0.932593;0.932593;0.916398858;0.601599982;0.601599982;0.601599982;0.601599982;0.601599982;0.757404242;0.572389433;0.572389433;0.572389433;0.572389433;0.572389433;0.591928779;0.984821709;0.94617331;0.94617331;0.586120808;0.586120808;0.586120808;0.586120808;0.586120808;0.64821334;0.653726486;0.653726486;0.878172292;0.878172292;0.878172292;0.870147843;0.807844465;0.807844465;0.807844465;0.807844465;0.807844465;0.91955045;0.948303974;0.948303974;0.948303974;0.948303974;0.948303974;0.652752439;0.652752439;0.513910421;0.513910421;0.513910421;0.513910421;0.513910421;0.550649941;0.550649941;0.550649941;0.59235629;0.815586336;0.815586336;0.937481106;0.878447356;0.878447356;0.52539873;0.52539873;0.52539873;0.52539873;0.52539873;0.923011594;0.923011594;0.705630768;0.330376743;0.330376743;0.330376743;0.330376743;0.330376743;0.524948808;0.91347716;0.941093393;0.941093393;0.941093393;0.945552684;0.532762107;0.532762107;0.532207852;0.532207852;0.532207852;0.532207852;0.532207852;0.738328363;0.640974379;0.640974379;0.640974379
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2;;0.698458024;0.698458024;0.933668151;0.933668151;0.933668151;0.971593959;0.971593959;0.971593959;0.989132612;0.990569023;0.990569023;0.990569023;0.992821517;0.990061164;0.990061164;0.981769198;0.981769198;0.981769198;0.981769198;0.981769198;0.982654451;0.981890197;0.981890197;0.981890197;0.981890197;0.981890197;0.990160977;0.990160977;0.990160977;0.990160977;0.990160977;0.996458555;0.996458555;0.996458555;0.989885262;0.987975807;0.987975807;0.987975807;0.987975807;0.987975807;0.990413868;0.990413868;0.990413868;0.988233414;0.988233414;0.988233414;0.988233414;0.988233414;0.992927597;0.992927597;0.992351716;0.992351716;0.992351716;0.988022959;0.988022959;0.988022959;0.988022959;0.988022959;0.989142168;0.989142168;0.989142168;0.989142168;0.993451324;0.992126017;0.992126017;0.992126017;0.988390656;0.988390656;0.988390656;0.988390656;0.982301927;0.982301927;0.982301927;0.982301927;0.982301927;0.989282471;0.989282471;0.989282471;0.989282471;0.993340134;0.992784352;0.992784352;0.985873885;0.985873885;0.985873885;0.985873885;0.985873885;0.989148299;0.989148299;0.989148299;0.989148299;0.989148299;0.98436417;0.98436417;0.98436417
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderNoop;;0.657503887;0.657503887;0.657503887;0.980793947;0.980793947;0.981319512;0.981319512;0.981319512;0.981319512;0.981319512;0.989593477;0.989593477;0.99387292;0.992814022;0.992814022;0.991954807;0.943942476;0.934738379;0.934738379;0.934738379;0.934738379;0.934738379;0.871124796;0.871124796;0.871124796;0.871124796;0.871124796;0.873153839;0.964390244;0.964390244;0.964390244;0.964390244;0.964390244;0.997495303;0.997495303;0.991884006;0.98989298;0.98989298;0.954324804;0.954324804;0.902966745;0.902966745;0.902966745;0.830555004;0.829849878;0.829849878;0.829849878;0.829849878;0.829849878;0.855012777;0.855012777;0.855012777;0.855012777;0.927569347;0.977967575;0.993997171;0.993997171;0.993997171;0.993997171;0.870352156;0.865938353;0.856410714;0.856410714;0.820257568;0.820257568;0.807513667;0.807513667;0.807513667;0.807513667;0.807513667;0.884543937;0.851281218;0.851281218;0.799256414;0.799256414;0.799256414;0.799256414;0.790165079;0.788737866;0.788737866;0.788737866;0.788737866;0.788737866;0.806454236;0.806454236;0.806454236;0.806454236;0.806454236;0.827223014;0.827223014;0.821237393;0.821237393;0.821237393;0.821237393;0.821237393
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsConcurrentHashMapBenchmark.threadLocal;;0.163483526;0.163483526;0.740009045;0.740009045;0.740009045;0.740009045;0.98694547;0.990978238;0.992880235;0.992880235;0.994538788;0.994538788;0.994538788;0.992557508;0.991078917;0.988614499;0.988614499;0.988614499;0.988614499;0.988614499;0.99265031;0.993930637;0.706135602;0.704325712;0.704325712;0.681395814;0.681395814;0.681395814;0.681395814;0.680322824;0.680322824;0.673838916;0.673838916;0.673838916;0.661717553;0.659981053;0.659981053;0.659981053;0.659981053;0.659981053;0.670982813;0.987738132;0.987738132;0.987738132;0.987738132;0.987738132;0.988236448;0.988236448;0.988236448;0.988236448;0.988236448;0.992212194;0.992212194;0.992212194;0.987763023;0.987763023;0.987763023;0.987763023;0.987763023;0.995362404;0.992935465;0.992935465;0.992935465;0.992935465;0.667212272;0.667212272;0.667212272;0.667212272;0.667212272;0.699883202;0.996144851;0.997625675;0.997877387;0.996082709;0.996082709;0.996082709;0.996082709;0.996082709;0.996682107;0.996682107;0.996682107;0.996682107;0.991126274;0.991126274;0.991126274;0.991126274;0.991126274;0.996812871;0.995848599;0.995113365;0.994053055;0.994053055;0.994053055;0.994053055;0.988756188
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500,threadContextMapAlias=Default;0;0.437176915;0.688205239;0.688205239;0.938250011;0.938250011;0.969282958;0.969282958;0.973498844;0.715467243;0.715467243;0.715467243;0.715467243;0.715467243;0.98944209;0.98944209;0.98944209;0.98944209;0.98944209;0.99319096;0.99319096;0.99319096;0.99319096;0.99319096;0.995501941;0.995501941;0.995829262;0.996351365;0.996351365;0.995144653;0.995144653;0.993090616;0.98737098;0.98737098;0.98737098;0.98737098;0.98737098;0.995823503;0.99706829;0.99308686;0.99018379;0.99018379;0.99018379;0.99018379;0.99018379;0.99341301;0.991723266;0.991723266;0.988561701;0.988561701;0.988561701;0.988561701;0.988561701;0.997196891;0.997196891;0.990873999;0.990873999;0.990873999;0.990873999;0.990873999;0.996629964;0.993871331;0.993871331;0.993871331;0.993871331;0.993871331;0.996135899;0.996135899;0.996135899;0.995186286;0.991739751;0.991739751;0.991739751;0.991739751;0.991739751;0.993786772;0.993949078;0.993949078;0.993949078;0.993949078;0.993949078;0.992355936;0.992355936;0.992355936;0.992355936;0.992355936;0.996054014;0.996054014;0.996054014;0.996054014;0.994200028;0.991866506;0.991866506;0.991866506;0.989375855
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark.base;;0.331954349;0.331954349;0.68517936;0;0;0;0;0;0;0;0;0;0;0;0;0.997191896;0.997659821;0.995793459;0.995793459;0.995793459;0.99564103;0.99564103;0.99564103;0.99564103;0.99564103;0.996629857;0.986173718;0.986173718;0.986173718;0.986173718;0.986173718;0.992438798;0.993565254;0.993797782;0.992425615;0.992425615;0.992425615;0.992425615;0.984612129;0.967045354;0.967045354;0.967045354;0.967045354;0.967045354;0.981465769;0.981465769;0.981465769;0.992790857;0.992790857;0.988511862;0.98395249;0.98395249;0.98395249;0.98395249;0.98395249;0.993148232;0.993148232;0.993148232;0.993148232;0.993066598;0.989811765;0.989811765;0.989811765;0.989811765;0.989811765;0.992528105;0.981657233;0.981657233;0.981657233;0.981657233;0.981657233;0.987522072;0.987522072;0.987522072;0.987522072;0.986669302;0.986669302;0.986669302;0.986669302;0.986669302;0.99578014;0.990382383;0.990382383;0.990382383;0.990382383;0.990382383;0.997295238;0.994922974;0.994922974;0.994512008;0.994512008;0.994512008;0.994512008;0.994512008;0.99648575
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.988731294;0.988731294;0.988731294;0.988731294;0.989311959;0.989311959;0.989311959;0.989311959;0.977686842;0.977686842;0.977686842;0.972592833;0.972592833;0.972592833;0.972592833;0.972592833;0.795636299;0.795636299;0.795636299;0.795636299;0.795636299;0.823426581;0.836747477;0.836747477;0.836747477;0.868629967;0.868629967;0.868629967;0.868629967;0.868629967;0.852667463;0.812984208;0.812984208;0.812984208;0.812984208;0.812984208;0.833477016;0.994188253;0.767448762;0.764859574;0.764859574;0.764859574;0.764859574;0.764859574;0.996721969;0.996721969;0.996721969;0.783255742;0.783255742;0.77112819;0.77112819;0.77112819;0.77112819;0.77112819;0.812809577;0.832846173;0.832846173;0.865070446;0.865070446;0.865070446;0.99456905;0.994714633;0.994714633;0.994714633;0.994714633;0.994714633;0.997548254;0.997548254;0.997548254;0.997548254;0.995790358;0.995790358;0.995790358;0.995790358;0.995790358;0.996203329;0.996843864;0.996843864;0.993353644;0.993353644;0.993353644;0.993353644;0.993353644;0.994599294;0.996505148;0.996505148;0.996505148;0.996505148;0.992422668;0.991217744;0.991217744;0.991217744;0.991217744;0.991217744;0.996804507
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500,threadContextMapAlias=CopyOpenHash;0.310285251;0.910401025;0.943845047;0.876004096;0.859671498;0.848225739;0.463622124;0.463622124;0.463622124;0.463622124;0.463622124;0.972045755;0.972045755;0.820568659;0.820568659;0.820568659;0.820568659;0.820568659;0.954543618;0.954543618;0.94437214;0.94437214;0.94437214;0.94437214;0.94437214;0.950577625;0.950577625;0.950577625;0.950577625;0.986013667;0.986013667;0.990519213;0.990519213;0.98983513;0.98983513;0.985312902;0.962576097;0.962576097;0.962576097;0.962576097;0.962576097;0.963085806;0.99381683;0.99381683;0.99381683;0.99381683;0.993850905;0.993850905;0.993850905;0.993850905;0.994337758;0.991750316;0.991750316;0.991750316;0.991750316;0.991750316;0.993783909;0.992058773;0.990296209;0.988219875;0.988219875;0.988219875;0.988219875;0.988219875;0.990838356;0.990848;0.990800939;0.988592233;0.988592233;0.988592233;0.988592233;0.988592233;0.989008396;0.993084582;0.993084582;0.992744324;0.990604454;0.990604454;0.990604454;0.990604454;0.990220485;0.990220485;0.990220485;0.986548219;0.986548219;0.986548219;0.986548219;0.986548219;0.987183136;0.991847568;0.991847568;0.991847568;0.991906165;0.991906165;0.991906165
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback;;0.895297387;0.895297387;0.895297387;0.973338111;0.977969527;0.977969527;0.990653636;0.991162239;0.991162239;0.987617182;0.987617182;0.987617182;0.987617182;0.975024044;0.975024044;0.975024044;0.975024044;0.975024044;0.987976112;0.987976112;0.987976112;0.988213433;0.988213433;0.988213433;0.98920447;0.98971929;0.98971929;0.98971929;0.993510443;0.991515442;0.991515442;0.991515442;0.991515442;0.990872544;0.990872544;0.990872544;0.990872544;0.990872544;0.993209966;0.993209966;0.981649366;0.96479538;0.96479538;0.96479538;0.96479538;0.96479538;0.98941196;0.98941196;0.98941196;0.98941196;0.99024854;0.99024854;0.99024854;0.991745492;0.991745492;0.990410859;0.990410859;0.990410859;0.990410859;0.990410859;0.991230348;0.983429241;0.983429241;0.983429241;0.983429241;0.983429241;0.986699562;0.993231559;0.990064658;0.988021714;0.988021714;0.988021714;0.988021714;0.988021714;0.992427407;0.992427407;0.986845244;0.986845244;0.984264533;0.984264533;0.984264533;0.984264533;0.984264533;0.984760274;0.987519081;0.987519081;0.991964718;0.994984949;0.994723186;0.994723186;0.994723186;0.994723186;0.994723186;0.994907209;0.982428393
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.950230126;0.989377621;0.994517566;0.995209637;0.993956175;0.993649853;0.984782841;0.984782841;0.984782841;0.984782841;0.984782841;0.990293063;0.990510942;0.99449416;0.988154969;0.988154969;0.988154969;0.988154969;0.988154969;0.991257229;0.990949405;0.976266763;0.976266763;0.976266763;0.976266763;0.976266763;0.986500701;0.986500701;0.986500701;0.986500701;0.994970094;0.992882411;0.992882411;0.992882411;0.991737794;0.988730939;0.973117911;0.973117911;0.973117911;0.973117911;0.973117911;0.990752973;0.995123094;0.995123094;0.993092172;0.993092172;0.993092172;0.992178018;0.992178018;0.992178018;0.992178018;0.992178018;0.992835564;0.990086712;0.990086712;0.990086712;0.990086712;0.990086712;0.98477961;0.98477961;0.98477961;0.98477961;0.98477961;0.990597825;0.992099541;0.994023328;0.994023328;0.994023328;0.994871051;0.996537592;0.996537592;0.99171908;0.99171908;0.989960938;0.989960938;0.98815693;0.98815693;0.98815693;0.98815693;0.98815693;0.994593053;0.996023266;0.996023266;0.982058211;0.982058211;0.982058211;0.982058211;0.982058211;0.982682442;0.98775597;0.98775597;0.98775597;0.98775597;0.98775597;0.989113653
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalSimpleDateFmt;;0.279768236;0.87598923;0.973324532;0.973324532;0.985528967;0.992368223;0.992368223;0.99060472;0.98613586;0.98613586;0.98613586;0.98613586;0.98613586;0.993923516;0.993923516;0.993923516;0.860062982;0.857127107;0.857127107;0.857127107;0.693092522;0.693092522;0.693092522;0.693092522;0.693092522;0.703766346;0.992946955;0.992946955;0.697620713;0.69258775;0.69258775;0.69258775;0.69258775;0.69258775;0.702821817;0.699434435;0.699434435;0.699434435;0.692067445;0.692067445;0.692067445;0.692067445;0.692067445;0.699210504;0.699210504;0.699210504;0.699210504;0.699210504;0.994577332;0.991337272;0.991337272;0.991337272;0.829350145;0.829350145;0.829350145;0.706269066;0.706269066;0.706269066;0.706269066;0.693082479;0.689117212;0.689117212;0.689117212;0.689117212;0.689117212;0.692690942;0.697356066;0.986041851;0.986041851;0.913844309;0.913844309;0.69373109;0.686203241;0.686203241;0.686203241;0.686203241;0.686203241;0.764168356;0.764168356;0.692602149;0.692602149;0.692602149;0.692602149;0.686403528;0.680886307;0.680886307;0.680886307;0.680886307;0.680886307;0.705328227;0.69768698;0.69768698;0.69768698;0.69768698;0.69768698
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;0.121820664;0.121820664;0.121820664;0.600094285;0.956668507;0.975251232;0.975251232;0.977132115;0.981479534;0.981479534;0.988131856;0.988131856;0.987329209;0.987329209;0.978272641;0.978272641;0.978272641;0.978272641;0.978272641;0.980351056;0.980351056;0.980351056;0.980351056;0.980351056;0.985443239;0.985443239;0.991395139;0.992815869;0.991957009;0.991957009;0.991957009;0.987650589;0.986428271;0.986428271;0.986428271;0.986428271;0.986428271;0.990162684;0.988912389;0.987233075;0.987233075;0.987233075;0.987233075;0.986048901;0.986048901;0.986048901;0.986048901;0.986048901;0.987136219;0.987136219;0.984497004;0.984497004;0.984497004;0.984497004;0.984497004;0.989421177;0.989421177;0.989421177;0.989421177;0.989421177;0.993989912;0.992412292;0.992412292;0.992412292;0.992412292;0.992412292;0.994267944;0.994267944;0.994267944;0.988353437;0.983295557;0.983295557;0.983295557;0.983295557;0.983295557;0.98512876;0.98452244;0.98452244;0.98452244;0.97866005;0.97866005;0.97866005;0.97866005;0.97866005;0.986913617;0.986913617;0.986927229;0.981717921;0.978747408;0.978747408;0.978747408;0.978747408;0.978747408;0.988354603;0.988354603
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxLong;;0;0.551549833;0.807331773;0.807331773;0.933848699;0.935342574;0.948824516;0.948824516;0.948824516;0.948824516;0.964520589;0.958317632;0.958317632;0.958317632;0.958317632;0.958317632;0.969896175;0.965825144;0.965825144;0.965825144;0.965825144;0.965825144;0.990397944;0.990397944;0.990397944;0.991310099;0.993147904;0.993147904;0.993147904;0.990784558;0.990784558;0.987714271;0.987714271;0.987714271;0.987714271;0.987714271;0.981089329;0.981089329;0.981089329;0.981089329;0.981089329;0.954872437;0.954872437;0.954872437;0.954872437;0.954872437;0.966188107;0.984736692;0.984736692;0.984736692;0.984736692;0.984736692;0.991807769;0.987780982;0.987780982;0.987780982;0.987780982;0.987780982;0.993802959;0.993061089;0.993061089;0.993061089;0.992421447;0.992239427;0.992239427;0.992239427;0.992239427;0.991462257;0.991266519;0.991266519;0.991266519;0.991266519;0.991266519;0.987493389;0.987493389;0.987493389;0.987493389;0.987493389;0.988118965;0.987872461;0.987872461;0.987872461;0.98040755;0.977879136;0.977879136;0.977879136;0.977879136;0.977879136;0.992678186;0.993003706;0.993003706;0.993351001;0.990409246;0.990409246;0.990409246
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;0.615104145;0.615104145;0.615104145;0.99415746;0.988123538;0.988123538;0.988123538;0.988123538;0.988123538;0.991931806;0.991931806;0.988073968;0.988073968;0.988073968;0.987106645;0.987106645;0.978302503;0.978302503;0.978302503;0.978302503;0.978302503;0.991887914;0.992950148;0.992950148;0.992950148;0.991153836;0.991153836;0.991153836;0.989007286;0.989007286;0.989007286;0.989007286;0.989007286;0.988868179;0.988868179;0.988868179;0.988868179;0.988868179;0.993081882;0.996223935;0.996223935;0.996223935;0.994202321;0.994202321;0.994202321;0.99281392;0.99281392;0.99281392;0.99281392;0.99281392;0.991604474;0.991604474;0.991604474;0.991604474;0.991604474;0.995412702;0.995412702;0.995412702;0.994691701;0.994691701;0.986159092;0.986159092;0.986159092;0.986159092;0.986159092;0.991209161;0.992188665;0.992188665;0.992188665;0.994261214;0.993534126;0.992926177;0.992926177;0.992926177;0.988787124;0.988787124;0.988787124;0.988787124;0.988787124;0.987818881;0.987818881;0.987818881;0.987818881;0.987818881;0.99265223;0.99265223;0.99265223;0.994513994;0.994513994;0.993252577;0.993252577;0.992850759;0.992850759;0.992850759;0.992850759
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5,threadContextMapAlias=Default;0;0;0.57621603;0.929064452;0.943755764;0.943926894;0.948698996;0.948698996;0.948698996;0.948698996;0.98944187;0.98944187;0.98944187;0.990641779;0.990641779;0.990641779;0.993610473;0.993610473;0.994772495;0.994772495;0.991753279;0.991753279;0.991753279;0.991753279;0.984867453;0.984867453;0.984867453;0.971293274;0.965527364;0.965527364;0.965527364;0.965527364;0.965527364;0.990939357;0.990939357;0.990939357;0.990939357;0.996409008;0.993261278;0.993261278;0.993261278;0.993261278;0.991076206;0.98663748;0.98663748;0.661472571;0.660621525;0.660621525;0.660621525;0.660621525;0.660621525;0.941068632;0.941068632;0.941068632;0.941068632;0.941068632;0.978796123;0.978796123;0.978796123;0.971192766;0.942529225;0.858102729;0.689426237;0.689426237;0.689426237;0.689426237;0.689426237;0.928331871;0.928331871;0.927458667;0.858897032;0.675129047;0.675129047;0.675129047;0.675129047;0.673874403;0.673874403;0.673874403;0.673874403;0.673874403;0.656799846;0.656799846;0.656799846;0.656799846;0.656799846;0.857098975;0.672036409;0.672036409;0.672036409;0.672036409;0.672036409;0.673469266;0.819315515;0.698811491;0.687875277
