project;commit;benchmark;param;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.015407583;0.024138807;0.022364507;0.01967746;0.01205216;0.008076579;0.01000578;0.007802382;0.00859054;0.010899515;0.007649051;0.009482213;0.008362603;0.005422574;0.006468031;0.005390824;0.005989845;0.002329828;0.007060936;0.0063211;0.006079416;0.004500429;0.003511871;0.005866174;0.007331822;0.010837576;0.007656287;0.007740212;0.007653134;0.009363637;0.004126019;0.006083359;0.005719722;0.005535267;0.0053491;0.003390498;0.006051143;0.006696445;0.003402182;0.004131517;0.004355398;0.014675233;0.011130419;0.012261377;0.011600405;0.011411691;0.008293303;0.002667;0.002361892;0.007662604;0.008107531;0.012101906;0.009184109;0.011439759;0.014874251;0.010736714;0.006972997;0.007927674;0.006281051;0.005546607;0.005220068;0.006134623;0.007054056;0.009078252;0.007489487;0.00950804;0.009123772;0.005207709;0.003454047;0.004403573;0.00303512;0.001043104;0.004529673;0.003197493;0.004673018;0.003320756;0.004554017;0.003956156;0.009078295;0.007538893;0.005649878;0.004413439;0.008658582;0.004870158;0.004315568;0.002314941;0.001301907;0.010338715;0.006111857;0.011149545;0.00689663;0.007569003;0.004814834;0.005083674;0.005504239
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.085415569;0.005846204;0.008142071;0.008493369;0.032576387;0.03710733;0.034121363;0.032690538;0.036069085;0.002774849;0.002610953;0.006418296;0.012862842;0.013198995;0.010273285;0.007727916;0.012115972;0.007876891;0.006135455;0.006880985;0.0067362;0.006377444;0.002178563;0.003333538;0.001720251;0.002312414;0.020678698;0.013261141;0.020818486;0.020389135;0.019281792;0.010119511;0.001701128;0.003560235;0.003791044;0.008399064;0.014376302;0.010047465;0.010817636;0.005748697;0.011413568;0.008388487;0.006828967;0.006947515;7.78E-04;0.001472476;0.001562856;0.002333199;0.002735032;0.001994245;0.001910336;0.006487481;0.008148042;0.004665965;0.007278076;0.007908697;0.004251223;0.008005295;0.009030237;0.005246613;0.011739502;0.009885006;0.007987522;0.006808525;0.011575073;0.010393093;0.00614779;0.005687041;0.012389072;0.005755227;0.00683814;0.003436324;0.001840914;0.00334161;0.005249639;0.012444749;0.007732023;0.008915368;0.013333095;0.011222749;0.007097858;0.006100055;0.010839043;0.004465083;0.007034719;0.009081234;0.009137664;0.008023016;0.008248815;0.013749051;0.011118629;0.009647991;0.011977509;0.011851863;0.006865538
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.066227409;0.016180199;0.006812796;0.005628357;0.005230135;0.00508046;0.00704181;0.018766543;0.018620935;0.011242238;0.010132619;0.017344984;0.008214653;0.007324685;0.012031072;0.011456787;0.009516872;0.012139569;0.011400028;0.007885717;0.007177128;0.005563538;0.004391866;0.008509861;0.009490372;0.007456779;0.003785381;0.006736167;0.003629581;0.006470448;0.0077415;0.005155034;0.004501229;0.009539949;0.005125118;0.009568566;0.010049927;0.007650677;0.012094684;0.009541951;0.006954116;0.002773816;0.003091716;0.003768994;0.002896741;0.001906796;0.003977879;0.003524015;0.003069257;0.003006423;0.002915405;0.005145642;0.006163517;0.005945117;0.009272319;0.002713534;0.002050753;0.003350138;0.006931678;0.003087813;0.002989308;0.006748575;0.004911906;0.003231092;0.004881332;0.00407611;0.004245696;0.002870276;0.009512494;0.011249695;0.006866384;0.012055733;0.011846089;0.010689634;0.008838884;0.011997118;0.00617331;0.005834324;0.010122926;0.011480915;0.005919385;0.011940281;0.00851049;0.011127737;0.011371214;0.012821117;0.007670191;0.011630162;0.010186294;0.007049631;0.009168448;0.009738188;0.003944422;0.005470486;0.009231974
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.168303997;0.038781203;0.028281572;0.017342599;0.02875482;0.008414457;0.009423503;0.006681817;0.004402085;0.002666771;0.003603755;0.001580477;0.001222215;0.002594432;0.003247603;0.003699037;0.006436284;0.005972168;0.003713654;0.006015327;0.006355933;0.009671011;0.00764137;0.006721058;0.010897185;0.010143637;0.012183835;0.006961662;0.00688154;0.008419444;0.006910291;0.006600229;0.004901588;0.012545849;0.014979185;0.014234055;0.0097164;0.010341523;0.016562128;0.018175798;0.009003504;0.005154837;0.004465127;0.002584988;0.002650534;0.003205905;0.006290581;0.004465438;0.008159236;0.003868762;0.005692271;0.008214722;0.008836231;0.004031411;0.003960701;0.003388578;0.0023794;0.004683034;0.002052222;0.003530569;0.002571731;0.001912665;0.003305497;0.00189932;0.001676516;0.001708744;0.003808061;0.006507906;0.003937363;0.00548264;0.006886271;0.007778899;0.007569372;0.009286389;0.006058271;0.010889455;0.007938952;0.005396931;0.004324663;0.002788094;0.006485419;0.004260864;0.004556132;0.003306354;0.003351704;0.006032881;0.006388355;0.005892581;0.007494309;0.006295686;0.003168419;0.006073102;0.006097847;0.009165016;0.003712003
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.029983926;0.023811571;0.008816255;0.01400423;0.005684056;0.011176934;0.003076494;0.0072683;0.005121299;0.005789559;0.008671014;0.00721073;0.004886763;0.007263518;0.004798827;0.005381612;0.004326311;0.008069071;0.007094102;0.006194431;0.008664285;0.006666387;0.013398711;0.009934831;0.008570876;0.006402021;0.00574842;0.002636204;0.005236043;0.003896851;0.004326461;0.008608042;0.018202004;0.014007539;0.016466465;0.019342086;0.011121241;0.006410731;0.004558213;0.005601164;0.00404479;0.005114637;0.002795564;0.01482381;0.011556247;0.018634269;0.016442113;0.019159534;0.008322332;0.011913078;0.008212667;0.009301597;0.010088731;0.005756502;0.003006302;0.007338848;0.004596448;0.004146541;0.003560998;0.008984681;0.007876413;0.00834867;0.009850149;0.011411549;0.005146124;0.009713996;0.009191418;0.010295292;0.004331168;0.001206585;0.001919475;0.001431738;0.00402064;0.009139872;0.013108561;0.011784673;0.009779077;0.013107415;0.010418373;0.010980759;0.009604166;0.010454286;0.007565253;0.011575989;0.00207284;0.008122427;0.004593469;0.004860428;0.003634263;0.0029163;0.004853503;0.005284922;0.003769329;0.003942656;0.003164158
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.014294672;0.028788488;0.01903121;0.021506579;0.021263274;0.001258909;0.002084389;0.003278913;0.003199633;0.003592811;0.004739192;0.004431267;0.007485701;0.004764209;0.003806235;0.003720519;0.002937666;0.002424879;0.003566585;0.006775645;0.0045768;0.005902553;0.00633402;0.005239141;0.00297661;0.003444131;0.003800106;0.001971499;0.001416615;0.003248669;0.003155072;0.001164196;0.001215268;0.003064641;0.011343829;0.005427225;0.007857617;0.010788966;0.006577657;0.00352707;0.004829793;0.01426944;0.010657132;0.01198432;0.007905349;0.011013139;0.003333729;0.015735603;0.009590833;0.017271381;0.018867765;0.017526307;0.005939027;0.003923244;0.005533278;0.004704012;0.003625281;0.001287604;0.006441278;0.006233851;0.006509768;0.00830529;0.007017098;0.007082364;0.009481466;0.005916231;0.002623362;0.003291024;0.003112443;0.002506093;0.001896427;0.018346992;0.010378726;0.018154327;0.017547716;0.016248495;0.00536629;0.004107104;0.002972516;0.001516321;0.001890695;0.002814473;0.003406804;0.001735043;0.00548047;0.007108155;0.003613869;0.011069351;0.006551947;0.005262421;0.007338228;0.006865706;0.011321559;0.011853975;0.01006348
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.251251497;0.025029056;0.026083601;0.005511857;0.005926242;0.007785854;0.005721958;0.009391531;0.00363963;0.002660601;0.003052177;0.002459942;0.003944639;0.006333782;0.005596156;0.006253598;0.00411023;0.004537749;0.008922631;0.006331278;0.007949577;0.010888234;0.009055147;0.002765833;0.006456011;0.006504026;0.00425748;0.002976305;0.002043944;0.005054313;0.006909895;0.005156289;0.006278037;0.007759061;0.001464551;0.00748467;0.006667323;0.004968688;0.003989935;0.008119422;0.007156638;0.009478595;0.007383015;0.005969687;0.004380915;0.00643716;0.005891296;0.003904123;0.003340572;0.007228449;0.003036395;0.006067184;0.005885876;0.003457983;0.002064294;0.001588803;0.005907035;0.005594621;0.003498619;0.003344207;0.004388727;0.005869161;0.009596963;0.007624744;0.007853533;0.008641132;0.006596124;0.004699825;0.008071625;0.004487636;0.003669055;0.003935843;0.002849206;0.004263408;0.00342125;0.002422337;0.003665095;0.004532155;0.002323114;0.003215062;0.004516587;0.015157576;0.008554975;0.008263843;0.010544591;0.011772265;0.001996786;0.006601063;0.006298441;0.006215354;0.006416267;0.00653706;0.006854947;0.015473452;0.012454635
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.116785615;0.01744408;0.01398945;0.019548211;0.014592517;0.012868886;0.007935683;0.006169022;0.008675468;0.010605282;0.006278651;0.007860964;0.006053321;0.004499034;0.008205345;0.006427412;0.009128627;0.009768429;0.006686856;0.002061337;0.006842112;0.007652156;0.007937454;0.005820688;0.004179634;0.006939947;0.018462595;0.016923455;0.016847076;0.01557408;0.009303325;0.008960581;0.008873381;0.009375703;0.008559777;0.004820072;0.00316869;0.003368019;0.003532455;0.004525207;0.003841257;0.006070574;0.005302395;0.003747196;0.003232771;0.005473555;0.004025282;0.003197567;0.002331961;0.005994106;0.004279293;0.003865949;0.007472356;0.005125752;0.005087033;0.003359172;0.007389372;0.007022864;0.008478894;0.010917414;0.009362704;0.007165985;0.006921747;0.009536553;0.008809994;0.002791064;0.003934484;0.003124951;0.001971046;0.002122582;0.006277371;0.0079652;0.008648093;0.010255473;0.008519235;0.007896462;0.008755749;0.00998199;0.006277442;0.007539821;0.005018512;0.004772107;0.006953891;0.004387415;0.002522203;0.002719752;0.002203758;0.006483477;0.003492424;0.002604328;0.003169057;0.002438857;0.005493951;0.009337066;0.009190919
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.024176656;0.00945146;0.011845622;0.009711098;0.013582844;0.003296863;0.002695552;0.004998441;0.010797144;0.009315538;0.008197103;0.008609523;0.006374056;0.003738537;0.003031312;0.003164788;0.007133328;0.005517507;0.011022509;0.008590937;0.006934348;0.011491459;0.005676704;0.009012623;0.014143744;0.014700771;0.012076617;0.003965677;0.004591278;0.003844362;0.004392992;0.009955148;0.007564803;0.006394791;0.009723275;0.010187117;0.008104826;0.008717019;0.010262654;0.008490815;0.006857088;0.004283768;0.005428763;0.004513364;0.004380849;0.0071587;0.005721767;0.004734983;0.012494268;0.006546914;0.006863723;0.008781661;0.010021447;0.006445113;0.005107053;0.004341385;0.002655198;0.004380674;0.002563109;0.002500222;0.01111975;0.009512745;0.005872915;0.008674316;0.010980304;0.002584616;0.007040357;0.003636657;0.011129411;0.007400456;0.011551446;0.008449721;0.007142727;0.004297017;0.005477853;0.002976371;0.009978953;0.008692115;0.007707467;0.006632024;0.006443376;0.001331747;9.15E-04;0.006597431;0.005955064;0.005437661;0.004039995;0.00311183;0.005168836;0.008571781;0.007979395;0.005678014;0.004413714;0.006426164;0.007537572
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.043798907;0.046913043;0.006010379;0.002927227;0.007991821;0.00978729;0.012226982;0.010060845;0.011150708;0.009370126;0.01111501;0.006447394;0.019461991;0.013524231;0.018669939;0.018001374;0.015714158;0.003304318;0.008330306;0.005355951;0.006454544;0.007335525;0.014503244;0.010257507;0.014454261;0.008799486;0.012589106;0.008171083;0.00477868;0.00834764;0.003165979;0.00298158;0.002137369;0.005082157;0.001487093;0.001849198;0.004901411;0.002578666;0.001998254;0.005425459;0.006944781;0.003950039;0.005267;0.010008323;0.008958206;0.010549639;0.01050055;0.006069812;0.00289358;0.002510775;0.005070675;0.00286824;0.002412351;0.001762895;0.001937946;0.001289242;0.001669702;0.003575994;0.003195991;0.004986253;0.005729424;0.024877674;0.021498453;0.024656398;0.01923296;0.022484908;0.018792506;0.004342004;0.003649644;0.002497043;0.004873739;0.004530624;0.002747711;0.002682744;0.002010615;0.005505531;0.005465224;0.006228968;0.006884446;0.00559737;0.006345818;0.004056806;0.004592288;0.005422656;0.004408548;0.007013605;0.007017036;0.005342668;0.004163771;0.006033003;0.004948992;0.006171762;0.003116373;0.004045175;0.005047764
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.047218025;0.049975645;0.045393913;0.004036327;0.009089423;0.010971483;0.011067361;0.009062811;0.010082279;0.007906824;0.007821411;0.006522866;0.009079667;0.003522586;0.003832641;0.006780683;0.003577949;0.005855269;0.006379131;0.004159981;0.005663325;0.006464599;0.003115337;0.004844085;0.003698679;0.006188226;0.004684427;0.004108716;0.002827507;0.008945715;0.009797786;0.013185307;0.006822625;0.012481718;0.011156864;0.011297178;0.008512615;0.006009284;0.008755725;0.002751249;0.006227708;0.003313276;0.002583228;0.00455207;0.003800514;0.003360089;0.005225851;0.005574571;0.006366818;0.006628276;0.003994612;0.003808342;0.005117589;0.005257505;0.001551377;0.007531286;0.004937533;0.007541377;0.005157824;0.007657806;0.006007961;0.002357641;0.002273995;0.00445243;0.003268877;0.004053005;0.002794378;0.003973577;0.002090821;0.005133508;0.005258799;0.002764707;0.006290813;0.004705478;0.00479458;0.003001818;0.003936374;0.00219327;0.002073179;0.001426421;0.003604335;0.001879926;0.003979288;0.00674814;0.013608956;0.00689385;0.011699655;0.011588588;0.007142078;0.004619387;0.006881814;0.008263339;0.008729781;0.006491262;0.012329711
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.16224897;0.060464394;0.007280215;0.012039659;0.007492639;0.010566853;0.008886301;0.009874772;0.004980343;0.004412844;0.015915096;0.014520609;0.013012875;0.014234739;0.014801971;0.007674126;0.009996132;0.008170502;0.008628975;0.006052834;0.005052473;0.004826258;0.003966995;0.002208038;0.008600373;0.005607558;0.010222022;0.009017799;0.007483092;0.009868042;0.008191054;0.008308175;0.006148049;0.006561838;0.007840938;0.003939534;0.009085735;0.007830211;0.008654857;0.003183909;0.001268587;0.005696397;0.007415601;0.006907541;0.003926522;0.007097763;0.005991697;0.003358267;0.008134222;0.004086476;0.008141001;0.007671846;0.006846932;0.005938358;0.012216341;0.021177609;0.010945622;0.019848871;0.017845415;0.017703922;0.006264754;0.004770541;0.006614866;0.006189864;0.008459261;0.007346464;0.00630124;0.008505343;0.00144023;0.007502523;0.005897292;0.005215806;0.00423376;0.008372114;0.012176408;0.008453208;0.009098956;0.008284701;0.013344541;0.007266103;0.010237499;0.008721459;0.004465984;0.009485122;0.006954652;0.00632531;0.002760038;0.001790638;0.002148495;0.001322561;0.005508716;0.006059974;0.003792381;0.003402102;0.00490437
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.233533184;0.088186891;0.03458922;0.028612002;0.006208596;0.006375522;0.003894927;0.008981696;0.011041228;0.009784048;0.009662572;0.011474083;0.012325693;0.012089786;0.013279799;0.011769458;0.010966686;0.0095923;0.012068464;0.006659123;0.003120263;0.005414775;0.002852333;0.006282344;0.00382301;0.003951585;0.003510936;0.003280369;0.005667789;0.00461756;0.004123559;0.004392634;0.003367545;0.006778718;0.005420653;0.002190835;0.005447075;0.00335735;0.004693323;0.004469082;0.002965312;0.002681299;0.006075065;0.006865423;0.007680114;0.004903458;0.006372173;0.008651566;0.005400767;0.003880528;0.003810878;0.007156909;0.008586224;0.005183215;0.008843237;0.010438251;0.010871036;0.004739153;0.005244899;0.003145654;0.005393985;0.004166974;0.00528497;0.010985046;0.009599537;0.010957035;0.010314156;0.006327771;0.009516265;0.006378806;0.004956279;0.005527444;0.007938194;0.005079428;0.004684071;0.005126186;0.015180549;0.014910131;0.008135742;0.009915719;0.015556471;0.006817812;0.006308696;0.005547206;0.008079274;0.007990264;0.006924195;0.004909247;0.001010253;0.001315103;0.001376671;9.05E-04;0.002936533;0.003149155;0.006949684
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.029538587;0.021415299;0.010916875;0.005148091;0.022214773;0.017309181;0.017545403;0.014475606;0.013200658;0.009896875;0.007932563;0.011137241;0.011512579;0.006706325;0.010961035;0.00955394;0.008868038;0.010345713;0.006132386;0.006240395;0.010007838;0.006821558;0.00753062;0.00579196;0.007075895;0.004330606;0.011097157;0.012956039;0.007634692;0.013763848;0.014903472;0.010830179;0.016259197;0.013153324;0.008356498;0.013987531;0.009435901;0.008653724;0.009490705;0.007351035;0.005485796;0.004132462;0.002793452;0.008058679;0.005573396;0.027847355;0.029492332;0.030745038;0.029845244;0.027940457;0.005681806;0.004587455;0.003630782;0.005700505;0.00358281;0.006123988;0.003664684;0.00309877;0.002710668;0.002801079;0.012015312;0.012318797;0.009480448;0.008394893;0.007973512;0.006643574;0.007457664;0.003866565;0.008180618;0.008887921;0.006168582;0.006365265;0.003661616;0.006600902;0.004121414;0.003891735;0.005188855;0.00178046;0.001027741;0.003729512;0.002759864;0.005663309;0.005254785;0.003291214;0.008127026;0.009101961;0.006612789;0.007377067;0.005959675;0.00276143;0.005411999;0.008393521;0.014647528;0.008893278;0.009431071
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.050360916;0.047676162;0.030967609;0.007037002;0.008006351;0.008210658;0.005905053;0.0105338;0.007724136;0.006494176;0.012124888;0.009276089;0.011219225;0.012294146;0.007791766;0.006809851;0.007128104;0.00448002;0.00455017;0.004212369;0.007123884;0.008446873;0.006865436;0.015913839;0.013364062;0.013768707;0.010822516;0.007482514;0.006952408;0.004341407;0.007108947;0.006510084;0.004622008;0.003948199;0.0047193;0.002585907;0.002957731;0.003680016;0.002898906;0.002800846;0.010845341;0.012390077;0.011323652;0.010601153;0.005826653;0.006353454;0.006898428;0.003982527;0.004050099;0.008369889;0.009745576;0.007339451;0.009214539;0.007980327;0.007744579;0.013405443;0.010855899;0.011178373;0.010558142;0.005671866;0.00980145;0.004645411;0.003979441;0.00479663;0.009239064;0.007216182;0.00594357;0.007293239;0.005232114;0.002643439;0.003001168;0.001745927;0.002848382;0.003761188;0.002311282;0.003195985;0.002894212;0.006971707;0.009060905;0.010791373;0.0062851;0.005987903;0.008238726;0.009261547;0.005662104;0.002878923;0.004697492;0.015771192;0.013291322;0.008740156;0.013499138;0.012829725;0.002619312;0.002621936;0.011573007
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.334854738;0.118152765;0.099153396;0.033169737;0.03733805;0.033273824;0.033398117;0.030791733;0.032180812;0.003698527;0.008640268;0.015633197;0.014756002;0.018353609;0.009305062;0.016844927;0.005399746;0.009958499;0.005832392;0.00467049;0.005652954;0.005703484;0.004690527;0.00945806;0.00709702;0.005874993;0.007902221;0.007188438;0.005244302;0.010539508;0.010367071;0.005926371;0.006132531;0.009920109;0.00448828;0.005405031;0.002131446;0.00347368;0.003182358;0.006170395;0.005376133;0.005627548;0.004924068;0.009416302;0.012566753;0.006886883;0.007546077;0.005401152;0.008863088;0.008483161;0.005465107;0.007769162;0.011892441;0.00883327;0.011685656;0.011190137;0.006445634;0.006243998;0.007337394;0.003721628;0.002537852;0.00337351;0.001995358;0.002802319;0.004220339;0.010211017;0.011273852;0.008348076;0.015423208;0.008419197;0.008967217;0.012385786;0.006248628;0.008633241;0.010648328;0.008000744;0.009295386;0.001520213;0.008917482;0.004498162;0.007806701;0.012292766;0.009820259;0.008397701;0.006568282;0.009240189;0.010828402;0.004835624;0.005581614;0.006629449;0.007741392;0.002942795;0.008432811;0.006311632;0.008232985
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.239035501;0.126582144;0.015043389;0.007958092;0.012082496;0.012084354;0.010647367;0.008262827;0.00331738;0.007895021;0.005543888;0.009666311;0.007891226;0.009048923;0.009639154;0.001326948;0.00449675;0.005826434;0.007724446;0.008145419;0.006110012;0.006182765;0.004169553;0.006491779;0.005845286;0.00333111;0.005152269;0.003843218;0.003358251;0.003598935;0.002339917;0.005262229;0.002309691;0.002305224;0.009773134;0.007304013;0.00376154;0.006386863;0.022962767;0.023943253;0.021005909;0.020690561;0.015609912;0.016279869;0.017075672;0.012984704;0.01925602;0.007251712;0.004699383;0.004354554;0.007522861;0.005141776;0.00714298;0.007503679;0.006462765;0.005139828;0.009143022;0.019811777;0.014728942;0.017915554;0.020503263;0.021332303;0.010578879;0.01282913;0.008151217;0.012060979;0.006139264;0.008234608;0.010410866;0.007101677;0.002919487;0.009668232;0.006415806;0.009477623;0.007844972;0.011797077;0.007614491;0.002291702;0.006529503;0.004480194;0.003013353;0.005115467;0.003977723;0.003036821;0.006583097;0.007078453;0.006263978;0.010604724;0.004519796;0.006942255;0.009000495;0.005205206;0.005048126;0.005156295;0.006432616
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.146263876;0.041253638;0.010187748;0.006357131;0.002402919;0.010148717;0.013260614;0.00689744;0.014210889;0.011942193;0.009922035;0.01044887;0.009662687;0.007627765;0.01114334;0.004597513;0.003707048;0.002786528;0.003787504;0.003042592;0.001915426;0.00240892;0.005677723;0.003754833;0.004316184;0.005215271;0.006782692;0.017091852;0.013803667;0.017685396;0.013506647;0.01699094;0.003489353;0.00630987;0.004282518;0.00416839;0.005526837;0.006003948;0.005233721;0.009457389;0.00542865;0.007754986;0.011251621;0.010256416;0.011763275;0.011396634;0.011252795;0.008517099;0.005255977;0.005109138;0.00394555;0.00319575;0.005765999;0.007761722;0.004381628;0.005364153;0.009304601;0.004726784;0.006135329;0.0051891;0.004919227;0.006304461;0.00877691;0.006784156;0.0077797;0.006855201;0.005616688;0.004081504;0.003889095;0.003020278;0.003994079;0.002651147;0.004324587;0.005750567;0.004939158;0.002882077;0.003978917;0.005196654;0.002330608;0.002131171;0.004478142;0.004866505;0.002789696;0.00720071;0.006586395;0.005228816;0.003900731;0.009279142;0.007742711;0.013209381;0.016246654;0.014793379;0.014406899;0.013893057;0.016428569
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.018039376;0.018459974;0.019906532;0.011041943;0.005944364;0.017275937;0.014778564;0.018390482;0.012617409;0.010081538;0.012226812;0.012582677;0.003664209;0.009758231;0.007102575;0.008301864;0.007448753;0.006664411;0.006026052;0.005329048;0.003528792;0.00255188;0.001801407;0.001633069;0.004208007;0.004477097;0.003638066;0.002978377;0.002390389;0.004279288;0.002929902;0.002644164;0.004485939;0.0034679;0.001911086;0.004639436;0.005408331;0.00277196;0.010036863;0.00792999;0.005589406;0.009099289;0.008994683;0.005117233;0.010231139;0.007385824;0.007194037;0.006077993;0.005605306;0.00558639;0.002286418;0.004600846;0.002729309;0.00574932;0.008615067;0.004285264;0.010026131;0.003535604;0.010240559;0.011482633;0.005871686;0.008911882;0.004088743;0.008864408;0.008034223;0.003281447;0.005960292;0.011252514;0.009036908;0.007106758;0.00968375;0.007943003;0.001548224;0.00184498;0.001112429;0.001565744;9.88E-04;0.002984787;0.00152953;0.002593602;0.002143772;0.008152112;0.004223094;0.004600719;0.008046833;0.004683127;0.006117787;0.007284128;0.005796457;0.004035816;0.007237137;0.009105808;0.005129195;0.002628955;0.005034634
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.146897972;0.050747745;0.009019434;0.004860254;0.018274256;0.015689627;0.019133233;0.016176451;0.015768366;0.00887123;0.008727103;0.005162298;0.007863127;0.007026038;0.003989895;0.004121587;0.012201645;0.010194604;0.010820375;0.011374163;0.016903792;0.009696848;0.008845891;0.006149634;0.006553946;0.00488764;0.004654915;0.004484825;0.003163859;0.002390106;0.004971946;0.001901051;0.003742895;0.008943108;0.011378157;0.009382411;0.006204727;0.011046552;0.004911917;0.014020557;0.008555074;0.013792416;0.008069933;0.008570886;0.009423043;0.006873691;0.00599074;0.009716526;0.018989517;0.009861608;0.01793073;0.009721211;0.013107339;0.004607008;0.008628525;0.00544726;0.003572486;0.006202109;0.003350813;0.008958821;0.009042531;0.007529513;0.003605538;0.006410959;0.009841955;0.006896513;0.007868934;0.008777779;0.008963209;0.009111947;0.010570142;0.003566174;0.005621194;0.002626699;0.009665802;0.005640305;0.00590363;0.01000383;0.005731194;0.006289162;0.004258905;0.004872279;0.005276882;0.004433063;0.002668789;0.003655079;0.00656897;0.004986322;0.004662532;0.006833443;0.004298679;0.006328592;0.003463754;0.008839178;0.003953253
;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.175229679;0.184788458;0.017344676;0.014675624;0.012720311;0.006286231;0.009133305;0.003945738;0.006611619;0.005411582;0.003917505;0.001373579;0.002015957;0.001251468;0.001713861;0.00467881;0.012995118;0.013457344;0.011214674;0.011977503;0.00770808;0.0105413;0.002841811;0.009814567;0.00421613;0.008145583;0.010424232;0.010270711;0.003317423;0.007217064;0.005103338;0.004189299;0.002312804;0.003501385;0.002840789;0.007246744;0.005275645;0.005399358;0.009743037;0.006315265;0.009141283;0.010595597;0.005884696;0.005145549;0.003705054;0.003191211;0.003170292;0.009641075;0.00574756;0.005646801;0.01020812;0.008736426;0.004726524;0.006466878;0.004790207;0.005771615;0.005965566;0.003660175;0.007170736;0.003596078;0.008381527;0.005586051;0.003245814;0.006536099;0.008206344;0.008114419;0.005951669;0.006280319;0.003870857;0.004383026;0.00541775;0.006331183;0.004502647;0.009892189;0.006100378;0.005182424;0.003120769;0.008502399;0.009776452;0.008648979;0.010150201;0.011258479;0.010271803;0.006041769;0.004298086;0.003141457;0.003021664;0.00309094;0.001869485;0.001611654;0.002405716;0.002567708;0.008548151;0.016449081;0.011531079
