project;commit;benchmark;params;i10;i100;factor
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineFlowable;;0.090884203;0.017484203;0.192378898
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000000;0.113688747;0.023847618;0.209762345
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1;0.801165516;0.231893253;0.289444875
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=10000;0.097588571;0.013746838;0.140865244
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=1000;0.134603606;0.015304125;0.113697737
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000;0.015614171;0.001541297;0.098711404
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=1000000;0.415917177;0.154887333;0.372399461
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1000000;0.147736774;0.048899644;0.330991686
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000000;0.097185005;0.024390815;0.25097303
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=10000;0.071073126;0.009481894;0.133410394
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=1;0.558510849;0.084338596;0.151006191
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1000,count=10000,parallelism=3;0.239609243;0.086654257;0.361648221
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.singleJust;times=1000000;0.642893548;0.148438745;0.230891638
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;0.137825997;0.0135688;0.098448772
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=10000;0.227594625;0.083816597;0.368271425
ReactiveX/RxJava;;io.reactivex.BlockingPerf.observableBlockingLast;times=1000;0.082442094;0.120982225;1.467481226
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=1;1.519645966;1.069429905;0.703736218
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000000;0.012811224;0.066166058;5.164694528
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=1;0.384435442;0.067402942;0.175329676
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.maybeFlattenAsPublisher;times=1000000;0.054138082;0.011863103;0.219126762
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=1000;0.222696604;0.043418183;0.194965625
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=10;0.154048364;0.019202038;0.124649414
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=10;0.230140248;0.127319702;0.55322658
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableConvert;count=1;0.277205448;0.04618463;0.166607943
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1;0.718430818;0.212152617;0.295299995
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=100000;0.022275124;0.002721041;0.122156023
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=128,work=100;0.058682228;0.019674801;0.335276997
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1;0.986202263;0.07706007;0.078138201
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapPublisher;times=1000000;0.00672712;0.001414983;0.210340086
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=10000;0.130657339;0.017437138;0.133457013
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000;0.006413656;0.002314318;0.360842176
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000000,maxConcurrency=1,work=100;0.032594945;0.011145212;0.341930691
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=10;0.307333821;0.175565671;0.571253989
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=1;0.384476435;0.420666188;1.094127363
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10;0.212074174;0.066649522;0.314274578
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=100000;0.025907755;0.001340064;0.051724439
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=1000;0.010897594;0.002131;0.195547738
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1;0.541259952;0.042072332;0.077730362
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow1;times=10;0.429927262;0.057032831;0.13265693
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10000;0.09670562;0.016503635;0.170658485
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=1000;0.068735856;0.011795051;0.171599678
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=10;0.52033483;0.061684391;0.118547496
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=10;0.198756899;0.185376908;0.932681626
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1000000;0.096203127;0.023628844;0.245614097
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000,maxConcurrency=8;0.165440563;0.015533303;0.093890537
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100;0.180078646;0.164667639;0.914420685
ReactiveX/RxJava;;io.reactivex.CallableAsyncPerf.pipelineMaybe;;0.029357778;0.037236682;1.268375349
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=10;0.2470151;0.436794367;1.768290146
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;0.289447327;0.160295929;0.553799998
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;0.024772408;0.001515754;0.061187169
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=1000000;0.136913933;0.048794723;0.356389756
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=1;2.369619706;0.111235485;0.046942336
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000000;0.152071516;0.050207846;0.330159438
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000000;0.266634768;0.076266354;0.286033042
ReactiveX/RxJava;;io.reactivex.FlattenJustPerf.flowable;times=10;0.475081312;0.053903882;0.113462435
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000000;0.411700153;0.06395993;0.155355613
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10;0.208299785;0.163781923;0.786279846
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=8;0.159565366;0.024938071;0.156287494
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=32;0.124297677;0.013660502;0.109901504
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=1;0.554190635;0.075927465;0.137006042
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1m;;0.004647793;0.005414602;1.164983403
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=10,cpu=1;0.268468154;0.756202778;2.816731767
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=100;0.0920353;0.155601907;1.690676375
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;0.693869484;0.07825704;0.112783517
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100;0.571312623;0.02612596;0.045729709
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=32,work=1000;0.087496328;0.025301696;0.289174374
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1;0.625925968;0.229296218;0.366331212
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=8,work=100;0.049727097;0.014363914;0.28885486
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=32,work=100;0.109706571;0.03868311;0.352605224
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=1;0.598576939;0.134861799;0.225304035
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100,maxConcurrency=128;0.133834339;0.026404761;0.197294363
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=100;0.016972636;0.019740138;1.163056725
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1;0.647799223;0.083619549;0.129082509
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10000;0.077239205;0.009591946;0.124184944
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=32;0.120787542;0.017072888;0.141346431
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=10000;0.087463659;0.011528175;0.131805314
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10;0.31663339;0.175786447;0.555173436
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=100000;0.118504362;0.01363175;0.11503163
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.subject1m;;0.005955182;0.00157703;0.264816477
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=1000000;0.013765516;0.002314647;0.168148226
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10000;0.083874501;0.035653455;0.425080981
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNAsyncStreamsOfN;size=1000;0.11705862;0.048798935;0.416876052
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000,count=10000,parallelism=2;0.058463843;0.013002638;0.222404777
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1;0.630083517;1.881854291;2.98667437
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=3;0.061672926;0.008790217;0.142529599
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=100000;0.087318974;0.011125655;0.127413942
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=10;0.353756837;0.043383842;0.122637466
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMap;times=1000;0.115683813;0.017013807;0.147071628
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=10;0.250524323;0.056042947;0.223702619
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1;0.731051519;0.106036939;0.14504715
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=10000;0.079128526;0.024025004;0.303620007
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000,maxConcurrency=1,work=1;0.02490244;0.037464924;1.504467996
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsObservable;times=1000000;0.00552296;0.07250367;13.12768334
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10,maxConcurrency=1;0.395680923;0.137809785;0.348285137
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100,count=10000,parallelism=3;0.257153101;0.042689304;0.166007346
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000000;0.122619627;0.038634301;0.315074362
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100;0.396104706;0.07786885;0.196586531
ReactiveX/RxJava;;io.reactivex.ReducePerf.flowMaybe;times=1000000;0.57091995;0.086360309;0.15126518
ReactiveX/RxJava;;io.reactivex.PublishProcessorPerf.unbounded1;;0.372436156;0.071965449;0.193228954
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=1;0.175510745;0.024418601;0.139128811
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1000;0.37778031;0.058382939;0.154542037
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000000;0.130792716;0.020864491;0.159523341
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=10000;0.005394278;0.007202;1.335118467
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=100;0.142853845;0.026423449;0.184968411
ReactiveX/RxJava;;io.reactivex.BlockingGetPerf.flowableBlockingLast;;0.49547494;0.106228678;0.214397681
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10,count=10000,parallelism=4;0.895664731;0.320333773;0.357649198
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=1000,cpu=10;0.017075565;0.00211036;0.12358946
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=1;0.442641819;0.277617451;0.62718306
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10000,cpu=100;0.014100163;0.001275337;0.090448379
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10000;0.064478381;0.01077621;0.167129037
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000000;0.128764792;0.048258491;0.37478017
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1000000;0.15490711;0.043851028;0.283079508
ReactiveX/RxJava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1000;0.09715499;0.050618216;0.5210048
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=10000;0.009695986;0.001460908;0.150671399
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=10000;0.070956289;0.012751973;0.179715902
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsPublisher;times=1;3.008747754;0.106216384;0.035302522
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1;0.620439268;0.104796386;0.168906759
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapPublisher;times=1000000;0.006487704;0.001367539;0.210789418
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000,maxConcurrency=256;0.106609728;0.014710538;0.137984948
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=8,work=1;0.2737637;0.036897263;0.134777778
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=1,count=10000,parallelism=4;0.349757892;0.179322994;0.51270607
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=100;0.10733946;0.05359495;0.499303328
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=1000;0.096308783;0.019384813;0.201277724
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=100;0.218810829;0.038444553;0.175697673
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000,maxConcurrency=8;0.091167538;0.016730941;0.183518621
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservable;times=1000000;0.312302627;0.089202312;0.2856278
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapCompletableAsObs0;times=10000;0.221630745;0.020523718;0.092603207
ReactiveX/RxJava;;io.reactivex.FlatMapJustPerf.observable;times=10;0.273590182;0.03946541;0.144250096
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000000;0.030343269;0.003117757;0.102749535
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=10;0.202021302;0.121117164;0.5995267
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowablePlain;count=1000;0.087719463;0.006966364;0.079416399
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapPublisher;times=1;1.22066175;0.547276586;0.448344175
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000;0.121433799;0.019131859;0.157549701
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowablePlain;count=10000;0.07305859;0.010075341;0.13790768
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1,maxConcurrency=1,work=10;0.154267582;0.046841388;0.303637277
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapObservable;times=1;1.740130928;0.094216257;0.0541432
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000000;0.07730547;0.026042536;0.336878311
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=100,cpu=1000;0.005247947;9.53E-04;0.181666922
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10,maxConcurrency=256,work=10;0.037946206;0.094562559;2.492016179
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=100000;0.084104352;0.011546631;0.137289344
ReactiveX/RxJava;;io.reactivex.StrictPerf.external;count=10,cpu=10;0.544051028;0.240627157;0.442287846
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100,maxConcurrency=32,work=1;0.083014753;0.01764896;0.212600277
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=10000;0.064227576;0.00142222;0.022143445
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=10;0.235512669;0.196713849;0.835258036
ReactiveX/RxJava;;io.reactivex.JustAsyncPerf.subscribeOnFlowable;;0.165402421;0.106154048;0.641792591
ReactiveX/RxJava;;io.reactivex.BlockingGetPerf.single;;0.786081885;0.077920265;0.099124871
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=10;0.2481924;0.041104784;0.165616612
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000000;0.019866655;0.003018007;0.151913172
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=1;0.505486987;0.031458242;0.062233535
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1;0.477665816;0.407476499;0.853057692
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlattenAsPublisher;times=1000;0.008439839;0.005927007;0.702265401
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1;0.863512808;0.160171844;0.185488671
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=10;0.237187771;0.115907118;0.488672402
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10000;0.339400877;0.052472701;0.154603906
ReactiveX/RxJava;;io.reactivex.FlattenRangePerf.flowable;times=1000;0.129699427;0.023503244;0.181213171
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=1000;0.10742664;0.012609569;0.117378422
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1000000;0.018708922;0.008609269;0.460169182
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000;0.099068477;0.014138854;0.142717994
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=1000;0.067789641;0.009247275;0.136411328
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=10;0.222482026;0.06363298;0.286014027
ReactiveX/RxJava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100;0.051196807;0.005315564;0.103826081
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=256,work=100;0.088697627;0.019269005;0.217243745
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=1000000;0.204067595;0.026470838;0.129716029
ReactiveX/RxJava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsPublisher;times=1000000;0.007535777;0.019028818;2.525130152
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=1000000;0.10777908;0.013707971;0.127185826
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=128;0.141483479;0.047256881;0.334009891
ReactiveX/RxJava;;io.reactivex.FlattenCrossMapPerf.observable;times=1000;0.033785849;0.024159943;0.715090602
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=100000;0.082157776;0.016881528;0.205476941
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=10;0.519247091;0.066101801;0.127303171
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000000,cpu=10000;0.002486271;5.12E-04;0.205831041
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1000000;0.105656387;0.019081996;0.18060428
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.observableInner;times=1000000;0.150514641;0.030354549;0.201671738
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1,count=10000,parallelism=4;0.762582606;0.309086681;0.405315671
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;0.495967528;0.053530358;0.107931175
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000,maxConcurrency=256;0.15434075;0.046794925;0.303192285
ReactiveX/RxJava;;io.reactivex.StrictPerf.internal;count=1000,cpu=10000;0.006831872;8.80E-04;0.128871238
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100;0.122827115;0.022755449;0.185264048
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=10000;0.056900524;0.010388731;0.182577073
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000,maxConcurrency=8;0.110441784;0.021160294;0.191596817
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=10;0.261564091;0.058151649;0.222322755
ReactiveX/RxJava;;io.reactivex.BlockingGetPerf.observableBlockingFirst;;0.788273607;0.0784393;0.099507708
ReactiveX/RxJava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10000;0.261556798;0.005260794;0.02011339
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000,maxConcurrency=1,work=1;0.040764039;0.023975808;0.588160762
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=1,work=1;0.042052262;0.022830949;0.542918455
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=100000;0.115982139;0.016513288;0.142377852
ReactiveX/RxJava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10000,count=10000,parallelism=1;0.072840847;0.010882726;0.149404164
ReactiveX/RxJava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapJust;times=1000;0.138042718;0.041808258;0.302864639
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.range;times=1000;0.200260064;0.080486074;0.401907764
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000000;0.00746112;0.003309071;0.443508648
ReactiveX/RxJava;;io.reactivex.ToFlowablePerf.flowable;times=1;0.680280547;0.131305251;0.193016325
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=100000;0.077558898;0.009922355;0.127933167
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableConvert;count=100000;0.115114075;0.013392489;0.116341018
ReactiveX/RxJava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1;0.644526945;0.156617376;0.242995855
ReactiveX/RxJava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=100000;0.130889829;0.013498717;0.103130374
ReactiveX/RxJava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=100;0.366569474;0.044052495;0.120175024
ReactiveX/RxJava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOf1;size=1;0.285727138;0.314808664;1.101780764
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100000;0.022466967;0.003990483;0.177615583
ReactiveX/RxJava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000,maxConcurrency=32,work=1;0.067457318;0.030133504;0.44670474
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableDedicated;count=100000;0.116690027;0.014265892;0.122254598
ReactiveX/RxJava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000;0.167488341;0.012999396;0.077613739
