project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioLowerCov;ratioUpperCov;ratioLowerCi;ratioUpperCi;ratioLowerKld;ratioUpperKld
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;1.073752728021412E-6;1.0800257018992546E-6;1.0756865181230114E-6;1.0900425663170887E-6;0.10593598900766879;0.10660129047506058;0.12191716862168188;0.12402499878881829;0.04369343913039265;0.014051085820880297;0.018389977624930085;1.3599225608941996E-7;0.08966678227002822;0.026385562381190664;0.9865379;1.003131;0.9910383;1.007789;0.9927989;1.013849
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;1.344263246974101E-4;1.3441495937562573E-4;1.341369585917187E-4;1.3453694898979862E-4;0.014421293008639714;0.017709161760887545;0.018920143432422504;0.02117824715039692;0.0091146515457539;0.036481498560390284;0.10160976878780778;0.26440794533195655;7.918245186998737E-6;1.5316318554779295E-35;0.999026;1.002252;0.9972734;1.002265;0.9955682;1.003159
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput3Params;;1.8951506657322863E-7;2.0674250776786448E-7;1.9002012213434678E-7;2.0040817144001508E-7;0.03101458499518957;0.09988304104957273;0.05165130407017782;0.10370915712327569;0.16501830473980433;0.014948899490711182;0.019853032006346576;1.1317615088977384E-90;0.06727899008730098;0.01510261810993705;1.055995;1.126493;0.9929591;1.013579;1.029625;1.104763
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat;;4.087381643479138E-7;4.0786969575660537E-7;4.0857057057057284E-7;4.136302672405256E-7;0.06501065148217205;0.07291872895536336;0.08245826791654126;0.06049026340571997;0.01627495570673334;0.019200673999993388;0.04493514686689144;0.04633051136252905;0.018752409006010957;3.780840253108765E-8;0.9694865;0.9878278;0.9835927;1.007634;1.000486;1.007106
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5&threadContextMapAlias=NoGcSortedArray;7.593758127438521E-8;7.597699769977306E-8;7.602940000000268E-8;7.58914891489175E-8;0.30069393977692804;0.3053401090920674;0.3202542783348275;0.3178423012787806;0.008124749656119958;0.00995628688606582;0.0023581631945329175;0.3197605093538378;0.2227420450171106;0.7727507156068357;1.051689;1.09588;1.001997;1.053828;1.000396;1.050281
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg;;2.5595135622059243E-7;2.584743743743693E-7;2.5571635963155014E-7;2.581337739060725E-7;0.013568805188716143;0.044976339728359814;0.02101148082234591;0.028582816720456303;0.011787645918363563;0.03437223457058489;0.0024847836167600406;0.14903065071065924;2.5831905590176402E-5;0.7610154762443379;1.0027;1.034305;0.9967287;1.004177;1.001904;1.017019
log4j2;;org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface.annotationMissing;;3.63614084225297E-8;3.5904261704686436E-8;3.5870674134831425E-8;3.6333866773357515E-8;0.025801005776754957;0.01773986598736635;0.02089165766652851;0.028820801090344243;0.31783166402501783;0.30225679025972246;0.004847083250800405;0.0;7.025435669053818E-300;0.5528097984767589;0.9800463;0.9918761;0.9761398;0.9846301;0.9962794;1.001415
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput3Params;;1.0418005000000022E-6;1.0563887388738885E-6;1.0569781999999986E-6;1.03644814481448E-6;0.03608858211101526;0.027965865041012134;0.01970270456916946;0.057331016577794505;0.04045255525552555;0.02952495;0.03919016901690169;7.26440755459513E-7;2.99233451617937E-4;1.5901788361429319E-6;1.005124;1.012268;1.005438;1.020839;0.9801874;1.002902
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline;;2.932690000000182E-8;2.93237323732391E-8;2.95168100860533E-8;2.926352635263718E-8;0.01993308230671628;0.028687930254975406;0.012483580699949263;0.02729949047377018;0.05980909090909091;0.12918483089853913;0.05839074907490749;2.393953996562295E-13;2.2984044727770066E-56;8.613577160362251E-13;0.9957782;1.006465;1.001368;1.009232;0.9908679;1.000172
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;8.635012360939405E-7;8.516282447466007E-7;8.653946446961897E-7;8.84493766099946E-7;0.04541489953983639;0.050113957783092945;0.03979182626349002;0.0786434019364933;0.0780619066439243;0.017212512682374777;0.03517332592908179;4.522466831318296E-21;0.03778855167944611;2.1953371613734117E-5;0.9761033;0.9821824;0.9920086;0.9989607;1.008977;1.046733
