blynkkk/blynk-server,false,1507,1507,535,158,true,,,https://github.com/blynkkk/blynk-server.git,2019-08-16T08:10:38Z,,true,false,false,100,100
person-lee/nlp,false,0,0,0,1,true,,,https://github.com/person-lee/nlp.git,2016-10-13T12:25:10Z,,true,false,false,0,16
marcust/stagemonitor,true,0,0,0,1,true,stagemonitor/stagemonitor,true,https://github.com/marcust/stagemonitor.git,2015-09-03T12:42:13Z,false,false,false,false,,
biboudis/clashofthelambdas,false,18,18,4,5,true,,,https://github.com/biboudis/clashofthelambdas.git,2019-06-25T23:51:47Z,,true,false,false,0,78
takari/presto,true,0,0,1,14,true,prestodb/presto,false,https://github.com/walmartlabs/presto.git,2019-05-14T19:15:28Z,true,false,false,false,,
andreytim/jafar,false,0,0,1,1,true,,,https://github.com/andreytim/jafar.git,2015-04-30T14:26:30Z,,true,false,false,0,100
TridentSDK/TridentSDK,false,47,47,21,18,true,,,https://github.com/TridentSDK/TridentSDK.git,2019-05-09T23:24:33Z,,true,false,false,0,100
Netflix/feign,false,4784,4784,973,404,true,,,https://github.com/OpenFeign/feign.git,2019-08-16T09:59:07Z,,true,false,false,5,100
mpwaller/diet-yoink,false,0,0,0,1,false,,,,,,false,,,,
ambro2/jabref,true,0,0,0,1,true,JabRef/jabref,false,https://github.com/ambro2/jabref.git,2016-08-24T14:24:02Z,true,false,false,false,,
fbaro/jpack,false,0,0,0,1,true,,,https://github.com/fbaro/jpack.git,2015-03-31T20:31:33Z,,true,false,false,0,28
protobufel/protobuf-el,false,11,11,0,2,true,,,https://github.com/protobufel/protobuf-el.git,2019-01-28T06:53:14Z,,true,false,false,1,57
ghxandsky/benchmarx,true,1,1,0,1,true,K0zka/benchmarx,false,https://github.com/ghxandsky/benchmarx.git,2019-08-10T19:50:00Z,false,true,false,false,0,5
burmanm/gorilla-tsc,false,100,100,19,12,true,,,https://github.com/burmanm/gorilla-tsc.git,2019-08-16T12:37:15Z,,true,false,false,5,73
glowroot/glowroot,false,650,650,152,56,true,,,https://github.com/glowroot/glowroot.git,2019-08-16T09:30:43Z,,true,false,false,61,100
neo4j-contrib/neo4j-jdbc,true,79,79,41,28,true,larusba/neo4j-jdbc,true,https://github.com/neo4j-contrib/neo4j-jdbc.git,2019-08-14T03:40:52Z,false,false,false,false,,
mike-tr-adamson/incubator-tinkerpop,true,0,0,0,0,true,apache/tinkerpop,false,https://github.com/mike-tr-adamson/incubator-tinkerpop.git,2016-04-13T09:27:48Z,false,true,false,false,0,100
toyama0919/presto,true,1,1,0,1,true,prestodb/presto,false,https://github.com/toyama0919/presto.git,2016-03-18T00:24:51Z,true,false,false,false,,
gdusbabek/cassandra,true,0,0,0,0,true,apache/cassandra,false,https://github.com/gdusbabek/cassandra.git,2015-04-02T20:20:37Z,true,false,false,false,,
akarnokd/ixjava,false,206,206,8,15,true,,,https://github.com/akarnokd/ixjava.git,2019-06-11T11:23:21Z,,true,false,false,14,92
tudorv91/SparkJNI,false,11,11,3,3,true,,,https://github.com/tudorv91/SparkJNI.git,2019-05-04T20:16:14Z,,true,false,false,0,95
komiya-atsushi/fast-rng-java,false,13,13,0,1,true,,,https://github.com/komiya-atsushi/fast-rng-java.git,2019-04-23T14:54:44Z,,true,false,false,0,69
anonl/nvlist,false,6,6,1,4,true,,,https://github.com/anonl/nvlist.git,2019-08-13T20:30:07Z,,true,false,false,1,100
awood/crl-stream,false,1,1,0,1,true,,,https://github.com/awood/crl-stream.git,2017-11-24T06:49:27Z,,true,false,false,0,42
tsouza/elasticsearch,true,0,0,0,0,true,elastic/elasticsearch,false,https://github.com/tsouza/elasticsearch.git,2018-05-26T19:34:01Z,false,true,false,false,0,100
tbrooks8/netty,true,0,0,0,1,true,netty/netty,true,https://github.com/tbrooks8/netty.git,2019-05-22T13:29:52Z,true,false,false,false,,
nikarh/equals-builder,false,3,3,0,1,true,,,https://github.com/nikarh/equals-builder.git,2018-05-10T13:22:59Z,,true,false,false,0,29
windie/netty,true,0,0,0,1,true,netty/netty,true,https://github.com/windie/netty.git,2016-02-13T03:31:55Z,true,false,false,false,,
shitikanth/jabref,true,0,0,0,1,true,JabRef/jabref,false,https://github.com/shitikanth/jabref.git,2016-10-12T23:46:24Z,true,false,false,false,,
asimihsan/jmh-gradle-anagrams,false,0,0,0,1,true,,,https://github.com/asimihsan/jmh-gradle-anagrams.git,2015-03-09T06:45:12Z,,true,false,false,0,3
larusba/neo4j-jdbc,false,10,10,47,17,true,,,https://github.com/larusba/neo4j-jdbc.git,2019-07-15T20:49:13Z,,true,false,false,0,100
liquidm/druid,true,0,0,0,36,true,apache/incubator-druid,false,https://github.com/liquidm/druid.git,2019-03-11T08:57:05Z,true,false,false,false,,
maxdemarzi/neo_dislikes,false,1,1,0,1,true,,,https://github.com/maxdemarzi/neo_dislikes.git,2015-03-21T09:39:54Z,,true,false,false,0,3
reactor/reactive-streams-commons,false,265,265,35,37,true,,,https://github.com/reactor/reactive-streams-commons.git,2019-08-13T11:42:08Z,,true,false,false,0,100
pgjdbc/pgjdbc,false,699,699,453,84,true,,,https://github.com/pgjdbc/pgjdbc.git,2019-08-15T07:02:33Z,,true,false,false,0,100
areese/JavaTheCostOfDoingNothing,false,0,0,1,1,true,,,https://github.com/areese/JavaTheCostOfDoingNothing.git,2018-06-01T23:38:33Z,,true,false,false,0,59
fizzed/template-benchmark,true,5,5,4,1,true,mbosecke/template-benchmark,true,https://github.com/fizzed/template-benchmark.git,2019-02-25T01:57:01Z,false,false,false,false,,
zsxwing/RxJava,true,0,0,0,1,true,ReactiveX/RxJava,true,https://github.com/zsxwing/RxJava.git,2014-07-04T08:45:27Z,true,false,false,false,,
reboss/Hystrix,true,0,0,0,1,false,,,,,,false,,,,
opendaylight/yangtools,false,66,66,85,28,true,,,https://github.com/opendaylight/yangtools.git,2019-08-16T12:33:02Z,,true,false,false,0,100
kevinyien/client_java,true,0,0,0,0,true,prometheus/client_java,false,https://github.com/kevinyien/client_java.git,2015-10-13T02:35:24Z,false,true,false,false,0,100
cryptomator/cryptolib,false,48,48,22,10,true,,,https://github.com/cryptomator/cryptolib.git,2019-08-01T09:30:27Z,,true,false,false,0,100
pujav65/incubator-rya,true,0,0,0,2,true,apache/incubator-rya,false,https://github.com/pujav65/incubator-rya.git,2016-06-23T12:40:25Z,true,false,false,false,,
dcapwell/collections,false,0,0,0,1,true,,,https://github.com/dcapwell/collections.git,2016-04-23T18:18:57Z,,true,false,false,0,8
jbripley/RxJava,true,0,0,0,1,true,ReactiveX/RxJava,true,https://github.com/jbripley/RxJava.git,2014-07-05T19:54:43Z,true,false,false,false,,
easymock/objenesis,false,366,366,67,37,true,,,https://github.com/easymock/objenesis.git,2019-08-11T15:49:15Z,,true,false,false,8,100
apptik/RHub,false,68,68,6,8,true,,,https://github.com/apptik/RHub.git,2019-03-20T21:56:37Z,,true,false,false,4,100
acisternino/narjillos-math-bench,false,1,1,0,1,true,,,https://github.com/acisternino/narjillos-math-bench.git,2015-05-03T17:49:46Z,,true,false,false,0,9
trautonen/logback-ext,false,22,22,37,1,true,,,https://github.com/trautonen/logback-ext.git,2019-01-03T07:37:59Z,,true,false,false,0,70
kojiyokota/jabref,true,0,0,0,1,false,,,,,,false,,,,
fpavageau/bench-for-name,false,0,0,1,1,true,,,https://github.com/fpavageau/bench-for-name.git,2014-05-15T12:58:24Z,,true,false,false,0,3
wenerme/seq,false,2,2,1,3,true,,,https://github.com/wenerme/seq.git,2017-10-19T04:45:29Z,,true,false,false,0,12
electrum/slice,true,0,0,0,1,true,airlift/slice,false,https://github.com/electrum/slice.git,2018-12-31T05:56:51Z,true,false,false,false,,
mangeshpardeshiyahoo/druid,true,0,0,0,1,true,apache/incubator-druid,false,https://github.com/mangesh-pardeshi/druid.git,2018-07-06T15:32:39Z,true,false,false,false,,
dryuf/dryuf-concurrent,false,0,0,1,1,true,,,https://github.com/dryuf/dryuf-concurrent.git,2018-11-27T04:46:11Z,,true,false,false,0,36
lotusws/btrace,true,0,0,0,1,true,btraceio/btrace,false,https://github.com/lotusws/btrace.git,2016-03-09T08:34:23Z,false,true,false,false,0,100
prasanthj/hasher,false,10,10,6,2,true,,,https://github.com/prasanthj/hasher.git,2019-06-03T08:51:37Z,,true,false,false,0,20
victor-cr/template-text-parser,false,0,0,0,0,true,,,https://github.com/victor-cr/template-text-parser.git,2016-03-20T10:14:40Z,,true,false,false,0,14
akarnokd/RxJava2Extensions,false,564,564,33,25,true,,,https://github.com/akarnokd/RxJavaExtensions.git,2019-08-14T09:28:06Z,,true,false,false,71,100
gAmUssA/hazelcast-mongo-experiments,false,1,1,0,2,true,,,https://github.com/gAmUssA/hazelcast-mongo-experiments.git,2018-04-05T04:26:36Z,,true,false,false,0,8
danielnorberg/rut,false,16,16,6,3,true,,,https://github.com/danielnorberg/rut.git,2019-02-13T05:18:26Z,,true,false,false,0,100
RapidPM/rapidpm-microservice,false,5,5,4,11,true,,,https://github.com/svenruppert/rapidpm-microservice.git,2018-08-13T06:24:56Z,,true,false,false,0,100
ryankennedy/dropwizard,true,0,0,0,1,false,,,,,,false,,,,
TU-Berlin-SNET/tresor-pdp-caching,false,0,0,1,9,true,,,https://github.com/TU-Berlin-SNET/tresor-pdp-caching.git,2015-09-29T08:33:51Z,,true,false,false,0,2
chriswins2much/golo-lang,true,0,0,0,1,false,,,,,,false,,,,
conchlee/grpc-java,true,0,0,0,1,true,grpc/grpc-java,true,https://github.com/conchlee/grpc-java.git,2015-08-23T11:29:15Z,true,false,false,false,,
volodin-aa/openjdk-benchmark,false,0,0,0,1,true,,,https://github.com/volodin-aa/openjdk-benchmark.git,2016-04-27T09:54:14Z,,true,false,false,0,9
martijnvg/elasticsearch,true,12,12,3,3,true,elastic/elasticsearch,false,https://github.com/martijnvg/elasticsearch.git,2018-11-30T10:03:06Z,true,false,false,false,,
udoprog/scribe,false,0,0,0,1,true,,,https://github.com/udoprog/scribe.git,2016-08-26T20:50:30Z,,true,false,false,0,22
dabla/parallel-iterable,false,0,0,1,3,true,,,https://github.com/dabla/parallel-iterable.git,2016-03-09T10:15:49Z,,true,false,false,1,60
voidException/java-8-lambdas-exercises,true,0,0,0,1,true,RichardWarburton/java-8-lambdas-exercises,false,https://github.com/voidException/java-8-lambdas-exercises.git,2015-07-29T11:34:27Z,false,true,false,false,0,39
lemire/microbenchmarks,false,11,11,1,3,true,,,https://github.com/lemire/microbenchmarks.git,2019-07-10T18:19:40Z,,true,false,false,0,100
cheremin/fastlogger,false,6,6,3,4,true,,,https://github.com/cheremin/fastlogger.git,2016-09-15T21:20:16Z,,true,false,false,0,3
Squarespace/template-compiler,false,32,32,6,21,true,,,https://github.com/Squarespace/template-compiler.git,2019-07-27T13:11:41Z,,true,false,false,0,100
arnohaase/a-foundation,false,31,31,7,11,true,,,https://github.com/arnohaase/a-foundation.git,2018-12-28T23:11:34Z,,true,false,false,0,100
tkao1000/pinot,true,0,0,0,1,true,apache/incubator-pinot,false,https://github.com/tkao1000/pinot.git,2018-11-10T17:02:31Z,false,true,false,false,0,100
renoth/texxxxas,false,0,0,0,1,true,,,https://github.com/renoth/texxxxas.git,2015-05-08T19:04:02Z,,true,false,false,0,19
tsdl2013/SimpleFlatMapper,true,0,0,0,1,false,,,,,,false,,,,
mcanthony/presto,true,1,1,0,1,true,prestodb/presto,false,https://github.com/mcanthony/presto.git,2016-03-18T00:24:52Z,true,false,false,false,,
jf367/presto,true,0,0,0,1,true,prestodb/presto,false,https://github.com/jf367/presto.git,2016-01-16T01:07:35Z,true,false,false,false,,
neowu/core-ng-project,false,60,60,25,24,true,,,https://github.com/neowu/core-ng-project.git,2019-08-16T00:11:09Z,,true,false,false,0,100
lingochamp/presto,true,0,0,2,9,true,prestodb/presto,false,https://github.com/lingochamp/presto.git,2016-03-18T00:24:50Z,true,false,false,false,,
orangelynx/Trident,true,0,0,0,1,false,,,,,,false,,,,
IRus/Instanceof-vs-Try-Catch,false,0,0,0,1,true,,,https://github.com/IRus/Instanceof-vs-Try-Catch.git,2018-06-17T22:03:36Z,,true,true,false,0,5
zxs/druid,true,1,1,0,1,true,apache/incubator-druid,false,https://github.com/zxs/druid.git,2018-07-06T15:32:32Z,true,false,false,false,,
paritytrading/parity,false,367,367,145,55,true,,,https://github.com/paritytrading/parity.git,2019-08-12T09:00:55Z,,true,false,false,7,100
panchenko/pgjdbc,true,0,0,0,1,true,pgjdbc/pgjdbc,true,https://github.com/panchenko/pgjdbc.git,2017-09-02T01:24:24Z,true,false,false,false,,
slandelle/netty,true,1,1,0,1,false,,,,,,false,,,,
spring-cloud/spring-cloud-sleuth,false,1118,1118,518,124,true,,,https://github.com/spring-cloud/spring-cloud-sleuth.git,2019-08-16T11:42:31Z,,true,false,false,0,100
buchgr/grpc-java,true,0,0,0,1,true,grpc/grpc-java,true,https://github.com/buchgr/grpc-java.git,2015-03-11T21:25:43Z,true,false,false,false,,
dyu/protostuff,true,0,0,0,1,true,protostuff/protostuff,false,https://github.com/dyu/protostuff.git,2016-05-18T12:56:26Z,false,true,false,false,0,100
fpavageau/bench-simple-name,false,0,0,0,1,true,,,https://github.com/fpavageau/bench-simple-name.git,2015-01-14T15:46:56Z,,true,false,false,0,1
udoprog/tiny-ogt,false,0,0,0,1,true,,,https://github.com/udoprog/scribe.git,2016-08-26T20:50:30Z,,true,false,false,0,22
eseifert/gral,false,139,139,33,14,true,,,https://github.com/eseifert/gral.git,2019-07-24T11:24:47Z,,true,false,false,0,100
msteindorfer/jmh,false,2,2,2,1,true,,,https://github.com/msteindorfer/jmh.git,2018-05-11T12:22:55Z,,true,false,false,0,100
irobertson/invokedynamic-talk-code,false,4,4,1,1,true,,,https://github.com/irobertson/invokedynamic-talk-code.git,2015-06-27T02:14:48Z,,true,false,false,0,5
centic9/poi-benchmark,false,0,0,1,1,true,,,https://github.com/centic9/poi-benchmark.git,2019-08-15T23:46:14Z,,true,false,false,0,100
terma/fast-select,false,11,11,7,0,true,,,https://github.com/terma/fast-select.git,2018-11-02T19:50:21Z,,true,false,false,4,100
michaelhixson/jmh-benchmark-listof,false,0,0,0,1,true,,,https://github.com/michaelhixson/jmh-benchmark-listof.git,2015-11-08T23:18:43Z,,true,false,false,0,20
kratorius/cuckoohash,false,0,0,0,1,true,,,https://github.com/ivgiuliani/cuckoohash.git,2016-06-11T18:27:46Z,,true,false,false,0,65
tfgm-bud/simple-binary-encoding,true,0,0,0,1,true,real-logic/simple-binary-encoding,true,https://github.com/tfgm-bud/simple-binary-encoding.git,2015-08-03T19:58:38Z,true,false,false,false,,
tzaeschke/distributed-phtree,false,1,1,1,1,true,,,https://github.com/tzaeschke/distributed-phtree.git,2017-10-16T14:39:21Z,,true,false,false,0,100
michaljonko/blog-examples,false,0,0,0,1,true,,,https://github.com/michaljonko/blog-examples.git,2016-02-03T23:38:07Z,,true,false,false,0,73
snazy/ohc,false,430,430,72,45,true,,,https://github.com/snazy/ohc.git,2019-08-13T15:55:53Z,,true,false,false,0,100
jerrinot/FieldMagic,false,16,16,2,5,true,,,https://github.com/jerrinot/FieldMagic.git,2016-06-10T03:14:11Z,,true,false,false,0,37
arnaudroger/jmh-exp,false,0,0,0,1,true,,,https://github.com/arnaudroger/jmh-exp.git,2015-09-04T12:22:17Z,,true,false,false,0,2
kvr000/zbynek-java-exp,false,0,0,0,1,true,,,https://github.com/kvr000/zbynek-java-exp.git,2019-01-17T04:00:52Z,,true,false,false,0,78
Siedlerchr/jabref,true,0,0,0,1,true,JabRef/jabref,false,https://github.com/Siedlerchr/jabref.git,2016-01-24T16:12:01Z,true,false,false,false,,
almondtools/regexbench,false,1,1,0,1,true,,,https://github.com/almondtools/regexbench.git,2019-01-04T09:10:43Z,,true,false,false,0,70
apache/directory-kerby,false,62,62,47,27,true,,,https://github.com/apache/directory-kerby.git,2019-08-10T19:50:28Z,,true,false,false,0,100
RoaringBitmap/RoaringBitmap,false,1373,1373,260,102,true,,,https://github.com/RoaringBitmap/RoaringBitmap.git,2019-08-16T06:10:58Z,,true,false,false,0,100
yshaojie/Hystrix,true,0,0,0,1,true,Netflix/Hystrix,false,https://github.com/yshaojie/Hystrix.git,2015-08-14T03:36:52Z,true,false,false,false,,
daschl/netty,true,0,0,1,0,true,netty/netty,true,https://github.com/daschl/netty.git,2014-06-24T06:07:06Z,true,false,false,false,,
seetharamireddy540/netty,true,0,0,0,1,true,netty/netty,true,https://github.com/seetharamireddy540/netty.git,2015-09-28T04:07:14Z,true,false,false,false,,
gregor-i/nutria,false,2,2,0,3,false,,,,,,false,,,,
epickrram/lock-benchmark,false,0,0,1,1,true,,,https://github.com/epickrram/lock-benchmark.git,2014-12-12T17:32:23Z,,true,false,false,0,2
girirajsharma/elasticsearch,true,0,0,0,1,true,elastic/elasticsearch,false,https://github.com/girirajsharma/elasticsearch.git,2016-04-14T11:31:26Z,true,false,false,false,,
nielsbasjes/yauaa,false,304,304,60,31,true,,,https://github.com/nielsbasjes/yauaa.git,2019-08-13T10:15:46Z,,true,false,false,0,100
paninij/paninij,false,5,5,5,4,true,,,https://github.com/paninij/paninij.git,2017-03-20T19:54:53Z,,true,false,false,4,100
jregistr/Academia,false,0,0,0,1,true,,,https://github.com/jregistr/Academia.git,2016-02-24T07:39:25Z,,true,false,false,0,100
tootedom/spray-cache-spymemcached,false,5,5,1,1,true,,,https://github.com/tootedom/spray-cache-spymemcached.git,2017-02-06T15:31:44Z,,true,false,false,0,100
biboudis/streamalg,false,19,19,3,6,true,,,https://github.com/biboudis/streamalg.git,2018-11-17T19:27:48Z,,true,false,false,0,100
SerCeMan/reflection-access-tests,false,4,4,0,0,true,,,https://github.com/SerCeMan/reflection-access-tests.git,2018-04-09T22:15:06Z,,true,false,false,0,7
artspb/javax-mail-pool,false,0,0,0,1,true,,,https://github.com/artspb/javax-mail-pool.git,2014-11-30T18:44:10Z,,true,false,false,0,2
spriet2000/handlers,false,2,2,0,1,true,,,https://github.com/spriet2000/handlers.git,2016-07-30T13:21:15Z,,true,false,false,1,72
tkowalcz/openjdk-jmh,false,0,0,0,1,true,,,https://github.com/tkowalcz/openjdk-jmh.git,2015-05-26T19:16:31Z,,true,false,false,0,6
json-iterator/java,false,1135,1135,365,112,true,,,https://github.com/json-iterator/java.git,2019-08-16T12:35:54Z,,true,false,false,4,100
davidbecker/SquidLib,true,0,0,0,1,true,SquidPony/SquidLib,true,https://github.com/davidbecker/SquidLib.git,2015-08-23T08:01:09Z,false,false,false,false,,
Ajeet-Ganga/howToGuide,false,0,0,0,1,true,,,https://github.com/Ajeet-Ganga/howToGuide.git,2015-07-01T06:24:47Z,,true,false,false,0,6
gpanther/lychrel-numbers,false,0,0,0,1,true,,,https://github.com/gpanther/lychrel-numbers.git,2015-09-04T15:14:36Z,,true,false,false,0,4
Alex-Diez/Java-TDD-Katas,false,0,0,0,0,true,,,https://github.com/alex-dukhno/java-tdd-katas.git,2019-07-27T09:47:49Z,,true,false,false,0,100
reific/braid,false,1,1,1,2,true,,,https://github.com/reific/braid.git,2014-12-23T00:36:28Z,,true,false,false,0,40
d0k1/acache,false,0,0,0,1,true,,,https://github.com/d0k1/acache.git,2019-08-10T20:01:53Z,,true,false,false,1,30
firebase/netty,true,4,4,6,76,true,netty/netty,true,https://github.com/firebase/netty.git,2019-07-22T11:57:56Z,true,false,false,false,,
thomasnield/rxjava-jdbc,true,0,0,0,1,true,davidmoten/rxjava-jdbc,false,https://github.com/thomasnield/rxjava-jdbc.git,2016-09-04T16:22:15Z,false,true,false,false,0,100
alexo/spinner,false,1,1,0,1,true,,,https://github.com/alexo/spinner.git,2016-06-07T09:40:58Z,,true,false,false,0,13
bowlofstew/Chronicle-Wire,true,0,0,0,0,true,OpenHFT/Chronicle-Wire,false,https://github.com/bowlofstew/Chronicle-Wire.git,2015-09-06T23:08:29Z,false,true,false,false,0,100
xingguang2013/gs-collections,true,0,0,0,1,true,goldmansachs/gs-collections,true,https://github.com/xingguang2013/gs-collections.git,2015-08-05T05:16:58Z,false,false,false,false,,
arnaudroger/sfm-csv-variability,false,0,0,0,1,true,,,https://github.com/arnaudroger/sfm-csv-variability.git,2016-11-01T09:01:00Z,,true,false,false,0,38
bdobyns/OpenRQ,true,0,0,0,0,true,openrq-team/OpenRQ,false,https://github.com/bdobyns/OpenRQ.git,2015-07-09T22:47:13Z,false,true,false,false,0,100
ayanai1/jabref,true,0,0,0,4,true,JabRef/jabref,false,https://github.com/ayanai1/jabref.git,2016-03-30T19:42:03Z,true,false,false,false,,
witi83/jmh-primitive-data-types,false,0,0,0,1,true,,,https://github.com/witi83/jmh-primitive-data-types.git,2014-11-05T19:34:35Z,,true,false,false,0,2
peptos/traffic-shm,false,56,56,17,7,true,,,https://github.com/peptos/traffic-shm.git,2019-08-09T08:12:45Z,,true,false,false,1,2
volodarsky/zephyr-benchmark,true,0,0,0,1,true,yngui/jephyr-benchmark,true,https://github.com/volodarsky/zephyr-benchmark.git,2015-09-11T08:18:05Z,false,false,false,false,,
Twister915/Trident,true,0,0,1,0,true,TridentSDK/Trident,true,https://github.com/Twister915/Trident.git,2015-08-10T04:05:31Z,false,false,false,false,,
hamance/ODL-controller,false,0,0,0,1,false,,,,,,false,,,,
chrisvest/object-pool-benchmarks,false,11,11,3,2,true,,,https://github.com/chrisvest/object-pool-benchmarks.git,2019-02-19T19:03:15Z,,true,false,false,0,30
tullyliu/dynamicbean,false,2,2,1,3,false,,,,,,false,,,,
robertroeser/reactivesocket-java,true,0,0,0,1,false,,,,,,false,,,,
fiedukow/presto,true,0,0,0,1,true,Teradata/presto,false,https://github.com/fiedukow/presto.git,2016-04-04T12:49:50Z,false,true,false,false,0,100
alexeyr/pcg-java,false,9,9,5,4,true,,,https://github.com/alexeyr/pcg-java.git,2019-04-23T10:10:49Z,,true,false,false,0,22
oblac/java-common-benchmarks,false,1,1,1,2,false,,,,,,false,,,,
pcadabam/gobblin,true,0,0,0,1,true,apache/incubator-gobblin,false,https://github.com/pcadabam/gobblin.git,2016-01-28T20:06:08Z,false,true,false,false,0,100
sujanctg2005/test-project,false,0,0,0,1,true,,,https://github.com/sujanctg2005/test-project.git,2016-06-02T21:36:00Z,,true,false,false,0,11
Mercateo/rest-schemagen,false,15,15,15,8,true,,,https://github.com/Mercateo/rest-schemagen.git,2019-06-13T13:55:29Z,,true,false,false,0,100
ttsiodras/HexSpeak,false,1,1,0,1,true,,,https://github.com/ttsiodras/HexSpeak.git,2019-08-06T11:33:52Z,,true,false,false,0,100
fabri1983/menuapp,false,0,0,0,1,true,,,https://github.com/fabri1983/menuapp.git,2019-08-07T15:30:44Z,,true,false,false,0,82
mwassil/inspectIT,true,0,0,0,0,true,inspectIT/inspectIT,false,https://github.com/maxwassiljew/inspectIT.git,2017-08-12T17:36:04Z,false,true,false,false,0,51
hyangtack/netty,true,0,0,0,2,true,netty/netty,true,https://github.com/hyangtack/netty.git,2015-03-26T13:17:54Z,true,false,false,false,,
wrwg/grpc-java,true,0,0,0,1,true,grpc/grpc-java,true,https://github.com/wrwg/grpc-java.git,2015-09-25T16:57:47Z,true,false,false,false,,
vibneiro/dispatching,false,3,3,0,2,true,,,https://github.com/vibneiro/dispatching.git,2016-08-03T00:31:05Z,,true,false,false,0,90
mikeb01/scratch,false,0,0,0,1,true,,,https://github.com/mikeb01/scratch.git,2016-07-05T09:00:49Z,,true,false,false,0,3
RobWin/javaslang-circuitbreaker,false,4069,4069,483,168,true,,,https://github.com/resilience4j/resilience4j.git,2019-08-16T12:49:36Z,,true,false,false,18,100
cinquin/mutinack,false,1,1,0,1,true,,,https://github.com/cinquin/mutinack.git,2018-05-29T05:28:41Z,,true,false,false,6,100
Alex-Diez/Java-Algorithms,false,1,1,0,0,false,,,,,,false,,,,
randiroe/dropwizard,true,0,0,0,1,true,dropwizard/dropwizard,false,https://github.com/randiroe/dropwizard.git,2018-04-05T21:19:49Z,true,false,false,false,,
davidmoten/rtree-3d,false,24,24,11,3,true,,,https://github.com/davidmoten/rtree-3d.git,2019-08-06T08:58:33Z,,true,false,false,0,100
jasonchaffee/parseq,true,0,0,0,1,true,linkedin/parseq,false,https://github.com/jasonchaffee/parseq.git,2015-07-07T07:41:46Z,false,true,false,false,0,100
supriyantomaftuh/marklogic-sesame,true,0,0,0,0,false,,,,,,false,,,,
titorenko/quick-csv-streamer,false,27,27,6,4,true,,,https://github.com/titorenko/quick-csv-streamer.git,2019-07-27T23:59:24Z,,true,false,false,2,39
mikvor/hashmapTest,false,81,81,37,11,true,,,https://github.com/mikvor/hashmapTest.git,2019-08-11T07:58:25Z,,true,false,false,0,32
nypi/porter-stemmer,false,0,0,0,1,false,,,,,,false,,,,
intropro/prairie,false,2,2,4,3,true,,,https://github.com/intropro/prairie.git,2019-04-13T05:26:13Z,,true,false,false,4,100
PhantomYdn/orientdb,true,0,0,0,1,true,orientechnologies/orientdb,false,https://github.com/PhantomYdn/orientdb.git,2015-03-13T03:54:56Z,false,true,false,false,0,100
srvaroa/jbcnconf,false,4,4,3,3,true,,,https://github.com/srvaroa/jbcnconf_2016.git,2018-05-14T19:14:39Z,,true,false,false,0,7
airlift/airlift,false,303,303,168,40,true,,,https://github.com/airlift/airlift.git,2019-08-14T04:45:27Z,,true,false,false,0,100
bckfnn/taggersty,false,1,1,0,1,true,,,https://github.com/bckfnn/taggersty.git,2016-04-17T20:18:52Z,,true,false,false,5,77
jforge/rapidpm-microservice,true,0,0,0,1,true,svenruppert/rapidpm-microservice,false,https://github.com/jforge/rapidpm-microservice.git,2018-08-12T21:29:54Z,false,true,false,false,0,43
virur7/netty,true,1,1,0,0,true,netty/netty,true,https://github.com/virur7/netty.git,2015-12-09T07:37:36Z,true,false,false,false,,
willhaben/blog,false,17,17,12,13,true,,,https://github.com/willhaben/blog.git,2019-08-04T17:09:22Z,,true,false,false,0,13
mikeb01/benchmarks,true,0,0,0,1,true,real-logic/benchmarks,true,https://github.com/mikeb01/benchmarks.git,2015-09-26T01:50:56Z,false,false,false,false,,
fenderstr/my-bench,false,0,0,0,1,true,,,https://github.com/fenderstr/my-bench.git,2014-10-19T18:51:57Z,,true,false,false,0,2
CodeFX-org/lab-java8streamperformancebenchmark,false,5,5,8,3,true,,,https://github.com/CodeFX-org/lab-java8streamperformancebenchmark.git,2019-02-07T02:30:55Z,,true,false,false,0,9
jessefugitt/nuklei,true,0,0,0,1,true,tmontgomery/nuklei,false,https://github.com/jessefugitt/nuklei.git,2017-01-11T21:23:42Z,false,true,false,false,0,100
newkek/incubator-tinkerpop,true,0,0,0,1,true,apache/tinkerpop,false,https://github.com/newkek/incubator-tinkerpop.git,2016-05-18T15:14:31Z,true,false,false,false,,
hmarchadour/EasyCDO,false,0,0,0,1,true,,,https://github.com/hmarchadour/EasyCDO.git,2015-12-20T15:30:03Z,,true,false,false,0,2
bingoohuang/westcache,false,11,11,3,3,true,,,https://github.com/bingoohuang/westcache.git,2019-02-19T05:43:36Z,,true,false,false,0,100
mono-plane/airlift,false,0,0,0,1,true,,,https://github.com/mono-plane/airlift.git,2015-03-23T07:56:05Z,,true,false,false,0,100
blalasaadri/junit-lambda-benchmark,false,0,0,0,1,true,,,https://github.com/blalasaadri/junit-lambda-benchmark.git,2014-05-30T00:07:07Z,,true,false,false,0,6
tubemogul/druid,true,0,0,0,16,true,apache/incubator-druid,false,https://github.com/tubemogul/druid.git,2018-07-06T15:32:36Z,true,false,false,false,,
motlin/eclipse-collections,true,2,2,0,3,true,eclipse/eclipse-collections,false,https://github.com/motlin/eclipse-collections.git,2019-08-16T12:57:28Z,false,true,false,false,0,100
almondtools/stringbench,false,20,20,4,2,true,,,https://github.com/almondtools/stringbench.git,2019-07-30T16:08:56Z,,true,false,false,0,100
